,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
10,10,10,1423,There's been millions and millions of dollars of negative advertising spent distorting my views.,1,24_1996,10,10,2373,2470,,"{""Claim"": 15, ""O"": 1}",Claim,There's been millions and millions of dollars of negative advertising spent distorting my views.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,156.84,162.32,clip_10
11,11,11,1424,But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,1,24_1996,11,11,2470,2560,,"{""O"": 22}",O,But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,O,162.32,169.56,clip_11
12,12,12,1425,And I think first you should -- I should understand that the question on your mind is do I understand your problem.,1,24_1996,12,12,2560,2676,,"{""O"": 8, ""Claim"": 15}",Claim,And I think first you should -- I should understand that the question on your mind is do I understand your problem.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,169.56,178.08,clip_12
13,13,13,1426,"Would I understand it if it occurred to me, and I might just say I'm from a large family.",1,24_1996,13,13,2676,2766,,"{""Claim"": 19, ""O"": 3}",Claim,"Would I understand it if it occurred to me, and I might just say I'm from a large family.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,178.08,183.92,clip_13
14,14,14,1427,"I got lots of relatives and they're good, average, middle-class, hardworking Americans.",1,24_1996,14,14,2766,2854,,"{""Premise"": 15, ""O"": 2}",Premise,"I got lots of relatives and they're good, average, middle-class, hardworking Americans.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,183.92,190.04,clip_14
15,15,15,1428,They live all across the country.,1,24_1996,15,15,2854,2888,,"{""Claim"": 6, ""O"": 1}",Claim,They live all across the country.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,190.04,193.16,clip_15
16,16,16,1429,They're not all Republicans.,1,24_1996,16,16,2888,2917,,"{""Premise"": 5, ""O"": 1}",Premise,They're not all Republicans.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,193.16,195.88,clip_16
17,17,17,1430,Maybe all but one.,1,24_1996,17,17,2917,2936,,"{""Premise"": 4, ""O"": 1}",Premise,Maybe all but one.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,195.88,196.84,clip_17
18,18,18,1431,"But in any event, I understand the problems.",1,24_1996,18,18,2936,2981,,"{""O"": 2, ""Claim"": 8}",Claim,"But in any event, I understand the problems.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,196.84,204.76,clip_18
19,19,19,1432,"Whether it's two parents working because one has to pay the taxes and one has to provide for the family, whether it's a single parent who just barely pays the pressing bills or whether you're worried about an education for your children going to the best schools, or whether you're worried about safe playgrounds, drug-free schools, crime-free schools.",1,24_1996,19,19,2981,3334,,"{""Claim"": 62, ""O"": 5}",Claim,"Whether it's two parents working because one has to pay the taxes and one has to provide for the family, whether it's a single parent who just barely pays the pressing bills or whether you're worried about an education for your children going to the best schools, or whether you're worried about safe playgrounds, drug-free schools, crime-free schools.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,204.76,225.24,clip_19
20,20,20,1433,This is what this election is all about.,1,24_1996,20,20,3334,3375,,"{""Premise"": 8, ""O"": 1}",Premise,This is what this election is all about.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,225.24,227.8,clip_20
21,21,21,1434,And hopefully tonight when we conclude this debate you will have a better understanding and the viewing and listening audience will have a better understanding.,1,24_1996,21,21,3375,3536,,"{""O"": 3, ""Claim"": 23}",Claim,And hopefully tonight when we conclude this debate you will have a better understanding and the viewing and listening audience will have a better understanding.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,227.8,235.8,clip_21
22,23,23,1436,"CLINTON: I was going to applaud, too.",3,24_1996,0,0,3604,3642,,"{""O"": 10}",O," I was going to applaud, too.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,O,240.44,243.76,clip_23
23,24,24,1437,"Well, thank you, Jim.",3,24_1996,1,1,3642,3664,,"{""O"": 7}",O,"Well, thank you, Jim.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,O,243.76,245.0,clip_24
24,25,25,1438,And thanks to the people of San Diego for giving us this opportunity to have another discussion about the decision we all face in front of people who will make the decision.,3,24_1996,2,2,3664,3838,,"{""O"": 33}",O,And thanks to the people of San Diego for giving us this opportunity to have another discussion about the decision we all face in front of people who will make the decision.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,O,245.0,256.56,clip_25
25,26,26,1439,"Again, I will say I will do my best to make this a discussion of ideas and issues, not insults.",3,24_1996,3,3,3838,3934,,"{""O"": 6, ""Claim"": 17}",Claim,"Again, I will say I will do my best to make this a discussion of ideas and issues, not insults.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,256.56,261.96,clip_26
26,27,27,1440,"What really matters is what happens to your future and what happens to our country as we stand on the brink of a new century, a time of extraordinary possibility.",3,24_1996,4,4,3934,4097,,"{""Claim"": 30, ""O"": 2}",Claim,"What really matters is what happens to your future and what happens to our country as we stand on the brink of a new century, a time of extraordinary possibility.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,261.96,274.04,clip_27
27,28,28,1441,"I have a simple philosophy that I tried to follow for the last four years: Do what creates opportunity for all, what reinforces responsibility from all of us, and what will help us build a community where everybody's got a role to play and a place at the table.",3,24_1996,5,5,4097,4359,,"{""O"": 19, ""Premise"": 35}",Premise,"I have a simple philosophy that I tried to follow for the last four years: Do what creates opportunity for all, what reinforces responsibility from all of us, and what will help us build a community where everybody's got a role to play and a place at the table.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,274.04,288.92,clip_28
28,29,29,1442,"Compared to four years ago, we're clearly better off.",3,24_1996,6,6,4359,4413,,"{""Claim"": 11, ""O"": 1}",Claim,"Compared to four years ago, we're clearly better off.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,288.92,293.8,clip_29
29,30,30,1443,"We've got ten and a half million more jobs, the deficit's been reduced by 60 percent.",3,24_1996,7,7,4413,4499,,"{""Premise"": 18, ""O"": 2}",Premise,"We've got ten and a half million more jobs, the deficit's been reduced by 60 percent.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,293.8,298.64,clip_30
30,31,31,1444,"Incomes are rising for the first time in a decade, the crime rates, the welfare rolls are falling, we're putting , 100,000 more police on the street.",3,24_1996,8,8,4499,4649,,"{""Premise"": 29, ""O"": 3}",Premise,"Incomes are rising for the first time in a decade, the crime rates, the welfare rolls are falling, we're putting , 100,000 more police on the street.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,298.64,307.36,clip_31
31,32,32,1445,"60,000 felons, fugitives and stalkers have been denied handguns.",3,24_1996,9,9,4649,4714,,"{""Premise"": 10, ""O"": 1}",Premise,"60,000 felons, fugitives and stalkers have been denied handguns.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,307.36,312.04,clip_32
32,33,33,1446,But that progress is only the beginning.,3,24_1996,10,10,4714,4755,,"{""O"": 2, ""Claim"": 6}",Claim,But that progress is only the beginning.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,312.04,315.2,clip_33
33,34,34,1447,What we really should focus on tonight is what we still have to do to help the American people make the most of this future that's out there.,3,24_1996,11,11,4755,4897,,"{""Claim"": 29, ""O"": 1}",Claim,What we really should focus on tonight is what we still have to do to help the American people make the most of this future that's out there.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,315.2,322.92,clip_34
34,35,35,1448,I think what really matters is what we can do to build strong families.,3,24_1996,12,12,4897,4969,,"{""Claim"": 14, ""O"": 1}",Claim,I think what really matters is what we can do to build strong families.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,322.92,327.04,clip_35
35,36,36,1449,Strong families need a strong economy.,3,24_1996,13,13,4969,5008,,"{""Claim"": 6, ""O"": 1}",Claim,Strong families need a strong economy.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,327.04,328.76,clip_36
36,37,37,1450,To me that means we have to go on and balance this budget while we protect Medicare and Medicaid and education and the environment.,3,24_1996,14,14,5008,5140,,"{""O"": 5, ""Claim"": 20}",Claim,To me that means we have to go on and balance this budget while we protect Medicare and Medicaid and education and the environment.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,328.76,335.84,clip_37
37,38,38,1451,"We should give a tax cut, targeted to child rearing and education, to buying a first home and paying for health care.",3,24_1996,15,15,5140,5258,,"{""Claim"": 24, ""O"": 1}",Claim,"We should give a tax cut, targeted to child rearing and education, to buying a first home and paying for health care.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,335.84,342.52,clip_38
38,39,39,1452,We ought to help protect our kids from drugs and guns and gangs and tobacco.,3,24_1996,16,16,5258,5335,,"{""Claim"": 15, ""O"": 1}",Claim,We ought to help protect our kids from drugs and guns and gangs and tobacco.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,342.52,348.72,clip_39
39,40,40,1453,We ought to help move a million people from welfare to work and we ought to create the finest education system in the world where every 18-year-old can go on to college and all of our younger children have great educational opportunities.,3,24_1996,17,17,5335,5574,,"{""Claim"": 41, ""O"": 2}",Claim,We ought to help move a million people from welfare to work and we ought to create the finest education system in the world where every 18-year-old can go on to college and all of our younger children have great educational opportunities.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,348.72,360.96,clip_40
40,41,41,1454,"If we do those things, we can build that bridge to the 21st century.",3,24_1996,18,18,5574,5643,,"{""Premise"": 15, ""O"": 1}",Premise,"If we do those things, we can build that bridge to the 21st century.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,360.96,364.36,clip_41
41,42,42,1455,That's what I hope to get to talk about tonight.,3,24_1996,19,19,5643,5692,,"{""O"": 12}",O,That's what I hope to get to talk about tonight.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,O,364.36,366.52,clip_42
42,45,45,1458,"DOLE: Well, I would say first of all, I think, it's a very good question.",8,24_1996,0,0,6920,6994,,"{""O"": 21}",O," Well, I would say first of all, I think, it's a very good question.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,O,451.16,454.96,clip_45
43,46,46,1459,I appreciate the quote from the young man.,8,24_1996,1,1,6994,7037,,"{""O"": 9}",O,I appreciate the quote from the young man.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,O,454.96,459.2,clip_46
44,47,47,1460,There's no doubt about it that many American people have lost their faith in government.,8,24_1996,2,2,7037,7126,,"{""Claim"": 16, ""O"": 1}",Claim,There's no doubt about it that many American people have lost their faith in government.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,459.2,463.24,clip_47
45,48,48,1461,They see scandals almost on a daily basis.,8,24_1996,3,3,7126,7169,,"{""Premise"": 8, ""O"": 1}",Premise,They see scandals almost on a daily basis.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,463.24,468.32,clip_48
46,49,49,1462,They see ethical problems in the Whitehouse today.,8,24_1996,4,4,7169,7220,,"{""Premise"": 8, ""O"": 1}",Premise,They see ethical problems in the Whitehouse today.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,468.32,471.48,clip_49
47,50,50,1463,"They see 900 FBI files, private person, being gathered up by somebody in the Whitehouse.",8,24_1996,5,5,7220,7309,,"{""Premise"": 17, ""O"": 1}",Premise,"They see 900 FBI files, private person, being gathered up by somebody in the Whitehouse.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,471.48,476.76,clip_50
48,51,51,1464,Nobody knows who hired this man.,8,24_1996,6,6,7309,7342,,"{""O"": 7}",O,Nobody knows who hired this man.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,O,476.76,478.76,clip_51
49,52,52,1465,So there's a great deal of cynicism out there.,8,24_1996,7,7,7342,7389,,"{""O"": 11}",O,So there's a great deal of cynicism out there.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,O,478.76,482.56,clip_52
50,53,53,1466,But I've always tried in whatever I've done is to bring people together.,8,24_1996,8,8,7389,7462,,"{""O"": 2, ""Claim"": 14}",Claim,But I've always tried in whatever I've done is to bring people together.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,482.56,489.56,clip_53
51,54,54,1467,I said in my acceptance speech in San Diego about two months ago that the exits are clearly marked.,8,24_1996,9,9,7462,7562,,"{""Premise"": 19, ""O"": 1}",Premise,I said in my acceptance speech in San Diego about two months ago that the exits are clearly marked.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,489.56,496.76,clip_54
52,55,55,1468,"If you think the Republican party is some place for you to come if you're narrow minded or bigoted or don't like certain people in America, the exits are clearly marked for you to walk out of as I stand here without compromise, because this is the party of Lincoln.",8,24_1996,10,10,7562,7828,,"{""Claim"": 46, ""O"": 3, ""Premise"": 6}",Claim,"If you think the Republican party is some place for you to come if you're narrow minded or bigoted or don't like certain people in America, the exits are clearly marked for you to walk out of as I stand here without compromise, because this is the party of Lincoln.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Mixed,496.76,515.56,clip_55
53,56,56,1469,"I think we have a real obligation, obviously public officials.",8,24_1996,11,11,7828,7891,,"{""Claim"": 11, ""O"": 1}",Claim,"I think we have a real obligation, obviously public officials.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,515.56,519.12,clip_56
54,57,57,1470,I'm no longer a public official.,8,24_1996,12,12,7891,7924,,"{""Claim"": 7, ""O"": 1}",Claim,I'm no longer a public official.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,519.12,520.76,clip_57
55,58,58,1471,I left public life on June the 11th of this year.,8,24_1996,13,13,7924,7974,,"{""Premise"": 11, ""O"": 1}",Premise,I left public life on June the 11th of this year.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,520.76,522.96,clip_58
56,59,59,1472,But it is very important.,8,24_1996,14,14,7974,8000,,"{""O"": 6}",O,But it is very important.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,O,522.96,526.08,clip_59
57,60,60,1473,Young people are looking to us.,8,24_1996,15,15,8000,8032,,"{""Claim"": 6, ""O"": 1}",Claim,Young people are looking to us.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,526.08,527.64,clip_60
58,61,61,1474,They're looking to us for leadership.,8,24_1996,16,16,8032,8070,,"{""Claim"": 7, ""O"": 1}",Claim,They're looking to us for leadership.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,527.64,530.56,clip_61
59,62,62,1475,"They're watching what we do, what we say, what we promise and what we finally deliver.",8,24_1996,17,17,8070,8157,,"{""Claim"": 16, ""O"": 4}",Claim,"They're watching what we do, what we say, what we promise and what we finally deliver.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,530.56,538.6,clip_62
60,63,63,1476,"And I would think, it seems to me that there are opportunities here.",8,24_1996,18,18,8157,8226,,"{""O"": 6, ""Premise"": 9}",Premise,"And I would think, it seems to me that there are opportunities here.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,538.6,542.52,clip_63
61,64,64,1477,"When I'm President of the United States, I will keep my word.",8,24_1996,19,19,8226,8288,,"{""Claim"": 14, ""O"": 1}",Claim,"When I'm President of the United States, I will keep my word.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,542.52,545.84,clip_64
62,65,65,1478,My word is my bond.,8,24_1996,20,20,8288,8308,,"{""Premise"": 5, ""O"": 1}",Premise,My word is my bond.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,545.84,547.36,clip_65
63,66,66,1479,"CLINTON: One of the reasons that I ran for president, Sandy, is because not just children, a lot of grownups felt that way.",10,24_1996,0,0,8333,8457,,"{""O"": 3, ""Claim"": 25}",Claim," One of the reasons that I ran for president, Sandy, is because not just children, a lot of grownups felt that way.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,552.2,560.0,clip_66
64,67,67,1480,"And if you remember four years ago, we had not only rising unemployment, but a lot of rising cynicism.",10,24_1996,1,1,8457,8560,,"{""O"": 5, ""Premise"": 17}",Premise,"And if you remember four years ago, we had not only rising unemployment, but a lot of rising cynicism.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,560.0,566.64,clip_67
65,68,68,1481,I had never worked in Washington as an elected official.,10,24_1996,2,2,8560,8617,,"{""Premise"": 10, ""O"": 1}",Premise,I had never worked in Washington as an elected official.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,566.64,570.24,clip_68
66,69,69,1482,"It seemed to me that most of the arguments were partisan, Republican, Democrat, left, right, liberal, conservative.",10,24_1996,3,3,8617,8733,,"{""Premise"": 23, ""O"": 1}",Premise,"It seemed to me that most of the arguments were partisan, Republican, Democrat, left, right, liberal, conservative.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,570.24,576.08,clip_69
67,70,70,1483,"That's why I said tonight I'm for opportunity, responsibility and community.",10,24_1996,4,4,8733,8810,,"{""O"": 7, ""Claim"": 8}",Claim,"That's why I said tonight I'm for opportunity, responsibility and community.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,576.08,580.76,clip_70
68,71,71,1484,And we've gotten some real progress in the last four years.,10,24_1996,5,5,8810,8870,,"{""O"": 2, ""Claim"": 11}",Claim,And we've gotten some real progress in the last four years.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,580.76,583.48,clip_71
69,72,72,1485,"I've also done everything I could at every moment of division in this country, after Oklahoma City, when these churches were burned, to bring people together and remind people that we are stronger because of our diversity.",10,24_1996,6,6,8870,9093,,"{""Premise"": 41, ""O"": 1}",Premise,"I've also done everything I could at every moment of division in this country, after Oklahoma City, when these churches were burned, to bring people together and remind people that we are stronger because of our diversity.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,583.48,595.08,clip_72
70,73,73,1486,We have to respect one another.,10,24_1996,7,7,9093,9125,,"{""Claim"": 6, ""O"": 1}",Claim,We have to respect one another.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,595.08,596.44,clip_73
71,74,74,1487,You mentioned Washington and Lincoln.,10,24_1996,8,8,9125,9163,,"{""Premise"": 5, ""O"": 1}",Premise,You mentioned Washington and Lincoln.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,596.44,598.8,clip_74
72,75,75,1488,They were presidents at historic times.,10,24_1996,9,9,9163,9203,,"{""Premise"": 6, ""O"": 1}",Premise,They were presidents at historic times.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,598.8,601.28,clip_75
73,76,76,1489,This is an historic time.,10,24_1996,10,10,9203,9229,,"{""Premise"": 5, ""O"": 1}",Premise,This is an historic time.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Premise,601.28,603.36,clip_76
74,77,77,1490,It's important we go beyond those old partisan arguments and focus on people and their future.,10,24_1996,11,11,9229,9324,,"{""Claim"": 17, ""O"": 1}",Claim,It's important we go beyond those old partisan arguments and focus on people and their future.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,603.36,608.32,clip_77
75,78,78,1491,"When we do that, instead of shutting the government down over a partisan fight over the budget, we're a better country and that's why we're making progress now.",10,24_1996,12,12,9324,9485,,"{""Claim"": 33, ""O"": 1}",Claim,"When we do that, instead of shutting the government down over a partisan fight over the budget, we're a better country and that's why we're making progress now.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,Claim,608.32,617.08,clip_78
76,79,79,1492,"DOLE: Well, bringing people together, again, is obviously a responsibility we all have.",12,24_1996,0,0,9504,9592,,"{""O"": 3, ""Claim"": 15}",Claim," Well, bringing people together, again, is obviously a responsibility we all have.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,620.6,623.92,clip_79
77,80,80,1493,I know you do it.,12,24_1996,1,1,9592,9610,,"{""Premise"": 5, ""O"": 1}",Premise,I know you do it.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,623.92,625.2,clip_80
78,81,81,1494,Everybody here does it.,12,24_1996,2,2,9610,9634,,"{""Premise"": 4, ""O"": 1}",Premise,Everybody here does it.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,625.2,626.92,clip_81
79,82,82,1495,You do a lot of things nobody knows about.,12,24_1996,3,3,9634,9677,,"{""Premise"": 9, ""O"": 1}",Premise,You do a lot of things nobody knows about.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,626.92,628.48,clip_82
80,83,83,1496,I have a little foundation for the disabled called the Dole Foundation.,12,24_1996,4,4,9677,9749,,"{""Claim"": 12, ""O"": 1}",Claim,I have a little foundation for the disabled called the Dole Foundation.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,628.48,632.44,clip_83
81,84,84,1497,We've raised about $10 million.,12,24_1996,5,5,9749,9781,,"{""Claim"": 7, ""O"": 1}",Claim,We've raised about $10 million.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,632.44,634.24,clip_84
82,85,85,1498,We don't talk about it.,12,24_1996,6,6,9781,9805,,"{""Claim"": 6, ""O"": 1}",Claim,We don't talk about it.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,634.24,636.76,clip_85
83,86,86,1499,We try to help people with disabilities.,12,24_1996,7,7,9805,9846,,"{""Claim"": 7, ""O"": 1}",Claim,We try to help people with disabilities.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,636.76,638.44,clip_86
84,87,87,1500,Bring them back into the mainstream of public life.,12,24_1996,8,8,9846,9898,,"{""Claim"": 9, ""O"": 1}",Claim,Bring them back into the mainstream of public life.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Claim,638.44,641.76,clip_87
85,88,88,1501,So it seems to me that there's also a public trust.,12,24_1996,9,9,9898,9950,,"{""O"": 2, ""Premise"": 11}",Premise,So it seems to me that there's also a public trust.,DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Premise,641.76,645.12,clip_88
86,89,89,1502,"When you're the president of the United States, you have a public trust and you have to keep that public trust, as George Washington, as Abraham Lincoln did.",12,24_1996,10,10,9950,10108,,"{""Claim"": 23, ""O"": 2, ""Premise"": 8}",Claim,"When you're the president of the United States, you have a public trust and you have to keep that public trust, as George Washington, as Abraham Lincoln did.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Mixed,645.12,653.08,clip_89
87,90,90,1503,"And I think now that trust is being violated and it seems to me we ought to face up to it, and the president ought to say tonight that he's not going to pardon anybody that he was involved in business with who might implicate him later on.",12,24_1996,11,11,10108,10348,,"{""O"": 5, ""Claim"": 35, ""Premise"": 11}",Claim,"And I think now that trust is being violated and it seems to me we ought to face up to it, and the president ought to say tonight that he's not going to pardon anybody that he was involved in business with who might implicate him later on.",DOLE,Candidate,TEST,16 Oct 1996,1996,Robert J. Dole,Mixed,653.08,665.56,clip_90
88,91,91,1504,CLINTON: I will.,15,24_1996,0,0,10718,10735,,"{""O"": 5}",O, I will.,CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,O,687.84,688.64,clip_91
89,92,92,1505,"First of all, let me say what we have done.",15,24_1996,1,1,10735,10779,,"{""O"": 12}",O,"First of all, let me say what we have done.",CLINTON,Candidate,TEST,16 Oct 1996,1996,William(Bill) J. Clinton,O,688.64,693.08,clip_92
