,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
17905,"overlapping, aren't those the real costs?",5,7_1976,1,1,4885,4927,,"{""O"": 9}",O,"overlapping, aren't those the real costs?",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,O,329.52,332.24,NOT_FOUND
17906,"FORD: No, Mr. Kraft, we're spending very significant amounts of money now, some $200 billion a year, almost 50 percent of our total federal expenditure uh - by the federal government at the present time for human needs.",6,7_1976,0,0,4928,5148,,"{""O"": 7, ""Claim"": 1, ""Premise"": 38}",Premise," No, Mr. Kraft, we're spending very significant amounts of money now, some $200 billion a year, almost 50 percent of our total federal expenditure uh - by the federal government at the present time for human needs.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Mixed,332.24,346.76,NOT_FOUND
17907,Now we will probably need to increase that to same extent.,6,7_1976,1,1,5148,5207,,"{""O"": 2, ""Claim"": 10}",Claim,Now we will probably need to increase that to same extent.,FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Claim,346.76,350.96,NOT_FOUND
17908,But we don't have to have - growth in spending that will blow the lid off and add to the problems of inflation.,6,7_1976,2,2,5207,5319,,"{""O"": 2, ""Claim"": 23}",Claim,But we don't have to have - growth in spending that will blow the lid off and add to the problems of inflation.,FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Claim,350.96,359.6,NOT_FOUND
17909,I believe we can meet the problems within the cities of this country and still uh - give a tax reduction.,6,7_1976,3,3,5319,5425,,"{""Claim"": 21, ""O"": 1}",Claim,I believe we can meet the problems within the cities of this country and still uh - give a tax reduction.,FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Claim,359.6,368.52,NOT_FOUND
17910,"I proposed, as you know, a reduction to increase the personal exemption from seven hundred and fifty to a thousand dollars.",6,7_1976,4,4,5425,5549,,"{""Premise"": 23, ""O"": 1}",Premise,"I proposed, as you know, a reduction to increase the personal exemption from seven hundred and fifty to a thousand dollars.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,368.52,377.0,NOT_FOUND
17911,"With the fiscal program that I have, and if you look at the projections, it shows that we will reduce unemployment, that we will continue to win the battle against inflation, and at the same time give the kind of quality of life that I believe is possible in America.",6,7_1976,5,5,5549,5817,,"{""Premise"": 51, ""O"": 4}",Premise,"With the fiscal program that I have, and if you look at the projections, it shows that we will reduce unemployment, that we will continue to win the battle against inflation, and at the same time give the kind of quality of life that I believe is possible in America.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,377.0,397.68,NOT_FOUND
17912,"Uh - a job, a home for all those that'll work and save for it, uh - safety in the streets, uh - health that is a - health care that is affordable.",6,7_1976,6,6,5817,5964,,"{""O"": 3, ""Premise"": 35}",Premise,"Uh - a job, a home for all those that'll work and save for it, uh - safety in the streets, uh - health that is a - health care that is affordable.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,397.68,408.84,NOT_FOUND
17913,These things can be done if we have the right vision and the right restraint and the right leadership.,6,7_1976,7,7,5964,6067,,"{""Claim"": 5, ""Premise"": 14, ""O"": 1}",Premise,These things can be done if we have the right vision and the right restraint and the right leadership.,FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Mixed,408.84,414.96,NOT_FOUND
17914,CARTER: Well I might say first of all that I think in case of the Carter administration the sacrifices would be much less.,8,7_1976,0,0,6128,6251,,"{""O"": 11, ""Claim"": 14}",Claim, Well I might say first of all that I think in case of the Carter administration the sacrifices would be much less.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,419.6,426.24,NOT_FOUND
17915,Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.,8,7_1976,1,1,6251,6369,,"{""Premise"": 23, ""O"": 1}",Premise,Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,426.24,433.36,NOT_FOUND
17916,The American people are ready to make sacrifices if they are part of the process.,8,7_1976,2,2,6369,6451,,"{""Claim"": 9, ""Premise"": 6, ""O"": 1}",Claim,The American people are ready to make sacrifices if they are part of the process.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Mixed,433.36,436.96,NOT_FOUND
17917,If they know that they will be helping to make decisions and won't be excluded from being an involved party to the national purpose.,8,7_1976,3,3,6451,6584,,"{""Premise"": 25, ""O"": 1}",Premise,If they know that they will be helping to make decisions and won't be excluded from being an involved party to the national purpose.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,436.96,446.52,NOT_FOUND
17918,The major effort we must put forward is to put our people back to work.,8,7_1976,4,4,6584,6656,,"{""Claim"": 15, ""O"": 1}",Claim,The major effort we must put forward is to put our people back to work.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,446.52,450.8,NOT_FOUND
17919,"And I think that this uh - is one example where uh - a lot of people have selfish, grasping ideas now.",8,7_1976,5,5,6656,6759,,"{""O"": 2, ""Claim"": 22}",Claim,"And I think that this uh - is one example where uh - a lot of people have selfish, grasping ideas now.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,450.8,458.16,NOT_FOUND
17920,"I remember 1973 in the depth of the uh - energy crisis when President Nixon called on the American people to make a sacrifice, to cut down on the waste of uh - gasoline, to cut down on the uh - speed of automobiles.",8,7_1976,6,6,6759,6975,,"{""Premise"": 46, ""O"": 1}",Premise,"I remember 1973 in the depth of the uh - energy crisis when President Nixon called on the American people to make a sacrifice, to cut down on the waste of uh - gasoline, to cut down on the uh - speed of automobiles.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,458.16,470.08,NOT_FOUND
17921,"It was a - a tremendous surge of patriotism, that ""I want to make a sacrifice for my country.""",8,7_1976,7,7,6975,7070,,"{""Premise"": 23}",Premise,"It was a - a tremendous surge of patriotism, that ""I want to make a sacrifice for my country.""",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,470.08,474.96,NOT_FOUND
17922,"I think we uh - could call together, with strong leadership in the White House, business, industry and labor, and say let's have voluntary price restraints.",8,7_1976,8,8,7070,7227,,"{""Claim"": 31, ""O"": 1}",Claim,"I think we uh - could call together, with strong leadership in the White House, business, industry and labor, and say let's have voluntary price restraints.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,474.96,484.36,NOT_FOUND
17923,Let's lay down some guidelines so we don't have continuing inflation.,8,7_1976,9,9,7227,7297,,"{""Claim"": 13, ""O"": 1}",Claim,Let's lay down some guidelines so we don't have continuing inflation.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,484.36,488.4,NOT_FOUND
17924,We can also have a- an end to the extremes.,8,7_1976,10,10,7297,7341,,"{""Claim"": 10, ""O"": 1}",Claim,We can also have a- an end to the extremes.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,488.4,491.44,NOT_FOUND
17925,"We now have one extreme for instance, of some welfare recipients, who by taking advantage of the welfare laws, the housing laws, the uh - Medicaid uh - laws, and the uh - food stamp laws, make over $10 thousand a year and uh - they don't have to pay any taxes on it.",8,7_1976,11,11,7341,7608,,"{""Premise"": 62, ""O"": 1}",Premise,"We now have one extreme for instance, of some welfare recipients, who by taking advantage of the welfare laws, the housing laws, the uh - Medicaid uh - laws, and the uh - food stamp laws, make over $10 thousand a year and uh - they don't have to pay any taxes on it.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,491.44,506.4,NOT_FOUND
17926,"At the other extreme, uh - just 1 percent of the richest people in our country derive 25 percent of all the tax benefits.",8,7_1976,12,12,7608,7730,,"{""Premise"": 25, ""O"": 1}",Premise,"At the other extreme, uh - just 1 percent of the richest people in our country derive 25 percent of all the tax benefits.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,506.4,513.84,NOT_FOUND
17927,"So both those extremes grasp for advantage and the person who has to pay that expense is the middle-income family who's still working for a living and they have to pay for the rich who have privilege, and for the poor who are not working.",8,7_1976,13,13,7730,7969,,"{""O"": 3, ""Premise"": 33, ""Claim"": 12}",Premise,"So both those extremes grasp for advantage and the person who has to pay that expense is the middle-income family who's still working for a living and they have to pay for the rich who have privilege, and for the poor who are not working.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Mixed,513.84,526.4,NOT_FOUND
17928,"But I think uh - uh - a balanced approach, with everybody being part of it and a striving for unselfishness, could help as it did in 1973 to let people sacrifice for their own country.",8,7_1976,14,14,7969,8154,,"{""O"": 2, ""Claim"": 37}",Claim,"But I think uh - uh - a balanced approach, with everybody being part of it and a striving for unselfishness, could help as it did in 1973 to let people sacrifice for their own country.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,526.4,536.96,NOT_FOUND
17929,I know I'm ready for it.,8,7_1976,15,15,8154,8179,,"{""Claim"": 7, ""O"": 1}",Claim,I know I'm ready for it.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,536.96,538.28,NOT_FOUND
17930,I think the American people are too.,8,7_1976,16,16,8179,8216,,"{""Claim"": 7, ""O"": 1}",Claim,I think the American people are too.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,538.28,540.2,NOT_FOUND
17931,CARTER: I think the major reason for a decrease in participation that we have experienced ever since 1960 has been the deep discouragement of the American people about the performance of public officials.,11,7_1976,0,0,8769,8974,,"{""O"": 3, ""Claim"": 32}",Claim, I think the major reason for a decrease in participation that we have experienced ever since 1960 has been the deep discouragement of the American people about the performance of public officials.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,581.56,592.12,NOT_FOUND
17932,"When you've got seven and a half, eight million people out of work, and you've got three times as much inflation as you had during the last eight-year Democratic administration, when you have the highest deficits in history; when you have it uh - becoming increasingly difficult far a family to put a child through college or to own a home, there's a natural inclination to be turned off.",11,7_1976,1,1,8974,9363,,"{""Premise"": 73, ""O"": 5}",Premise,"When you've got seven and a half, eight million people out of work, and you've got three times as much inflation as you had during the last eight-year Democratic administration, when you have the highest deficits in history; when you have it uh - becoming increasingly difficult far a family to put a child through college or to own a home, there's a natural inclination to be turned off.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,592.12,613.08,NOT_FOUND
17933,"Also, in the aftermath of Vietnam and Cambodia and uh - Watergate and uh - the CIA revelations, people have feel - have felt that they've uh been betrayed by public officials, I have to admit that in the uh - heat of the campaign - I've been in thirty primaries during the springtime, I've been campaigning for twenty-two months - I've made some mistakes.",11,7_1976,2,2,9363,9719,,"{""O"": 20, ""Premise"": 49, ""Claim"": 5}",Premise,"Also, in the aftermath of Vietnam and Cambodia and uh - Watergate and uh - the CIA revelations, people have feel - have felt that they've uh been betrayed by public officials, I have to admit that in the uh - heat of the campaign - I've been in thirty primaries during the springtime, I've been campaigning for twenty-two months - I've made some mistakes.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Mixed,613.08,631.8,NOT_FOUND
17934,And I think this is uh - uh - part of uh - of just being a human being.,11,7_1976,3,3,9719,9791,,"{""O"": 4, ""Premise"": 16}",Premise,And I think this is uh - uh - part of uh - of just being a human being.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,631.8,638.36,NOT_FOUND
17935,I - I have to say that my campaign has been an open one.,11,7_1976,4,4,9791,9848,,"{""O"": 15}",O,I - I have to say that my campaign has been an open one.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,O,638.36,641.76,NOT_FOUND
17936,And uh - the Playboy thing has been of great - very great concern to me.,11,7_1976,5,5,9848,9921,,"{""O"": 4, ""Premise"": 13}",Premise,And uh - the Playboy thing has been of great - very great concern to me.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,641.76,645.16,NOT_FOUND
17937,I don't know how to deal with it exactly.,11,7_1976,6,6,9921,9963,,"{""Premise"": 10, ""O"": 1}",Premise,I don't know how to deal with it exactly.,CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,645.16,647.92,NOT_FOUND
17938,"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.",11,7_1976,7,7,9963,10232,,"{""O"": 3, ""Premise"": 57}",Premise,"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Premise,647.92,668.56,NOT_FOUND
17939,"But they weren't running for president, and in retrospect, from hindsight, I would not have given that uh - interview had I do it - had it - I to do it over again.",11,7_1976,8,8,10232,10396,,"{""O"": 4, ""Premise"": 6, ""Claim"": 29}",Claim,"But they weren't running for president, and in retrospect, from hindsight, I would not have given that uh - interview had I do it - had it - I to do it over again.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Mixed,668.56,677.16,NOT_FOUND
17940,"If I should ever decide in the future to discuss my - my deep Christian beliefs and uh - condemnation and sinfulness, I'll use another forum besides Playboy.",11,7_1976,9,9,10396,10554,,"{""Premise"": 22, ""O"": 2, ""Claim"": 7}",Premise,"If I should ever decide in the future to discuss my - my deep Christian beliefs and uh - condemnation and sinfulness, I'll use another forum besides Playboy.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Mixed,677.16,686.08,NOT_FOUND
17941,"But I can say this, uh - I'm doing the best I can to get away from that, and during the next ten days, the American people will not see the Carter campaign running uh - television advertisements and newspaper advertisements based on a personal attack on President Ford's character.",11,7_1976,10,10,10554,10836,,"{""O"": 11, ""Claim"": 45}",Claim,"But I can say this, uh - I'm doing the best I can to get away from that, and during the next ten days, the American people will not see the Carter campaign running uh - television advertisements and newspaper advertisements based on a personal attack on President Ford's character.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,686.08,705.68,NOT_FOUND
17942,"I believe that the opposite is true with President Ford's campaign, and uh - I hope that we can leave those issues in this next ten days about personalities and mistakes of the past - we've both made some mistakes - and talk about unemployment, inflation, housing, education, taxation, government organization, stripping away of secrecy, and the things that are crucial to the American people.",11,7_1976,11,11,10836,11230,,"{""O"": 17, ""Claim"": 59}",Claim,"I believe that the opposite is true with President Ford's campaign, and uh - I hope that we can leave those issues in this next ten days about personalities and mistakes of the past - we've both made some mistakes - and talk about unemployment, inflation, housing, education, taxation, government organization, stripping away of secrecy, and the things that are crucial to the American people.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Claim,705.68,729.52,NOT_FOUND
17943,"I regret the things in my own long campaign that have been mistaken, but I'm trying to do away with those the last ten days.",11,7_1976,12,12,11230,11355,,"{""Premise"": 13, ""O"": 3, ""Claim"": 12}",Premise,"I regret the things in my own long campaign that have been mistaken, but I'm trying to do away with those the last ten days.",CARTER,Candidate,TEST,22 Oct 1976,1976,Jimmy E. Carter,Mixed,729.52,735.4,NOT_FOUND
17944,"FORD: I believe that the uh - American people have been turned off in this election, uh - Mr. Maynard, for a variety of reasons.",13,7_1976,0,0,11425,11554,,"{""O"": 3, ""Claim"": 26}",Claim," I believe that the uh - American people have been turned off in this election, uh - Mr. Maynard, for a variety of reasons.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Claim,738.64,751.32,NOT_FOUND
17945,"We have seen on Capitol Hill, in the Congress, uh - a great many uh - allegations of wrong-doing, of uh - alleged immorality, uh - those are very disturbing to the American people.",13,7_1976,1,1,11554,11735,,"{""Premise"": 35, ""O"": 4}",Premise,"We have seen on Capitol Hill, in the Congress, uh - a great many uh - allegations of wrong-doing, of uh - alleged immorality, uh - those are very disturbing to the American people.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,751.32,767.92,NOT_FOUND
17946,They wonder how an elected representative uh - can serve them and participate in such activities uh - serving in the Congress of the United States.,13,7_1976,2,2,11735,11883,,"{""Premise"": 26, ""O"": 1}",Premise,They wonder how an elected representative uh - can serve them and participate in such activities uh - serving in the Congress of the United States.,FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,767.92,780.84,NOT_FOUND
17947,"Yes, and I'm certain many, many Americans were turned off by the revelations of Watergate, a very, very uh - bad period of time in American political history.",13,7_1976,3,3,11883,12042,,"{""O"": 5, ""Claim"": 15, ""Premise"": 14}",Claim,"Yes, and I'm certain many, many Americans were turned off by the revelations of Watergate, a very, very uh - bad period of time in American political history.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Mixed,780.84,794.6,NOT_FOUND
17948,"Yes, and thousands, maybe millions of Americans were turned off because of the uh - problems that came out of our involvement in Vietnam.",13,7_1976,4,4,12042,12180,,"{""O"": 4, ""Claim"": 9, ""Premise"": 14}",Premise,"Yes, and thousands, maybe millions of Americans were turned off because of the uh - problems that came out of our involvement in Vietnam.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Mixed,794.6,803.76,NOT_FOUND
17949,"But on the other hand, I found on July fourth of this year, a new spirit born in America.",13,7_1976,5,5,12180,12270,,"{""O"": 7, ""Claim"": 15}",Claim,"But on the other hand, I found on July fourth of this year, a new spirit born in America.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Claim,803.76,813.96,NOT_FOUND
17950,We were celebrating our Bicentennial; and I find that uh - there is a - a movement as I travel around the country of greater interest in this campaign.,13,7_1976,6,6,12270,12422,,"{""Premise"": 23, ""O"": 8}",Premise,We were celebrating our Bicentennial; and I find that uh - there is a - a movement as I travel around the country of greater interest in this campaign.,FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,813.96,824.12,NOT_FOUND
17951,"Now, like uh - any hardworking uh - person seeking public office uh - in the campaign, inevitably sometimes you will use uh - rather graphic language and I'm guilty of that just like I think most others in the political arena.",13,7_1976,7,7,12422,12649,,"{""O"": 4, ""Premise"": 27, ""Claim"": 15}",Premise,"Now, like uh - any hardworking uh - person seeking public office uh - in the campaign, inevitably sometimes you will use uh - rather graphic language and I'm guilty of that just like I think most others in the political arena.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Mixed,824.12,842.68,NOT_FOUND
17952,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",13,7_1976,8,8,12649,12952,,"{""O"": 5, ""Claim"": 57}",Claim,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Claim,842.68,865.84,NOT_FOUND
17953,"FORD: Well, Mr. uh - Nelson, uh - I testified before two committees, House and Senate, on precisely the questions that you have asked.",16,7_1976,0,0,13757,13892,,"{""O"": 12, ""Premise"": 18}",Premise," Well, Mr. uh - Nelson, uh - I testified before two committees, House and Senate, on precisely the questions that you have asked.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,908.48,918.24,NOT_FOUND
17954,"And the testimony under oath was to the effect that I did not talk to Mr. Nixon, to Mr. Haldeman, to Mr. Ehrlichman, or to any of the people at the White House.",16,7_1976,1,1,13892,14053,,"{""O"": 2, ""Premise"": 35}",Premise,"And the testimony under oath was to the effect that I did not talk to Mr. Nixon, to Mr. Haldeman, to Mr. Ehrlichman, or to any of the people at the White House.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,918.24,930.08,NOT_FOUND
17955,I said I had no recollection whatsoever of talking with any of the White House legislative liaison people.,16,7_1976,2,2,14053,14160,,"{""Premise"": 18, ""O"": 1}",Premise,I said I had no recollection whatsoever of talking with any of the White House legislative liaison people.,FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,930.08,938.28,NOT_FOUND
17956,"I indicated under oath that the initiative that I took was at the request of the ranking members of the House Banking and Currency Committee on the Republican side, which was a legitimate request and a proper response by me.",16,7_1976,3,3,14160,14385,,"{""Premise"": 40, ""O"": 2}",Premise,"I indicated under oath that the initiative that I took was at the request of the ranking members of the House Banking and Currency Committee on the Republican side, which was a legitimate request and a proper response by me.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,938.28,957.44,NOT_FOUND
17957,"Now that was gone into by two congressional committees, and following that investigation, both committees overwhelmingly approved me, and the House and the Senate did likewise.",16,7_1976,4,4,14385,14562,,"{""O"": 6, ""Premise"": 24}",Premise,"Now that was gone into by two congressional committees, and following that investigation, both committees overwhelmingly approved me, and the House and the Senate did likewise.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,957.44,970.44,NOT_FOUND
17958,"Now, in the meantime, the special prosecutor, within the last few days, after an investigation himself, said there was no reason for him to get involved because he found nothing that would justify it.",16,7_1976,5,5,14562,14763,,"{""O"": 3, ""Premise"": 37}",Premise,"Now, in the meantime, the special prosecutor, within the last few days, after an investigation himself, said there was no reason for him to get involved because he found nothing that would justify it.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,970.44,985.72,NOT_FOUND
17959,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",16,7_1976,6,6,14763,14909,,"{""O"": 3, ""Premise"": 25}",Premise,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,985.72,996.24,NOT_FOUND
17960,"Now, after all of those investigations by objective, responsible people, I think the matter is closed once and for all.",16,7_1976,7,7,14909,15029,,"{""O"": 4, ""Premise"": 10, ""Claim"": 10}",Premise,"Now, after all of those investigations by objective, responsible people, I think the matter is closed once and for all.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Mixed,996.24,1005.48,NOT_FOUND
17961,"But to add one other feature, I don't control any of the tapes.",16,7_1976,8,8,15029,15093,,"{""O"": 8, ""Claim"": 8}",O,"But to add one other feature, I don't control any of the tapes.",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Mixed,1005.48,1010.04,NOT_FOUND
17962,"Those tapes are in the jurisdiction of the courts and I have no right to say ""yes"" or ""no.""",16,7_1976,9,9,15093,15185,,"{""Premise"": 24}",Premise,"Those tapes are in the jurisdiction of the courts and I have no right to say ""yes"" or ""no.""",FORD,Candidate,TEST,22 Oct 1976,1976,Gerald R. Ford,Premise,1010.04,1018.12,NOT_FOUND
