,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
18,18,18,10781,It is time for a change.,3,18_1992,6,6,3260,3285,,"{""Claim"": 6, ""O"": 1}",Claim,It is time for a change.,GORE,Candidate,TRAIN,13 Oct 1992,1992,Albert A. Gore,Claim,218.08,220.76,clip_18
19,19,19,10782,"Bill Clinton and I want to get our country moving forward again, put our people back to work, and create a bright future for the US of America.",3,18_1992,7,7,3286,3430,,"{""Premise"": 27, ""O"": 4}",Premise,"Bill Clinton and I want to get our country moving forward again, put our people back to work, and create a bright future for the US of America.",GORE,Candidate,TRAIN,13 Oct 1992,1992,Albert A. Gore,Premise,220.76,228.92,clip_19
20,20,20,10783,"QUAYLE: Well, thank you, Senator Gore, for reminding me about my performance in the 1988 vice presidential debate.",5,18_1992,0,0,3501,3616,,"{""O"": 23}",O," Well, thank you, Senator Gore, for reminding me about my performance in the 1988 vice presidential debate.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,O,234.68,240.72,clip_20
21,21,21,10784,"This is 1992, Bill Clinton is running against President George Bush.",5,18_1992,1,1,3616,3685,,"{""O"": 13}",O,"This is 1992, Bill Clinton is running against President George Bush.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,O,240.72,245.6,clip_21
22,22,22,10785,"There are 2 things that I'm going to stress during this debate: one, Bill Clinton's economic plan and his agenda will make matters much, much worse -- he will raise your taxes, he will increase spending, he will make government bigger, jobs will be lost; second, Bill Clinton does not have the strength nor the character to be president of the US.",5,18_1992,2,2,3685,4033,,"{""O"": 24, ""Claim"": 31, ""Premise"": 18}",Claim,"There are 2 things that I'm going to stress during this debate: one, Bill Clinton's economic plan and his agenda will make matters much, much worse -- he will raise your taxes, he will increase spending, he will make government bigger, jobs will be lost; second, Bill Clinton does not have the strength nor the character to be president of the US.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Mixed,245.6,270.04,clip_22
23,23,23,10786,(APPLAUSE)  Let us look at the agendas.,5,18_1992,3,3,4033,4073,,"{""O"": 4, ""Premise"": 6}",Premise,(APPLAUSE)  Let us look at the agendas.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,270.04,274.8,clip_23
24,24,24,10787,"President Bush wants to hold the line on taxes, Bill Clinton wants to raise taxes.",5,18_1992,4,4,4073,4156,,"{""Premise"": 15, ""O"": 2}",Premise,"President Bush wants to hold the line on taxes, Bill Clinton wants to raise taxes.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,274.8,279.52,clip_24
25,25,25,10788,"President Bush is for a balanced budget amendment, Bill Clinton is opposed to it.",5,18_1992,5,5,4156,4238,,"{""Premise"": 14, ""O"": 2}",Premise,"President Bush is for a balanced budget amendment, Bill Clinton is opposed to it.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,279.52,283.68,clip_25
26,26,26,10789,"We want to reform the legal system because it's too costly, Bill Clinton wants the status quo.",5,18_1992,6,6,4238,4333,,"{""Premise"": 18, ""O"": 2}",Premise,"We want to reform the legal system because it's too costly, Bill Clinton wants the status quo.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,283.68,288.16,clip_26
27,27,27,10790,"We want to reform the health care system, Bill Clinton wants to ration health care.",5,18_1992,7,7,4333,4417,,"{""Premise"": 15, ""O"": 2}",Premise,"We want to reform the health care system, Bill Clinton wants to ration health care.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,288.16,291.96,clip_27
28,28,28,10791,"Bill Clinton wants to empower government, we want to empower people.",5,18_1992,8,8,4417,4486,,"{""Premise"": 11, ""O"": 2}",Premise,"Bill Clinton wants to empower government, we want to empower people.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,291.96,296.76,clip_28
29,29,29,10792,"In St. Louis, Missouri, in June of this year, Bill Clinton said this: ""America is the mockery of the world.""",5,18_1992,9,9,4487,4596,,"{""Premise"": 27}",Premise,"In St. Louis, Missouri, in June of this year, Bill Clinton said this: ""America is the mockery of the world.""",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,296.76,303.64,clip_29
30,30,30,10793,He is wrong.,5,18_1992,10,10,4596,4609,,"{""Claim"": 3, ""O"": 1}",Claim,He is wrong.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,303.64,305.24,clip_30
31,31,31,10794,At some time during these next 4 years there is going to be a crisis -- there will be an international crisis.,5,18_1992,11,11,4610,4721,,"{""Claim"": 21, ""O"": 2}",Claim,At some time during these next 4 years there is going to be a crisis -- there will be an international crisis.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,305.24,312.04,clip_31
32,32,32,10795,"I can't tell you where it's going to be, I can't even tell you the circumstances -- but it will happen.",5,18_1992,12,12,4721,4825,,"{""Premise"": 19, ""O"": 4, ""Claim"": 3}",Premise,"I can't tell you where it's going to be, I can't even tell you the circumstances -- but it will happen.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Mixed,312.04,317.28,clip_32
33,33,33,10796,"We need a president who has the experience, who has been tested, who has the integrity and qualifications to handle the crisis.",5,18_1992,13,13,4825,4953,,"{""Claim"": 22, ""O"": 3}",Claim,"We need a president who has the experience, who has been tested, who has the integrity and qualifications to handle the crisis.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,317.28,323.68,clip_33
34,34,34,10797,"The president has been tested, the president has the integrity and the character.",5,18_1992,14,14,4953,5035,,"{""Premise"": 13, ""O"": 2}",Premise,"The president has been tested, the president has the integrity and the character.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,323.68,328.76,clip_34
35,36,36,10799,You need to have a president you can trust.,5,18_1992,16,16,5057,5101,,"{""Claim"": 9, ""O"": 1}",Claim,You need to have a president you can trust.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,330.92,334.48,clip_36
36,37,37,10800,Can you really trust Bill Clinton?,5,18_1992,17,17,5101,5136,,"{""O"": 7}",O,Can you really trust Bill Clinton?,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,O,334.48,340.36,clip_37
37,38,38,10801,STOCKDALE: Who am I?,7,18_1992,0,0,5202,5223,,"{""O"": 6}",O, Who am I?,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,O,342.72,345.6,clip_38
38,39,39,10802,Why am I here?,7,18_1992,1,1,5223,5238,,"{""O"": 5}",O,Why am I here?,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,O,345.6,346.72,clip_39
39,40,40,10803,(Laughter and applause)  I'm not a politician -- everybody knows that.,7,18_1992,2,2,5238,5309,,"{""O"": 10, ""Premise"": 5}",O,(Laughter and applause)  I'm not a politician -- everybody knows that.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Mixed,346.72,355.32,clip_40
40,41,41,10804,So don't expect me to use the language of the Washington insider.,7,18_1992,3,3,5309,5375,,"{""O"": 2, ""Claim"": 12}",Claim,So don't expect me to use the language of the Washington insider.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Claim,355.32,359.52,clip_41
41,42,42,10805,"Thirty-seven years in the Navy, and only one of them up there in Washington.",7,18_1992,4,4,5375,5452,,"{""Premise"": 13, ""O"": 3}",Premise,"Thirty-seven years in the Navy, and only one of them up there in Washington.",STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,359.52,364.32,clip_42
42,43,43,10806,And now I'm an academic.,7,18_1992,5,5,5452,5477,,"{""O"": 2, ""Premise"": 5}",Premise,And now I'm an academic.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,364.32,365.68,clip_43
43,44,44,10807,The centerpiece of my life was the Vietnam War.,7,18_1992,6,6,5478,5526,,"{""Premise"": 9, ""O"": 1}",Premise,The centerpiece of my life was the Vietnam War.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,365.68,370.36,clip_44
44,45,45,10808,I was there the day it started.,7,18_1992,7,7,5526,5558,,"{""Premise"": 7, ""O"": 1}",Premise,I was there the day it started.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,370.36,373.16,clip_45
45,46,46,10809,I led the first bombing raid against North Vietnam.,7,18_1992,8,8,5558,5610,,"{""Premise"": 9, ""O"": 1}",Premise,I led the first bombing raid against North Vietnam.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,373.16,376.84,clip_46
46,47,47,10810,"I was there the day it ended, and I was there for everything in between.",7,18_1992,9,9,5610,5683,,"{""Premise"": 14, ""O"": 3}",Premise,"I was there the day it ended, and I was there for everything in between.",STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,376.84,379.96,clip_47
47,48,48,10811,"Ten years in Vietnam, aerial combat, and torture.",7,18_1992,10,10,5683,5733,,"{""Premise"": 10, ""O"": 1}",Premise,"Ten years in Vietnam, aerial combat, and torture.",STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,379.96,389.16,clip_48
48,49,49,10812,I know things about the Vietnam War better than anybody in the world.,7,18_1992,11,11,5733,5803,,"{""Claim"": 13, ""O"": 1}",Claim,I know things about the Vietnam War better than anybody in the world.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Claim,389.16,395.04,clip_49
49,50,50,10813,I know some things about the Vietnam War better than anybody in the world.,7,18_1992,12,12,5803,5878,,"{""Claim"": 14, ""O"": 1}",Claim,I know some things about the Vietnam War better than anybody in the world.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Claim,395.04,399.0,clip_50
50,51,51,10814,"And I know how governments, how American governments can be -- can be courageous, and how they can be callow.",7,18_1992,13,13,5879,5989,,"{""O"": 4, ""Claim"": 19}",Claim,"And I know how governments, how American governments can be -- can be courageous, and how they can be callow.",STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Claim,399.0,417.4,clip_51
51,52,52,10815,And that's important.,7,18_1992,14,14,5989,6011,,"{""O"": 2, ""Claim"": 3}",Claim,And that's important.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Claim,417.4,418.64,clip_52
52,53,53,10816,That's one thing I'm an insider on.,7,18_1992,15,15,6011,6047,,"{""Claim"": 9, ""O"": 1}",Claim,That's one thing I'm an insider on.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Claim,418.64,424.76,clip_53
53,54,54,10817,I was the leader of the underground of the American pilots who were shot down in prison in North Vietnam.,7,18_1992,16,16,6048,6154,,"{""Premise"": 20, ""O"": 1}",Premise,I was the leader of the underground of the American pilots who were shot down in prison in North Vietnam.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,424.76,434.72,clip_54
54,55,55,10818,You should know that the American character displayed in those dungeons by those fine men was a thing of beauty.,7,18_1992,17,17,6154,6267,,"{""Premise"": 20, ""O"": 1}",Premise,You should know that the American character displayed in those dungeons by those fine men was a thing of beauty.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,434.72,444.96,clip_55
55,56,56,10819,"I look back on those years as the beginning of wisdom, learning everything a man can learn about the vulnerabilities and the strengths that are ours as Americans.",7,18_1992,18,18,6268,6431,,"{""Premise"": 29, ""O"": 1}",Premise,"I look back on those years as the beginning of wisdom, learning everything a man can learn about the vulnerabilities and the strengths that are ours as Americans.",STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,444.96,462.84,clip_56
56,57,57,10820,Why am I here tonight?,7,18_1992,19,19,6432,6455,,"{""O"": 6}",O,Why am I here tonight?,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,O,462.84,468.16,clip_57
57,58,58,10821,I am here because I have in my brain and in my heart what it takes to lead America through tough times.,7,18_1992,20,20,6455,6559,,"{""Claim"": 3, ""O"": 2, ""Premise"": 18}",Premise,I am here because I have in my brain and in my heart what it takes to lead America through tough times.,STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Mixed,468.16,478.72,clip_58
58,59,59,10822,"QUAYLE: Well, then I won't give you that answer.",9,18_1992,0,0,7489,7538,,"{""O"": 13}",O," Well, then I won't give you that answer.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,O,532.72,534.08,clip_59
59,60,60,10823,Qualifications.,9,18_1992,1,1,7538,7554,,"{""Claim"": 1, ""O"": 1}",Claim,Qualifications.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,534.08,536.64,clip_60
60,61,61,10824,"I've been there, Hal.",9,18_1992,2,2,7554,7576,,"{""Claim"": 4, ""O"": 3}",Claim,"I've been there, Hal.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,536.64,538.52,clip_61
61,62,62,10825,I've done the job.,9,18_1992,3,3,7576,7595,,"{""Claim"": 5, ""O"": 1}",Claim,I've done the job.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,548.36,549.36,clip_62
62,63,63,10826,I've been tested.,9,18_1992,4,4,7595,7613,,"{""Claim"": 4, ""O"": 1}",Claim,I've been tested.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,539.8,540.64,clip_63
63,64,64,10827,I've been vice president for 4 years.,9,18_1992,5,5,7613,7651,,"{""Premise"": 8, ""O"": 1}",Premise,I've been vice president for 4 years.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,540.64,542.44,clip_64
64,65,65,10828,Senator Gore referred to us being elected to the Congress together in 1976.,9,18_1992,6,6,7651,7727,,"{""Premise"": 13, ""O"": 1}",Premise,Senator Gore referred to us being elected to the Congress together in 1976.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,542.44,548.36,clip_65
65,67,67,10830,I've done many things for the president.,9,18_1992,8,8,7746,7787,,"{""Premise"": 8, ""O"": 1}",Premise,I've done many things for the president.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,549.36,551.56,clip_67
66,68,68,10831,"But even as vice president you never know exactly what your role is going to be from time to time, and let me just give you an example of where I was tested under fire and in a crisis.",9,18_1992,9,9,7788,7973,,"{""O"": 4, ""Premise"": 37}",Premise,"But even as vice president you never know exactly what your role is going to be from time to time, and let me just give you an example of where I was tested under fire and in a crisis.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,551.56,563.8,clip_68
67,69,69,10832,President Bush was flying to Malta in 1989 to meet with President Gorbachev.,9,18_1992,10,10,7974,8051,,"{""Premise"": 13, ""O"": 1}",Premise,President Bush was flying to Malta in 1989 to meet with President Gorbachev.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,563.8,569.16,clip_69
68,70,70,10833,It was the first meeting between President Bush and President Gorbachev.,9,18_1992,11,11,8051,8124,,"{""Premise"": 11, ""O"": 1}",Premise,It was the first meeting between President Bush and President Gorbachev.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,569.16,572.36,clip_70
69,71,71,10834,They had known each other before.,9,18_1992,12,12,8124,8158,,"{""Premise"": 6, ""O"": 1}",Premise,They had known each other before.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,572.36,574.48,clip_71
70,72,72,10835,A coup broke out in the Philippines.,9,18_1992,13,13,8159,8196,,"{""Premise"": 7, ""O"": 1}",Premise,A coup broke out in the Philippines.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,574.48,575.92,clip_72
71,73,73,10836,I had to go to the situation room.,9,18_1992,14,14,8196,8231,,"{""Premise"": 8, ""O"": 1}",Premise,I had to go to the situation room.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,575.92,578.68,clip_73
72,74,74,10837,I had to assemble the president's advisers.,9,18_1992,15,15,8231,8275,,"{""Premise"": 8, ""O"": 1}",Premise,I had to assemble the president's advisers.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,578.68,581.2,clip_74
73,75,75,10838,I talked to President Aquino.,9,18_1992,16,16,8275,8305,,"{""Premise"": 5, ""O"": 1}",Premise,I talked to President Aquino.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,581.2,582.4,clip_75
74,76,76,10839,I made the recommendation to the president.,9,18_1992,17,17,8305,8349,,"{""Premise"": 7, ""O"": 1}",Premise,I made the recommendation to the president.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,582.4,584.28,clip_76
75,77,77,10840,"The president made the decision, the coup was suppressed, democracy continued in the Philippines, the situation was ended.",9,18_1992,18,18,8349,8472,,"{""Premise"": 18, ""O"": 4}",Premise,"The president made the decision, the coup was suppressed, democracy continued in the Philippines, the situation was ended.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,584.28,591.36,clip_77
76,78,78,10841,I've been there.,9,18_1992,19,19,8473,8490,,"{""Claim"": 4, ""O"": 1}",Claim,I've been there.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,591.36,593.88,clip_78
77,79,79,10842,"And I'll tell you one other thing that qualifies you for being president -- and it's this, Hal -- you've got to stand up for what you believe in.",9,18_1992,20,20,8490,8636,,"{""O"": 6, ""Claim"": 28}",Claim,"And I'll tell you one other thing that qualifies you for being president -- and it's this, Hal -- you've got to stand up for what you believe in.",QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Claim,593.88,600.28,clip_79
78,80,80,10843,And nobody has ever criticized me for not having strong beliefs.,9,18_1992,21,21,8636,8701,,"{""O"": 2, ""Premise"": 10}",Premise,And nobody has ever criticized me for not having strong beliefs.,QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,Premise,600.28,604.96,clip_80
79,81,81,10844,(APPLAUSE.),9,18_1992,22,22,8702,8714,,"{""O"": 4}",O,(APPLAUSE.),QUAYLE,Candidate,TRAIN,13 Oct 1992,1992,James D. Quayle,O,2011.24,2012.64,clip_81
80,82,82,10845,"STOCKDALE: My association with Mr. Perot is a very personal one and as I have stood in and finally taken his running mate position, he has granted me total autonomy.",11,18_1992,0,0,8743,8909,,"{""O"": 4, ""Premise"": 29}",Premise," My association with Mr. Perot is a very personal one and as I have stood in and finally taken his running mate position, he has granted me total autonomy.",STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Premise,610.16,623.44,clip_82
81,83,83,10846,"I don't take advantage of it, but I am sure that he would make me a partner in decision, in making decisions about the way to handle health care, the way to get this economy back on its feet again, in every way.",11,18_1992,1,1,8909,9121,,"{""Claim"": 7, ""O"": 3, ""Premise"": 39}",Premise,"I don't take advantage of it, but I am sure that he would make me a partner in decision, in making decisions about the way to handle health care, the way to get this economy back on its feet again, in every way.",STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Mixed,623.44,642.96,clip_83
82,84,84,10847,"I have not had the experience of these gentlemen, but -- to be any more specific -- but I know I have his trust, and I intend to act in a way to keep that situation alive.",11,18_1992,2,2,9121,9293,,"{""O"": 28, ""Claim"": 12}",O,"I have not had the experience of these gentlemen, but -- to be any more specific -- but I know I have his trust, and I intend to act in a way to keep that situation alive.",STOCKDALE,Candidate,TRAIN,13 Oct 1992,1992,James B. Stockdale,Mixed,642.96,662.16,clip_84
83,86,86,10849,"GORE: Bill Clinton understands the meaning of the words ""teamwork"" and ""partnership.""",13,18_1992,0,0,9328,9414,,"{""O"": 2, ""Claim"": 16}",Claim," Bill Clinton understands the meaning of the words ""teamwork"" and ""partnership.""",GORE,Candidate,TRAIN,13 Oct 1992,1992,Albert A. Gore,Claim,665.0,669.96,clip_86
84,87,87,10850,"If we're successful in our efforts to gain your trust and lead this nation, we will work together to put our country back on the right track again.",13,18_1992,1,1,9414,9562,,"{""Premise"": 15, ""O"": 2, ""Claim"": 14}",Premise,"If we're successful in our efforts to gain your trust and lead this nation, we will work together to put our country back on the right track again.",GORE,Candidate,TRAIN,13 Oct 1992,1992,Albert A. Gore,Mixed,669.96,678.84,clip_87
85,88,88,10851,The experience that George Bush and Dan Quayle have been talking about includes the worst economic performance since the Great Depression.,13,18_1992,2,2,9562,9701,,"{""Premise"": 21, ""O"": 1}",Premise,The experience that George Bush and Dan Quayle have been talking about includes the worst economic performance since the Great Depression.,GORE,Candidate,TRAIN,13 Oct 1992,1992,Albert A. Gore,Premise,678.84,688.12,clip_88
86,89,89,10852,"Unemployment is up, personal income is down, bankruptcies are up, housing starts are down.",13,18_1992,3,3,9701,9792,,"{""Premise"": 14, ""O"": 4}",Premise,"Unemployment is up, personal income is down, bankruptcies are up, housing starts are down.",GORE,Candidate,TRAIN,13 Oct 1992,1992,Albert A. Gore,Premise,688.12,694.8,clip_89
