,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
10,11,11,14028,"Now, let's balance the budget and protect Medicare, Medicaid, education and the environment.",1,22_1996,11,11,1916,2009,,"{""O"": 3, ""Claim"": 15}",Claim,"Now, let's balance the budget and protect Medicare, Medicaid, education and the environment.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,129.2,134.08,clip_11
11,12,12,14029,We cut taxes for 15 million working Americans.,1,22_1996,12,12,2009,2056,,"{""Premise"": 8, ""O"": 1}",Premise,We cut taxes for 15 million working Americans.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,134.08,137.12,clip_12
12,13,13,14030,"Now let's pass the tax cuts for education and child rearing, help with medical emergencies, and buying a home.",1,22_1996,13,13,2056,2167,,"{""O"": 2, ""Claim"": 21}",Claim,"Now let's pass the tax cuts for education and child rearing, help with medical emergencies, and buying a home.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,137.12,143.28,clip_13
13,14,14,14031,We passed family and medical leave.,1,22_1996,14,14,2168,2204,,"{""Premise"": 6, ""O"": 1}",Premise,We passed family and medical leave.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,143.28,145.32,clip_14
14,15,15,14032,Now let's expand it so more people can succeed as parents and in the work force.,1,22_1996,15,15,2204,2285,,"{""O"": 2, ""Claim"": 16}",Claim,Now let's expand it so more people can succeed as parents and in the work force.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,145.32,149.8,clip_15
15,16,16,14033,"We passed 100,000 police, the assault weapons ban, the Brady Bill.",1,22_1996,16,16,2285,2352,,"{""Premise"": 13, ""O"": 1}",Premise,"We passed 100,000 police, the assault weapons ban, the Brady Bill.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,149.8,154.32,clip_16
16,17,17,14034,Now let's keep going by finishing the work of putting the police on the street and tackling juvenile gangs.,1,22_1996,17,17,2352,2460,,"{""O"": 2, ""Claim"": 19}",Claim,Now let's keep going by finishing the work of putting the police on the street and tackling juvenile gangs.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,154.32,160.76,clip_17
17,18,18,14035,We passed welfare reform.,1,22_1996,18,18,2461,2487,,"{""Premise"": 4, ""O"": 1}",Premise,We passed welfare reform.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,160.76,162.12,clip_18
18,19,19,14036,Now let's move a million people from welfare to work.,1,22_1996,19,19,2487,2541,,"{""O"": 2, ""Claim"": 10}",Claim,Now let's move a million people from welfare to work.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,162.12,164.84,clip_19
19,20,20,14037,"And most important, let's make education our highest priority so that every eight-year-old will be able to read, every 12-year-old can log onto the Internet, every 18-year-old can go to college.",1,22_1996,20,20,2541,2736,,"{""O"": 5, ""Claim"": 31}",Claim,"And most important, let's make education our highest priority so that every eight-year-old will be able to read, every 12-year-old can log onto the Internet, every 18-year-old can go to college.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,164.84,175.6,clip_20
20,21,21,14038,We can build that bridge to the 21st Century.,1,22_1996,21,21,2736,2782,,"{""Claim"": 9, ""O"": 1}",Claim,We can build that bridge to the 21st Century.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,175.6,178.24,clip_21
21,22,22,14039,And I look forward to discussing exactly how we're going to do it.,1,22_1996,22,22,2782,2849,,"{""O"": 15}",O,And I look forward to discussing exactly how we're going to do it.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,O,178.24,183.64,clip_22
22,24,24,14041,"Thank you, Mr. President, for those kind words.",3,22_1996,1,1,2904,2952,,"{""O"": 11}",O,"Thank you, Mr. President, for those kind words.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,185.12,190.04,clip_24
23,25,25,14042,"Thank the people of Hartford, the Commission, and all those out here who may be listening or watching.",3,22_1996,2,2,2952,3055,,"{""O"": 21}",O,"Thank the people of Hartford, the Commission, and all those out here who may be listening or watching.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,190.04,197.76,clip_25
24,26,26,14043,It's a great honor for me to be here standing here as the Republican nominee.,3,22_1996,3,3,3055,3133,,"{""O"": 17}",O,It's a great honor for me to be here standing here as the Republican nominee.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,197.76,202.56,clip_26
25,27,27,14044,I'm very proud to be the Republican nominee reaching out to Democrats and Independents.,3,22_1996,4,4,3133,3221,,"{""O"": 16}",O,I'm very proud to be the Republican nominee reaching out to Democrats and Independents.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,202.56,207.96,clip_27
26,28,28,14045,"I have three very special people with me tonight: My wife, Elizabeth; my daughter, Robin, who has never let me down, and a fellow named Frank Carafa from New York, along with Ollie Manninen who helped me out in the mountains of Italy a few years back.",3,22_1996,5,5,3222,3474,,"{""O"": 55}",O,"I have three very special people with me tonight: My wife, Elizabeth; my daughter, Robin, who has never let me down, and a fellow named Frank Carafa from New York, along with Ollie Manninen who helped me out in the mountains of Italy a few years back.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,207.96,226.4,clip_28
27,29,29,14046,I've learned from them that people do have tough times.,3,22_1996,6,6,3475,3531,,"{""O"": 12}",O,I've learned from them that people do have tough times.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,226.4,231.28,clip_29
28,30,30,14047,And sometimes you can't go it alone.,3,22_1996,7,7,3531,3568,,"{""O"": 9}",O,And sometimes you can't go it alone.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,231.28,234.68,clip_30
29,31,31,14048,And that's what America is all about.,3,22_1996,8,8,3568,3606,,"{""O"": 2, ""Claim"": 7}",Claim,And that's what America is all about.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,234.68,237.96,clip_31
30,32,32,14049,I remember getting my future back from doctors and nurses and a doctor in Chicago named Dr. Kalikian .,3,22_1996,9,9,3607,3710,,"{""Premise"": 18, ""O"": 1}",Premise,I remember getting my future back from doctors and nurses and a doctor in Chicago named Dr. Kalikian .,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,237.96,245.16,clip_32
31,33,33,14050,"And ever since that time, I've tried to give something back to my country, to the people who are watching us tonight.",3,22_1996,10,10,3710,3828,,"{""O"": 2, ""Premise"": 24}",Premise,"And ever since that time, I've tried to give something back to my country, to the people who are watching us tonight.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,245.16,255.68,clip_33
32,34,34,14051,America is the greatest place on the face of the earth.,3,22_1996,11,11,3829,3885,,"{""Claim"": 11, ""O"": 1}",Claim,America is the greatest place on the face of the earth.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,255.68,259.88,clip_34
33,35,35,14052,"Now, I know millions of you still have anxieties.",3,22_1996,12,12,3885,3935,,"{""O"": 3, ""Claim"": 8}",Claim,"Now, I know millions of you still have anxieties.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,259.88,264.64,clip_35
34,36,36,14053,You work harder and harder to make ends meet and put food on the table.,3,22_1996,13,13,3935,4007,,"{""Premise"": 15, ""O"": 1}",Premise,You work harder and harder to make ends meet and put food on the table.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,264.64,270.48,clip_36
35,37,37,14054,"You worry about the quality and the safety of your children, and the quality of education.",3,22_1996,14,14,4007,4098,,"{""Premise"": 17, ""O"": 1}",Premise,"You worry about the quality and the safety of your children, and the quality of education.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,270.48,274.84,clip_37
36,38,38,14055,"But even more importantly, you worry about the future and will they have the same opportunities that you and I have had.",3,22_1996,15,15,4098,4219,,"{""O"": 6, ""Premise"": 18}",Premise,"But even more importantly, you worry about the future and will they have the same opportunities that you and I have had.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,274.84,283.32,clip_38
37,39,39,14056,And Jack Kemp and I want to share with you some ideas tonight.,3,22_1996,16,16,4220,4283,,"{""O"": 14}",O,And Jack Kemp and I want to share with you some ideas tonight.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,283.32,287.44,clip_39
38,40,40,14057,"Jack Kemp is my running mate, doing an outstanding job.",3,22_1996,17,17,4283,4339,,"{""O"": 12}",O,"Jack Kemp is my running mate, doing an outstanding job.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,287.44,291.56,clip_40
39,41,41,14058,"Now, I'm a plain-speaking man and I learned long ago that your word was your bond.",3,22_1996,18,18,4339,4422,,"{""O"": 3, ""Premise"": 16}",Premise,"Now, I'm a plain-speaking man and I learned long ago that your word was your bond.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,291.56,296.4,clip_41
40,42,42,14059,And I promise you tonight that I'll try to address your concerns and not try to exploit them.,3,22_1996,19,19,4422,4516,,"{""O"": 2, ""Claim"": 18}",Claim,And I promise you tonight that I'll try to address your concerns and not try to exploit them.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,296.4,303.64,clip_42
41,43,43,14060,"It's a tall order, but I've been running against the odds for a long time and, again, I'm honored to be here this evening.",3,22_1996,20,20,4516,4639,,"{""O"": 31}",O,"It's a tall order, but I've been running against the odds for a long time and, again, I'm honored to be here this evening.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,303.64,310.6,clip_43
42,44,44,14061,"CLINTON: Well, Jim, I believe that the Federal government should give people the tools and try to establish the conditions in which they can make the most of their own lives.",5,22_1996,0,0,4823,4998,,"{""O"": 7, ""Claim"": 28}",Claim," Well, Jim, I believe that the Federal government should give people the tools and try to establish the conditions in which they can make the most of their own lives.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,324.28,333.92,clip_44
43,45,45,14062,"That, to me, is the key.",5,22_1996,1,1,4998,5023,,"{""O"": 9}",O,"That, to me, is the key.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,O,333.92,335.6,clip_45
44,46,46,14063,And that leads me to some different conclusions from Senator Dole.,5,22_1996,2,2,5023,5090,,"{""O"": 12}",O,And that leads me to some different conclusions from Senator Dole.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,O,335.6,339.24,clip_46
45,47,47,14064,"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",5,22_1996,3,3,5090,5188,,"{""O"": 4, ""Premise"": 16}",Premise,"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,339.24,344.76,clip_47
46,48,48,14065,"We reduced more regulations, eliminated more programs than my two Republican predecessors.",5,22_1996,4,4,5188,5279,,"{""Premise"": 13, ""O"": 1}",Premise,"We reduced more regulations, eliminated more programs than my two Republican predecessors.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,344.76,349.48,clip_48
47,49,49,14066,"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",5,22_1996,5,5,5279,5442,,"{""O"": 2, ""Premise"": 32}",Premise,"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,349.48,361.28,clip_49
48,50,50,14067,"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",5,22_1996,6,6,5442,5606,,"{""Claim"": 12, ""O"": 5, ""Premise"": 15}",Premise,"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Mixed,361.28,370.6,clip_50
49,51,51,14068,I've worked hard to help families impart values to their own children.,5,22_1996,7,7,5606,5677,,"{""Claim"": 13, ""O"": 1}",Claim,I've worked hard to help families impart values to their own children.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,370.6,373.8,clip_51
50,52,52,14069,"I supported the V-chip so that parents would be able to control what their kids watch on television when they're young, along with the ratings systems for television and educational television.",5,22_1996,8,8,5677,5871,,"{""Premise"": 33, ""O"": 1}",Premise,"I supported the V-chip so that parents would be able to control what their kids watch on television when they're young, along with the ratings systems for television and educational television.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,373.8,385.08,clip_52
51,53,53,14070,"I supported strong action against the tobacco companies to stop the marketing, advertising, and sale of tobacco to young people.",5,22_1996,9,9,5871,6000,,"{""Premise"": 22, ""O"": 1}",Premise,"I supported strong action against the tobacco companies to stop the marketing, advertising, and sale of tobacco to young people.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,385.08,391.8,clip_53
52,54,54,14071,I supported a big increase in the safe and drug-free schools program.,5,22_1996,10,10,6000,6070,,"{""Premise"": 12, ""O"": 1}",Premise,I supported a big increase in the safe and drug-free schools program.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,391.8,395.44,clip_54
53,55,55,14072,"These were areas on which Senator Dole and I differed, but I believed they were the right areas for America to be acting together as one country to help individuals and families make the most of their own lives and raise their kids with good values and a good future.",5,22_1996,11,11,6070,6338,,"{""Premise"": 10, ""O"": 3, ""Claim"": 39}",Claim,"These were areas on which Senator Dole and I differed, but I believed they were the right areas for America to be acting together as one country to help individuals and families make the most of their own lives and raise their kids with good values and a good future.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Mixed,395.44,410.28,clip_55
54,56,56,14073,"DOLE: I think the basic difference is, and I have had some experience in this, I think the basic difference, I trust the people.",7,22_1996,0,0,6375,6504,,"{""O"": 19, ""Claim"": 10}",O," I think the basic difference is, and I have had some experience in this, I think the basic difference, I trust the people.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Mixed,411.76,421.28,clip_56
55,57,57,14074,The President trusts the government.,7,22_1996,1,1,6504,6541,,"{""Claim"": 5, ""O"": 1}",Claim,The President trusts the government.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,421.28,424.08,clip_57
56,58,58,14075,We go back and look at the healthcare plan that he wanted to impose on the American people.,7,22_1996,2,2,6541,6633,,"{""Premise"": 18, ""O"": 1}",Premise,We go back and look at the healthcare plan that he wanted to impose on the American people.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,424.08,429.68,clip_58
57,59,59,14076,"One seventh the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies that cost $1.5 trillion.",7,22_1996,3,3,6633,6746,,"{""Premise"": 23, ""O"": 1}",Premise,"One seventh the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies that cost $1.5 trillion.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,429.68,437.16,clip_59
58,60,60,14077,"Don't forget that, that happened in 1993.",7,22_1996,4,4,6746,6788,,"{""O"": 6, ""Premise"": 4}",O,"Don't forget that, that happened in 1993.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Mixed,437.16,440.76,clip_60
59,61,61,14078,"A tax increase, a tax on everybody in America.",7,22_1996,5,5,6788,6835,,"{""Premise"": 10, ""O"": 1}",Premise,"A tax increase, a tax on everybody in America.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,440.76,445.2,clip_61
60,62,62,14079,Not just the rich.,7,22_1996,6,6,6835,6854,,"{""Premise"": 4, ""O"": 1}",Premise,Not just the rich.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,445.2,447.4,clip_62
61,63,63,14080,"If you made 25,000 as the original proposal, you got your Social Security taxes increased.",7,22_1996,7,7,6854,6945,,"{""Premise"": 16, ""O"": 1}",Premise,"If you made 25,000 as the original proposal, you got your Social Security taxes increased.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,447.4,452.12,clip_63
62,64,64,14081,"We had a BTU tax we turned into a $35 million gas tax, a $265 billion tax increase.",7,22_1996,8,8,6945,7029,,"{""Premise"": 21, ""O"": 1}",Premise,"We had a BTU tax we turned into a $35 million gas tax, a $265 billion tax increase.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,452.12,459.8,clip_64
63,65,65,14082,I guess I rely more on the individual.,7,22_1996,9,9,7029,7068,,"{""Claim"": 8, ""O"": 1}",Claim,I guess I rely more on the individual.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,459.8,461.6,clip_65
64,66,66,14083,I carry a little card in my pocket called the Tenth Amendment.,7,22_1996,10,10,7068,7131,,"{""Premise"": 12, ""O"": 1}",Premise,I carry a little card in my pocket called the Tenth Amendment.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,461.6,465.68,clip_66
65,67,67,14084,"Where possible, I want to give power back to the states and back to the people.",7,22_1996,11,11,7131,7211,,"{""O"": 4, ""Claim"": 14}",Claim,"Where possible, I want to give power back to the states and back to the people.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,465.68,470.32,clip_67
66,68,68,14085,That's my difference with the President.,7,22_1996,12,12,7211,7252,,"{""Claim"": 7, ""O"": 1}",Claim,That's my difference with the President.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,470.32,471.64,clip_68
67,69,69,14086,We'll have specific differences later.,7,22_1996,13,13,7252,7291,,"{""O"": 7}",O,We'll have specific differences later.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,471.64,473.56,clip_69
68,70,70,14087,"He noted a few, but there are others.",7,22_1996,14,14,7291,7329,,"{""O"": 10}",O,"He noted a few, but there are others.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,473.56,476.44,clip_70
69,71,71,14088,CLINTON: I trust the people.,9,22_1996,0,0,7367,7396,,"{""O"": 3, ""Claim"": 4}",Claim, I trust the people.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,478.56,481.04,clip_71
70,72,72,14089,We've done a lot to give the people more powers to make their own decisions over their own lives.,9,22_1996,1,1,7396,7494,,"{""Premise"": 20, ""O"": 1}",Premise,We've done a lot to give the people more powers to make their own decisions over their own lives.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,481.04,485.44,clip_72
71,73,73,14090,"But I do think we are right when we try to, for example, give mothers and newborns 48 hours before they can be kicked out of the hospital, ending these drive-by deliveries.",9,22_1996,2,2,7494,7667,,"{""O"": 2, ""Claim"": 34}",Claim,"But I do think we are right when we try to, for example, give mothers and newborns 48 hours before they can be kicked out of the hospital, ending these drive-by deliveries.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,485.44,496.8,clip_73
72,74,74,14091,"I think we were right to pass the Kassebaum-Kennedy bill, which says you can't lose your health insurance just because you change jobs or because someone in your family's been sick.",9,22_1996,3,3,7667,7849,,"{""Claim"": 10, ""O"": 2, ""Premise"": 23}",Premise,"I think we were right to pass the Kassebaum-Kennedy bill, which says you can't lose your health insurance just because you change jobs or because someone in your family's been sick.",CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Mixed,496.8,505.36,clip_74
73,75,75,14092,Our government is smaller and less bureaucratic and has given more authority to the states than its two predecessors under Republican presidents.,9,22_1996,4,4,7849,7995,,"{""Premise"": 22, ""O"": 1}",Premise,Our government is smaller and less bureaucratic and has given more authority to the states than its two predecessors under Republican presidents.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Premise,505.36,512.36,clip_75
74,76,76,14093,But I do believe we have to help our people get ready to succeed in the 21st Century.,9,22_1996,5,5,7995,8081,,"{""O"": 2, ""Claim"": 17}",Claim,But I do believe we have to help our people get ready to succeed in the 21st Century.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,Claim,512.36,516.64,clip_76
75,77,77,14094,"DOLE: Well, he's better off than he was four years ago.",11,22_1996,0,0,8217,8273,,"{""O"": 5, ""Claim"": 10}",Claim," Well, he's better off than he was four years ago.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,527.08,529.36,clip_77
76,78,78,14095,CLINTON: I agree with that.,12,22_1996,0,0,8274,8302,,"{""O"": 7}",O, I agree with that.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,O,529.36,532.08,clip_78
77,79,79,14096,That's right.,12,22_1996,1,1,8302,8316,,"{""O"": 4}",O,That's right.,CLINTON,Candidate,TRAIN,06 Oct 1996,1996,William(Bill) J. Clinton,O,532.08,534.04,clip_79
78,80,80,14097,"DOLE: And I may be better off four years from now, but I don't know.",13,22_1996,0,0,8317,8386,,"{""O"": 19}",O," And I may be better off four years from now, but I don't know.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,O,534.04,539.16,clip_80
79,81,81,14098,I looked at the slowest growth in the century.,13,22_1996,1,1,8386,8433,,"{""Premise"": 9, ""O"": 1}",Premise,I looked at the slowest growth in the century.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,539.16,542.8,clip_81
80,82,82,14099,"He inherited a growth of 4.7 4.8 percent, now it's down to about 2.4 percent.",13,22_1996,2,2,8433,8511,,"{""Premise"": 17, ""O"": 1}",Premise,"He inherited a growth of 4.7 4.8 percent, now it's down to about 2.4 percent.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,542.8,548.72,clip_82
81,83,83,14100,We're going to pass a million bankruptcies this year for the first time in history.,13,22_1996,3,3,8511,8595,,"{""Premise"": 16, ""O"": 1}",Premise,We're going to pass a million bankruptcies this year for the first time in history.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,548.72,553.12,clip_83
82,84,84,14101,We've got stagnant wages.,13,22_1996,4,4,8595,8621,,"{""Premise"": 5, ""O"": 1}",Premise,We've got stagnant wages.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,553.12,555.44,clip_84
83,85,85,14102,"In fact, women's wages have dropped 2.2 percent.",13,22_1996,5,5,8621,8670,,"{""O"": 4, ""Premise"": 7}",Premise,"In fact, women's wages have dropped 2.2 percent.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,555.44,558.36,clip_85
84,86,86,14103,"Men's wages haven't gone up, gone down.",13,22_1996,6,6,8670,8710,,"{""Premise"": 10, ""O"": 1}",Premise,"Men's wages haven't gone up, gone down.",DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,558.36,561.04,clip_86
85,87,87,14104,So we have stagnation.,13,22_1996,7,7,8710,8733,,"{""O"": 2, ""Claim"": 3}",Claim,So we have stagnation.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Claim,561.04,562.96,clip_87
86,88,88,14105,We have the highest foreign debt in history.,13,22_1996,8,8,8733,8778,,"{""Premise"": 8, ""O"": 1}",Premise,We have the highest foreign debt in history.,DOLE,Candidate,TRAIN,06 Oct 1996,1996,Robert J. Dole,Premise,562.96,566.08,clip_88
