,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
25,25,27436,"I will only say this, however, in addition: to do what Senator Kennedy has suggested - to suggest that we will surrender these islands or force our Chinese Nationalist allies to surrender them in advance - is not something that would lead to peace; it is something that would lead, in my opinion, to war.",11,3_1960,4,4,6209,6514,,"{""O"": 18, ""Premise"": 36, ""Claim"": 8}",Premise,"I will only say this, however, in addition: to do what Senator Kennedy has suggested - to suggest that we will surrender these islands or force our Chinese Nationalist allies to surrender them in advance - is not something that would lead to peace; it is something that would lead, in my opinion, to war.",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Mixed,384.68,404.72,clip_25
26,26,27437,This is the history of dealing with dictators.,11,3_1960,5,5,6514,6561,,"{""Premise"": 8, ""O"": 1}",Premise,This is the history of dealing with dictators.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Premise,404.72,407.44,clip_26
27,27,27438,This is something that Senator Kennedy and all Americans must know.,11,3_1960,6,6,6561,6629,,"{""Premise"": 11, ""O"": 1}",Premise,This is something that Senator Kennedy and all Americans must know.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Premise,407.44,411.48,clip_27
28,28,27439,We tried this with Hitler.,11,3_1960,7,7,6629,6656,,"{""Premise"": 5, ""O"": 1}",Premise,We tried this with Hitler.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Premise,411.48,413.8,clip_28
29,29,27440,It didn't work.,11,3_1960,8,8,6656,6672,,"{""Premise"": 4, ""O"": 1}",Premise,It didn't work.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Premise,413.8,415.04,clip_29
30,30,27441,"He wanted first uh - we know, Austria, and then he went on to the Sudetenland and then Danzig, and each time it was thought this is all that he wanted.",11,3_1960,9,9,6672,6824,,"{""O"": 35}",O,"He wanted first uh - we know, Austria, and then he went on to the Sudetenland and then Danzig, and each time it was thought this is all that he wanted.",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,O,415.04,424.84,clip_30
31,31,27442,Now what do the Chinese Communists want?,11,3_1960,10,10,6824,6865,,"{""O"": 8}",O,Now what do the Chinese Communists want?,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,O,424.84,427.2,clip_31
32,32,27443,They don't want just Quemoy and Matsu; they don't want just Formosa; they want the world.,11,3_1960,11,11,6865,6955,,"{""Claim"": 18, ""O"": 3}",Claim,They don't want just Quemoy and Matsu; they don't want just Formosa; they want the world.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Claim,427.2,432.32,clip_32
33,33,27444,"And the question is if you surrender or indicate in advance that you're not going to defend any part of the free world, and you figure that's going to satisfy them, it doesn't satisfy them.",11,3_1960,12,12,6955,7145,,"{""O"": 7, ""Claim"": 34}",Claim,"And the question is if you surrender or indicate in advance that you're not going to defend any part of the free world, and you figure that's going to satisfy them, it doesn't satisfy them.",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Claim,432.32,443.44,clip_33
34,34,27445,"It only whets their appetite; and then the question comes, when do you stop them?",11,3_1960,13,13,7145,7227,,"{""O"": 18}",O,"It only whets their appetite; and then the question comes, when do you stop them?",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,O,443.44,449.44,clip_34
35,35,27446,"I've often heard President Eisenhower in discussing this question, make the statement that if we once start the process of indicating that this point or that point is not the place to stop those who threaten the peace and freedom of the world, where do we stop them?",11,3_1960,14,14,7227,7494,,"{""O"": 52}",O,"I've often heard President Eisenhower in discussing this question, make the statement that if we once start the process of indicating that this point or that point is not the place to stop those who threaten the peace and freedom of the world, where do we stop them?",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,O,449.44,468.08,clip_35
36,36,27447,"And I say that those of us who stand against surrender of territory - this or any others - in the face of blackmail, in the s- face of force by the Communists are standing for the course that will lead to peace.",11,3_1960,15,15,7494,7706,,"{""O"": 13, ""Claim"": 32}",Claim,"And I say that those of us who stand against surrender of territory - this or any others - in the face of blackmail, in the s- face of force by the Communists are standing for the course that will lead to peace.",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Claim,468.08,479.4,clip_36
38,38,27449,The whole th- the United States now has a treaty - which I voted for in the United States Senate in 1955 - to defend Formosa and the Pescadores Island.,13,3_1960,1,1,7771,7923,,"{""O"": 4, ""Premise"": 27}",Premise,The whole th- the United States now has a treaty - which I voted for in the United States Senate in 1955 - to defend Formosa and the Pescadores Island.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,483.0,491.88,clip_38
39,39,27450,"The islands which Mr. Nixon is discussing are five or four miles, respectively, off the coast of China.",13,3_1960,2,2,7923,8027,,"{""Premise"": 15, ""O"": 6}",Premise,"The islands which Mr. Nixon is discussing are five or four miles, respectively, off the coast of China.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,491.88,498.8,clip_39
40,40,27451,"Now when Senator Green, the chairman of the Senate Foreign Relations Committee, wrote to the President, he received back on the second of October, 1958 - ""neither you nor any other American need feel the U.S. will be involved in military hostilities merely in the defense of Quemoy and Matsu.""",13,3_1960,3,3,8027,8321,,"{""O"": 9, ""Premise"": 48}",Premise,"Now when Senator Green, the chairman of the Senate Foreign Relations Committee, wrote to the President, he received back on the second of October, 1958 - ""neither you nor any other American need feel the U.S. will be involved in military hostilities merely in the defense of Quemoy and Matsu.""",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,498.8,515.16,clip_40
41,41,27452,"Now, that is the issue.",13,3_1960,4,4,8321,8345,,"{""O"": 7}",O,"Now, that is the issue.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,O,515.16,517.68,clip_41
42,42,27453,I believe we must meet our commitment to uh - Formosa.,13,3_1960,5,5,8345,8400,,"{""Claim"": 11, ""O"": 1}",Claim,I believe we must meet our commitment to uh - Formosa.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,517.68,520.76,clip_42
43,43,27454,I support it and the Pescadores Island.,13,3_1960,6,6,8400,8440,,"{""Claim"": 7, ""O"": 1}",Claim,I support it and the Pescadores Island.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,520.76,522.8,clip_43
44,44,27455,That is the present American position.,13,3_1960,7,7,8440,8479,,"{""Claim"": 6, ""O"": 1}",Claim,That is the present American position.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,522.8,525.24,clip_44
45,45,27456,The treaty does not include these two islands.,13,3_1960,8,8,8479,8526,,"{""Premise"": 8, ""O"": 1}",Premise,The treaty does not include these two islands.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,525.24,528.08,clip_45
46,46,27457,Mr. Nixon suggests uh - that the United States should go to war if these two islands are attacked.,13,3_1960,9,9,8526,8625,,"{""Premise"": 17, ""O"": 3}",Premise,Mr. Nixon suggests uh - that the United States should go to war if these two islands are attacked.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,528.08,533.84,clip_46
47,47,27458,"I suggest that if Formosa is attacked or the Pescadores, or if there's any military action in any area which indicates an attack on Formosa and the Pescadores, then of course the United States is at war to defend its treaty.",13,3_1960,10,10,8625,8850,,"{""O"": 4, ""Claim"": 41}",Claim,"I suggest that if Formosa is attacked or the Pescadores, or if there's any military action in any area which indicates an attack on Formosa and the Pescadores, then of course the United States is at war to defend its treaty.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,533.84,546.88,clip_47
48,48,27459,"Now, I must say what Mr. Nixon wants to do is commit us - as I understand him, so that we can be clear if there's a disagreement - he wants us to be committed to the defense of these islands merely as the defense of these islands as free territory, not as part of the defense of Formosa.",13,3_1960,11,11,8850,9138,,"{""O"": 7, ""Premise"": 57}",Premise,"Now, I must say what Mr. Nixon wants to do is commit us - as I understand him, so that we can be clear if there's a disagreement - he wants us to be committed to the defense of these islands merely as the defense of these islands as free territory, not as part of the defense of Formosa.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,546.88,560.6,clip_48
49,49,27460,"Admiral Yarnell, the commander of the Asiatic fleet, has said that these islands are not worth the bones of a single American.",13,3_1960,12,12,9138,9265,,"{""O"": 4, ""Premise"": 21}",Premise,"Admiral Yarnell, the commander of the Asiatic fleet, has said that these islands are not worth the bones of a single American.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,560.6,566.2,clip_49
50,50,27461,The President of the United States has indicated they are not within the treaty area.,13,3_1960,13,13,9265,9351,,"{""Premise"": 15, ""O"": 1}",Premise,The President of the United States has indicated they are not within the treaty area.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,566.2,570.84,clip_50
51,51,27462,They were not within the treaty area when the treaty was passed in fifty-five.,13,3_1960,14,14,9351,9430,,"{""Premise"": 14, ""O"": 1}",Premise,They were not within the treaty area when the treaty was passed in fifty-five.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,570.84,575.52,clip_51
52,52,27463,We have attempted to persuade Chiang Kai-shek as late as January of 1959 to reduce the number of troops he has on them.,13,3_1960,15,15,9430,9550,,"{""Premise"": 23, ""O"": 1}",Premise,We have attempted to persuade Chiang Kai-shek as late as January of 1959 to reduce the number of troops he has on them.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,575.52,581.8,clip_52
53,53,27464,"This is a serious issue, and I think we ought to understand completely if we disagree, and if so, where.",13,3_1960,16,16,9550,9655,,"{""Claim"": 21, ""O"": 3}",Claim,"This is a serious issue, and I think we ought to understand completely if we disagree, and if so, where.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,581.8,588.04,clip_53
54,54,27465,"KENNEDY: Well I think we should st- strengthen our conventional forces, and we should attempt in January, February, and March of next year to increase the airlift capacity of our conventional forces.",16,3_1960,0,0,10177,10377,,"{""O"": 8, ""Premise"": 29}",Premise," Well I think we should st- strengthen our conventional forces, and we should attempt in January, February, and March of next year to increase the airlift capacity of our conventional forces.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,620.2,630.68,clip_54
55,55,27466,"Then I believe that we should move full time on our missile production, particularly on Minuteman and on Polaris.",16,3_1960,1,1,10377,10491,,"{""O"": 2, ""Claim"": 19}",Claim,"Then I believe that we should move full time on our missile production, particularly on Minuteman and on Polaris.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,630.68,636.16,clip_55
56,56,27467,"It may be a long period, but we must - we must get started immediately.",16,3_1960,2,2,10491,10563,,"{""Premise"": 6, ""O"": 6, ""Claim"": 5}",Premise,"It may be a long period, but we must - we must get started immediately.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Mixed,636.16,640.48,clip_56
57,57,27468,"Now on the question of disarmament, particularly nuclear disarmament, I must say that I feel that another effort should be made by a new Administration in January of 1961, to renew negotiations with the Soviet Union and see whether it's possible to come to some conclusion which will lessen the chances of contamination of the atmosphere, and also lessen the chances that other powers will begin to possess a nuclear capacity.",16,3_1960,3,3,10563,10990,,"{""O"": 19, ""Claim"": 16, ""Premise"": 42}",Premise,"Now on the question of disarmament, particularly nuclear disarmament, I must say that I feel that another effort should be made by a new Administration in January of 1961, to renew negotiations with the Soviet Union and see whether it's possible to come to some conclusion which will lessen the chances of contamination of the atmosphere, and also lessen the chances that other powers will begin to possess a nuclear capacity.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Mixed,640.48,664.04,clip_57
58,58,27469,"There are indications, because of new inventions, that ten, fifteen, or twenty nations will have a nuclear capacity - including Red China - by the end of the presidential office in 1964.",16,3_1960,4,4,10990,11177,,"{""Claim"": 36, ""O"": 1}",Claim,"There are indications, because of new inventions, that ten, fifteen, or twenty nations will have a nuclear capacity - including Red China - by the end of the presidential office in 1964.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,664.04,676.32,clip_58
59,59,27470,This is extremely serious.,16,3_1960,5,5,11177,11204,,"{""Premise"": 4, ""O"": 1}",Premise,This is extremely serious.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,676.32,678.16,clip_59
60,60,27471,There have been many wars in the history of mankind.,16,3_1960,6,6,11204,11257,,"{""Premise"": 10, ""O"": 1}",Premise,There have been many wars in the history of mankind.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,678.16,681.72,clip_60
61,61,27472,"And to take a chance uh - now be - and not make every effort that we could make to provide for some control over these weapons, I think would be a great mistake.",16,3_1960,7,7,11257,11419,,"{""O"": 9, ""Premise"": 20, ""Claim"": 7}",Premise,"And to take a chance uh - now be - and not make every effort that we could make to provide for some control over these weapons, I think would be a great mistake.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Mixed,681.72,691.08,clip_61
62,62,27473,"One of my disagreements with the present Administration has been that I don't feel a real effort has been made an this very sensitive subject, not only of nuclear controls, but also of general disarmament.",16,3_1960,8,8,11419,11625,,"{""O"": 12, ""Claim"": 27}",Claim,"One of my disagreements with the present Administration has been that I don't feel a real effort has been made an this very sensitive subject, not only of nuclear controls, but also of general disarmament.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,691.08,701.64,clip_62
63,63,27474,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva.",16,3_1960,9,9,11625,11801,,"{""Premise"": 16, ""O"": 3, ""Claim"": 13}",Premise,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Mixed,701.64,710.48,clip_63
64,64,27475,"Now, we may not succeed.",16,3_1960,10,10,11801,11826,,"{""O"": 3, ""Premise"": 4}",Premise,"Now, we may not succeed.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,710.48,711.56,clip_64
65,65,27476,The Soviet Union may not agree to an inspection system.,16,3_1960,11,11,11826,11882,,"{""Premise"": 10, ""O"": 1}",Premise,The Soviet Union may not agree to an inspection system.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,711.56,714.84,clip_65
66,66,27477,We may be able to get satisfactory assurances.,16,3_1960,12,12,11882,11929,,"{""O"": 9}",O,We may be able to get satisfactory assurances.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,O,714.84,717.48,clip_66
67,67,27478,It may be necessary for us to begin testing again.,16,3_1960,13,13,11929,11980,,"{""O"": 11}",O,It may be necessary for us to begin testing again.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,O,717.48,720.24,clip_67
68,68,27479,"But I hope the next Administration - and if I have anything to do with it, the next Administration will - make one last great effort to provide for control of nuclear testing, control of nuclear weapons, if possible, control of outer space, free from weapons, and also to begin again the subject of general disarmament levels.",16,3_1960,14,14,11980,12307,,"{""O"": 16, ""Claim"": 48}",Claim,"But I hope the next Administration - and if I have anything to do with it, the next Administration will - make one last great effort to provide for control of nuclear testing, control of nuclear weapons, if possible, control of outer space, free from weapons, and also to begin again the subject of general disarmament levels.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,720.24,739.36,clip_68
69,69,27480,These must be done.,16,3_1960,15,15,12307,12327,,"{""Premise"": 4, ""O"": 1}",Premise,These must be done.,KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Premise,739.36,741.36,clip_69
70,70,27481,"If we cannot succeed, then we must strengthen ourselves.",16,3_1960,16,16,12327,12384,,"{""Claim"": 11, ""O"": 1}",Claim,"If we cannot succeed, then we must strengthen ourselves.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,741.36,743.4,clip_70
71,71,27482,"But I would make the effort because I think the fate not only of our own civilization, but I think the fate of world and the future of the human race is involved in preventing a nuclear war.",16,3_1960,17,17,12384,12575,,"{""O"": 10, ""Claim"": 30}",Claim,"But I would make the effort because I think the fate not only of our own civilization, but I think the fate of world and the future of the human race is involved in preventing a nuclear war.",KENNEDY,Candidate,VALIDATION,13 Oct 1960,1960,John F. Kennedy,Claim,743.4,753.84,clip_71
73,73,27484,"I am going to make a major speech on this whole subject next week before the next debate, and I will have an opportunity then to answer any other questions that may arise with regard to my position on it.",18,3_1960,1,1,12631,12836,,"{""O"": 42}",O,"I am going to make a major speech on this whole subject next week before the next debate, and I will have an opportunity then to answer any other questions that may arise with regard to my position on it.",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,O,757.76,767.64,clip_73
74,74,27485,"There isn't any question but that we must move forward in every possible way to reduce the danger of war; to move toward controlled disarmament; to control tests; but also let's have in mind this: when Senator Kennedy suggests that we haven't been making an effort, he simply doesn't know what he's talking about.",18,3_1960,2,2,12836,13150,,"{""O"": 21, ""Claim"": 32, ""Premise"": 12}",Claim,"There isn't any question but that we must move forward in every possible way to reduce the danger of war; to move toward controlled disarmament; to control tests; but also let's have in mind this: when Senator Kennedy suggests that we haven't been making an effort, he simply doesn't know what he's talking about.",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Mixed,767.64,787.0,clip_74
75,75,27486,It isn't a question of the number of people who are working in an Administration.,18,3_1960,3,3,13150,13232,,"{""Claim"": 16, ""O"": 1}",Claim,It isn't a question of the number of people who are working in an Administration.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Claim,787.0,791.4,clip_75
76,76,27487,It's a question of who they are.,18,3_1960,4,4,13232,13265,,"{""Claim"": 8, ""O"": 1}",Claim,It's a question of who they are.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Claim,791.4,793.0,clip_76
77,77,27488,This has been one of the highest level operations in the whole State Department right under the President himself.,18,3_1960,5,5,13265,13380,,"{""Premise"": 19, ""O"": 1}",Premise,This has been one of the highest level operations in the whole State Department right under the President himself.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,Premise,793.0,798.76,clip_77
78,78,27489,"We have gone certainly the extra mile and then some in making offers to the Soviet Union on control of tests, on disarmament, and in every other way.",18,3_1960,6,6,13380,13530,,"{""O"": 31}",O,"We have gone certainly the extra mile and then some in making offers to the Soviet Union on control of tests, on disarmament, and in every other way.",NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,O,798.76,808.16,clip_78
79,79,27490,And I just want to make one thing very clear.,18,3_1960,7,7,13530,13576,,"{""O"": 11}",O,And I just want to make one thing very clear.,NIXON,Candidate,VALIDATION,13 Oct 1960,1960,Richard M. Nixon,O,808.16,810.4,clip_79
