,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
13,13,13,15671,One of the things I've done in Texas is I've been able to put together a good team of people.,2,27_2000,13,13,2487,2581,,"{""Premise"": 22, ""O"": 1}",Premise,One of the things I've done in Texas is I've been able to put together a good team of people.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Premise,158.76,163.6,clip_13
14,14,14,15672,I've been able to set clear goals.,2,27_2000,14,14,2581,2616,,"{""Premise"": 8, ""O"": 1}",Premise,I've been able to set clear goals.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Premise,163.6,165.12,clip_14
15,15,15,15673,"The goals ought to be an education system that leaves no child behind, Medicare for our seniors, a Social Security system that's safe and secure, foreign policy that's in our nation's interest, and a strong military, and then bring people together to achieve those goals.",2,27_2000,15,15,2616,2888,,"{""Claim"": 53, ""O"": 1}",Claim,"The goals ought to be an education system that leaves no child behind, Medicare for our seniors, a Social Security system that's safe and secure, foreign policy that's in our nation's interest, and a strong military, and then bring people together to achieve those goals.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,165.12,180.28,clip_15
16,16,16,15674,That's what a Chief Executive Officer does.,2,27_2000,16,16,2888,2932,,"{""O"": 9}",O,That's what a Chief Executive Officer does.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,O,180.28,182.28,clip_16
17,17,17,15675,So I've thought long and hard about the honor of being the President of the United States.,2,27_2000,17,17,2932,3023,,"{""O"": 2, ""Claim"": 17}",Claim,So I've thought long and hard about the honor of being the President of the United States.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,182.28,187.56,clip_17
18,18,18,15676,"GORE: Yes, Jim.",4,27_2000,0,0,3057,3073,,"{""O"": 6}",O," Yes, Jim.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,O,189.0,189.4,clip_18
19,19,19,15677,"I've thought a lot about that particular question, and I see our greatest national strength coming from what we stand for in the world.",4,27_2000,1,1,3073,3209,,"{""O"": 12, ""Claim"": 15}",Claim,"I've thought a lot about that particular question, and I see our greatest national strength coming from what we stand for in the world.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,189.4,200.0,clip_19
20,20,20,15678,I see it as a question of values.,4,27_2000,2,2,3209,3243,,"{""Claim"": 8, ""O"": 1}",Claim,I see it as a question of values.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,200.0,204.36,clip_20
21,21,21,15679,It is a great tribute to our founders that 224 years later this nation is now looked to by the peoples on every other continent and the peoples from every part of this earth as a kind of model for what their future could be.,4,27_2000,3,3,3243,3468,,"{""Premise"": 45, ""O"": 1}",Premise,It is a great tribute to our founders that 224 years later this nation is now looked to by the peoples on every other continent and the peoples from every part of this earth as a kind of model for what their future could be.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,204.36,222.56,clip_21
22,22,22,15680,And I don't think that's just the kind of exaggeration that we take pride in as Americans.,4,27_2000,4,4,3468,3559,,"{""O"": 2, ""Claim"": 18}",Claim,And I don't think that's just the kind of exaggeration that we take pride in as Americans.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,222.56,228.32,clip_22
23,23,23,15681,"It's really true, even the ones that sometimes shake their fists at us.",4,27_2000,5,5,3559,3631,,"{""Premise"": 15, ""O"": 1}",Premise,"It's really true, even the ones that sometimes shake their fists at us.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,228.32,232.76,clip_23
24,24,24,15682,"As soon as they have a change that allows the people to speak freely, they're wanting to develop some kind of blueprint that will help them be like us more, freedom, free markets, political freedom.",4,27_2000,6,6,3631,3830,,"{""Premise"": 40, ""O"": 1}",Premise,"As soon as they have a change that allows the people to speak freely, they're wanting to develop some kind of blueprint that will help them be like us more, freedom, free markets, political freedom.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,232.76,248.0,clip_24
25,25,25,15683,So I think first and foremost our power ought to be wielded to in ways that form a more perfect union.,4,27_2000,7,7,3830,3933,,"{""O"": 2, ""Claim"": 20}",Claim,So I think first and foremost our power ought to be wielded to in ways that form a more perfect union.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,248.0,255.88,clip_25
26,26,26,15684,The power of example is America's greatest power in the world.,4,27_2000,8,8,3933,3996,,"{""Claim"": 12, ""O"": 1}",Claim,The power of example is America's greatest power in the world.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,255.88,261.36,clip_26
27,27,27,15685,"And that means, for example, standing up for human rights.",4,27_2000,9,9,3996,4055,,"{""O"": 2, ""Premise"": 11}",Premise,"And that means, for example, standing up for human rights.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,261.36,264.56,clip_27
28,28,28,15686,"It means addressing the problems of injustice and inequity, along the lines of race and ethnicity here at home, because in all these other places around the world where they're having these terrible problems, when they feel hope, it is often because they see in us a reflection of their potential.",4,27_2000,10,10,4055,4353,,"{""Claim"": 20, ""O"": 3, ""Premise"": 34}",Premise,"It means addressing the problems of injustice and inequity, along the lines of race and ethnicity here at home, because in all these other places around the world where they're having these terrible problems, when they feel hope, it is often because they see in us a reflection of their potential.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Mixed,264.56,286.12,clip_28
29,29,29,15687,So we've got to enforce our civil rights laws.,4,27_2000,11,11,4353,4400,,"{""O"": 2, ""Claim"": 9}",Claim,So we've got to enforce our civil rights laws.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,286.12,288.68,clip_29
30,30,30,15688,We've got to deal with things like racial profiling.,4,27_2000,12,12,4400,4453,,"{""Claim"": 10, ""O"": 1}",Claim,We've got to deal with things like racial profiling.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,288.68,292.0,clip_30
31,31,31,15689,And we have to keep our military strong.,4,27_2000,13,13,4453,4494,,"{""O"": 2, ""Claim"": 7}",Claim,And we have to keep our military strong.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,292.0,293.76,clip_31
32,32,32,15690,"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way.",4,27_2000,14,14,4494,4616,,"{""Premise"": 5, ""O"": 3, ""Claim"": 20}",Claim,"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Mixed,293.76,301.48,clip_32
33,33,33,15691,"But our real power comes, I think, from our values.",4,27_2000,15,15,4616,4668,,"{""O"": 2, ""Claim"": 11}",Claim,"But our real power comes, I think, from our values.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,301.48,305.96,clip_33
34,34,34,15692,"BUSH: Well, I think they ought to look at us as a country that understands freedom where it doesn't matter who you are or how you're raised or where you're from, that you can succeed.",6,27_2000,0,0,4929,5113,,"{""O"": 5, ""Claim"": 37}",Claim," Well, I think they ought to look at us as a country that understands freedom where it doesn't matter who you are or how you're raised or where you're from, that you can succeed.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,320.8,331.12,clip_34
35,35,35,15693,I don't think they'll look at us with envy.,6,27_2000,1,1,5113,5157,,"{""Claim"": 11, ""O"": 1}",Claim,I don't think they'll look at us with envy.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,331.12,334.04,clip_35
36,36,36,15694,It really depends upon how our nation conducts itself in foreign policy.,6,27_2000,2,2,5157,5230,,"{""Claim"": 12, ""O"": 1}",Claim,It really depends upon how our nation conducts itself in foreign policy.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,334.04,337.6,clip_36
37,37,37,15695,"If we're an arrogant nation, they'll resent us.",6,27_2000,3,3,5230,5278,,"{""Premise"": 6, ""O"": 2, ""Claim"": 4}",Premise,"If we're an arrogant nation, they'll resent us.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Mixed,337.6,340.6,clip_37
38,38,38,15696,"If we're a humble nation, but strong, they'll welcome us.",6,27_2000,4,4,5278,5336,,"{""Premise"": 9, ""O"": 2, ""Claim"": 4}",Premise,"If we're a humble nation, but strong, they'll welcome us.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Mixed,340.6,344.28,clip_38
39,39,39,15697,"And it's -- our nation stands alone right now in the world in terms of power, and that's why we have to be humble.",6,27_2000,5,5,5336,5451,,"{""O"": 10, ""Premise"": 13, ""Claim"": 5}",Premise,"And it's -- our nation stands alone right now in the world in terms of power, and that's why we have to be humble.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Mixed,344.28,353.32,clip_39
40,40,40,15698,And yet project strength in a way that promotes freedom.,6,27_2000,6,6,5451,5508,,"{""Claim"": 10, ""O"": 1}",Claim,And yet project strength in a way that promotes freedom.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,353.32,357.32,clip_40
41,41,41,15699,So I don't think they ought to look at us in any way other than what we are.,6,27_2000,7,7,5508,5585,,"{""O"": 2, ""Claim"": 18}",Claim,So I don't think they ought to look at us in any way other than what we are.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,357.32,361.44,clip_41
42,42,42,15700,"We're a freedom-loving nation and if we're an arrogant nation they'll view us that way, but if we're a humble nation they'll respect us.",6,27_2000,8,8,5585,5722,,"{""Premise"": 17, ""O"": 4, ""Claim"": 10}",Premise,"We're a freedom-loving nation and if we're an arrogant nation they'll view us that way, but if we're a humble nation they'll respect us.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Mixed,361.44,368.36,clip_42
43,43,43,15701,GORE: I agree with that.,8,27_2000,0,0,5752,5777,,"{""O"": 3, ""Claim"": 4}",Claim, I agree with that.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,370.28,372.32,clip_43
44,45,45,15703,"I think that one of the problems that we have faced in the world is that we are so much more powerful than any single nation has been in relationship to the rest of the world than at any time in history, that I know about, anyway.",8,27_2000,2,2,5796,6027,,"{""O"": 3, ""Premise"": 47}",Premise,"I think that one of the problems that we have faced in the world is that we are so much more powerful than any single nation has been in relationship to the rest of the world than at any time in history, that I know about, anyway.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,372.32,388.68,clip_45
45,46,46,15704,That there is some resentment of U.S. power.,8,27_2000,3,3,6027,6072,,"{""Premise"": 8, ""O"": 1}",Premise,That there is some resentment of U.S. power.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,388.68,393.04,clip_46
46,47,47,15705,So I think that the idea of humility is an important one.,8,27_2000,4,4,6072,6130,,"{""O"": 2, ""Claim"": 11}",Claim,So I think that the idea of humility is an important one.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,393.04,399.68,clip_47
47,48,48,15706,But I think that we also have to have a sense of mission in the world.,8,27_2000,5,5,6130,6201,,"{""O"": 2, ""Claim"": 15}",Claim,But I think that we also have to have a sense of mission in the world.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,399.68,404.68,clip_48
48,49,49,15707,We have to protect our capacity to push forward what America's all about.,8,27_2000,6,6,6201,6275,,"{""Claim"": 14, ""O"": 1}",Claim,We have to protect our capacity to push forward what America's all about.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,404.68,410.28,clip_49
49,50,50,15708,"That means not only military strength and our values, it also means keeping our economy strong.",8,27_2000,7,7,6275,6371,,"{""O"": 3, ""Claim"": 15}",Claim,"That means not only military strength and our values, it also means keeping our economy strong.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,410.28,416.84,clip_50
50,51,51,15709,"You know, in the last, or two decades ago, it was routine for leaders of foreign countries to come over here and say you guys have got to do something about these horrendous deficits because it's causing tremendous problems for the rest of the world, and we were lectured to all the time.",8,27_2000,8,8,6371,6660,,"{""O"": 6, ""Premise"": 53}",Premise,"You know, in the last, or two decades ago, it was routine for leaders of foreign countries to come over here and say you guys have got to do something about these horrendous deficits because it's causing tremendous problems for the rest of the world, and we were lectured to all the time.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,416.84,434.36,clip_51
51,52,52,15710,The fact that we have the strongest economy in history today is not good enough.,8,27_2000,9,9,6660,6741,,"{""Claim"": 15, ""O"": 1}",Claim,The fact that we have the strongest economy in history today is not good enough.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,434.36,438.6,clip_52
52,53,53,15711,We need to do more.,8,27_2000,10,10,6741,6761,,"{""Claim"": 5, ""O"": 1}",Claim,We need to do more.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,438.6,439.56,clip_53
53,54,54,15712,But the fact that it is so strong enables us to project the power for good that America can represent.,8,27_2000,11,11,6761,6864,,"{""O"": 2, ""Premise"": 19}",Premise,But the fact that it is so strong enables us to project the power for good that America can represent.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,439.56,447.36,clip_54
54,55,55,15713,"BUSH: Yes, it does.",10,27_2000,0,0,7004,7024,,"{""O"": 3, ""Claim"": 4}",Claim," Yes, it does.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,456.24,458.08,clip_55
55,56,56,15714,"Take, for example, Third World debt.",10,27_2000,1,1,7024,7061,,"{""Premise"": 8, ""O"": 1}",Premise,"Take, for example, Third World debt.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Premise,458.08,461.6,clip_56
56,57,57,15715,I think we ought to be forgiving Third World debt under certain conditions.,10,27_2000,2,2,7061,7137,,"{""Claim"": 13, ""O"": 1}",Claim,I think we ought to be forgiving Third World debt under certain conditions.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,461.6,465.84,clip_57
57,58,58,15716,"I think, for example, if we're convinced that a Third World country that's got a lot of debt would reform itself, that the money wouldn't go into the hands of a few but would go to help people, I think it makes sense for us to use our wealth in that way, or to trade debt for valuable rain forest lands, makes that much sense, yes.",10,27_2000,3,3,7137,7469,,"{""O"": 6, ""Premise"": 40, ""Claim"": 31}",Premise,"I think, for example, if we're convinced that a Third World country that's got a lot of debt would reform itself, that the money wouldn't go into the hands of a few but would go to help people, I think it makes sense for us to use our wealth in that way, or to trade debt for valuable rain forest lands, makes that much sense, yes.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Mixed,465.84,488.64,clip_58
58,59,59,15717,"We do have an obligation, but we can't be all things to all people.",10,27_2000,4,4,7469,7537,,"{""Claim"": 16, ""O"": 1}",Claim,"We do have an obligation, but we can't be all things to all people.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,488.64,492.08,clip_59
59,60,60,15718,We can help build coalitions but we can't put our troops all around the world.,10,27_2000,5,5,7537,7616,,"{""Premise"": 15, ""O"": 2}",Premise,We can help build coalitions but we can't put our troops all around the world.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Premise,492.08,497.88,clip_60
60,61,61,15719,We can lend money but we have to do it wisely.,10,27_2000,6,6,7616,7663,,"{""Claim"": 11, ""O"": 1}",Claim,We can lend money but we have to do it wisely.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,497.88,500.28,clip_61
61,62,62,15720,We shouldn't be lending money to corrupt officials.,10,27_2000,7,7,7663,7715,,"{""Premise"": 9, ""O"": 1}",Premise,We shouldn't be lending money to corrupt officials.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Premise,500.28,503.96,clip_62
62,63,63,15721,So we got to be guarded in our generosity.,10,27_2000,8,8,7715,7758,,"{""O"": 2, ""Claim"": 8}",Claim,So we got to be guarded in our generosity.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,503.96,506.64,clip_63
63,64,64,15722,"GORE: The first priority has to be on ending the violence, dampening down the tensions that have arisen there.",12,27_2000,0,0,8065,8176,,"{""O"": 3, ""Claim"": 19}",Claim," The first priority has to be on ending the violence, dampening down the tensions that have arisen there.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,525.52,533.76,clip_64
64,65,65,15723,We need to call upon Syria to release the three Israeli soldiers who have been captured.,12,27_2000,1,1,8176,8265,,"{""Claim"": 16, ""O"": 1}",Claim,We need to call upon Syria to release the three Israeli soldiers who have been captured.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,533.76,541.32,clip_65
65,66,66,15724,We need to insist that Arafat send out instructions to halt some of the provocative acts of violence that have been going on.,12,27_2000,2,2,8265,8391,,"{""Claim"": 23, ""O"": 1}",Claim,We need to insist that Arafat send out instructions to halt some of the provocative acts of violence that have been going on.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,541.32,553.56,clip_66
66,67,67,15725,"I think that we also have to keep a weather eye toward Saddam Hussein because he is taking advantage of this situation to once again make threats, and he needs to understand that he's not only dealing with Israel, he is dealing -- he's dealing with us if he is making the kind of threats that he's talking about there.",12,27_2000,3,3,8391,8710,,"{""Claim"": 14, ""O"": 4, ""Premise"": 48}",Premise,"I think that we also have to keep a weather eye toward Saddam Hussein because he is taking advantage of this situation to once again make threats, and he needs to understand that he's not only dealing with Israel, he is dealing -- he's dealing with us if he is making the kind of threats that he's talking about there.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Mixed,553.56,577.04,clip_67
67,68,68,15726,"The use of diplomacy in this situation has already, well, it goes hour-by-hour and day-by-day now.",12,27_2000,4,4,8710,8809,,"{""O"": 19}",O,"The use of diplomacy in this situation has already, well, it goes hour-by-hour and day-by-day now.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,O,577.04,584.88,clip_68
68,69,69,15727,It's a very tense situation there.,12,27_2000,5,5,8809,8844,,"{""Premise"": 7, ""O"": 1}",Premise,It's a very tense situation there.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,584.88,587.24,clip_69
69,70,70,15728,But in the last 24 hours there has been some subsiding of the violence there.,12,27_2000,6,6,8844,8922,,"{""O"": 2, ""Premise"": 14}",Premise,But in the last 24 hours there has been some subsiding of the violence there.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,587.24,592.96,clip_70
70,71,71,15729,"It's too much to hope that this is going to continue, but I do hope that it will continue.",12,27_2000,7,7,8922,9013,,"{""O"": 22}",O,"It's too much to hope that this is going to continue, but I do hope that it will continue.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,O,592.96,599.92,clip_71
71,72,72,15730,Our country has been very active with regular conversations with the leaders there.,12,27_2000,8,8,9013,9097,,"{""Premise"": 13, ""O"": 1}",Premise,Our country has been very active with regular conversations with the leaders there.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,599.92,608.76,clip_72
72,73,73,15731,And we just have to take it day-to-day right now.,12,27_2000,9,9,9097,9147,,"{""O"": 11}",O,And we just have to take it day-to-day right now.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,O,608.76,612.92,clip_73
73,74,74,15732,"But one thing I would say where diplomacy is concerned, Israel should feel absolutely secure about one thing.",12,27_2000,10,10,9147,9257,,"{""O"": 20}",O,"But one thing I would say where diplomacy is concerned, Israel should feel absolutely secure about one thing.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,O,612.92,625.84,clip_74
74,75,75,15733,Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives.,12,27_2000,11,11,9257,9366,,"{""Claim"": 16, ""O"": 1}",Claim,Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,625.84,634.32,clip_75
75,76,76,15734,"They are historic, they are strong, and they are enduring.",12,27_2000,12,12,9366,9425,,"{""Premise"": 9, ""O"": 4}",Premise,"They are historic, they are strong, and they are enduring.",GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Premise,634.32,637.52,clip_76
76,77,77,15735,And our ability to serve as an honest broker is something that we need to shepherd.,12,27_2000,13,13,9425,9509,,"{""O"": 2, ""Claim"": 15}",Claim,And our ability to serve as an honest broker is something that we need to shepherd.,GORE,Candidate,VALIDATION,11 Oct 2000,2000,Albert A. Gore,Claim,637.52,642.36,clip_77
77,78,78,15736,"BUSH: Well, I think during the campaign, particularly now during this difficult period, we ought to be speaking with one voice, and I appreciate the way the administration has worked hard to calm the tensions.",14,27_2000,0,0,9532,9742,,"{""O"": 7, ""Claim"": 21, ""Premise"": 13}",Claim," Well, I think during the campaign, particularly now during this difficult period, we ought to be speaking with one voice, and I appreciate the way the administration has worked hard to calm the tensions.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Mixed,642.96,654.48,clip_78
78,79,79,15737,"Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace.",14,27_2000,1,1,9742,9841,,"{""O"": 6, ""Premise"": 15}",Premise,"Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Premise,654.48,662.6,clip_79
79,80,80,15738,I think credibility is going to be very important in the future in the Middle East.,14,27_2000,2,2,9841,9925,,"{""Claim"": 16, ""O"": 1}",Claim,I think credibility is going to be very important in the future in the Middle East.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,662.6,666.0,clip_80
80,81,81,15739,I want everybody to know should I be the president Israel's going to be our friend.,14,27_2000,3,3,9925,10009,,"{""O"": 6, ""Claim"": 12}",Claim,I want everybody to know should I be the president Israel's going to be our friend.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,666.0,670.6,clip_81
81,82,82,15740,I'm going to stand by Israel.,14,27_2000,4,4,10009,10039,,"{""Claim"": 7, ""O"": 1}",Claim,I'm going to stand by Israel.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,670.6,672.08,clip_82
82,83,83,15741,"Secondly, that I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait.",14,27_2000,5,5,10039,10164,,"{""O"": 4, ""Claim"": 22}",Claim,"Secondly, that I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait.",BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Claim,672.08,682.56,clip_83
83,84,84,15742,It's important to be friends with people when you don't need each other so that when you do there's a strong bond of friendship.,14,27_2000,6,6,10164,10293,,"{""Premise"": 27, ""O"": 1}",Premise,It's important to be friends with people when you don't need each other so that when you do there's a strong bond of friendship.,BUSH,Candidate,VALIDATION,11 Oct 2000,2000,George W. Bush,Premise,682.56,689.32,clip_84
