,Unnamed: 0,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
16,12588,"I have a better plan to be able to fight the war on terror by strengthening our military, strengthening our intelligence, by going after the financing more authoritatively, by doing what we need to do to rebuild the alliances, by reaching out to the Muslim world, which the president has almost not done, and beginning to isolate the radical Islamic Muslims, not have them isolate the United States of America.",2,29_2004,16,16,2711,3122,,"{""Claim"": 14, ""Premise"": 55, ""O"": 9}",Premise,"I have a better plan to be able to fight the war on terror by strengthening our military, strengthening our intelligence, by going after the financing more authoritatively, by doing what we need to do to rebuild the alliances, by reaching out to the Muslim world, which the president has almost not done, and beginning to isolate the radical Islamic Muslims, not have them isolate the United States of America.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Mixed,219.4,243.24,clip_16
17,12589,I know I can do a better job in Iraq.,2,29_2004,17,17,3123,3161,,"{""Claim"": 10, ""O"": 1}",Claim,I know I can do a better job in Iraq.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Claim,243.24,245.2,clip_17
18,12590,"I have a plan to have a summit with all of the allies, something this president has not yet achieved, not yet been able to do to bring people to the table.",2,29_2004,18,18,3161,3317,,"{""Premise"": 32, ""O"": 3}",Premise,"I have a plan to have a summit with all of the allies, something this president has not yet achieved, not yet been able to do to bring people to the table.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,245.2,253.8,clip_18
19,12591,"We can do a better job of training the Iraqi forces to defend themselves, and I know that we can do a better job of preparing for elections.",2,29_2004,19,19,3318,3459,,"{""Claim"": 27, ""O"": 3}",Claim,"We can do a better job of training the Iraqi forces to defend themselves, and I know that we can do a better job of preparing for elections.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Claim,253.8,261.6,clip_19
20,12592,"All of these, and especially homeland security, which we'll talk about a little bit later.",2,29_2004,20,20,3460,3551,,"{""O"": 19}",O,"All of these, and especially homeland security, which we'll talk about a little bit later.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,O,261.6,267.36,clip_20
21,12593,"BUSH: I, too, thank the University of Miami, and say our prayers are with the good people of this state, who've suffered a lot.",4,29_2004,0,0,3608,3736,,"{""O"": 31}",O," I, too, thank the University of Miami, and say our prayers are with the good people of this state, who've suffered a lot.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,O,269.72,283.72,clip_21
22,12594,September the 11th changed how America must look at the world.,4,29_2004,1,1,3736,3799,,"{""Premise"": 12}",Premise,September the 11th changed how America must look at the world.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,283.72,287.52,clip_22
23,12595,"And since that day, our nation has been on a multi-pronged strategy to keep our country safer.",4,29_2004,2,2,3799,3894,,"{""O"": 6, ""Premise"": 13}",Premise,"And since that day, our nation has been on a multi-pronged strategy to keep our country safer.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,287.52,295.92,clip_23
24,12596,We pursued Al Qaida wherever Al Qaida tries to hide.,4,29_2004,3,3,3895,3948,,"{""Claim"": 10, ""O"": 1}",Claim,We pursued Al Qaida wherever Al Qaida tries to hide.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,295.92,299.08,clip_24
25,12597,Seventy-five percent of known Al Qaida leaders have been brought to justice.,4,29_2004,4,4,3948,4025,,"{""Claim"": 12, ""O"": 1}",Claim,Seventy-five percent of known Al Qaida leaders have been brought to justice.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,299.08,303.08,clip_25
26,12598,The rest of them know we're after them.,4,29_2004,5,5,4025,4065,,"{""Claim"": 9, ""O"": 1}",Claim,The rest of them know we're after them.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,303.08,306.12,clip_26
27,12599,"We've upheld the doctrine that said if you harbor a terrorist, you're equally as guilty as the terrorist.",4,29_2004,6,6,4066,4172,,"{""Premise"": 21, ""O"": 1}",Premise,"We've upheld the doctrine that said if you harbor a terrorist, you're equally as guilty as the terrorist.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,306.12,310.88,clip_27
28,12600,And the Taliban are no longer in power.,4,29_2004,7,7,4173,4213,,"{""O"": 3, ""Premise"": 6}",Premise,And the Taliban are no longer in power.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,310.88,312.88,clip_28
29,12601,Ten million people have registered to vote in Afghanistan in the upcoming presidential election.,4,29_2004,8,8,4213,4310,,"{""Premise"": 14, ""O"": 1}",Premise,Ten million people have registered to vote in Afghanistan in the upcoming presidential election.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,312.88,318.8,clip_29
30,12602,"In Iraq, we saw a threat, and we realized that after September the 11th, we must take threats seriously, before they fully materialize.",4,29_2004,9,9,4311,4447,,"{""Premise"": 27, ""O"": 1}",Premise,"In Iraq, we saw a threat, and we realized that after September the 11th, we must take threats seriously, before they fully materialize.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,318.8,326.2,clip_30
31,12603,Saddam Hussein now sits in a prison cell.,4,29_2004,10,10,4447,4489,,"{""Premise"": 8, ""O"": 1}",Premise,Saddam Hussein now sits in a prison cell.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,326.2,330.24,clip_31
32,12604,America and the world are safer for it.,4,29_2004,11,11,4489,4529,,"{""Claim"": 8, ""O"": 1}",Claim,America and the world are safer for it.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,330.24,333.52,clip_32
33,12605,We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction.,4,29_2004,12,12,4529,4627,,"{""Claim"": 15, ""O"": 1}",Claim,We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,333.52,341.44,clip_33
34,12606,Libya has disarmed.,4,29_2004,13,13,4628,4648,,"{""Premise"": 3, ""O"": 1}",Premise,Libya has disarmed.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,341.44,343.44,clip_34
35,12607,The A.Q.,4,29_2004,14,14,4648,4657,,"{""Premise"": 3}",Premise,The A.Q.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,343.44,343.88,clip_35
36,12608,Khan network has been brought to justice.,4,29_2004,15,15,4657,4699,,"{""Premise"": 7, ""O"": 1}",Premise,Khan network has been brought to justice.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,343.88,346.68,clip_36
37,12609,"And, as well, we're pursuing a strategy of freedom around the world, because I understand free nations will reject terror.",4,29_2004,16,16,4700,4823,,"{""O"": 8, ""Claim"": 10, ""Premise"": 7}",Claim,"And, as well, we're pursuing a strategy of freedom around the world, because I understand free nations will reject terror.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Mixed,346.68,354.04,clip_37
38,12610,Free nations will answer the hopes and aspirations of their people.,4,29_2004,17,17,4823,4891,,"{""Premise"": 11, ""O"": 1}",Premise,Free nations will answer the hopes and aspirations of their people.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,354.04,357.84,clip_38
39,12611,Free nations will help us achieve the peace we all want.,4,29_2004,18,18,4891,4948,,"{""Premise"": 11, ""O"": 1}",Premise,Free nations will help us achieve the peace we all want.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,357.84,361.4,clip_39
40,12612,"BUSH: No, I don't believe it's going to happen.",6,29_2004,0,0,5155,5203,,"{""O"": 5, ""Claim"": 9}",Claim," No, I don't believe it's going to happen.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,373.88,376.64,clip_40
41,12613,"I believe I'm going to win, because the American people know I know how to lead.",6,29_2004,1,1,5203,5284,,"{""Claim"": 17, ""O"": 2}",Claim,"I believe I'm going to win, because the American people know I know how to lead.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,376.64,380.68,clip_41
42,12614,I've shown the American people I know how to lead.,6,29_2004,2,2,5284,5335,,"{""Claim"": 11, ""O"": 1}",Claim,I've shown the American people I know how to lead.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,380.68,383.72,clip_42
43,12615,I have -- I understand everybody in this country doesn't agree with the decisions I've made.,6,29_2004,3,3,5335,5428,,"{""O"": 4, ""Premise"": 15}",Premise,I have -- I understand everybody in this country doesn't agree with the decisions I've made.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,383.72,390.92,clip_43
44,12616,And I made some tough decisions.,6,29_2004,4,4,5428,5461,,"{""O"": 2, ""Claim"": 5}",Claim,And I made some tough decisions.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,390.92,392.56,clip_44
45,12617,But people know where I stand.,6,29_2004,5,5,5461,5492,,"{""O"": 2, ""Premise"": 5}",Premise,But people know where I stand.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,392.56,395.4,clip_45
46,12618,People out there listening know what I believe.,6,29_2004,6,6,5493,5541,,"{""Claim"": 8, ""O"": 1}",Claim,People out there listening know what I believe.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,395.4,400.16,clip_46
47,12619,And that's how best it is to keep the peace.,6,29_2004,7,7,5541,5586,,"{""O"": 2, ""Claim"": 10}",Claim,And that's how best it is to keep the peace.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,400.16,402.36,clip_47
48,12620,This nation of ours has got a solemn duty to defeat this ideology of hate.,6,29_2004,8,8,5587,5662,,"{""Claim"": 15, ""O"": 1}",Claim,This nation of ours has got a solemn duty to defeat this ideology of hate.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,402.36,409.52,clip_48
49,12621,And that's what they are.,6,29_2004,9,9,5662,5688,,"{""O"": 2, ""Claim"": 5}",Claim,And that's what they are.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,409.52,413.4,clip_49
50,12622,"This is a group of killers who will not only kill here, but kill children in Russia, that'll attack unmercifully in Iraq, hoping to shake our will.",6,29_2004,10,10,5688,5836,,"{""Premise"": 30, ""O"": 2}",Premise,"This is a group of killers who will not only kill here, but kill children in Russia, that'll attack unmercifully in Iraq, hoping to shake our will.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,413.4,427.44,clip_50
51,12623,We have a duty to defeat this enemy.,6,29_2004,11,11,5837,5874,,"{""Claim"": 8, ""O"": 1}",Claim,We have a duty to defeat this enemy.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,427.44,431.6,clip_51
52,12624,We have a duty to protect our children and grandchildren.,6,29_2004,12,12,5874,5932,,"{""Claim"": 10, ""O"": 1}",Claim,We have a duty to protect our children and grandchildren.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,431.6,435.72,clip_52
53,12625,"The best way to defeat them is to never waver, to be strong, to use every asset at our disposal, is to constantly stay on the offensive and, at the same time, spread liberty.",6,29_2004,13,13,5933,6108,,"{""Claim"": 39, ""O"": 1}",Claim,"The best way to defeat them is to never waver, to be strong, to use every asset at our disposal, is to constantly stay on the offensive and, at the same time, spread liberty.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,435.72,448.08,clip_53
54,12626,And that's what people are seeing now is happening in Afghanistan.,6,29_2004,14,14,6109,6176,,"{""O"": 2, ""Claim"": 11}",Claim,And that's what people are seeing now is happening in Afghanistan.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,448.08,451.4,clip_54
55,12627,Ten million citizens have registered to vote.,6,29_2004,15,15,6177,6223,,"{""Premise"": 7, ""O"": 1}",Premise,Ten million citizens have registered to vote.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,451.4,453.16,clip_55
56,12628,It's a phenomenal statistic.,6,29_2004,16,16,6223,6252,,"{""Premise"": 5, ""O"": 1}",Premise,It's a phenomenal statistic.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,453.16,456.28,clip_56
57,12629,"That if given a chance to be free, they will show up at the polls.",6,29_2004,17,17,6252,6319,,"{""O"": 3, ""Premise"": 7, ""Claim"": 7}",Premise,"That if given a chance to be free, they will show up at the polls.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Mixed,456.28,459.08,clip_57
58,12630,Forty-one percent of those 10 million are women.,6,29_2004,18,18,6319,6368,,"{""Premise"": 8, ""O"": 1}",Premise,Forty-one percent of those 10 million are women.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,459.08,462.72,clip_58
59,12631,"In Iraq, no doubt about it, it's tough.",6,29_2004,19,19,6369,6409,,"{""Claim"": 11, ""O"": 1}",Claim,"In Iraq, no doubt about it, it's tough.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,462.72,465.16,clip_59
60,12632,It's hard work.,6,29_2004,20,20,6409,6425,,"{""Claim"": 4, ""O"": 1}",Claim,It's hard work.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,1387.92,1389.0,clip_60
61,12633,It's incredibly hard.,6,29_2004,21,21,6425,6447,,"{""Claim"": 4, ""O"": 1}",Claim,It's incredibly hard.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,466.32,467.52,clip_61
62,12634,You know why?,6,29_2004,22,22,6447,6461,,"{""O"": 4}",O,You know why?,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,O,467.52,468.64,clip_62
63,12635,Because an enemy realizes the stakes.,6,29_2004,23,23,6461,6499,,"{""O"": 2, ""Premise"": 5}",Premise,Because an enemy realizes the stakes.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,468.64,470.96,clip_63
64,12636,The enemy understands a free Iraq will be a major defeat in their ideology of hatred.,6,29_2004,24,24,6499,6585,,"{""Premise"": 16, ""O"": 1}",Premise,The enemy understands a free Iraq will be a major defeat in their ideology of hatred.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Premise,470.96,479.44,clip_64
65,12637,That's why they're fighting so vociferously.,6,29_2004,25,25,6585,6630,,"{""O"": 4, ""Claim"": 5}",Claim,That's why they're fighting so vociferously.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,479.44,481.56,clip_65
66,12638,"They showed up in Afghanistan when they were there, because they tried to beat us and they didn't.",6,29_2004,26,26,6631,6730,,"{""Claim"": 9, ""O"": 3, ""Premise"": 9}",Claim,"They showed up in Afghanistan when they were there, because they tried to beat us and they didn't.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Mixed,481.56,485.8,clip_66
67,12639,And they're showing up in Iraq for the same reason.,6,29_2004,27,27,6730,6782,,"{""O"": 2, ""Claim"": 10}",Claim,And they're showing up in Iraq for the same reason.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,485.8,487.8,clip_67
68,12640,They're trying to defeat us.,6,29_2004,28,28,6782,6811,,"{""Claim"": 6, ""O"": 1}",Claim,They're trying to defeat us.,BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Claim,487.8,488.88,clip_68
69,12641,"And if we lose our will, we lose.",6,29_2004,29,29,6812,6846,,"{""O"": 3, ""Premise"": 5, ""Claim"": 2}",Premise,"And if we lose our will, we lose.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Mixed,488.88,490.6,clip_69
70,12642,"But if we remain strong and resolute, we will defeat this enemy.",6,29_2004,30,30,6846,6911,,"{""O"": 3, ""Premise"": 6, ""Claim"": 5}",Premise,"But if we remain strong and resolute, we will defeat this enemy.",BUSH,Candidate,TRAIN,30 Sep 2004,2004,George W. Bush,Mixed,490.6,494.0,clip_70
71,12643,KERRY: I believe in being strong and resolute and determined.,8,29_2004,0,0,6961,7023,,"{""O"": 12}",O, I believe in being strong and resolute and determined.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,O,496.92,501.56,clip_71
72,12644,"And I will hunt down and kill the terrorists, wherever they are.",8,29_2004,1,1,7023,7088,,"{""O"": 2, ""Claim"": 12}",Claim,"And I will hunt down and kill the terrorists, wherever they are.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Claim,501.56,506.36,clip_72
73,12645,"But we also have to be smart, Jim.",8,29_2004,2,2,7088,7123,,"{""O"": 10}",O,"But we also have to be smart, Jim.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,O,506.36,510.36,clip_73
74,12646,"And smart means not diverting your attention from the real war on terror in Afghanistan against Osama bin Laden and taking if off to Iraq where the 9/11 Commission confirms there was no connection to 9/11 itself and Saddam Hussein, and where the reason for going to war was weapons of mass destruction, not the removal of Saddam Hussein.",8,29_2004,3,3,7123,7461,,"{""O"": 5, ""Premise"": 57}",Premise,"And smart means not diverting your attention from the real war on terror in Afghanistan against Osama bin Laden and taking if off to Iraq where the 9/11 Commission confirms there was no connection to 9/11 itself and Saddam Hussein, and where the reason for going to war was weapons of mass destruction, not the removal of Saddam Hussein.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,510.36,532.36,clip_74
75,12647,"This president has made, I regret to say, a colossal error of judgment.",8,29_2004,4,4,7462,7534,,"{""Claim"": 9, ""O"": 7}",Claim,"This president has made, I regret to say, a colossal error of judgment.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Claim,532.36,537.88,clip_75
76,12648,And judgment is what we look for in the president of the United States of America.,8,29_2004,5,5,7534,7617,,"{""O"": 2, ""Premise"": 15}",Premise,And judgment is what we look for in the president of the United States of America.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,537.88,542.6,clip_76
77,12649,"I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father -- all believe I would make a stronger commander in chief.",8,29_2004,6,6,7618,8008,,"{""Premise"": 61, ""O"": 2, ""Claim"": 10}",Premise,"I'm proud that important military figures who are supporting me in this race: former Chairman of the Joint Chiefs of Staff John Shalikashvili; just yesterday, General Eisenhower's son, General John Eisenhower, endorsed me; General Admiral William Crown; General Tony McBeak, who ran the Air Force war so effectively for his father -- all believe I would make a stronger commander in chief.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Mixed,542.6,566.24,clip_77
78,12650,And they believe it because they know I would not take my eye off of the goal: Osama bin Laden.,8,29_2004,7,7,8008,8104,,"{""O"": 3, ""Claim"": 19}",Claim,And they believe it because they know I would not take my eye off of the goal: Osama bin Laden.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Claim,566.24,572.84,clip_78
79,12651,"Unfortunately, he escaped in the mountains of Tora Bora.",8,29_2004,8,8,8105,8162,,"{""Premise"": 10, ""O"": 1}",Premise,"Unfortunately, he escaped in the mountains of Tora Bora.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,572.84,575.76,clip_79
80,12652,We had him surrounded.,8,29_2004,9,9,8162,8185,,"{""Premise"": 4, ""O"": 1}",Premise,We had him surrounded.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,575.76,577.24,clip_80
81,12653,"But we didn't use American forces, the best trained in the world, to go kill him.",8,29_2004,10,10,8185,8267,,"{""O"": 2, ""Premise"": 18}",Premise,"But we didn't use American forces, the best trained in the world, to go kill him.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,577.24,581.64,clip_81
82,12654,The president relied on Afghan warlords and he outsourced that job too.,8,29_2004,11,11,8267,8339,,"{""Premise"": 12, ""O"": 1}",Premise,The president relied on Afghan warlords and he outsourced that job too.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,581.64,586.2,clip_82
83,12655,That's wrong.,8,29_2004,12,12,8339,8353,,"{""Claim"": 3, ""O"": 1}",Claim,That's wrong.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Claim,586.2,587.96,clip_83
84,12656,"KERRY: Well, where do you want me to begin?",10,29_2004,0,0,8517,8561,,"{""O"": 12}",O," Well, where do you want me to begin?",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,O,597.04,599.92,clip_84
85,12657,"First of all, he made the misjudgment of saying to America that he was going to build a true alliance, that he would exhaust the remedies of the United Nations and go through the inspections.",10,29_2004,1,1,8561,8753,,"{""O"": 7, ""Claim"": 31}",Claim,"First of all, he made the misjudgment of saying to America that he was going to build a true alliance, that he would exhaust the remedies of the United Nations and go through the inspections.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Claim,599.92,613.12,clip_85
86,12658,"In fact, he first didn't even want to do that.",10,29_2004,2,2,8754,8801,,"{""O"": 4, ""Premise"": 9}",Premise,"In fact, he first didn't even want to do that.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,613.12,616.12,clip_86
87,12659,"And it wasn't until former Secretary of State Jim Baker and General Scowcroft and others pushed publicly and said you've got to go to the U.N., that the president finally changed his mind -- his campaign has a word for that -- and went to the United Nations.",10,29_2004,3,3,8801,9060,,"{""O"": 17, ""Premise"": 35}",Premise,"And it wasn't until former Secretary of State Jim Baker and General Scowcroft and others pushed publicly and said you've got to go to the U.N., that the president finally changed his mind -- his campaign has a word for that -- and went to the United Nations.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,616.12,632.6,clip_87
88,12660,"Now, once there, we could have continued those inspections.",10,29_2004,4,4,9061,9121,,"{""O"": 3, ""Premise"": 9}",Premise,"Now, once there, we could have continued those inspections.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,632.6,636.36,clip_88
89,12661,We had Saddam Hussein trapped.,10,29_2004,5,5,9122,9153,,"{""Premise"": 5, ""O"": 1}",Premise,We had Saddam Hussein trapped.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,636.36,638.32,clip_89
90,12662,He also promised America that he would go to war as a last resort.,10,29_2004,6,6,9154,9221,,"{""Claim"": 14, ""O"": 1}",Claim,He also promised America that he would go to war as a last resort.,KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Claim,638.32,642.44,clip_90
91,12663,"Those words mean something to me, as somebody who has been in combat.",10,29_2004,7,7,9222,9292,,"{""Premise"": 14, ""O"": 2}",Premise,"Those words mean something to me, as somebody who has been in combat.",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,642.44,646.28,clip_91
92,12664,"""Last resort.""",10,29_2004,8,8,9292,9307,,"{""Premise"": 4}",Premise,"""Last resort.""",KERRY,Candidate,TRAIN,30 Sep 2004,2004,John F. Kerry,Premise,646.28,648.16,clip_92
