,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
10,10,17362,"Tonight I say to the President: Mr. Bush, for 12 years you've had it your way.",2,16_1992,2,2,1397,1476,,"{""O"": 11, ""Premise"": 9}",O,"Tonight I say to the President: Mr. Bush, for 12 years you've had it your way.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Mixed,89.72,96.64,clip_10
11,11,17363,You've had your chance and it didn't work.,2,16_1992,3,3,1476,1519,,"{""Premise"": 10, ""O"": 1}",Premise,You've had your chance and it didn't work.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,96.64,100.0,clip_11
12,12,17364,It's time to change.,2,16_1992,4,4,1519,1540,,"{""Claim"": 5, ""O"": 1}",Claim,It's time to change.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,100.0,102.96,clip_12
13,13,17365,I want to bring that change to the American people.,2,16_1992,5,5,1540,1592,,"{""Premise"": 10, ""O"": 1}",Premise,I want to bring that change to the American people.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,102.96,105.64,clip_13
14,14,17366,But we must all decide first we have the courage to change for hope and a better tomorrow.,2,16_1992,6,6,1592,1683,,"{""O"": 2, ""Claim"": 17}",Claim,But we must all decide first we have the courage to change for hope and a better tomorrow.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,105.64,112.48,clip_14
15,15,17367,"BUSH: Well, I think one thing that distinguishes is experience.",4,16_1992,0,0,1734,1798,,"{""O"": 5, ""Claim"": 8}",Claim," Well, I think one thing that distinguishes is experience.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,114.96,119.32,clip_15
16,16,17368,I think we've dramatically changed the world.,4,16_1992,1,1,1798,1844,,"{""Claim"": 8, ""O"": 1}",Claim,I think we've dramatically changed the world.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,119.32,121.48,clip_16
17,17,17369,"I'll talk about that a little bit later, but the changes are mind-boggling for world peace.",4,16_1992,2,2,1844,1936,,"{""O"": 12, ""Claim"": 7}",O,"I'll talk about that a little bit later, but the changes are mind-boggling for world peace.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Mixed,121.48,126.52,clip_17
18,18,17370,Kids go to bed at night without the same fear of nuclear war.,4,16_1992,3,3,1936,1998,,"{""Premise"": 13, ""O"": 1}",Premise,Kids go to bed at night without the same fear of nuclear war.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,126.52,131.2,clip_18
19,19,17371,And change for change sake isn't enough.,4,16_1992,4,4,1998,2039,,"{""O"": 2, ""Claim"": 7}",Claim,And change for change sake isn't enough.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,131.2,134.96,clip_19
20,20,17372,"We saw that message in the late 70s when heard a lot about change, and what happened, that misery index went right through the roof.",4,16_1992,5,5,2039,2172,,"{""Premise"": 27, ""O"": 1}",Premise,"We saw that message in the late 70s when heard a lot about change, and what happened, that misery index went right through the roof.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,134.96,141.68,clip_20
21,21,17373,But my economic program is the kind of change we want.,4,16_1992,6,6,2172,2227,,"{""O"": 2, ""Claim"": 10}",Claim,But my economic program is the kind of change we want.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,141.68,145.72,clip_21
22,22,17374,And the way we're going to get it done is we're going to have a brand new Congress.,4,16_1992,7,7,2227,2311,,"{""O"": 2, ""Claim"": 19}",Claim,And the way we're going to get it done is we're going to have a brand new Congress.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,145.72,149.4,clip_22
23,23,17375,A lot of them are thrown out because of all the scandals.,4,16_1992,8,8,2311,2369,,"{""Claim"": 7, ""Premise"": 5, ""O"": 1}",Claim,A lot of them are thrown out because of all the scandals.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Mixed,149.4,152.08,clip_23
24,24,17376,"I'll sit down with them, Democrats and Republicans alike, and work for my agenda for American renewal, which represents real change.",4,16_1992,9,9,2369,2502,,"{""Premise"": 25, ""O"": 1}",Premise,"I'll sit down with them, Democrats and Republicans alike, and work for my agenda for American renewal, which represents real change.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,152.08,159.96,clip_24
25,25,17377,"But I'd say, if you had to separate out, I think it's experience at this level.",4,16_1992,10,10,2502,2582,,"{""O"": 13, ""Claim"": 8}",O,"But I'd say, if you had to separate out, I think it's experience at this level.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Mixed,159.96,165.28,clip_25
26,26,17378,"CLINTON: I believe experience counts, but it's not everything.",6,16_1992,0,0,2777,2840,,"{""O"": 7, ""Premise"": 2, ""Claim"": 4}",O," I believe experience counts, but it's not everything.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Mixed,176.36,179.56,clip_26
27,27,17379,"Values, judgment, and the record that I have amassed in my state also should count for something.",6,16_1992,1,1,2840,2938,,"{""Claim"": 19, ""O"": 1}",Claim,"Values, judgment, and the record that I have amassed in my state also should count for something.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,179.56,185.96,clip_27
28,28,17380,I've worked hard to create good jobs and to educate people.,6,16_1992,2,2,2938,2998,,"{""Premise"": 12, ""O"": 1}",Premise,I've worked hard to create good jobs and to educate people.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,185.96,189.56,clip_28
29,29,17381,"My state now ranks first in the country in job growth this year, fourth in income growth, fourth in reduction of poverty, third in overall economic performance, according to a major news magazine.",6,16_1992,3,3,2998,3195,,"{""Premise"": 34, ""O"": 4}",Premise,"My state now ranks first in the country in job growth this year, fourth in income growth, fourth in reduction of poverty, third in overall economic performance, according to a major news magazine.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,189.56,202.8,clip_29
30,30,17382,That's because we believe in investing in education and in jobs.,6,16_1992,4,4,3195,3260,,"{""Premise"": 12, ""O"": 1}",Premise,That's because we believe in investing in education and in jobs.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,202.8,206.8,clip_30
31,31,17383,And we have to change in this country.,6,16_1992,5,5,3260,3299,,"{""O"": 2, ""Claim"": 7}",Claim,And we have to change in this country.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,206.8,209.0,clip_31
32,32,17384,"You know, my wife, Hillary, gave me a book about a year ago in which the author defined insanity as just doing the same old thing over and over again and expecting a different result.",6,16_1992,6,6,3299,3483,,"{""O"": 4, ""Premise"": 35}",Premise,"You know, my wife, Hillary, gave me a book about a year ago in which the author defined insanity as just doing the same old thing over and over again and expecting a different result.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,209.0,219.44,clip_32
33,33,17385,We have got to have the courage to change.,6,16_1992,7,7,3483,3526,,"{""Claim"": 9, ""O"": 1}",Claim,We have got to have the courage to change.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,219.44,222.28,clip_33
34,34,17386,"Experience is important, yes.",6,16_1992,8,8,3526,3556,,"{""Claim"": 5, ""O"": 1}",Claim,"Experience is important, yes.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,222.28,224.08,clip_34
35,35,17387,I've gotten a lot of good experience in dealing with ordinary people over the last year and month.,6,16_1992,9,9,3556,3655,,"{""Premise"": 19, ""O"": 1}",Premise,I've gotten a lot of good experience in dealing with ordinary people over the last year and month.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,224.08,229.84,clip_35
36,36,17388,"I've touched more people's lives and seen more heartbreak and hope, more pain and more promise, than anybody else who's run for president this year.",6,16_1992,10,10,3655,3804,,"{""Claim"": 30, ""O"": 1}",Claim,"I've touched more people's lives and seen more heartbreak and hope, more pain and more promise, than anybody else who's run for president this year.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,229.84,238.0,clip_36
37,37,17389,I think the American people deserve better than they're getting.,6,16_1992,11,11,3804,3869,,"{""Claim"": 11, ""O"": 1}",Claim,I think the American people deserve better than they're getting.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,238.0,240.84,clip_37
38,38,17390,"We have gone from first to thirteenth in wages in the world in the last twelve years, since Mr. Bush and Mr. Reagan have been in.",6,16_1992,12,12,3869,3999,,"{""Premise"": 27, ""O"": 1}",Premise,"We have gone from first to thirteenth in wages in the world in the last twelve years, since Mr. Bush and Mr. Reagan have been in.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,240.84,247.12,clip_38
39,39,17391,Personal income has dropped while people have worked harder.,6,16_1992,13,13,3999,4060,,"{""Premise"": 9, ""O"": 1}",Premise,Personal income has dropped while people have worked harder.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,247.12,250.12,clip_39
40,40,17392,"In the last four years, there have been twice as many bankruptcies as new jobs created.",6,16_1992,14,14,4060,4148,,"{""Premise"": 17, ""O"": 1}",Premise,"In the last four years, there have been twice as many bankruptcies as new jobs created.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,250.12,254.84,clip_40
41,41,17393,We need a new approach.,6,16_1992,15,15,4148,4172,,"{""Claim"": 5, ""O"": 1}",Claim,We need a new approach.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,254.84,256.72,clip_41
42,42,17394,The same old experience is not relevant.,6,16_1992,16,16,4172,4213,,"{""Claim"": 7, ""O"": 1}",Claim,The same old experience is not relevant.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,256.72,259.08,clip_42
43,43,17395,"We're living in a new world after the Cold War, and what works in this new world is not trickle down, not government for the benefit of the privileged few, not tax and spend, but a commitment to invest in American jobs and American education, controlling American health care costs, and bringing the American people together.",6,16_1992,17,17,4213,4539,,"{""Premise"": 57, ""O"": 7}",Premise,"We're living in a new world after the Cold War, and what works in this new world is not trickle down, not government for the benefit of the privileged few, not tax and spend, but a commitment to invest in American jobs and American education, controlling American health care costs, and bringing the American people together.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Premise,259.08,276.32,clip_43
44,44,17396,That is what works.,6,16_1992,18,18,4539,4559,,"{""Claim"": 4, ""O"": 1}",Claim,That is what works.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,276.32,277.56,clip_44
45,45,17397,And you can have the right kind of experience and the wrong kind of experience.,6,16_1992,19,19,4559,4639,,"{""O"": 2, ""Claim"": 14}",Claim,And you can have the right kind of experience and the wrong kind of experience.,CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Claim,277.56,280.72,clip_45
46,46,17398,"Mine is rooted in the real lives of real people, and it will bring real results if we have the courage to change.",6,16_1992,20,20,4639,4753,,"{""Premise"": 10, ""O"": 3, ""Claim"": 12}",Claim,"Mine is rooted in the real lives of real people, and it will bring real results if we have the courage to change.",CLINTON,Candidate,TRAIN,11 Oct 1992,1992,William(Bill) J. Clinton,Mixed,280.72,285.96,clip_46
47,47,17399,BUSH: I just thought of another -- another big difference here between me.,8,16_1992,0,0,4802,4877,,"{""O"": 15}",O, I just thought of another -- another big difference here between me.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,O,288.6,295.4,clip_47
48,48,17400,"I don't believe Mr. Perot feels this way, but I know Governor Clinton did because I want to accurately quote him.",8,16_1992,1,1,4877,4991,,"{""O"": 24}",O,"I don't believe Mr. Perot feels this way, but I know Governor Clinton did because I want to accurately quote him.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,O,295.4,300.0,clip_48
49,49,17401,"He thinks, I think he said, that the country is coming apart at the seams.",8,16_1992,2,2,4991,5066,,"{""O"": 10, ""Claim"": 8}",O,"He thinks, I think he said, that the country is coming apart at the seams.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Mixed,300.0,305.64,clip_49
50,50,17402,"Now, I know that the only way he can win is to make everybody believe the economy's worse than it is.",8,16_1992,3,3,5066,5168,,"{""O"": 3, ""Claim"": 21}",Claim,"Now, I know that the only way he can win is to make everybody believe the economy's worse than it is.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,305.64,311.92,clip_50
51,51,17403,"But this country is not coming apart at the seams, for heaven's sakes.",8,16_1992,4,4,5168,5239,,"{""O"": 7, ""Claim"": 9}",Claim,"But this country is not coming apart at the seams, for heaven's sakes.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,311.92,315.8,clip_51
52,52,17404,We're the United States of America.,8,16_1992,5,5,5239,5275,,"{""Premise"": 7, ""O"": 1}",Premise,We're the United States of America.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,315.8,317.96,clip_52
53,53,17405,"In spite of the economic problems, we're the most respected economy around the world.",8,16_1992,6,6,5275,5361,,"{""Premise"": 16, ""O"": 1}",Premise,"In spite of the economic problems, we're the most respected economy around the world.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,317.96,322.88,clip_53
54,54,17406,Many would trade for it.,8,16_1992,7,7,5361,5386,,"{""Premise"": 5, ""O"": 1}",Premise,Many would trade for it.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,322.88,324.04,clip_54
55,55,17407,We've been caught up in a global slowdown.,8,16_1992,8,8,5386,5429,,"{""Premise"": 9, ""O"": 1}",Premise,We've been caught up in a global slowdown.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,324.04,326.64,clip_55
56,56,17408,"We can do much, much better, but we ought not try to convince the American people that America is a country that's coming apart at the seams.",8,16_1992,9,9,5429,5571,,"{""Claim"": 28, ""O"": 3}",Claim,"We can do much, much better, but we ought not try to convince the American people that America is a country that's coming apart at the seams.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,326.64,336.16,clip_56
57,57,17409,I would hate to be running for president and think that the only way I could win would be to convince everybody how horrible things are.,8,16_1992,10,10,5571,5708,,"{""Premise"": 26, ""O"": 1}",Premise,I would hate to be running for president and think that the only way I could win would be to convince everybody how horrible things are.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,336.16,345.16,clip_57
58,58,17410,"Yes, there are big problems, and yes, people are hurting.",8,16_1992,11,11,5708,5766,,"{""O"": 7, ""Claim"": 7}",O,"Yes, there are big problems, and yes, people are hurting.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Mixed,345.16,348.52,clip_58
59,59,17411,"But I believe that this Agenda for American renewal I have is the answer to do it, and I believe we can get it done now, whereas we didn't in the past, because you're going to have a whole brand new bunch of people in the Congress that are going to have to listen to the same American people I'm listening to.",8,16_1992,12,12,5766,6076,,"{""O"": 8, ""Premise"": 47, ""Claim"": 14}",Premise,"But I believe that this Agenda for American renewal I have is the answer to do it, and I believe we can get it done now, whereas we didn't in the past, because you're going to have a whole brand new bunch of people in the Congress that are going to have to listen to the same American people I'm listening to.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Mixed,348.52,364.0,clip_59
60,60,17412,"PEROT: Well, they've got a point.",10,16_1992,0,0,6121,6155,,"{""O"": 10}",O," Well, they've got a point.",PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,O,366.04,367.4,clip_60
61,61,17413,I don't have any experience in running up a $4 trillion debt.,10,16_1992,1,1,6155,6217,,"{""Premise"": 14, ""O"": 1}",Premise,I don't have any experience in running up a $4 trillion debt.,PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,Premise,367.4,370.6,clip_61
62,62,17414,(Laughter.),10,16_1992,2,2,6217,6229,,"{""O"": 4}",O,(Laughter.),PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,O,370.6,373.04,clip_62
63,63,17415,I don't have any experience in gridlock government where nobody takes responsibility for anything and everybody blames everybody else.,10,16_1992,3,3,6229,6364,,"{""Premise"": 20, ""O"": 1}",Premise,I don't have any experience in gridlock government where nobody takes responsibility for anything and everybody blames everybody else.,PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,Premise,373.04,381.36,clip_63
64,64,17416,"I don't have any experience in creating the worst public school system in the industrialized world, the most violent crime-ridden society in the industrialized world.",10,16_1992,4,4,6364,6531,,"{""Premise"": 26, ""O"": 2}",Premise,"I don't have any experience in creating the worst public school system in the industrialized world, the most violent crime-ridden society in the industrialized world.",PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,Premise,381.36,388.48,clip_64
65,65,17417,Â&nbsp;But I do have a lot of experience in getting things done.,10,16_1992,5,5,6531,6596,,"{""O"": 6, ""Claim"": 11}",Claim,Â&nbsp;But I do have a lot of experience in getting things done.,PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,Claim,388.48,391.6,clip_65
66,66,17418,"So, if we're at a point in history where we want to stop talking about it and do it, I've got a lot of experience in figuring out how to solve problems, making the solutions work, and then moving on to the next one.",10,16_1992,6,6,6596,6812,,"{""O"": 7, ""Premise"": 19, ""Claim"": 25}",Claim,"So, if we're at a point in history where we want to stop talking about it and do it, I've got a lot of experience in figuring out how to solve problems, making the solutions work, and then moving on to the next one.",PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,Mixed,391.6,402.28,clip_66
67,67,17419,I've got a lot of experience in not taking 10 years to solve a 10-minute problem.,10,16_1992,7,7,6812,6894,,"{""Claim"": 17, ""O"": 1}",Claim,I've got a lot of experience in not taking 10 years to solve a 10-minute problem.,PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,Claim,402.28,405.68,clip_67
68,68,17420,"So, if it's time for action, I think I have experience that counts.",10,16_1992,8,8,6894,6962,,"{""O"": 4, ""Premise"": 6, ""Claim"": 7}",Claim,"So, if it's time for action, I think I have experience that counts.",PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,Mixed,405.68,409.72,clip_68
69,69,17421,"If there's more time for gridlock and talk and finger pointing, I'm the wrong man.",10,16_1992,9,9,6962,7045,,"{""Premise"": 12, ""O"": 2, ""Claim"": 5}",Premise,"If there's more time for gridlock and talk and finger pointing, I'm the wrong man.",PEROT,Candidate,TRAIN,11 Oct 1992,1992,Henry Ross Perot,Mixed,409.72,413.12,clip_69
70,70,17422,BUSH: I think the American people should be the judge of that.,12,16_1992,0,0,7226,7289,,"{""O"": 3, ""Claim"": 11}",Claim, I think the American people should be the judge of that.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,425.44,429.64,clip_70
71,71,17423,I think character is a very important question.,12,16_1992,1,1,7289,7337,,"{""Claim"": 8, ""O"": 1}",Claim,I think character is a very important question.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,429.64,433.36,clip_71
72,72,17424,I said something the other day where I was accused of being like Joe McCarthy because I questioned -- I put it this way; I think it's wrong to demonstrate against your own country or organize demonstrations against your own country in foreign soil.,12,16_1992,2,2,7337,7586,,"{""Premise"": 18, ""O"": 8, ""Claim"": 21}",Claim,I said something the other day where I was accused of being like Joe McCarthy because I questioned -- I put it this way; I think it's wrong to demonstrate against your own country or organize demonstrations against your own country in foreign soil.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Mixed,433.36,452.84,clip_72
73,73,17425,I just think it's wrong.,12,16_1992,3,3,7586,7611,,"{""Claim"": 6, ""O"": 1}",Claim,I just think it's wrong.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,452.84,454.36,clip_73
74,74,17426,"I -- well, maybe they say, ""Well, it was a youthful indiscretion.""",12,16_1992,4,4,7611,7678,,"{""O"": 18}",O,"I -- well, maybe they say, ""Well, it was a youthful indiscretion.""",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,O,454.36,458.48,clip_74
75,75,17427,I was 19 or 20 flying off an aircraft carrier and that shaped me to be Commander-in-Chief of the armed forces.,12,16_1992,5,5,7678,7789,,"{""Premise"": 21, ""O"": 1}",Premise,I was 19 or 20 flying off an aircraft carrier and that shaped me to be Commander-in-Chief of the armed forces.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,458.48,465.2,clip_75
76,76,17428,"And I'm sorry, but demonstrating -- it's not a question of patriotism.",12,16_1992,6,6,7789,7860,,"{""O"": 7, ""Claim"": 9}",Claim,"And I'm sorry, but demonstrating -- it's not a question of patriotism.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,465.2,469.36,clip_76
77,77,17429,It's a question of character and judgment.,12,16_1992,7,7,7860,7903,,"{""Claim"": 8, ""O"": 1}",Claim,It's a question of character and judgment.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Claim,469.36,472.48,clip_77
78,78,17430,"They get on me -- Bill's gotten on me about, ""read my lips.""",12,16_1992,8,8,7903,7964,,"{""Premise"": 18}",Premise,"They get on me -- Bill's gotten on me about, ""read my lips.""",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,472.48,475.76,clip_78
79,79,17431,When I make a mistake I'll admit it.,12,16_1992,9,9,7964,8001,,"{""Premise"": 9, ""O"": 1}",Premise,When I make a mistake I'll admit it.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,475.76,477.28,clip_79
80,80,17432,But he has made -- not admitted a mistake and I just find it impossible to understand how an American can demonstrate against his own country in a foreign land -- organizing demonstrations against it when young men are held prisoner in Hanoi or kids out of the ghetto were drafted.,12,16_1992,10,10,8001,8283,,"{""O"": 4, ""Premise"": 48}",Premise,But he has made -- not admitted a mistake and I just find it impossible to understand how an American can demonstrate against his own country in a foreign land -- organizing demonstrations against it when young men are held prisoner in Hanoi or kids out of the ghetto were drafted.,BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,477.28,497.04,clip_80
81,81,17433,"Some say, ""well, you're a little old fashioned.""",12,16_1992,11,11,8283,8332,,"{""Premise"": 14}",Premise,"Some say, ""well, you're a little old fashioned.""",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,497.04,499.0,clip_81
82,82,17434,"Maybe I am, but I just don't think that's right.",12,16_1992,12,12,8332,8381,,"{""Premise"": 3, ""O"": 3, ""Claim"": 8}",Claim,"Maybe I am, but I just don't think that's right.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Mixed,499.0,502.52,clip_82
83,83,17435,"Now, whether it's character or judgment -- whatever it is -- I have a big difference here on this issue and so we'll just have to see how it plays out.",12,16_1992,13,13,8381,8533,,"{""O"": 5, ""Premise"": 30}",Premise,"Now, whether it's character or judgment -- whatever it is -- I have a big difference here on this issue and so we'll just have to see how it plays out.",BUSH,Candidate,TRAIN,11 Oct 1992,1992,George H. W. Bush,Premise,502.52,511.04,clip_83
