,Unnamed: 0,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
35,22139,I know that there are those who want to turn everything over to the government.,1,1_1960,35,35,5414,5494,,"{""O"": 16}",O,I know that there are those who want to turn everything over to the government.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,333.2,337.36,clip_35
36,22140,I don't at all.,1,1_1960,36,36,5494,5510,,"{""O"": 1, ""Claim"": 5}",Claim,I don't at all.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,337.36,338.68,clip_36
37,22141,I want the individuals to meet their responsibilities.,1,1_1960,37,37,5510,5565,,"{""O"": 1, ""Claim"": 8}",Claim,I want the individuals to meet their responsibilities.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,338.68,342.28,clip_37
38,22142,And I want the states to meet their responsibilities.,1,1_1960,38,38,5565,5619,,"{""O"": 2, ""Claim"": 8}",Claim,And I want the states to meet their responsibilities.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,342.28,344.04,clip_38
39,22143,But I think there is also a national responsibility.,1,1_1960,39,39,5619,5672,,"{""O"": 2, ""Claim"": 8}",Claim,But I think there is also a national responsibility.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,344.04,348.8,clip_39
40,22144,The argument has been used against every piece of social legislation in the last twenty-five years.,1,1_1960,40,40,5672,5772,,"{""O"": 17}",O,The argument has been used against every piece of social legislation in the last twenty-five years.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,348.8,354.64,clip_40
41,22145,The people of the United States individually could not have developed the Tennessee Valley; collectively they could have.,1,1_1960,41,41,5772,5894,,"{""O"": 20}",O,The people of the United States individually could not have developed the Tennessee Valley; collectively they could have.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,354.64,361.16,clip_41
42,22146,"A cotton farmer in Georgia or a peanut farmer or a dairy farmer in Wisconsin and Minnesota, he cannot protect himself against the forces of supply and demand in the market place; but working together in effective governmental programs he can do so.",1,1_1960,42,42,5894,6143,,"{""O"": 47}",O,"A cotton farmer in Georgia or a peanut farmer or a dairy farmer in Wisconsin and Minnesota, he cannot protect himself against the forces of supply and demand in the market place; but working together in effective governmental programs he can do so.",KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,361.16,376.92,clip_42
43,22147,"Seventeen million Americans, who live over sixty-five on an average Social Security check of about seventy-eight dollars a month, they're not able to sustain themselves individually, but they can sustain themselves through the social security system.",1,1_1960,43,43,6143,6394,,"{""O"": 41}",O,"Seventeen million Americans, who live over sixty-five on an average Social Security check of about seventy-eight dollars a month, they're not able to sustain themselves individually, but they can sustain themselves through the social security system.",KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,376.92,391.72,clip_43
44,22148,"I don't believe in big government, but I believe in effective governmental action.",1,1_1960,44,44,6394,6477,,"{""O"": 3, ""Claim"": 13}",Claim,"I don't believe in big government, but I believe in effective governmental action.",KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,391.72,396.56,clip_44
45,22149,And I think that's the only way that the United States is going to maintain its freedom.,1,1_1960,45,45,6477,6566,,"{""O"": 2, ""Claim"": 17}",Claim,And I think that's the only way that the United States is going to maintain its freedom.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,396.56,401.16,clip_45
46,22150,It's the only way that we're going to move ahead.,1,1_1960,46,46,6566,6616,,"{""O"": 13}",O,It's the only way that we're going to move ahead.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,401.16,403.72,clip_46
47,22151,I think we can do a better job.,1,1_1960,47,47,6616,6648,,"{""O"": 1, ""Claim"": 8}",Claim,I think we can do a better job.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,403.72,405.96,clip_47
48,22152,I think we're going to have to do a better job if we are going to meet the responsibilities which time and events have placed upon us.,1,1_1960,48,48,6648,6783,,"{""O"": 1, ""Claim"": 11, ""Premise"": 17}",Premise,I think we're going to have to do a better job if we are going to meet the responsibilities which time and events have placed upon us.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Mixed,405.96,414.4,clip_48
49,22153,We cannot turn the job over to anyone else.,1,1_1960,49,49,6783,6827,,"{""O"": 11}",O,We cannot turn the job over to anyone else.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,414.4,417.4,clip_49
50,22154,"If the United States fails, then the whole cause of freedom fails.",1,1_1960,50,50,6827,6894,,"{""O"": 14}",O,"If the United States fails, then the whole cause of freedom fails.",KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,417.4,421.8,clip_50
51,22155,And I think it depends in great measure on what we do here in this country.,1,1_1960,51,51,6894,6970,,"{""O"": 2, ""Claim"": 15}",Claim,And I think it depends in great measure on what we do here in this country.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,421.8,426.92,clip_51
52,22156,The reason Franklin Roosevelt was a good neighbor in Latin America was because he was a good neighbor in the United States.,1,1_1960,52,52,6970,7094,,"{""O"": 23}",O,The reason Franklin Roosevelt was a good neighbor in Latin America was because he was a good neighbor in the United States.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,O,426.92,434.0,clip_52
53,22157,Because they felt that the American society was moving again.,1,1_1960,53,53,7094,7156,,"{""O"": 1, ""Premise"": 10}",Premise,Because they felt that the American society was moving again.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Premise,434.0,437.84,clip_53
54,22158,I want us to recapture that image.,1,1_1960,54,54,7156,7191,,"{""O"": 1, ""Claim"": 7}",Claim,I want us to recapture that image.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,437.84,440.36,clip_54
55,22159,"I want people in Latin America and Africa and Asia to start to look to America; to see how we're doing things; to wonder what the resident of the United States is doing; and not to look at Khrushchev, or look at the Chinese Communists.",1,1_1960,55,55,7191,7427,,"{""O"": 3, ""Claim"": 48}",Claim,"I want people in Latin America and Africa and Asia to start to look to America; to see how we're doing things; to wonder what the resident of the United States is doing; and not to look at Khrushchev, or look at the Chinese Communists.",KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,440.36,453.68,clip_55
56,22160,That is the obligation upon our generation.,1,1_1960,56,56,7427,7471,,"{""Claim"": 8}",Claim,That is the obligation upon our generation.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,453.68,457.92,clip_56
57,22161,"In 1933, Franklin Roosevelt said in his inaugural that this generation of Americans has a rendezvous with destiny.",1,1_1960,57,57,7471,7586,,"{""Premise"": 20}",Premise,"In 1933, Franklin Roosevelt said in his inaugural that this generation of Americans has a rendezvous with destiny.",KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Premise,457.92,465.04,clip_57
58,22162,I think our generation of Americans has the same rendezvous.,1,1_1960,58,58,7586,7647,,"{""O"": 1, ""Claim"": 10}",Claim,I think our generation of Americans has the same rendezvous.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,465.04,467.84,clip_58
59,22163,The question now is: Can freedom be maintained under the most severe tack - attack it has ever known?,1,1_1960,59,59,7647,7749,,"{""O"": 5, ""Premise"": 16}",Premise,The question now is: Can freedom be maintained under the most severe tack - attack it has ever known?,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Premise,467.84,475.76,clip_59
60,22164,I think it can be.,1,1_1960,60,60,7749,7768,,"{""O"": 1, ""Claim"": 5}",Claim,I think it can be.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,475.76,476.68,clip_60
61,22165,And I think in the final analysis it depends upon what we do here.,1,1_1960,61,61,7768,7835,,"{""O"": 2, ""Claim"": 13}",Claim,And I think in the final analysis it depends upon what we do here.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,476.68,481.56,clip_61
62,22166,I think it's time America started moving again.,1,1_1960,62,62,7835,7883,,"{""O"": 1, ""Claim"": 9}",Claim,I think it's time America started moving again.,KENNEDY,Candidate,TRAIN,26 Sep 1960,1960,John F. Kennedy,Claim,481.56,486.76,clip_62
63,22167,"NIXON: Mr. Smith, Senator Kennedy.",3,1_1960,0,0,7956,7991,,"{""O"": 8}",O," Mr. Smith, Senator Kennedy.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,493.52,495.08,clip_63
64,22168,The things that Senator Kennedy has said many of us can agree with.,3,1_1960,1,1,7991,8059,,"{""O"": 14}",O,The things that Senator Kennedy has said many of us can agree with.,NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,495.08,501.96,clip_64
65,22169,There is no question but that we cannot discuss our internal affairs in the United States without recognizing that they have a tremendous bearing on our international position.,3,1_1960,2,2,8059,8236,,"{""O"": 7, ""Claim"": 23}",Claim,There is no question but that we cannot discuss our internal affairs in the United States without recognizing that they have a tremendous bearing on our international position.,NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Claim,501.96,512.76,clip_65
66,22170,"There is no question but that this nation cannot stand still; because we are in a deadly competition, a competition not only with the men in the Kremlin, but the men in Peking.",3,1_1960,3,3,8236,8413,,"{""Claim"": 9, ""O"": 6, ""Premise"": 23}",Premise,"There is no question but that this nation cannot stand still; because we are in a deadly competition, a competition not only with the men in the Kremlin, but the men in Peking.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Mixed,512.76,525.84,clip_66
67,22171,"We're ahead in this competition, as Senator Kennedy, I think, has implied.",3,1_1960,4,4,8413,8488,,"{""Premise"": 1, ""Claim"": 16}",Claim,"We're ahead in this competition, as Senator Kennedy, I think, has implied.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Claim,525.84,528.96,clip_67
68,22172,"But when you're in a race, the only way to stay ahead is to move ahead.",3,1_1960,5,5,8488,8560,,"{""Claim"": 1, ""O"": 18}",O,"But when you're in a race, the only way to stay ahead is to move ahead.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,528.96,535.24,clip_68
69,22173,"And I subscribe completely to the spirit that Senator Kennedy has expressed tonight, the spirit that the United States should move ahead.",3,1_1960,6,6,8560,8698,,"{""O"": 2, ""Claim"": 22}",Claim,"And I subscribe completely to the spirit that Senator Kennedy has expressed tonight, the spirit that the United States should move ahead.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Claim,535.24,542.92,clip_69
70,22174,"Where, then, do we disagree?",3,1_1960,7,7,8698,8727,,"{""Claim"": 1, ""O"": 7}",O,"Where, then, do we disagree?",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,542.92,546.56,clip_70
71,22175,I think we disagree on the implication of his remarks tonight and on the statements that he has made on many occasions during his campaign to the effect that the United States has been standing still.,3,1_1960,8,8,8727,8928,,"{""O"": 2, ""Claim"": 35}",Claim,I think we disagree on the implication of his remarks tonight and on the statements that he has made on many occasions during his campaign to the effect that the United States has been standing still.,NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Claim,546.56,558.96,clip_71
72,22176,"We heard tonight, for example, the statement made that our growth in national product last year was the lowest of any industrial nation in the world.",3,1_1960,9,9,8928,9078,,"{""Claim"": 1, ""O"": 11, ""Premise"": 17}",Premise,"We heard tonight, for example, the statement made that our growth in national product last year was the lowest of any industrial nation in the world.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Mixed,558.96,569.56,clip_72
73,22177,"Now last year, of course, was 1958.",3,1_1960,10,10,9078,9114,,"{""Premise"": 1, ""O"": 9}",O,"Now last year, of course, was 1958.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,569.56,571.64,clip_73
74,22178,That happened to be a recession year.,3,1_1960,11,11,9114,9152,,"{""O"": 8}",O,That happened to be a recession year.,NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,571.64,574.68,clip_74
75,22179,But when we look at the growth of G.N.P.,3,1_1960,12,12,9152,9193,,"{""O"": 1, ""Premise"": 9}",Premise,But when we look at the growth of G.N.P.,NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Premise,574.68,576.96,clip_75
76,22180,"this year, a year of recovery, we find that it's six and nine-tenths per cent and one of the highest in the world today.",3,1_1960,13,13,9193,9314,,"{""Premise"": 9, ""Claim"": 19}",Claim,"this year, a year of recovery, we find that it's six and nine-tenths per cent and one of the highest in the world today.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Mixed,576.96,585.04,clip_76
77,22181,More about that later.,3,1_1960,14,14,9314,9337,,"{""Claim"": 1, ""O"": 4}",O,More about that later.,NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,585.04,587.32,clip_77
78,22182,"Looking then to this problem of how the United States should move ahead and where the United States is moving, I think it is well that we take the advice of a very famous campaigner: Let's look at the record.",3,1_1960,15,15,9337,9546,,"{""O"": 22, ""Claim"": 22}",O,"Looking then to this problem of how the United States should move ahead and where the United States is moving, I think it is well that we take the advice of a very famous campaigner: Let's look at the record.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Mixed,587.32,601.92,clip_78
79,22183,Is the United States standing still?,3,1_1960,16,16,9546,9583,,"{""Claim"": 1, ""O"": 6}",O,Is the United States standing still?,NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,601.92,604.92,clip_79
80,22184,"Is it true that this Administration, as Senator Kennedy has charged, has been an Administration of retreat, of defeat, of stagnation?",3,1_1960,17,17,9583,9717,,"{""O"": 4, ""Premise"": 22}",Premise,"Is it true that this Administration, as Senator Kennedy has charged, has been an Administration of retreat, of defeat, of stagnation?",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Premise,604.92,615.12,clip_80
81,22185,"Is it true that, as far as this country is concerned, in the field of electric power, in all of the fields that he has mentioned, we have not been moving ahead.",3,1_1960,18,18,9717,9878,,"{""Premise"": 32, ""O"": 5}",Premise,"Is it true that, as far as this country is concerned, in the field of electric power, in all of the fields that he has mentioned, we have not been moving ahead.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,Premise,615.12,624.44,clip_81
82,22186,"Well, we have a comparison that we can make.",3,1_1960,19,19,9878,9923,,"{""Premise"": 1, ""O"": 10}",O,"Well, we have a comparison that we can make.",NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,624.44,628.36,clip_82
83,22187,We have the record of the Truman Administration of seven and a half years and the seven and a half years of the Eisenhower Administration.,3,1_1960,20,20,9923,10062,,"{""O"": 26}",O,We have the record of the Truman Administration of seven and a half years and the seven and a half years of the Eisenhower Administration.,NIXON,Candidate,TRAIN,26 Sep 1960,1960,Richard M. Nixon,O,628.36,635.2,clip_83
