,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
19,19,19,26928,We got to cut it out.,4,20_1992,18,18,3852,3874,,"{""Premise"": 6, ""O"": 1}",Premise,We got to cut it out.,PEROT,Candidate,TEST,15 Oct 1992,1992,Henry Ross Perot,Premise,238.24,239.4,clip_19
20,20,20,26929,"BUSH: Carole, the thing that saved us in this global economic slowdown has been our exports, and what I'm trying to do is increase our exports.",6,20_1992,0,0,3992,4136,,"{""O"": 7, ""Claim"": 24}",Claim," Carole, the thing that saved us in this global economic slowdown has been our exports, and what I'm trying to do is increase our exports.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,244.6,255.08,clip_20
21,21,21,26930,"And if indeed all the jobs were going to move south because there are lower wages, there are lower wages now and they haven't done that.",6,20_1992,1,1,4136,4273,,"{""O"": 2, ""Premise"": 27}",Premise,"And if indeed all the jobs were going to move south because there are lower wages, there are lower wages now and they haven't done that.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,255.08,261.68,clip_21
22,22,22,26931,"And so I have just negotiated with the president of Mexico the North American Free Trade Agreement -- and the prime minister of Canada, I might add -- and I want to have more of these free trade agreements, because export jobs are increasing far faster than any jobs that may have moved overseas.",6,20_1992,2,2,4273,4570,,"{""O"": 10, ""Claim"": 33, ""Premise"": 14}",Claim,"And so I have just negotiated with the president of Mexico the North American Free Trade Agreement -- and the prime minister of Canada, I might add -- and I want to have more of these free trade agreements, because export jobs are increasing far faster than any jobs that may have moved overseas.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Mixed,261.68,279.76,clip_22
23,23,23,26932,"That's a scare tactic, because it's not that many.",6,20_1992,3,3,4570,4621,,"{""Claim"": 5, ""O"": 3, ""Premise"": 5}",Claim,"That's a scare tactic, because it's not that many.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Mixed,279.76,284.0,clip_23
24,24,24,26933,"But any one that's here, we want to have more jobs here.",6,20_1992,4,4,4621,4678,,"{""O"": 8, ""Claim"": 7}",O,"But any one that's here, we want to have more jobs here.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Mixed,284.0,287.72,clip_24
25,25,25,26934,And the way to do that is to increase our exports.,6,20_1992,5,5,4678,4729,,"{""O"": 2, ""Premise"": 10}",Premise,And the way to do that is to increase our exports.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,287.72,290.92,clip_25
26,26,26,26935,Some believe in protection.,6,20_1992,6,6,4729,4757,,"{""Premise"": 4, ""O"": 1}",Premise,Some believe in protection.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,290.92,292.84,clip_26
27,27,27,26936,"I don't; I believe in free and fair trade, and that's the thing that saved us.",6,20_1992,7,7,4757,4836,,"{""Claim"": 10, ""O"": 4, ""Premise"": 7}",Claim,"I don't; I believe in free and fair trade, and that's the thing that saved us.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Mixed,292.84,297.64,clip_27
28,28,28,26937,"So I will keep on as president trying to get a successful conclusion to the GATT Round, the big Uruguay Round of trade which will really open up markets for our agriculture particularly.",6,20_1992,8,8,4836,5023,,"{""Claim"": 17, ""O"": 2, ""Premise"": 16}",Claim,"So I will keep on as president trying to get a successful conclusion to the GATT Round, the big Uruguay Round of trade which will really open up markets for our agriculture particularly.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Mixed,297.64,308.92,clip_28
29,29,29,26938,I want to continue to work after we get this NAFTA agreement ratified this coming year.,6,20_1992,9,9,5023,5111,,"{""Premise"": 16, ""O"": 1}",Premise,I want to continue to work after we get this NAFTA agreement ratified this coming year.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,308.92,313.96,clip_29
30,30,30,26939,I want to get one with Eastern Europe; I want to get one with Chile.,6,20_1992,10,10,5111,5180,,"{""Premise"": 15, ""O"": 2}",Premise,I want to get one with Eastern Europe; I want to get one with Chile.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,313.96,318.48,clip_30
31,31,31,26940,"And free and fair trade is the answer, not protection.",6,20_1992,11,11,5180,5235,,"{""O"": 2, ""Claim"": 10}",Claim,"And free and fair trade is the answer, not protection.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,318.48,322.56,clip_31
32,32,32,26941,"And, as I say, we've had tough economic times, and it's exports that have saved us, exports that have built.",6,20_1992,12,12,5236,5345,,"{""O"": 9, ""Premise"": 6, ""Claim"": 12}",Claim,"And, as I say, we've had tough economic times, and it's exports that have saved us, exports that have built.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Mixed,322.56,329.76,clip_32
33,33,33,26942,"CLINTON: I'd like to answer the question, because I've actually been a governor for 12 years, so I've known a lot of people who have lost their jobs because of jobs moving overseas, and I know a lot of people whose plants have been strengthened by increasing exports.",8,20_1992,0,0,5375,5643,,"{""O"": 16, ""Premise"": 40}",Premise," I'd like to answer the question, because I've actually been a governor for 12 years, so I've known a lot of people who have lost their jobs because of jobs moving overseas, and I know a lot of people whose plants have been strengthened by increasing exports.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,331.84,345.6,clip_33
34,34,34,26943,The trick is to expand our export base and to expand trade on terms that are fair to us.,8,20_1992,1,1,5643,5732,,"{""Claim"": 19, ""O"": 1}",Claim,The trick is to expand our export base and to expand trade on terms that are fair to us.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,345.6,351.8,clip_34
35,35,35,26944,"It is true that our exports to Mexico, for example, have gone up and our trade deficit has gone down; it's also true that just today a record high trade deficit was announced with Japan.",8,20_1992,2,2,5732,5919,,"{""Premise"": 38, ""O"": 2}",Premise,"It is true that our exports to Mexico, for example, have gone up and our trade deficit has gone down; it's also true that just today a record high trade deficit was announced with Japan.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,351.8,362.08,clip_35
36,36,36,26945,So what is the answer?,8,20_1992,3,3,5920,5943,,"{""O"": 6}",O,So what is the answer?,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,362.08,363.0,clip_36
37,37,37,26946,Let me just mention three things very quickly.,8,20_1992,4,4,5943,5990,,"{""O"": 9}",O,Let me just mention three things very quickly.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,363.0,364.76,clip_37
38,38,38,26947,"Number one, make sure that other countries are as open to our markets as our markets are to them, and, if they're not, have measures on the books that don't take forever and a day to implement.",8,20_1992,5,5,5990,6184,,"{""O"": 7, ""Claim"": 37}",Claim,"Number one, make sure that other countries are as open to our markets as our markets are to them, and, if they're not, have measures on the books that don't take forever and a day to implement.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,364.76,376.68,clip_38
39,39,39,26948,"Number two, change the tax code.",8,20_1992,6,6,6185,6218,,"{""O"": 4, ""Claim"": 4}",O,"Number two, change the tax code.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,376.68,378.88,clip_39
40,40,40,26949,There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,8,20_1992,7,7,6218,6362,,"{""Premise"": 24, ""O"": 1}",Premise,There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,378.88,385.56,clip_40
41,41,41,26950,Our competitors don't do that.,8,20_1992,8,8,6362,6393,,"{""Premise"": 6, ""O"": 1}",Premise,Our competitors don't do that.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,385.56,387.32,clip_41
42,42,42,26951,"Emphasize and subsidize modernizing plant and equipment here, not moving plants overseas.",8,20_1992,9,9,6393,6483,,"{""Premise"": 13, ""O"": 1}",Premise,"Emphasize and subsidize modernizing plant and equipment here, not moving plants overseas.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,387.32,392.4,clip_42
43,43,43,26952,"Number three, stop the federal government's program that now gives low-interest loans and job training funds to companies that will actually shut down and move to other countries, but we won't do the same thing for plants that stay here.",8,20_1992,10,10,6484,6722,,"{""O"": 6, ""Claim"": 39}",Claim,"Number three, stop the federal government's program that now gives low-interest loans and job training funds to companies that will actually shut down and move to other countries, but we won't do the same thing for plants that stay here.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,392.4,404.28,clip_43
44,44,44,26953,So more trade but on fair terms -- and favor investment in America.,8,20_1992,11,11,6723,6791,,"{""Claim"": 13, ""O"": 1}",Claim,So more trade but on fair terms -- and favor investment in America.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,404.28,409.04,clip_44
45,45,45,26954,"CLINTON: No, and here's why.",11,20_1992,0,0,7399,7428,,"{""O"": 9}",O," No, and here's why.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,447.72,450.0,clip_45
46,46,46,26955,And I'll tell you exactly why.,11,20_1992,1,1,7428,7459,,"{""O"": 8}",O,And I'll tell you exactly why.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,450.0,452.88,clip_46
47,47,47,26956,Because the deficit now has been building up for 12 years.,11,20_1992,2,2,7459,7518,,"{""O"": 2, ""Premise"": 10}",Premise,Because the deficit now has been building up for 12 years.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,452.88,456.2,clip_47
48,48,48,26957,I'll tell you exactly what I think can be done.,11,20_1992,3,3,7518,7566,,"{""O"": 12}",O,I'll tell you exactly what I think can be done.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,456.2,458.04,clip_48
49,49,49,26958,I think we can bring it down by 50% in 4 years and grow the economy.,11,20_1992,4,4,7566,7635,,"{""Claim"": 17, ""O"": 1}",Claim,I think we can bring it down by 50% in 4 years and grow the economy.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,458.04,463.68,clip_49
50,50,50,26959,"Now, I could get rid of it in 4 years in theory on the books now, but to do it you'd have to raise taxes too much and cut benefits too much to people who need them and it would even make the economy worse.",11,20_1992,5,5,7635,7841,,"{""O"": 6, ""Premise"": 36, ""Claim"": 7}",Premise,"Now, I could get rid of it in 4 years in theory on the books now, but to do it you'd have to raise taxes too much and cut benefits too much to people who need them and it would even make the economy worse.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,463.68,475.52,clip_50
51,51,51,26960,"Mr. Perot will tell you, for example, that the expert he hired to analyze his plan says that it will bring the deficit down in 5 years but it will make unemployment bad for 4 more years.",11,20_1992,6,6,7841,8028,,"{""O"": 40}",O,"Mr. Perot will tell you, for example, that the expert he hired to analyze his plan says that it will bring the deficit down in 5 years but it will make unemployment bad for 4 more years.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,475.52,486.16,clip_51
52,52,52,26961,"So my view is, sir, you have to increase investment, grow the economy and reduce the deficit by controlling health care costs, prudent reductions in defense, cuts in domestic programs and asking the wealthiest Americans and foreign corporations to pay their fair share of taxes and investing and growing this economy.",11,20_1992,7,7,8028,8346,,"{""O"": 57}",O,"So my view is, sir, you have to increase investment, grow the economy and reduce the deficit by controlling health care costs, prudent reductions in defense, cuts in domestic programs and asking the wealthiest Americans and foreign corporations to pay their fair share of taxes and investing and growing this economy.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,486.16,504.56,clip_52
53,53,53,26962,"I ask everybody to look at my economic ideas and 9 Nobel prize winners and over 500 economists and hundreds of business people, including a lot of Republicans said, this is the way you've got to go.",11,20_1992,8,8,8347,8546,,"{""Premise"": 40, ""O"": 1}",Premise,"I ask everybody to look at my economic ideas and 9 Nobel prize winners and over 500 economists and hundreds of business people, including a lot of Republicans said, this is the way you've got to go.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Premise,504.56,515.16,clip_53
54,54,54,26963,If you don't grow the economy you can't get it done.,11,20_1992,9,9,8546,8599,,"{""Claim"": 13, ""O"": 1}",Claim,If you don't grow the economy you can't get it done.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Claim,515.16,517.52,clip_54
55,55,55,26964,"But I can't foresee all the things that will happen, and I don't think a president should be judged solely on the deficit.",11,20_1992,10,10,8599,8722,,"{""O"": 4, ""Premise"": 10, ""Claim"": 13}",Claim,"But I can't foresee all the things that will happen, and I don't think a president should be judged solely on the deficit.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,Mixed,517.52,523.04,clip_55
56,56,56,26965,"Let me also say, we're having an election today.",11,20_1992,11,11,8723,8772,,"{""O"": 12}",O,"Let me also say, we're having an election today.",CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,523.04,525.6,clip_56
57,57,57,26966,You'll have a shot at me in 4 years and you can vote me right out if you think I've done a lousy job and I would welcome you to do that.,11,20_1992,12,12,8772,8909,,"{""O"": 35}",O,You'll have a shot at me in 4 years and you can vote me right out if you think I've done a lousy job and I would welcome you to do that.,CLINTON,Candidate,TEST,15 Oct 1992,1992,William(Bill) J. Clinton,O,525.6,532.32,clip_57
58,58,58,26967,"BUSH: Well, I'm a little confused here, because I don't see how you can grow the deficit down by raising people's taxes.",13,20_1992,0,0,8936,9057,,"{""O"": 13, ""Claim"": 16}",Claim," Well, I'm a little confused here, because I don't see how you can grow the deficit down by raising people's taxes.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,533.64,543.44,clip_58
59,59,59,26968,"You see, I don't think the American people are taxed too little.",13,20_1992,1,1,9057,9122,,"{""O"": 4, ""Claim"": 11}",Claim,"You see, I don't think the American people are taxed too little.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,543.44,545.76,clip_59
60,60,60,26969,I think they're taxed too much.,13,20_1992,2,2,9122,9154,,"{""Claim"": 7, ""O"": 1}",Claim,I think they're taxed too much.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,545.76,547.64,clip_60
61,61,61,26970,I went for one tax increase and when I make a mistake I admit it.,13,20_1992,3,3,9154,9220,,"{""Premise"": 15, ""O"": 1}",Premise,I went for one tax increase and when I make a mistake I admit it.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,547.64,550.64,clip_61
62,62,62,26971,I said that wasn't the right thing to do.,13,20_1992,4,4,9220,9262,,"{""Premise"": 10, ""O"": 1}",Premise,I said that wasn't the right thing to do.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,550.64,552.28,clip_62
63,63,63,26972,"Governor Clinton's program wants to tax more and spend more -- $150 billion in new taxes, spend another $220.",13,20_1992,5,5,9262,9372,,"{""Claim"": 23, ""O"": 1}",Claim,"Governor Clinton's program wants to tax more and spend more -- $150 billion in new taxes, spend another $220.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,552.28,560.72,clip_63
64,64,64,26973,I don't believe that's the way to do it.,13,20_1992,6,6,9372,9413,,"{""Claim"": 11, ""O"": 1}",Claim,I don't believe that's the way to do it.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,560.72,562.72,clip_64
65,65,65,26974,Here's some thing that'll help.,13,20_1992,7,7,9414,9446,,"{""O"": 8}",O,Here's some thing that'll help.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,O,562.72,564.96,clip_65
66,66,66,26975,Give us a balanced budget amendment.,13,20_1992,8,8,9446,9483,,"{""O"": 7}",O,Give us a balanced budget amendment.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,O,564.96,566.44,clip_66
67,67,67,26976,"He always talks about Arkansas having a balanced budget and they do, but he has a balanced budget amendment.",13,20_1992,9,9,9483,9592,,"{""O"": 21}",O,"He always talks about Arkansas having a balanced budget and they do, but he has a balanced budget amendment.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,O,566.44,571.0,clip_67
68,68,68,26977,Have to do it.,13,20_1992,10,10,9592,9607,,"{""O"": 5}",O,Have to do it.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,O,571.0,572.0,clip_68
69,69,69,26978,I'd like the government to have that.,13,20_1992,11,11,9607,9645,,"{""O"": 9}",O,I'd like the government to have that.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,O,572.0,573.68,clip_69
70,70,70,26979,"And I think it would discipline not only the Congress, which needs it, but also the executive branch.",13,20_1992,12,12,9645,9747,,"{""O"": 2, ""Claim"": 19}",Claim,"And I think it would discipline not only the Congress, which needs it, but also the executive branch.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,573.68,578.56,clip_70
71,71,71,26980,"I'd like to have what 43 governors have -- the line item veto, so if the Congress can't cut, and we've got a reckless spending Congress, let the president have a shot at it by wiping out things that are pork barrel or something of that nature.",13,20_1992,13,13,9748,9992,,"{""Premise"": 51, ""O"": 3}",Premise,"I'd like to have what 43 governors have -- the line item veto, so if the Congress can't cut, and we've got a reckless spending Congress, let the president have a shot at it by wiping out things that are pork barrel or something of that nature.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,578.56,592.12,clip_71
72,72,72,26981,I've proposed another one.,13,20_1992,14,14,9993,10020,,"{""Premise"": 5, ""O"": 1}",Premise,I've proposed another one.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,592.12,594.48,clip_72
73,73,73,26982,Some sophisticates think it may be a little gimmicky.,13,20_1992,15,15,10020,10074,,"{""Claim"": 9, ""O"": 1}",Claim,Some sophisticates think it may be a little gimmicky.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,594.48,597.24,clip_73
74,74,74,26983,I think it's good.,13,20_1992,16,16,10074,10093,,"{""Claim"": 5, ""O"": 1}",Claim,I think it's good.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,597.24,598.52,clip_74
75,75,75,26984,It's a check- off.,13,20_1992,17,17,10093,10112,,"{""O"": 6}",O,It's a check- off.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,O,598.52,599.52,clip_75
76,76,76,26985,It says to you as a taxpayer -- say you're going to pay a tax of 1000 bucks or something.,13,20_1992,18,18,10112,10202,,"{""O"": 22}",O,It says to you as a taxpayer -- say you're going to pay a tax of 1000 bucks or something.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,O,599.52,603.72,clip_76
77,77,77,26986,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you're paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount.",13,20_1992,19,19,10202,10410,,"{""Premise"": 55, ""O"": 2}",Premise,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you're paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,603.72,618.8,clip_77
78,78,78,26987,"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.",13,20_1992,20,20,10411,10547,,"{""O"": 2, ""Premise"": 30}",Premise,"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,618.8,626.28,clip_78
79,79,79,26988,You'd exempt Social Security -- I don't want to tax or touch Social Security.,13,20_1992,21,21,10547,10625,,"{""Premise"": 16, ""O"": 1}",Premise,You'd exempt Social Security -- I don't want to tax or touch Social Security.,BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Premise,626.28,630.72,clip_79
80,80,80,26989,"I'm the president that said hey, don't mess with Social Security, and we haven't.",13,20_1992,22,22,10625,10707,,"{""Claim"": 19, ""O"": 1}",Claim,"I'm the president that said hey, don't mess with Social Security, and we haven't.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,630.72,635.24,clip_80
81,81,81,26990,"So I believe that we need to control the growth of mandatory spending, back to this gentleman's question.",13,20_1992,23,23,10708,10814,,"{""O"": 2, ""Claim"": 19}",Claim,"So I believe that we need to control the growth of mandatory spending, back to this gentleman's question.",BUSH,Candidate,TEST,15 Oct 1992,1992,George H. W. Bush,Claim,635.24,640.92,clip_81
