,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
16,16,16,27826,"He looked right into that lens and he said out there in San Francisco, he said, ""I'm gonna raise your taxes.""",3,11_1984,16,16,3037,3147,,"{""O"": 28}",O,"He looked right into that lens and he said out there in San Francisco, he said, ""I'm gonna raise your taxes.""",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,194.56,199.8,clip_16
17,17,17,27827,Well he's had a lot of experience in that and he's sure gonna go ahead and do it.,3,11_1984,17,17,3147,3229,,"{""O"": 22}",O,Well he's had a lot of experience in that and he's sure gonna go ahead and do it.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,199.8,204.36,clip_17
18,18,18,27828,"But I remember a statement of Lyndon Johnson's when he was looking around, why his party people weren't supporting him, and he said, ""Hey, they painted their tails white and they ran with the antelopes.""",3,11_1984,18,18,3229,3433,,"{""O"": 44}",O,"But I remember a statement of Lyndon Johnson's when he was looking around, why his party people weren't supporting him, and he said, ""Hey, they painted their tails white and they ran with the antelopes.""",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,204.36,216.76,clip_18
19,19,19,27829,There's a lot of Democratic white tails running with the antelopes.,3,11_1984,19,19,3433,3501,,"{""O"": 13}",O,There's a lot of Democratic white tails running with the antelopes.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,216.76,220.32,clip_19
20,20,20,27830,Not one single Democrat has introduced the Mondale tax bill into the Congress.,3,11_1984,20,20,3501,3580,,"{""O"": 14}",O,Not one single Democrat has introduced the Mondale tax bill into the Congress.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,220.32,227.48,clip_20
21,21,21,27831,Of course I support the president's economic program and I support him in everything else.,3,11_1984,21,21,3580,3671,,"{""Claim"": 15, ""O"": 2}",Claim,Of course I support the president's economic program and I support him in everything else.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,227.48,232.04,clip_21
22,22,22,27832,"And I'm not sure, because of my concept of the vice presidency, that if I didn't, I'd go doing what Mr. Mondale has done with Jimmy Carter; jump away from him.",3,11_1984,22,22,3671,3831,,"{""O"": 2, ""Claim"": 37}",Claim,"And I'm not sure, because of my concept of the vice presidency, that if I didn't, I'd go doing what Mr. Mondale has done with Jimmy Carter; jump away from him.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,232.04,242.32,clip_22
23,23,23,27833,"I couldn't do that to Ronald Reagan, now, next year or any other time.",3,11_1984,23,23,3831,3902,,"{""Claim"": 18}",Claim,"I couldn't do that to Ronald Reagan, now, next year or any other time.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,242.32,247.56,clip_23
24,24,24,27834,I have too much trust in him.,3,11_1984,24,24,3902,3932,,"{""Claim"": 8}",Claim,I have too much trust in him.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,247.56,249.16,clip_24
25,25,25,27835,I have too much friendship for him.,3,11_1984,25,25,3932,3968,,"{""Claim"": 7, ""O"": 1}",Claim,I have too much friendship for him.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,249.16,252.24,clip_25
26,26,26,27836,And I'd feel very uncomfortable doing that.,3,11_1984,26,26,3968,4012,,"{""O"": 2, ""Claim"": 7}",Claim,And I'd feel very uncomfortable doing that.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,252.24,254.68,clip_26
27,27,27,27837,BUSH: I owe my president my judgment and then I owe him loyalty.,5,11_1984,0,0,4351,4416,,"{""O"": 3, ""Claim"": 12}",Claim, I owe my president my judgment and then I owe him loyalty.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,274.04,280.48,clip_27
28,28,28,27838,You can't have the president of the United States out there looking over his shoulder wondering whether his vice president is going to be supporting him.,5,11_1984,1,1,4416,4570,,"{""Claim"": 28}",Claim,You can't have the president of the United States out there looking over his shoulder wondering whether his vice president is going to be supporting him.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,280.48,289.72,clip_28
29,29,29,27839,Mrs. Ferraro has quite a few differences with Vice-President Mondale and I understood it when she changed her position on tuition tax credits.,5,11_1984,2,2,4570,4713,,"{""Premise"": 10, ""O"": 2, ""Claim"": 12}",Claim,Mrs. Ferraro has quite a few differences with Vice-President Mondale and I understood it when she changed her position on tuition tax credits.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Mixed,289.72,298.44,clip_29
30,30,30,27840,They're different on busing; she voted to extend the grain embargo; he now says that he was against it.,5,11_1984,3,3,4713,4817,,"{""Premise"": 21, ""O"": 2}",Premise,They're different on busing; she voted to extend the grain embargo; he now says that he was against it.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Premise,298.44,305.48,clip_30
31,31,31,27841,"If they win - and I hope they don't - but if they win, she'll have to accommodate some views.",5,11_1984,4,4,4817,4911,,"{""O"": 8, ""Claim"": 5, ""Premise"": 11}",Premise,"If they win - and I hope they don't - but if they win, she'll have to accommodate some views.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Mixed,305.48,310.56,clip_31
32,32,32,27842,But she'll give him the same kind of loyalty that I'm giving President Reagan.,5,11_1984,5,5,4911,4990,,"{""O"": 17}",O,But she'll give him the same kind of loyalty that I'm giving President Reagan.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,310.56,315.72,clip_32
33,33,33,27843,"One, we're not far apart on anything.",5,11_1984,6,6,4990,5028,,"{""O"": 3, ""Claim"": 7}",Claim,"One, we're not far apart on anything.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,315.72,317.48,clip_33
34,34,34,27844,"Two, I can walk into that Oval Office anytime and give him my judgment and he might agree or he might not.",5,11_1984,7,7,5028,5135,,"{""O"": 24}",O,"Two, I can walk into that Oval Office anytime and give him my judgment and he might agree or he might not.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,317.48,322.6,clip_34
35,35,35,27845,But he also knows I won't be talking about it to the press or I won't be knifing him in the back by leaking to make me look good and complicate the problems of the president of the United States.,5,11_1984,8,8,5135,5331,,"{""O"": 43}",O,But he also knows I won't be talking about it to the press or I won't be knifing him in the back by leaking to make me look good and complicate the problems of the president of the United States.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,322.6,332.28,clip_35
36,36,36,27846,"FERRARO: Well, let me first say that I wasn't born at the age of forty-three when I entered Congress.",7,11_1984,0,0,5677,5779,,"{""O"": 10, ""Claim"": 13}",Claim," Well, let me first say that I wasn't born at the age of forty-three when I entered Congress.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,351.44,356.12,clip_36
37,37,37,27847,I did have a life before that as well.,7,11_1984,1,1,5779,5818,,"{""Premise"": 10}",Premise,I did have a life before that as well.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Premise,356.12,358.48,clip_37
38,38,38,27848,I was a prosecutor for almost five years in the district attorney's office in Queens County and I was a teacher.,7,11_1984,2,2,5818,5931,,"{""Premise"": 23}",Premise,I was a prosecutor for almost five years in the district attorney's office in Queens County and I was a teacher.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Premise,358.48,364.12,clip_38
39,39,39,27849,There's not only what is on your paper resume that makes you qualified to run for or to hold office.,7,11_1984,3,3,5931,6032,,"{""Claim"": 21, ""O"": 1}",Claim,There's not only what is on your paper resume that makes you qualified to run for or to hold office.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,364.12,372.72,clip_39
40,40,40,27850,It's how you approach problems and what your values are.,7,11_1984,4,4,6032,6089,,"{""Claim"": 11, ""O"": 1}",Claim,It's how you approach problems and what your values are.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,372.72,376.8,clip_40
41,41,41,27851,"I think if one is taking a look at my career they'll see that I level with the people; that I approach problems analytically; that I am able to assess the various facts with reference to a problem, and I can make the hard decisions.",7,11_1984,5,5,6089,6322,,"{""Claim"": 49, ""O"": 1}",Claim,"I think if one is taking a look at my career they'll see that I level with the people; that I approach problems analytically; that I am able to assess the various facts with reference to a problem, and I can make the hard decisions.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,376.8,392.84,clip_41
42,42,42,27852,I'm intrigued when I hear Vice-President Bush talk about his support of the president's economic program and how everything is just going so beautifully.,7,11_1984,6,6,6322,6476,,"{""Claim"": 26, ""O"": 1}",Claim,I'm intrigued when I hear Vice-President Bush talk about his support of the president's economic program and how everything is just going so beautifully.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,392.84,400.16,clip_42
43,43,43,27853,"I, too, recall when Vice President Bush was running in the primary against President Reagan and he called the program voodoo economics, and it was and it is.",7,11_1984,7,7,6476,6634,,"{""O"": 32}",O,"I, too, recall when Vice President Bush was running in the primary against President Reagan and he called the program voodoo economics, and it was and it is.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,O,400.16,410.48,clip_43
44,44,44,27854,"We are facing absolutely massive deficits; this administration has chosen to ignore it; the president has failed to put forth a plan to deal with those deficits and if everything believes that everything is corning up roses, perhaps the vice-president should join me as I travel around the country and speak to people.",7,11_1984,8,8,6634,6953,,"{""Claim"": 48, ""O"": 2, ""Premise"": 7}",Claim,"We are facing absolutely massive deficits; this administration has chosen to ignore it; the president has failed to put forth a plan to deal with those deficits and if everything believes that everything is corning up roses, perhaps the vice-president should join me as I travel around the country and speak to people.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Mixed,410.48,430.92,clip_44
45,45,45,27855,"People in Johnstown, Pennsylvania, are not terribly thrilled with what's happening in the economy because they're standing in the light of a closed plant because they've lost their jobs.",7,11_1984,9,9,6953,7140,,"{""O"": 35}",O,"People in Johnstown, Pennsylvania, are not terribly thrilled with what's happening in the economy because they're standing in the light of a closed plant because they've lost their jobs.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,O,430.92,441.6,clip_45
46,46,46,27856,"The people in Youngstown, Ohio, have stores that are boarded up because the economy is not doing well.",7,11_1984,10,10,7140,7243,,"{""Claim"": 13, ""O"": 2, ""Premise"": 6}",Claim,"The people in Youngstown, Ohio, have stores that are boarded up because the economy is not doing well.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Mixed,441.6,447.24,clip_46
47,47,47,27857,"It's not only the old industries that are failing, it's also the new ones.",7,11_1984,11,11,7243,7318,,"{""Claim"": 17, ""O"": 1}",Claim,"It's not only the old industries that are failing, it's also the new ones.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,447.24,451.12,clip_47
48,48,48,27858,"In San Jose, California, they're complaining because they can't export their high-tech qualities - goods - to Japan and other countries.",7,11_1984,12,12,7318,7455,,"{""Claim"": 9, ""O"": 2, ""Premise"": 15}",Premise,"In San Jose, California, they're complaining because they can't export their high-tech qualities - goods - to Japan and other countries.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Mixed,451.12,459.24,clip_48
49,49,49,27859,The people in the Northwest - in the state of Washington and Oregon - are complaining about what's happening to the timber industry and to the agriculture industry.,7,11_1984,13,13,7455,7620,,"{""Premise"": 29, ""O"": 1}",Premise,The people in the Northwest - in the state of Washington and Oregon - are complaining about what's happening to the timber industry and to the agriculture industry.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Premise,459.24,466.96,clip_49
50,50,50,27860,"So, so things are not as great as the administration is wanting us to believe in their television commercials.",7,11_1984,14,14,7620,7731,,"{""O"": 2, ""Claim"": 19}",Claim,"So, so things are not as great as the administration is wanting us to believe in their television commercials.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,466.96,474.44,clip_50
51,51,51,27861,"My feeling, quite frankly, is that I have enough experience to see the problems, address them and make the tough decisions and level with people with reference to those problems.",7,11_1984,15,15,7731,7910,,"{""Claim"": 34}",Claim,"My feeling, quite frankly, is that I have enough experience to see the problems, address them and make the tough decisions and level with people with reference to those problems.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,474.44,485.2,clip_51
52,52,52,27862,FERRARO: I don't.,9,11_1984,0,0,8123,8141,,"{""O"": 6}",O, I don't.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,O,497.84,498.52,clip_52
53,53,53,27863,Let me say that I'm not a believer in polls and let me say further that what we are talking about are problems that are facing the entire nation.,9,11_1984,1,1,8141,8287,,"{""Premise"": 31}",Premise,Let me say that I'm not a believer in polls and let me say further that what we are talking about are problems that are facing the entire nation.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Premise,498.52,511.92,clip_53
54,54,54,27864,They're not just problems facing women.,9,11_1984,2,2,8287,8327,,"{""Claim"": 7, ""O"": 1}",Claim,They're not just problems facing women.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,511.92,514.36,clip_54
55,55,55,27865,The issues in this campaign are the war-peace issues; the problems of deficits; the problems of trade deficits.,9,11_1984,3,3,8327,8439,,"{""Claim"": 18, ""O"": 3}",Claim,The issues in this campaign are the war-peace issues; the problems of deficits; the problems of trade deficits.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,514.36,520.96,clip_55
56,56,56,27866,We are now facing a $120 billion trade deficit in this country.,9,11_1984,4,4,8439,8503,,"{""Claim"": 14}",Claim,We are now facing a $120 billion trade deficit in this country.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,520.96,525.12,clip_56
57,57,57,27867,We're facing problems of the environment.,9,11_1984,5,5,8503,8545,,"{""Claim"": 7, ""O"": 1}",Claim,We're facing problems of the environment.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,525.12,527.12,clip_57
58,58,58,27868,"I think what we're going to be doing over the next several weeks - and I'm absolutely delighted that the League is sponsoring these debates and that we are, we are able to now speak to the American public and address the issues in a way such as this.",9,11_1984,6,6,8545,8796,,"{""Claim"": 49, ""O"": 4}",Claim,"I think what we're going to be doing over the next several weeks - and I'm absolutely delighted that the League is sponsoring these debates and that we are, we are able to now speak to the American public and address the issues in a way such as this.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,527.12,541.8,clip_58
59,59,59,27869,I think you're going to see a change in those polls.,9,11_1984,7,7,8796,8849,,"{""Claim"": 12, ""O"": 1}",Claim,I think you're going to see a change in those polls.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,541.8,543.76,clip_59
60,60,60,27870,"BUSH: Well, I was glad to get that vote of confidence from Mrs. Ferraro in my economic judgment.",11,11_1984,0,0,8914,9011,,"{""O"": 21}",O," Well, I was glad to get that vote of confidence from Mrs. Ferraro in my economic judgment.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,547.36,554.96,clip_60
61,61,61,27871,So let me make a statement on the economy.,11,11_1984,1,1,9011,9054,,"{""O"": 10}",O,So let me make a statement on the economy.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,554.96,558.4,clip_61
62,62,62,27872,"The other clay she was in a plant and she said to the workers, Why are you all voting for, why are so many of you voting for the Reagan-Bush ticket.",11,11_1984,2,2,9054,9203,,"{""Premise"": 33, ""O"": 1}",Premise,"The other clay she was in a plant and she said to the workers, Why are you all voting for, why are so many of you voting for the Reagan-Bush ticket.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Premise,558.4,568.12,clip_62
63,63,63,27873,"And there was a long, deathly silence and she said come on, we delivered.",11,11_1984,3,3,9203,9277,,"{""O"": 2, ""Premise"": 15}",Premise,"And there was a long, deathly silence and she said come on, we delivered.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Premise,568.12,572.28,clip_63
64,64,64,27874,That's the problem.,11,11_1984,4,4,9277,9297,,"{""Claim"": 5}",Claim,That's the problem.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,572.28,574.52,clip_64
65,65,65,27875,And I'm not blaming her except for the liberal voting record in the House.,11,11_1984,5,5,9297,9372,,"{""O"": 2, ""Claim"": 14}",Claim,And I'm not blaming her except for the liberal voting record in the House.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,574.52,579.04,clip_65
66,66,66,27876,They delivered.,11,11_1984,6,6,9372,9388,,"{""O"": 3}",O,They delivered.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,579.04,579.88,clip_66
67,67,67,27877,They delivered 21 Â® percent interest rates.,11,11_1984,7,7,9388,9433,,"{""O"": 8}",O,They delivered 21 Â® percent interest rates.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,579.88,582.92,clip_67
68,68,68,27878,They delivered what they called malaise.,11,11_1984,8,8,9433,9474,,"{""O"": 7}",O,They delivered what they called malaise.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,582.92,585.44,clip_68
69,69,69,27879,They delivered interest rates that were right off the charts.,11,11_1984,9,9,9474,9536,,"{""O"": 11}",O,They delivered interest rates that were right off the charts.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,585.44,588.52,clip_69
70,70,70,27880,"They delivered take-home pay, checks that were shrinking, and we've delivered optimism.",11,11_1984,10,10,9536,9624,,"{""O"": 16}",O,"They delivered take-home pay, checks that were shrinking, and we've delivered optimism.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,O,588.52,594.32,clip_70
71,71,71,27881,People are going back to work; 6 million of them.,11,11_1984,11,11,9624,9674,,"{""Premise"": 12}",Premise,People are going back to work; 6 million of them.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Premise,594.32,598.72,clip_71
72,72,72,27882,"And 300,000 jobs a month being created.",11,11_1984,12,12,9674,9714,,"{""O"": 1, ""Premise"": 7}",Premise,"And 300,000 jobs a month being created.",BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Premise,598.72,602.24,clip_72
73,73,73,27883,That's why there was that deathly silence out there in that plant.,11,11_1984,13,13,9714,9781,,"{""Claim"": 13, ""O"": 1}",Claim,That's why there was that deathly silence out there in that plant.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,602.24,605.28,clip_73
74,74,74,27884,They delivered the wrong thing.,11,11_1984,14,14,9781,9813,,"{""Claim"": 6}",Claim,They delivered the wrong thing.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,605.28,607.16,clip_74
75,75,75,27885,Ronald Reagan is delivering leadership.,11,11_1984,15,15,9813,9853,,"{""Claim"": 6}",Claim,Ronald Reagan is delivering leadership.,BUSH,Candidate,TRAIN,11 Oct 1984,1984,George H. W. Bush,Claim,607.16,609.56,clip_75
76,76,76,27886,"FERRARO: I, I think what I'm going to have to do is I'm going to start correcting the vice-president's statistics.",13,11_1984,0,0,9908,10023,,"{""O"": 5, ""Claim"": 21}",Claim," I, I think what I'm going to have to do is I'm going to start correcting the vice-president's statistics.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,615.0,620.04,clip_76
77,77,77,27887,There are 6 million more people who have jobs and that's supposed to happen in a growing economy.,13,11_1984,1,1,10023,10121,,"{""Premise"": 20}",Premise,There are 6 million more people who have jobs and that's supposed to happen in a growing economy.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Premise,620.04,625.2,clip_77
78,78,78,27888,"In fact in the prior administration, with all their problems, they created 10 million jobs.",13,11_1984,2,2,10121,10213,,"{""Premise"": 17, ""O"": 1}",Premise,"In fact in the prior administration, with all their problems, they created 10 million jobs.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Premise,625.2,630.12,clip_78
79,79,79,27889,"The housing interest rates during this administration, for housing for middle-class Americans, was 14.5 percent.",13,11_1984,3,3,10213,10326,,"{""Premise"": 18}",Premise,"The housing interest rates during this administration, for housing for middle-class Americans, was 14.5 percent.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Premise,630.12,637.88,clip_79
80,80,80,27890,"Under the prior administration, with all their problems, the average rate was 10.6 percent.",13,11_1984,4,4,10326,10418,,"{""Premise"": 17}",Premise,"Under the prior administration, with all their problems, the average rate was 10.6 percent.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Premise,637.88,643.92,clip_80
81,81,81,27891,"If you take a look at the number of people living in poverty as a result of this administration, 6 million people, 500,000 people knocked off disability rolls.",13,11_1984,5,5,10418,10578,,"{""Premise"": 19, ""O"": 2, ""Claim"": 10}",Premise,"If you take a look at the number of people living in poverty as a result of this administration, 6 million people, 500,000 people knocked off disability rolls.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Mixed,643.92,653.96,clip_81
82,82,82,27892,"You know, it's, you can walk around saying things are great and that's what we're going to be hearing, we've been hearing that on those commercials for the past couple of months.",13,11_1984,6,6,10578,10757,,"{""O"": 9, ""Premise"": 22, ""Claim"": 9}",Premise,"You know, it's, you can walk around saying things are great and that's what we're going to be hearing, we've been hearing that on those commercials for the past couple of months.",FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Mixed,653.96,661.36,clip_82
83,83,83,27893,I expect they expect the American people to believe that.,13,11_1984,7,7,10757,10815,,"{""Claim"": 11}",Claim,I expect they expect the American people to believe that.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,661.36,663.84,clip_83
84,84,84,27894,I'll become a one-woman truth squad and we'll start tonight.,13,11_1984,8,8,10815,10876,,"{""Claim"": 13}",Claim,I'll become a one-woman truth squad and we'll start tonight.,FERRARO,Candidate,TRAIN,11 Oct 1984,1984,Geraldine A. Ferraro,Claim,663.84,668.0,clip_84
