,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
11,11,11,21038,We have to make sure that we make it easier for kids to afford college.,4,39_2012,11,11,2534,2606,,"{""Claim"": 15, ""O"": 1}",Claim,We have to make sure that we make it easier for kids to afford college.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,161.28,164.56,clip_11
12,12,12,21039,"ROMNEY: And also make sure that when they get out of college, there's a job.",5,39_2012,0,0,2608,2685,,"{""O"": 4, ""Claim"": 15}",Claim," And also make sure that when they get out of college, there's a job.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,164.56,168.04,clip_12
13,13,13,21040,"When I was governor of Massachusetts, to get a high school degree, you had to pass an exam.",5,39_2012,1,1,2685,2777,,"{""O"": 21}",O,"When I was governor of Massachusetts, to get a high school degree, you had to pass an exam.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,168.04,172.76,clip_13
14,14,14,21041,"If you graduated in the top quarter of your airlines, we gave you a John and Abigail Adams scholarship, four years tuition free in the college of your choice in Massachusetts, it's a public institution.",5,39_2012,2,2,2777,2980,,"{""Premise"": 20, ""O"": 20}",Premise,"If you graduated in the top quarter of your airlines, we gave you a John and Abigail Adams scholarship, four years tuition free in the college of your choice in Massachusetts, it's a public institution.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,172.76,184.16,clip_14
15,15,15,21042,I want to make sure we keep our Pell grant program growing.,5,39_2012,3,3,2980,3040,,"{""Premise"": 12, ""O"": 1}",Premise,I want to make sure we keep our Pell grant program growing.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,184.16,187.8,clip_15
16,16,16,21043,"We're also going to have our loan program, so that people are able to afford school.",5,39_2012,4,4,3040,3125,,"{""Claim"": 18, ""O"": 1}",Claim,"We're also going to have our loan program, so that people are able to afford school.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,187.8,192.0,clip_16
17,17,17,21044,But the key thing is to make sure you can get a job when you get out of school.,5,39_2012,5,5,3125,3205,,"{""O"": 2, ""Claim"": 18}",Claim,But the key thing is to make sure you can get a job when you get out of school.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,192.0,195.28,clip_17
18,18,18,21045,"And what's happened over the last four years has been very, very hard for America's young people.",5,39_2012,6,6,3205,3303,,"{""O"": 2, ""Premise"": 19}",Premise,"And what's happened over the last four years has been very, very hard for America's young people.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,195.28,199.96,clip_18
19,19,19,21046,I want you to be able to get a job.,5,39_2012,7,7,3303,3339,,"{""Premise"": 10, ""O"": 1}",Premise,I want you to be able to get a job.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,199.96,202.16,clip_19
20,20,20,21047,I know what it takes to get this economy going.,5,39_2012,8,8,3340,3388,,"{""Claim"": 10, ""O"": 1}",Claim,I know what it takes to get this economy going.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,202.16,204.8,clip_20
21,21,21,21048,"With half of college kids graduating this year without a college -- excuse me, without a job.",5,39_2012,9,9,3388,3482,,"{""O"": 9, ""Claim"": 10}",Claim,"With half of college kids graduating this year without a college -- excuse me, without a job.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,204.8,210.64,clip_21
22,22,22,21049,"And without a college level job, that's just unacceptable.",5,39_2012,10,10,3482,3541,,"{""O"": 3, ""Premise"": 5, ""Claim"": 4}",Premise,"And without a college level job, that's just unacceptable.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,210.64,213.72,clip_22
23,23,23,21050,And likewise you've got more and more debt on your back.,5,39_2012,11,11,3542,3599,,"{""O"": 3, ""Claim"": 10}",Claim,And likewise you've got more and more debt on your back.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,213.72,216.12,clip_23
24,24,24,21051,So more debt and less jobs.,5,39_2012,12,12,3599,3627,,"{""O"": 2, ""Claim"": 5}",Claim,So more debt and less jobs.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,216.12,218.32,clip_24
25,25,25,21052,I'm going to change that.,5,39_2012,13,13,3627,3653,,"{""Claim"": 6, ""O"": 1}",Claim,I'm going to change that.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,218.32,219.52,clip_25
26,26,26,21053,I know what it takes to create good jobs again.,5,39_2012,14,14,3653,3701,,"{""Claim"": 10, ""O"": 1}",Claim,I know what it takes to create good jobs again.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,219.52,222.2,clip_26
27,27,27,21054,I know what it takes to make sure that you have the kind of opportunity you deserve.,5,39_2012,15,15,3701,3786,,"{""Claim"": 17, ""O"": 1}",Claim,I know what it takes to make sure that you have the kind of opportunity you deserve.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,222.2,226.28,clip_27
28,28,28,21055,"And kids across this country are going to recognize, we're bringing back an economy.",5,39_2012,16,16,3786,3871,,"{""O"": 2, ""Premise"": 15}",Premise,"And kids across this country are going to recognize, we're bringing back an economy.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,226.28,230.08,clip_28
29,29,29,21056,It's not going to be like the last four years.,5,39_2012,17,17,3872,3919,,"{""Premise"": 11, ""O"": 1}",Premise,It's not going to be like the last four years.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,230.08,232.28,clip_29
30,30,30,21057,"The middle-class has been crushed over the last four years, and jobs have been too scarce.",5,39_2012,18,18,3919,4010,,"{""Claim"": 15, ""O"": 3}",Claim,"The middle-class has been crushed over the last four years, and jobs have been too scarce.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,232.28,236.96,clip_30
31,31,31,21058,"I know what it takes to bring them back, and I'm going to do that, and make sure that when you graduate -- when do you graduate?",5,39_2012,19,19,4010,4139,,"{""Premise"": 9, ""O"": 16, ""Claim"": 6}",O,"I know what it takes to bring them back, and I'm going to do that, and make sure that when you graduate -- when do you graduate?",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,236.96,240.36,clip_31
32,33,33,21060,"When you come out in 2014, I presume I'm going to be president.",7,39_2012,1,1,4172,4236,,"{""Premise"": 15, ""O"": 1}",Premise,"When you come out in 2014, I presume I'm going to be president.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,242.96,246.24,clip_33
33,34,34,21061,I'm going to make sure you get a job.,7,39_2012,2,2,4236,4274,,"{""Claim"": 10, ""O"": 1}",Claim,I'm going to make sure you get a job.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,246.24,247.64,clip_34
34,35,35,21062,Thanks Jeremy.,7,39_2012,3,3,4274,4289,,"{""O"": 3}",O,Thanks Jeremy.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,247.64,248.6,clip_35
35,36,36,21063,"Yeah, you bet.",7,39_2012,4,4,4289,4304,,"{""O"": 5}",O,"Yeah, you bet.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,248.6,250.04,clip_36
36,37,37,21064,"OBAMA: Jeremy, first of all, your future is bright.",9,39_2012,0,0,4330,4382,,"{""O"": 9, ""Premise"": 4}",O," Jeremy, first of all, your future is bright.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,252.4,254.92,clip_37
37,38,38,21065,And the fact that you're making an investment in higher education is critical.,9,39_2012,1,1,4382,4461,,"{""O"": 2, ""Claim"": 13}",Claim,And the fact that you're making an investment in higher education is critical.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,254.92,258.76,clip_38
38,39,39,21066,"Not just to you, but to the entire nation.",9,39_2012,2,2,4461,4504,,"{""Premise"": 4, ""O"": 4, ""Claim"": 3}",Premise,"Not just to you, but to the entire nation.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,258.76,261.84,clip_39
39,40,40,21067,"Now, the most important thing we can do is to make sure that we are creating jobs in this country.",9,39_2012,3,3,4504,4603,,"{""O"": 3, ""Claim"": 19}",Claim,"Now, the most important thing we can do is to make sure that we are creating jobs in this country.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,261.84,267.32,clip_40
40,41,41,21068,"But not just jobs, good paying jobs.",9,39_2012,4,4,4603,4640,,"{""O"": 3, ""Premise"": 3, ""Claim"": 3}",O,"But not just jobs, good paying jobs.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,267.32,270.2,clip_41
41,42,42,21069,Ones that can support a family.,9,39_2012,5,5,4640,4672,,"{""Premise"": 6, ""O"": 1}",Premise,Ones that can support a family.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,270.2,273.2,clip_42
42,43,43,21070,"OBAMA: And what I want to do, is build on the five million jobs that we've created over the last 30 months in the private sector alone.",10,39_2012,0,0,4673,4809,,"{""O"": 4, ""Premise"": 27}",Premise," And what I want to do, is build on the five million jobs that we've created over the last 30 months in the private sector alone.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,273.2,279.16,clip_43
43,44,44,21071,And there are a bunch of things we can do to make sure your future is bright.,10,39_2012,1,1,4809,4887,,"{""O"": 2, ""Premise"": 16}",Premise,And there are a bunch of things we can do to make sure your future is bright.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,279.16,283.48,clip_44
44,45,45,21072,"Number one, I want to build manufacturing jobs in this country again.",10,39_2012,2,2,4887,4957,,"{""O"": 4, ""Claim"": 10}",Claim,"Number one, I want to build manufacturing jobs in this country again.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,283.48,289.24,clip_45
45,46,46,21073,Now when Governor Romney said we should let Detroit go bankrupt.,10,39_2012,3,3,4957,5022,,"{""O"": 12}",O,Now when Governor Romney said we should let Detroit go bankrupt.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,289.24,293.6,clip_46
46,47,47,21074,I said we're going to bet on American workers and the American auto industry and it's come surging back.,10,39_2012,4,4,5022,5127,,"{""O"": 3, ""Claim"": 19}",Claim,I said we're going to bet on American workers and the American auto industry and it's come surging back.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,293.6,299.08,clip_47
47,48,48,21075,"I want to do that in industries, not just in Detroit, but all across the country and that means we change our tax code so we're giving incentives to companies that are investing here in the United States and creating jobs here.",10,39_2012,5,5,5128,5356,,"{""Premise"": 15, ""O"": 7, ""Claim"": 24}",Claim,"I want to do that in industries, not just in Detroit, but all across the country and that means we change our tax code so we're giving incentives to companies that are investing here in the United States and creating jobs here.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,299.08,309.84,clip_48
48,49,49,21076,It also means we're helping them and small businesses to export all around the world to new markets.,10,39_2012,6,6,5357,5458,,"{""O"": 4, ""Claim"": 16}",Claim,It also means we're helping them and small businesses to export all around the world to new markets.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,309.84,316.08,clip_49
49,50,50,21077,"Number two, we've got to make sure that we have the best education system in the world.",10,39_2012,7,7,5459,5547,,"{""O"": 4, ""Claim"": 16}",Claim,"Number two, we've got to make sure that we have the best education system in the world.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,316.08,321.32,clip_50
50,51,51,21078,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future.",10,39_2012,8,8,5547,5904,,"{""O"": 7, ""Premise"": 10, ""Claim"": 56}",Claim,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,321.32,338.52,clip_51
51,52,52,21079,"Number three, we've got to control our own energy.",10,39_2012,9,9,5905,5956,,"{""O"": 4, ""Claim"": 8}",Claim,"Number three, we've got to control our own energy.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,338.52,342.36,clip_52
52,53,53,21080,"Now, not only oil and natural gas, which we've been investing in; but also, we've got to make sure we're building the energy source of the future, not just thinking about next year, but ten years from now, 20 years from now.",10,39_2012,10,10,5956,6181,,"{""O"": 10, ""Premise"": 19, ""Claim"": 24}",Claim,"Now, not only oil and natural gas, which we've been investing in; but also, we've got to make sure we're building the energy source of the future, not just thinking about next year, but ten years from now, 20 years from now.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,342.36,353.48,clip_53
53,54,54,21081,"That's why we've invested in solar and wind and biofuels, energy efficient cars.",10,39_2012,11,11,6181,6262,,"{""O"": 4, ""Claim"": 13}",Claim,"That's why we've invested in solar and wind and biofuels, energy efficient cars.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,353.48,358.76,clip_54
54,55,55,21082,"We've got to reduce our deficit, but we've got to do it in a balanced way.",10,39_2012,12,12,6263,6338,,"{""Claim"": 17, ""O"": 3}",Claim,"We've got to reduce our deficit, but we've got to do it in a balanced way.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,358.76,362.2,clip_55
55,56,56,21083,Asking the wealthy to pay a little bit more along with cuts so that we can invest in education like yours.,10,39_2012,13,13,6338,6445,,"{""Premise"": 21, ""O"": 1}",Premise,Asking the wealthy to pay a little bit more along with cuts so that we can invest in education like yours.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,362.2,367.32,clip_56
56,57,57,21084,"And let's take the money that we've been spending on war over the last decade to rebuild America, roads, bridges schools.",10,39_2012,14,14,6446,6568,,"{""O"": 2, ""Premise"": 24}",Premise,"And let's take the money that we've been spending on war over the last decade to rebuild America, roads, bridges schools.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,367.32,374.28,clip_57
57,58,58,21085,"We do those things, not only is your future going to be bright but America's future is going to bright as well.",10,39_2012,15,15,6568,6680,,"{""Claim"": 4, ""O"": 3, ""Premise"": 18}",Premise,"We do those things, not only is your future going to be bright but America's future is going to bright as well.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,374.28,379.88,clip_58
58,59,59,21086,ROMNEY: Well what you're seeing in this country is 23 million people struggling to find a job.,12,39_2012,0,0,7039,7134,,"{""O"": 5, ""Premise"": 15}",Premise, Well what you're seeing in this country is 23 million people struggling to find a job.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,401.36,406.44,clip_59
59,60,60,21087,"And a lot of them, as you say, Candy, have been out of work for a long, long, long time.",12,39_2012,1,1,7134,7223,,"{""O"": 8, ""Premise"": 18}",Premise,"And a lot of them, as you say, Candy, have been out of work for a long, long, long time.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,406.44,410.32,clip_60
60,61,61,21088,The president's policies have been exercised over the last four years and they haven't put Americans back to work.,12,39_2012,2,2,7223,7338,,"{""Premise"": 12, ""O"": 2, ""Claim"": 8}",Premise,The president's policies have been exercised over the last four years and they haven't put Americans back to work.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,410.32,417.08,clip_61
61,62,62,21089,We have fewer people working today than we had when the president took office.,12,39_2012,3,3,7338,7417,,"{""Claim"": 14, ""O"": 1}",Claim,We have fewer people working today than we had when the president took office.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,417.08,421.24,clip_62
62,63,63,21090,"If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now.",12,39_2012,4,4,7417,7508,,"{""O"": 5, ""Premise"": 10, ""Claim"": 5}",Premise,"If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,421.24,427.0,clip_63
63,64,64,21091,"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.",12,39_2012,5,5,7508,7637,,"{""O"": 2, ""Premise"": 23}",Premise,"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,427.0,433.72,clip_64
64,65,65,21092,We have not made the progress we need to make to put people back to work.,12,39_2012,6,6,7638,7712,,"{""Claim"": 16, ""O"": 1}",Claim,We have not made the progress we need to make to put people back to work.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,433.72,437.08,clip_65
65,66,66,21093,That's why I put out a five-point plan that gets America 12 million new jobs in four years and rising take-home pay.,12,39_2012,7,7,7712,7829,,"{""O"": 4, ""Claim"": 20}",Claim,That's why I put out a five-point plan that gets America 12 million new jobs in four years and rising take-home pay.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,437.08,445.2,clip_66
66,67,67,21094,It's going to help Jeremy get a job when he comes out of school.,12,39_2012,8,8,7829,7894,,"{""Claim"": 15, ""O"": 1}",Claim,It's going to help Jeremy get a job when he comes out of school.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,445.2,447.8,clip_67
67,68,68,21095,It's going to help people across the country that are unemployed right now.,12,39_2012,9,9,7894,7970,,"{""Claim"": 14, ""O"": 1}",Claim,It's going to help people across the country that are unemployed right now.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,447.8,451.2,clip_68
68,69,69,21096,"And one thing that the president said, which I want to make sure that we understand, he said that I said we should take Detroit bankrupt.",12,39_2012,10,10,7971,8109,,"{""O"": 19, ""Premise"": 10}",O,"And one thing that the president said, which I want to make sure that we understand, he said that I said we should take Detroit bankrupt.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,451.2,457.88,clip_69
69,70,70,21097,And that's right.,12,39_2012,11,11,8109,8127,,"{""O"": 2, ""Claim"": 3}",Claim,And that's right.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,457.88,459.24,clip_70
70,71,71,21098,My plan was to have the company go through bankruptcy like 7-Eleven did and Macy's and Condell (ph) Airlines and come out stronger.,12,39_2012,12,12,8127,8259,,"{""Claim"": 26, ""O"": 1}",Claim,My plan was to have the company go through bankruptcy like 7-Eleven did and Macy's and Condell (ph) Airlines and come out stronger.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,459.24,467.68,clip_71
71,72,72,21099,"And I know he keeps saying, you want to take Detroit bankrupt.",12,39_2012,13,13,8260,8323,,"{""O"": 2, ""Premise"": 12}",Premise,"And I know he keeps saying, you want to take Detroit bankrupt.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,467.68,470.96,clip_72
72,73,73,21100,"Well, the president took Detroit bankrupt.",12,39_2012,14,14,8323,8366,,"{""O"": 3, ""Premise"": 5}",Premise,"Well, the president took Detroit bankrupt.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,470.96,473.24,clip_73
73,74,74,21101,You took General Motors bankrupt.,12,39_2012,15,15,8366,8400,,"{""Premise"": 5, ""O"": 1}",Premise,You took General Motors bankrupt.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,473.24,474.68,clip_74
74,75,75,21102,You took Chrysler bankrupt.,12,39_2012,16,16,8400,8428,,"{""Premise"": 4, ""O"": 1}",Premise,You took Chrysler bankrupt.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,474.68,476.44,clip_75
75,76,76,21103,"So when you say that I wanted to take the auto industry bankrupt, you actually did.",12,39_2012,17,17,8428,8512,,"{""O"": 2, ""Claim"": 16}",Claim,"So when you say that I wanted to take the auto industry bankrupt, you actually did.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,476.44,482.0,clip_76
76,77,77,21104,"And I think it's important to know that that was a process that was necessary to get those companies back on their feet, so they could start hiring more people.",12,39_2012,18,18,8513,8674,,"{""O"": 2, ""Claim"": 31}",Claim,"And I think it's important to know that that was a process that was necessary to get those companies back on their feet, so they could start hiring more people.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,482.0,490.12,clip_77
77,78,78,21105,That was precisely what I recommended and ultimately what happened.,12,39_2012,19,19,8674,8742,,"{""O"": 11}",O,That was precisely what I recommended and ultimately what happened.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,490.12,493.48,clip_78
78,79,79,21106,"OBAMA: Candy, what Governor Romney said just isn't true.",14,39_2012,0,0,8799,8856,,"{""O"": 5, ""Claim"": 8}",Claim," Candy, what Governor Romney said just isn't true.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,495.56,499.08,clip_79
79,80,80,21107,He wanted to take them into bankruptcy without providing them any way to stay open.,14,39_2012,1,1,8856,8940,,"{""Premise"": 15, ""O"": 1}",Premise,He wanted to take them into bankruptcy without providing them any way to stay open.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,499.08,505.6,clip_80
80,81,81,21108,And we would have lost a million jobs.,14,39_2012,2,2,8940,8979,,"{""O"": 2, ""Claim"": 7}",Claim,And we would have lost a million jobs.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,505.6,509.0,clip_81
81,82,82,21109,"And that -- don't take my word for it, take the executives at GM and Chrysler, some of whom are Republicans, may even support Governor Romney.",14,39_2012,3,3,8979,9122,,"{""O"": 31}",O,"And that -- don't take my word for it, take the executives at GM and Chrysler, some of whom are Republicans, may even support Governor Romney.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,509.0,516.64,clip_82
82,83,83,21110,But they'll tell you his prescription wasn't going to work.,14,39_2012,4,4,9122,9182,,"{""O"": 13}",O,But they'll tell you his prescription wasn't going to work.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,516.64,519.88,clip_83
83,84,84,21111,And Governor Romney's says he's got a five-point plan?,14,39_2012,5,5,9182,9237,,"{""O"": 12}",O,And Governor Romney's says he's got a five-point plan?,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,519.88,522.16,clip_84
