,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
10,10,10,28535,"No Child Left Behind Act, I voted for it.",2,31_2004,10,10,2955,2997,,"{""Premise"": 9, ""O"": 2}",Premise,"No Child Left Behind Act, I voted for it.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,221.12,223.24,clip_10
11,12,12,28537,I support the goals.,2,31_2004,12,12,3011,3032,,"{""Claim"": 4, ""O"": 1}",Claim,I support the goals.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,224.0,225.32,clip_12
12,13,13,28538,But the president has underfunded it by $28 billion.,2,31_2004,13,13,3033,3086,,"{""O"": 2, ""Premise"": 9}",Premise,But the president has underfunded it by $28 billion.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,225.32,228.96,clip_13
13,14,14,28539,"Right here in St. Louis, you've laid off 350 teachers.",2,31_2004,14,14,3087,3142,,"{""Premise"": 12, ""O"": 1}",Premise,"Right here in St. Louis, you've laid off 350 teachers.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,228.96,233.12,clip_14
14,15,15,28540,"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.",2,31_2004,15,15,3142,3313,,"{""Premise"": 39, ""O"": 1}",Premise,"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,233.12,243.16,clip_15
15,16,16,28541,So I complain about that.,2,31_2004,16,16,3314,3340,,"{""O"": 2, ""Premise"": 4}",Premise,So I complain about that.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,243.16,244.52,clip_16
16,17,17,28542,I've argued that we should fully funded it.,2,31_2004,17,17,3340,3384,,"{""Premise"": 9, ""O"": 1}",Premise,I've argued that we should fully funded it.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,244.52,246.64,clip_17
17,18,18,28543,The president says I've changed my mind.,2,31_2004,18,18,3384,3425,,"{""Premise"": 8, ""O"": 1}",Premise,The president says I've changed my mind.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,246.64,248.2,clip_18
18,19,19,28544,I haven't changed my mind: I'm going to fully fund it.,2,31_2004,19,19,3425,3480,,"{""Claim"": 13, ""O"": 2}",Claim,I haven't changed my mind: I'm going to fully fund it.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,248.2,251.32,clip_19
19,20,20,28545,So these are the differences.,2,31_2004,20,20,3481,3511,,"{""O"": 6}",O,So these are the differences.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,O,251.32,253.16,clip_20
20,21,21,28546,"Now, the president has presided over an economy where we've lost 1.6 million jobs.",2,31_2004,21,21,3512,3595,,"{""O"": 3, ""Premise"": 14}",Premise,"Now, the president has presided over an economy where we've lost 1.6 million jobs.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,253.16,259.32,clip_21
21,22,22,28547,The first president in 72 years to lose jobs.,2,31_2004,22,22,3595,3641,,"{""Premise"": 9, ""O"": 1}",Premise,The first president in 72 years to lose jobs.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,259.32,262.24,clip_22
22,23,23,28548,I have a plan to put people back to work.,2,31_2004,23,23,3642,3684,,"{""Claim"": 10, ""O"": 1}",Claim,I have a plan to put people back to work.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,262.24,264.08,clip_23
23,24,24,28549,That's not wishy- washy.,2,31_2004,24,24,3684,3709,,"{""Claim"": 5, ""O"": 1}",Claim,That's not wishy- washy.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,264.08,265.68,clip_24
24,25,25,28550,I'm going to close the loopholes that actually encourage companies to go overseas.,2,31_2004,25,25,3710,3793,,"{""Claim"": 14, ""O"": 1}",Claim,I'm going to close the loopholes that actually encourage companies to go overseas.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,265.68,271.88,clip_25
25,26,26,28551,The president wants to keep them open.,2,31_2004,26,26,3793,3832,,"{""Premise"": 7, ""O"": 1}",Premise,The president wants to keep them open.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,271.88,274.44,clip_26
26,27,27,28552,I think I'm right.,2,31_2004,27,27,3832,3851,,"{""Claim"": 5, ""O"": 1}",Claim,I think I'm right.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,274.44,275.72,clip_27
27,28,28,28553,I think he's wrong.,2,31_2004,28,28,3851,3871,,"{""Claim"": 5, ""O"": 1}",Claim,I think he's wrong.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,275.72,277.28,clip_28
28,29,29,28554,I'm going to give you a tax cut.,2,31_2004,29,29,3872,3905,,"{""Claim"": 9, ""O"": 1}",Claim,I'm going to give you a tax cut.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,277.28,278.76,clip_29
29,30,30,28555,"The president gave the top 1 percent of income-earners in America, got $89 billion last year, more than the 80 percent of people who earn $100,000 or less all put together.",2,31_2004,30,30,3905,4078,,"{""Premise"": 35, ""O"": 1}",Premise,"The president gave the top 1 percent of income-earners in America, got $89 billion last year, more than the 80 percent of people who earn $100,000 or less all put together.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,278.76,291.08,clip_30
30,31,31,28556,I think that's wrong.,2,31_2004,31,31,4078,4100,,"{""Claim"": 5, ""O"": 1}",Claim,I think that's wrong.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,291.08,292.28,clip_31
31,32,32,28557,"That's not wishy-washy, and that's what I'm fighting for, you.",2,31_2004,32,32,4100,4163,,"{""Claim"": 13, ""O"": 3}",Claim,"That's not wishy-washy, and that's what I'm fighting for, you.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,292.28,295.72,clip_32
32,33,33,28558,"BUSH: Charlie, thank you, and thank our panelists.",4,31_2004,0,0,4210,4261,,"{""O"": 12}",O," Charlie, thank you, and thank our panelists.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,O,297.24,300.12,clip_33
33,34,34,28559,"And, Senator, thank you.",4,31_2004,1,1,4261,4286,,"{""O"": 7}",O,"And, Senator, thank you.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,O,300.12,302.08,clip_34
34,35,35,28560,"I can -- and thanks, Washington U. as well.",4,31_2004,2,2,4287,4331,,"{""O"": 11}",O,"I can -- and thanks, Washington U. as well.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,O,302.08,305.16,clip_35
35,36,36,28561,"I can see why people at your workplace think he changes positions a lot, because he does.",4,31_2004,3,3,4332,4422,,"{""Claim"": 18, ""O"": 1}",Claim,"I can see why people at your workplace think he changes positions a lot, because he does.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,305.16,310.92,clip_36
36,37,37,28562,"He said he voted for the $87 billion, and voted against it right before he voted for it.",4,31_2004,4,4,4422,4511,,"{""Premise"": 20, ""O"": 1}",Premise,"He said he voted for the $87 billion, and voted against it right before he voted for it.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,310.92,319.04,clip_37
37,38,38,28563,And that sends a confusing signal to people.,4,31_2004,5,5,4511,4556,,"{""O"": 2, ""Premise"": 7}",Premise,And that sends a confusing signal to people.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,319.04,322.16,clip_38
38,39,39,28564,"He said he thought Saddam Hussein was a grave threat, and now he said it was a mistake to remove Saddam Hussein from power.",4,31_2004,6,6,4557,4681,,"{""Premise"": 25, ""O"": 1}",Premise,"He said he thought Saddam Hussein was a grave threat, and now he said it was a mistake to remove Saddam Hussein from power.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,322.16,328.4,clip_39
39,40,40,28565,"No, I can see why people think that he changes position quite often, because he does.",4,31_2004,7,7,4682,4768,,"{""O"": 3, ""Claim"": 16}",Claim,"No, I can see why people think that he changes position quite often, because he does.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,328.4,335.56,clip_40
40,41,41,28566,"You know, for a while he was a strong supporter of getting rid of Saddam Hussein.",4,31_2004,8,8,4769,4851,,"{""O"": 4, ""Premise"": 14}",Premise,"You know, for a while he was a strong supporter of getting rid of Saddam Hussein.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,335.56,338.48,clip_41
41,42,42,28567,"He saw the wisdom -- until the Democrat primary came along and Howard Dean, the anti-war candidate, began to gain on him, and he changed positions.",4,31_2004,9,9,4851,4999,,"{""Premise"": 29, ""O"": 1}",Premise,"He saw the wisdom -- until the Democrat primary came along and Howard Dean, the anti-war candidate, began to gain on him, and he changed positions.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,338.48,352.64,clip_42
42,43,43,28568,"I don't see how you can lead this country in a time of war, in a time of uncertainty, if you change your mind because of politics.",4,31_2004,10,10,5000,5131,,"{""Claim"": 30, ""O"": 1}",Claim,"I don't see how you can lead this country in a time of war, in a time of uncertainty, if you change your mind because of politics.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,352.64,360.44,clip_43
43,44,44,28569,He just brought up the tax cut.,4,31_2004,11,11,5132,5164,,"{""Premise"": 7, ""O"": 1}",Premise,He just brought up the tax cut.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,360.44,364.92,clip_44
44,45,45,28570,"You remember we increased that child credit by $1,000, reduced the marriage penalty, created a 10 percent tax bracket for the lower-income Americans.",4,31_2004,12,12,5164,5314,,"{""Premise"": 25, ""O"": 2}",Premise,"You remember we increased that child credit by $1,000, reduced the marriage penalty, created a 10 percent tax bracket for the lower-income Americans.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,364.92,377.0,clip_45
45,46,46,28571,That's right at the middle class.,4,31_2004,13,13,5314,5348,,"{""Premise"": 7, ""O"": 1}",Premise,That's right at the middle class.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,377.0,379.32,clip_46
46,47,47,28572,He voted against it.,4,31_2004,14,14,5349,5370,,"{""Premise"": 4, ""O"": 1}",Premise,He voted against it.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,379.32,380.32,clip_47
47,48,48,28573,And yet he tells you he's for a middle- class tax cut.,4,31_2004,15,15,5370,5425,,"{""O"": 2, ""Premise"": 12}",Premise,And yet he tells you he's for a middle- class tax cut.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,380.32,382.52,clip_48
48,49,49,28574,It's -- you've got to be consistent when you're the president.,4,31_2004,16,16,5425,5488,,"{""O"": 4, ""Claim"": 11}",Claim,It's -- you've got to be consistent when you're the president.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,382.52,385.28,clip_49
49,50,50,28575,There's a lot of pressures.,4,31_2004,17,17,5488,5516,,"{""Premise"": 6, ""O"": 1}",Premise,There's a lot of pressures.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,385.28,386.76,clip_50
50,51,51,28576,And you've got to be firm and consistent.,4,31_2004,18,18,5516,5558,,"{""O"": 2, ""Claim"": 8}",Claim,And you've got to be firm and consistent.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,386.76,391.4,clip_51
51,52,52,28577,"BUSH: Each situation is different, Robin.",7,31_2004,0,0,6249,6291,,"{""O"": 9}",O," Each situation is different, Robin.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,O,440.84,442.44,clip_52
52,53,53,28578,And obviously we hope that diplomacy works before you ever use force.,7,31_2004,1,1,6291,6361,,"{""O"": 2, ""Premise"": 11}",Premise,And obviously we hope that diplomacy works before you ever use force.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,442.44,447.64,clip_53
53,54,54,28579,The hardest decision a president makes is ever to use force.,7,31_2004,2,2,6361,6422,,"{""Premise"": 11, ""O"": 1}",Premise,The hardest decision a president makes is ever to use force.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,447.64,452.36,clip_54
54,55,55,28580,"After 9/11, we had to look at the world differently.",7,31_2004,3,3,6423,6476,,"{""Claim"": 11, ""O"": 1}",Claim,"After 9/11, we had to look at the world differently.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,452.36,455.8,clip_55
55,56,56,28581,"After 9/11, we had to recognize that when we saw a threat, we must take it seriously before it comes to hurt us.",7,31_2004,4,4,6476,6589,,"{""Claim"": 25, ""O"": 1}",Claim,"After 9/11, we had to recognize that when we saw a threat, we must take it seriously before it comes to hurt us.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,455.8,463.0,clip_56
56,57,57,28582,"In the old days we'd see a threat, and we could deal with it if we felt like it or not.",7,31_2004,5,5,6590,6678,,"{""Premise"": 23, ""O"": 1}",Premise,"In the old days we'd see a threat, and we could deal with it if we felt like it or not.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,463.0,467.4,clip_57
57,58,58,28583,But 9/11 changed it all.,7,31_2004,6,6,6678,6703,,"{""O"": 2, ""Premise"": 4}",Premise,But 9/11 changed it all.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,467.4,469.76,clip_58
58,59,59,28584,I vowed to our countrymen that I would do everything I could to protect the American people.,7,31_2004,7,7,6704,6797,,"{""Premise"": 17, ""O"": 1}",Premise,I vowed to our countrymen that I would do everything I could to protect the American people.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,469.76,473.44,clip_59
59,60,60,28585,That's why we're bringing Al Qaida to justice.,7,31_2004,8,8,6797,6844,,"{""Claim"": 10, ""O"": 1}",Claim,That's why we're bringing Al Qaida to justice.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,473.44,475.24,clip_60
60,61,61,28586,Seventy five percent of them have been brought to justice.,7,31_2004,9,9,6844,6903,,"{""Premise"": 10, ""O"": 1}",Premise,Seventy five percent of them have been brought to justice.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,475.24,478.24,clip_61
61,62,62,28587,"That's why I said to Afghanistan: If you harbor a terrorist, you're just as guilty as the terrorist.",7,31_2004,10,10,6904,7005,,"{""O"": 9, ""Claim"": 14}",Claim,"That's why I said to Afghanistan: If you harbor a terrorist, you're just as guilty as the terrorist.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,478.24,483.12,clip_62
62,63,63,28588,"And the Taliban is no longer in power, and Al Qaida no longer has a place to plan.",7,31_2004,11,11,7005,7088,,"{""O"": 4, ""Premise"": 16}",Premise,"And the Taliban is no longer in power, and Al Qaida no longer has a place to plan.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,483.12,488.16,clip_63
63,64,64,28589,"And I saw a unique threat in Saddam Hussein, as did my opponent, because we thought he had weapons of mass destruction.",7,31_2004,12,12,7089,7209,,"{""O"": 4, ""Claim"": 13, ""Premise"": 8}",Claim,"And I saw a unique threat in Saddam Hussein, as did my opponent, because we thought he had weapons of mass destruction.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Mixed,488.16,495.4,clip_64
64,65,65,28590,"And the unique threat was that he could give weapons of mass destruction to an organization like Al Qaida, and the harm they inflicted on us with airplanes would be multiplied greatly by weapons of mass destruction.",7,31_2004,13,13,7210,7426,,"{""O"": 4, ""Premise"": 18, ""Claim"": 17}",Premise,"And the unique threat was that he could give weapons of mass destruction to an organization like Al Qaida, and the harm they inflicted on us with airplanes would be multiplied greatly by weapons of mass destruction.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Mixed,495.4,506.4,clip_65
65,66,66,28591,"And that was the serious, serious threat.",7,31_2004,14,14,7426,7468,,"{""O"": 2, ""Claim"": 7}",Claim,"And that was the serious, serious threat.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,506.4,508.44,clip_66
66,67,67,28592,"So I tried diplomacy, went to the United Nations.",7,31_2004,15,15,7469,7519,,"{""O"": 2, ""Premise"": 9}",Premise,"So I tried diplomacy, went to the United Nations.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,508.44,512.72,clip_67
67,68,68,28593,"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",7,31_2004,16,16,7519,7642,,"{""O"": 2, ""Premise"": 22}",Premise,"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,512.72,521.32,clip_68
68,69,69,28594,He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,7,31_2004,17,17,7642,7737,,"{""Premise"": 19, ""O"": 1}",Premise,He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,521.32,529.56,clip_69
69,70,70,28595,"We all thought there was weapons there, Robin.",7,31_2004,18,18,7738,7785,,"{""O"": 10}",O,"We all thought there was weapons there, Robin.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,O,529.56,531.36,clip_70
70,71,71,28596,My opponent thought there was weapons there.,7,31_2004,19,19,7785,7830,,"{""Premise"": 7, ""O"": 1}",Premise,My opponent thought there was weapons there.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,531.36,533.76,clip_71
71,72,72,28597,That's why he called him a grave threat.,7,31_2004,20,20,7830,7871,,"{""Premise"": 9, ""O"": 1}",Premise,That's why he called him a grave threat.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,533.76,537.24,clip_72
72,73,73,28598,"I wasn't happy when we found out there wasn't weapons, and we've got an intelligence group together to figure out why.",7,31_2004,21,21,7872,7991,,"{""Premise"": 23, ""O"": 3}",Premise,"I wasn't happy when we found out there wasn't weapons, and we've got an intelligence group together to figure out why.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,537.24,544.88,clip_73
73,74,74,28599,But Saddam Hussein was a unique threat.,7,31_2004,22,22,7992,8032,,"{""O"": 2, ""Claim"": 6}",Claim,But Saddam Hussein was a unique threat.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,544.88,548.56,clip_74
74,75,75,28600,And the world is better off without him in power.,7,31_2004,23,23,8032,8082,,"{""O"": 2, ""Claim"": 9}",Claim,And the world is better off without him in power.,BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Claim,548.56,551.84,clip_75
75,76,76,28601,"And my opponent's plans lead me to conclude that Saddam Hussein would still be in power, and the world would be more dangerous.",7,31_2004,24,24,8083,8211,,"{""O"": 2, ""Premise"": 24}",Premise,"And my opponent's plans lead me to conclude that Saddam Hussein would still be in power, and the world would be more dangerous.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,Premise,551.84,563.32,clip_76
76,77,77,28602,"Thank you, sir.",7,31_2004,25,25,8212,8228,,"{""O"": 5}",O,"Thank you, sir.",BUSH,Candidate,VALIDATION,08 Oct 2004,2004,George W. Bush,O,563.32,563.88,clip_77
77,78,78,28603,"KERRY: Robin, I'm going to answer your question.",9,31_2004,0,0,8275,8324,,"{""O"": 12}",O," Robin, I'm going to answer your question.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,O,565.4,567.52,clip_78
78,79,79,28604,"I'm also going to talk -- respond to what you asked, Cheryl, at the same time.",9,31_2004,1,1,8324,8403,,"{""O"": 20}",O,"I'm also going to talk -- respond to what you asked, Cheryl, at the same time.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,O,567.52,571.68,clip_79
79,80,80,28605,The world is more dangerous today.,9,31_2004,2,2,8404,8439,,"{""Claim"": 6, ""O"": 1}",Claim,The world is more dangerous today.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,571.68,575.4,clip_80
80,81,81,28606,The world is more dangerous today because the president didn't make the right judgments.,9,31_2004,3,3,8439,8528,,"{""Claim"": 6, ""O"": 2, ""Premise"": 8}",Premise,The world is more dangerous today because the president didn't make the right judgments.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Mixed,575.4,580.6,clip_81
81,82,82,28607,"Now, the president wishes that I had changed my mind.",9,31_2004,4,4,8529,8583,,"{""O"": 3, ""Claim"": 9}",Claim,"Now, the president wishes that I had changed my mind.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,580.6,584.56,clip_82
82,83,83,28608,He wants you to believe that because he can't come here and tell you that he's created new jobs for America.,9,31_2004,5,5,8583,8692,,"{""Claim"": 23, ""O"": 1}",Claim,He wants you to believe that because he can't come here and tell you that he's created new jobs for America.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,584.56,589.88,clip_83
83,84,84,28609,He's lost jobs.,9,31_2004,6,6,8692,8708,,"{""Premise"": 4, ""O"": 1}",Premise,He's lost jobs.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Premise,589.88,591.08,clip_84
84,85,85,28610,"He can't come here and tell you that he's created health care for Americans because, what, we've got 5 million Americans who have lost their health care, 96,000 of them right here in Missouri.",9,31_2004,7,7,8709,8902,,"{""Claim"": 16, ""O"": 5, ""Premise"": 20}",Premise,"He can't come here and tell you that he's created health care for Americans because, what, we've got 5 million Americans who have lost their health care, 96,000 of them right here in Missouri.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Mixed,591.08,600.96,clip_85
85,86,86,28611,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.,9,31_2004,8,8,8903,9011,,"{""Claim"": 15, ""O"": 2, ""Premise"": 8}",Claim,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Mixed,600.96,606.48,clip_86
86,87,87,28612,So what does he do?,9,31_2004,9,9,9012,9032,,"{""O"": 6}",O,So what does he do?,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,O,606.48,608.0,clip_87
87,88,88,28613,He's trying to attack me.,9,31_2004,10,10,9032,9058,,"{""Claim"": 6, ""O"": 1}",Claim,He's trying to attack me.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,608.0,609.2,clip_88
88,89,89,28614,He wants you to believe that I can't be president.,9,31_2004,11,11,9058,9109,,"{""Claim"": 11, ""O"": 1}",Claim,He wants you to believe that I can't be president.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,609.2,612.92,clip_89
89,90,90,28615,And he's trying to make you believe it because he wants you to think I change my mind.,9,31_2004,12,12,9109,9196,,"{""O"": 3, ""Claim"": 17}",Claim,And he's trying to make you believe it because he wants you to think I change my mind.,KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Claim,612.92,616.24,clip_90
90,91,91,28616,"Well, let me tell you straight up: I've never changed my mind about Iraq.",9,31_2004,13,13,9197,9271,,"{""O"": 10, ""Claim"": 8}",O,"Well, let me tell you straight up: I've never changed my mind about Iraq.",KERRY,Candidate,VALIDATION,08 Oct 2004,2004,John F. Kerry,Mixed,616.24,620.56,clip_91
