,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
10,10,4545,And I've put forward a series of proposals that make sure that we protect taxpayers as we engage in this important rescue effort.,1,33_2008,10,10,2429,2559,,"{""O"": 2, ""Premise"": 23}",Premise,And I've put forward a series of proposals that make sure that we protect taxpayers as we engage in this important rescue effort.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,183.08,191.8,clip_10
11,11,4546,"Number one, we've got to make sure that we've got oversight over this whole process; $700 billion, potentially, is a lot of money.",1,33_2008,11,11,2560,2691,,"{""O"": 5, ""Claim"": 26}",Claim,"Number one, we've got to make sure that we've got oversight over this whole process; $700 billion, potentially, is a lot of money.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,191.8,199.12,clip_11
12,12,4547,"Number two, we've got to make sure that taxpayers, when they are putting their money at risk, have the possibility of getting that money back and gains, if the market -- and when the market returns.",1,33_2008,12,12,2692,2891,,"{""O"": 5, ""Claim"": 37}",Claim,"Number two, we've got to make sure that taxpayers, when they are putting their money at risk, have the possibility of getting that money back and gains, if the market -- and when the market returns.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,199.12,211.6,clip_12
13,13,4548,"Number three, we've got to make sure that none of that money is going to pad CEO bank accounts or to promote golden parachutes.",1,33_2008,13,13,2892,3020,,"{""O"": 4, ""Claim"": 23}",Claim,"Number three, we've got to make sure that none of that money is going to pad CEO bank accounts or to promote golden parachutes.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,211.6,220.08,clip_13
14,14,4549,"And, number four, we've got to make sure that we're helping homeowners, because the root problem here has to do with the foreclosures that are taking place all across the country.",1,33_2008,14,14,3021,3201,,"{""O"": 8, ""Claim"": 11, ""Premise"": 18}",Premise,"And, number four, we've got to make sure that we're helping homeowners, because the root problem here has to do with the foreclosures that are taking place all across the country.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Mixed,220.08,228.24,clip_14
15,15,4550,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down.",1,33_2008,15,15,3202,3521,,"{""O"": 4, ""Claim"": 55}",Claim,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,228.24,249.32,clip_15
16,16,4551,It hasn't worked.,1,33_2008,16,16,3522,3540,,"{""O"": 5}",O,It hasn't worked.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,O,249.32,251.64,clip_16
17,17,4552,And I think that the fundamentals of the economy have to be measured by whether or not the middle class is getting a fair shake.,1,33_2008,17,17,3540,3669,,"{""O"": 2, ""Claim"": 24}",Claim,And I think that the fundamentals of the economy have to be measured by whether or not the middle class is getting a fair shake.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,251.64,258.28,clip_17
18,18,4553,"That's why I'm running for president, and that's what I hope we're going to be talking about tonight.",1,33_2008,18,18,3669,3771,,"{""O"": 24}",O,"That's why I'm running for president, and that's what I hope we're going to be talking about tonight.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,O,258.28,262.36,clip_18
19,19,4554,"MCCAIN: Well, thank you, Jim.",3,33_2008,0,0,3811,3841,,"{""O"": 9}",O," Well, thank you, Jim.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,263.76,264.72,clip_19
20,20,4555,And thanks to everybody.,3,33_2008,1,1,3841,3866,,"{""O"": 5}",O,And thanks to everybody.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,264.72,266.8,clip_20
21,21,4556,And I do have a sad note tonight.,3,33_2008,2,2,3866,3900,,"{""O"": 9}",O,And I do have a sad note tonight.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,266.8,269.28,clip_21
22,22,4557,Senator Kennedy is in the hospital.,3,33_2008,3,3,3900,3936,,"{""O"": 7}",O,Senator Kennedy is in the hospital.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,269.28,272.56,clip_22
23,23,4558,He's a dear and beloved friend to all of us.,3,33_2008,4,4,3936,3981,,"{""O"": 12}",O,He's a dear and beloved friend to all of us.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,272.56,275.32,clip_23
24,24,4559,Our thoughts and prayers go out to the lion of the Senate.,3,33_2008,5,5,3981,4040,,"{""O"": 13}",O,Our thoughts and prayers go out to the lion of the Senate.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,275.32,279.72,clip_24
25,25,4560,I also want to thank the University of Mississippi for hosting us tonight.,3,33_2008,6,6,4041,4116,,"{""O"": 14}",O,I also want to thank the University of Mississippi for hosting us tonight.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,279.72,285.88,clip_25
26,26,4561,"And, Jim, I -- I've been not feeling too great about a lot of things lately.",3,33_2008,7,7,4117,4194,,"{""O"": 20}",O,"And, Jim, I -- I've been not feeling too great about a lot of things lately.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,285.88,290.68,clip_26
27,27,4562,So have a lot of Americans who are facing challenges.,3,33_2008,8,8,4194,4248,,"{""O"": 11}",O,So have a lot of Americans who are facing challenges.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,290.68,293.52,clip_27
28,28,4563,"But I'm feeling a little better tonight, and I'll tell you why.",3,33_2008,9,9,4248,4312,,"{""O"": 16}",O,"But I'm feeling a little better tonight, and I'll tell you why.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,293.52,296.76,clip_28
29,29,4564,"Because as we're here tonight in this debate, we are seeing, for the first time in a long time, Republicans and Democrats together, sitting down, trying to work out a solution to this fiscal crisis that we're in.",3,33_2008,10,10,4313,4526,,"{""O"": 11, ""Claim"": 35}",Claim,"Because as we're here tonight in this debate, we are seeing, for the first time in a long time, Republicans and Democrats together, sitting down, trying to work out a solution to this fiscal crisis that we're in.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,296.76,312.12,clip_29
30,30,4565,And have no doubt about the magnitude of this crisis.,3,33_2008,11,11,4527,4581,,"{""O"": 2, ""Claim"": 9}",Claim,And have no doubt about the magnitude of this crisis.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,312.12,316.0,clip_30
31,31,4566,And we're not talking about failure of institutions on Wall Street.,3,33_2008,12,12,4581,4649,,"{""O"": 2, ""Premise"": 11}",Premise,And we're not talking about failure of institutions on Wall Street.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,316.0,319.56,clip_31
32,32,4567,"We're talking about failures on Main Street, and people who will lose their jobs, and their credits, and their homes, if we don't fix the greatest fiscal crisis, probably in -- certainly in our time, and I've been around a little while.",3,33_2008,13,13,4649,4886,,"{""Premise"": 50, ""O"": 2}",Premise,"We're talking about failures on Main Street, and people who will lose their jobs, and their credits, and their homes, if we don't fix the greatest fiscal crisis, probably in -- certainly in our time, and I've been around a little while.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,319.56,336.64,clip_32
33,33,4568,"But the point is -- the point is, we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package.",3,33_2008,14,14,4887,5036,,"{""O"": 10, ""Claim"": 18}",Claim,"But the point is -- the point is, we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,336.64,345.56,clip_33
34,34,4569,This package has transparency in it.,3,33_2008,15,15,5037,5074,,"{""Premise"": 6, ""O"": 1}",Premise,This package has transparency in it.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,345.56,348.0,clip_34
35,35,4570,It has to have accountability and oversight.,3,33_2008,16,16,5074,5119,,"{""Claim"": 7, ""O"": 1}",Claim,It has to have accountability and oversight.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,348.0,350.8,clip_35
36,36,4571,"It has to have options for loans to failing businesses, rather than the government taking over those loans.",3,33_2008,17,17,5119,5227,,"{""Claim"": 19, ""O"": 1}",Claim,"It has to have options for loans to failing businesses, rather than the government taking over those loans.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,350.8,357.04,clip_36
37,37,4572,We have to -- it has to have a package with a number of other essential elements to it.,3,33_2008,18,18,5227,5315,,"{""O"": 20}",O,We have to -- it has to have a package with a number of other essential elements to it.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,357.04,362.28,clip_37
38,38,4573,"And, yes, I went back to Washington, and I met with my Republicans in the House of Representatives.",3,33_2008,19,19,5316,5416,,"{""O"": 3, ""Premise"": 19}",Premise,"And, yes, I went back to Washington, and I met with my Republicans in the House of Representatives.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,362.28,369.04,clip_38
39,39,4574,"And they weren't part of the negotiations, and I understand that.",3,33_2008,20,20,5416,5482,,"{""O"": 2, ""Premise"": 12}",Premise,"And they weren't part of the negotiations, and I understand that.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,369.04,372.92,clip_39
40,40,4575,And it was the House Republicans that decided that they would be part of the solution to this problem.,3,33_2008,21,21,5482,5585,,"{""O"": 20}",O,And it was the House Republicans that decided that they would be part of the solution to this problem.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,372.92,379.44,clip_40
41,41,4576,But I want to emphasize one point to all Americans tonight.,3,33_2008,22,22,5586,5646,,"{""O"": 12}",O,But I want to emphasize one point to all Americans tonight.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,379.44,383.96,clip_41
42,42,4577,This isn't the beginning of the end of this crisis.,3,33_2008,23,23,5646,5698,,"{""Claim"": 11, ""O"": 1}",Claim,This isn't the beginning of the end of this crisis.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,383.96,386.64,clip_42
43,43,4578,"This is the end of the beginning, if we come out with a package that will keep these institutions stable.",3,33_2008,24,24,5698,5804,,"{""Claim"": 20, ""O"": 2}",Claim,"This is the end of the beginning, if we come out with a package that will keep these institutions stable.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,386.64,394.56,clip_43
44,44,4579,And we've got a lot of work to do.,3,33_2008,25,25,5805,5840,,"{""O"": 2, ""Claim"": 9}",Claim,And we've got a lot of work to do.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,394.56,397.2,clip_44
45,45,4580,And we've got to create jobs.,3,33_2008,26,26,5840,5870,,"{""O"": 2, ""Claim"": 6}",Claim,And we've got to create jobs.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,397.2,398.84,clip_45
46,46,4581,"And one of the areas, of course, is to eliminate our dependence on foreign oil.",3,33_2008,27,27,5870,5950,,"{""O"": 2, ""Claim"": 16}",Claim,"And one of the areas, of course, is to eliminate our dependence on foreign oil.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,398.84,404.28,clip_46
47,47,4582,OBAMA: We haven't seen the language yet.,5,33_2008,0,0,6268,6309,,"{""O"": 10}",O, We haven't seen the language yet.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,O,421.32,423.0,clip_47
48,48,4583,And I do think that there's constructive work being done out there.,5,33_2008,1,1,6309,6377,,"{""O"": 2, ""Claim"": 12}",Claim,And I do think that there's constructive work being done out there.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,423.0,426.48,clip_48
49,49,4584,"So, for the viewers who are watching, I am optimistic about the capacity of us to come together with a plan.",5,33_2008,2,2,6377,6486,,"{""O"": 10, ""Claim"": 14}",Claim,"So, for the viewers who are watching, I am optimistic about the capacity of us to come together with a plan.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,426.48,433.44,clip_49
50,50,4585,"The question, I think, that we have to ask ourselves is, how did we get into this situation in the first place?",5,33_2008,3,3,6486,6598,,"{""Premise"": 25, ""O"": 1}",Premise,"The question, I think, that we have to ask ourselves is, how did we get into this situation in the first place?",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,433.44,439.88,clip_50
51,51,4586,"Two years ago, I warned that, because of the subprime lending mess, because of the lax regulation, that we were potentially going to have a problem and tried to stop some of the abuses in mortgages that were taking place at the time.",5,33_2008,4,4,6599,6833,,"{""Premise"": 46, ""O"": 2}",Premise,"Two years ago, I warned that, because of the subprime lending mess, because of the lax regulation, that we were potentially going to have a problem and tried to stop some of the abuses in mortgages that were taking place at the time.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,439.88,455.6,clip_51
52,52,4587,"Last year, I wrote to the secretary of the Treasury to make sure that he understood the magnitude of this problem and to call on him to bring all the stakeholders together to try to deal with it.",5,33_2008,5,5,6834,7030,,"{""Premise"": 39, ""O"": 1}",Premise,"Last year, I wrote to the secretary of the Treasury to make sure that he understood the magnitude of this problem and to call on him to bring all the stakeholders together to try to deal with it.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,455.6,467.2,clip_52
53,53,4588,"So -- so the question, I think, that we've got to ask ourselves is, yes, we've got to solve this problem short term.",5,33_2008,6,6,7031,7148,,"{""O"": 7, ""Claim"": 23}",Claim,"So -- so the question, I think, that we've got to ask ourselves is, yes, we've got to solve this problem short term.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,467.2,473.24,clip_53
54,54,4589,And we are going to have to intervene; there's no doubt about that.,5,33_2008,7,7,7148,7216,,"{""O"": 9, ""Claim"": 7}",O,And we are going to have to intervene; there's no doubt about that.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Mixed,473.24,476.4,clip_54
55,55,4590,"But we're also going to have to look at, how is it that we shredded so many regulations?",5,33_2008,8,8,7217,7306,,"{""O"": 3, ""Claim"": 9, ""Premise"": 9}",Claim,"But we're also going to have to look at, how is it that we shredded so many regulations?",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Mixed,476.4,481.96,clip_55
56,56,4591,We did not set up a 21st-century regulatory framework to deal with these problems.,5,33_2008,9,9,7306,7389,,"{""Claim"": 14, ""O"": 1}",Claim,We did not set up a 21st-century regulatory framework to deal with these problems.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,481.96,487.52,clip_56
57,57,4592,And that in part has to do with an economic philosophy that says that regulation is always bad.,5,33_2008,10,10,7389,7485,,"{""O"": 2, ""Premise"": 17}",Premise,And that in part has to do with an economic philosophy that says that regulation is always bad.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,487.52,494.64,clip_57
58,58,4593,MCCAIN: I -- I hope so.,7,33_2008,0,0,7548,7572,,"{""O"": 8}",O, I -- I hope so.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,497.24,498.04,clip_58
59,59,4594,And I...,7,33_2008,1,1,7572,7581,,"{""O"": 3}",O,And I...,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,498.04,498.32,clip_59
62,62,4597,"But -- but let me -- let me point out, I also warned about Fannie Mae and Freddie Mac and warned about corporate greed and excess, and CEO pay, and all that.",11,33_2008,1,1,7698,7856,,"{""O"": 36}",O,"But -- but let me -- let me point out, I also warned about Fannie Mae and Freddie Mac and warned about corporate greed and excess, and CEO pay, and all that.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,502.28,514.08,clip_62
63,63,4598,A lot of us saw this train wreck coming.,11,33_2008,2,2,7856,7897,,"{""O"": 10}",O,A lot of us saw this train wreck coming.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,514.08,516.88,clip_63
64,64,4599,But there's also the issue of responsibility.,11,33_2008,3,3,7897,7943,,"{""O"": 9}",O,But there's also the issue of responsibility.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,516.88,519.6,clip_64
65,65,4600,You've mentioned President Dwight David Eisenhower.,11,33_2008,4,4,7943,7995,,"{""O"": 8}",O,You've mentioned President Dwight David Eisenhower.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,519.6,521.84,clip_65
66,66,4601,"President Eisenhower, on the night before the Normandy invasion, went into his room, and he wrote out two letters.",11,33_2008,5,5,7995,8110,,"{""Premise"": 22, ""O"": 1}",Premise,"President Eisenhower, on the night before the Normandy invasion, went into his room, and he wrote out two letters.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,521.84,529.6,clip_66
67,67,4602,"One of them was a letter congratulating the great members of the military and allies that had conducted and succeeded in the greatest invasion in history, still to this day, and forever.",11,33_2008,6,6,8111,8298,,"{""Premise"": 34, ""O"": 1}",Premise,"One of them was a letter congratulating the great members of the military and allies that had conducted and succeeded in the greatest invasion in history, still to this day, and forever.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,529.6,541.2,clip_67
68,68,4603,"And he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy.",11,33_2008,7,7,8299,8442,,"{""O"": 2, ""Premise"": 26}",Premise,"And he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,541.2,550.56,clip_68
69,69,4604,Somehow we've lost that accountability.,11,33_2008,8,8,8443,8483,,"{""Premise"": 6, ""O"": 1}",Premise,Somehow we've lost that accountability.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,550.56,553.84,clip_69
70,70,4605,I've been heavily criticized because I called for the resignation of the chairman of the Securities and Exchange Commission.,11,33_2008,9,9,8483,8608,,"{""Claim"": 5, ""O"": 2, ""Premise"": 14}",Premise,I've been heavily criticized because I called for the resignation of the chairman of the Securities and Exchange Commission.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Mixed,553.84,560.12,clip_70
71,71,4606,"We've got to start also holding people accountable, and we've got to reward people who succeed.",11,33_2008,10,10,8608,8704,,"{""Premise"": 17, ""O"": 3}",Premise,"We've got to start also holding people accountable, and we've got to reward people who succeed.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Premise,560.12,568.08,clip_71
72,72,4607,"But somehow in Washington today -- and I'm afraid on Wall Street -- greed is rewarded, excess is rewarded, and corruption -- or certainly failure to carry out our responsibility is rewarded.",11,33_2008,11,11,8705,8896,,"{""O"": 36}",O,"But somehow in Washington today -- and I'm afraid on Wall Street -- greed is rewarded, excess is rewarded, and corruption -- or certainly failure to carry out our responsibility is rewarded.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,568.08,582.72,clip_72
73,73,4608,"As president of the United States, people are going to be held accountable in my administration.",11,33_2008,12,12,8897,8994,,"{""Claim"": 17, ""O"": 1}",Claim,"As president of the United States, people are going to be held accountable in my administration.",MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,582.72,588.2,clip_73
74,74,4609,And I promise you that that will happen.,11,33_2008,13,13,8994,9035,,"{""O"": 2, ""Claim"": 7}",Claim,And I promise you that that will happen.,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,Claim,588.2,590.4,clip_74
75,75,4610,"OBAMA: Well, I think Senator McCain's absolutely right that we need more responsibility, but we need it not just when there's a crisis.",13,33_2008,0,0,9143,9279,,"{""O"": 7, ""Claim"": 22}",Claim," Well, I think Senator McCain's absolutely right that we need more responsibility, but we need it not just when there's a crisis.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,595.4,600.6,clip_75
76,76,4611,"I mean, we've had years in which the reigning economic ideology has been what's good for Wall Street, but not what's good for Main Street.",13,33_2008,1,1,9279,9418,,"{""O"": 6, ""Premise"": 25}",Premise,"I mean, we've had years in which the reigning economic ideology has been what's good for Wall Street, but not what's good for Main Street.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,600.6,611.48,clip_76
77,77,4612,And there are folks out there who've been struggling before this crisis took place.,13,33_2008,2,2,9418,9502,,"{""O"": 2, ""Premise"": 14}",Premise,And there are folks out there who've been struggling before this crisis took place.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,611.48,614.64,clip_77
78,78,4613,"And that's why it's so important, as we solve this short-term problem, that we look at some of the underlying issues that have led to wages and incomes for ordinary Americans to go down, the -- a health care system that is broken, energy policies that are not working, because, you know, 10 days ago, John said that the fundamentals of the economy are sound.",13,33_2008,3,3,9502,9861,,"{""O"": 17, ""Claim"": 49, ""Premise"": 10}",Claim,"And that's why it's so important, as we solve this short-term problem, that we look at some of the underlying issues that have led to wages and incomes for ordinary Americans to go down, the -- a health care system that is broken, energy policies that are not working, because, you know, 10 days ago, John said that the fundamentals of the economy are sound.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Mixed,614.64,635.72,clip_78
79,79,4614,OBAMA: I do not think that they are.,15,33_2008,0,0,9896,9933,,"{""O"": 3, ""Claim"": 7}",Claim, I do not think that they are.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,636.64,637.12,clip_79
80,80,4615,"OBAMA: Well, the -- John, 10 days ago, you said that the fundamentals of the economy are sound.",17,33_2008,0,0,9967,10063,,"{""O"": 7, ""Premise"": 16}",Premise," Well, the -- John, 10 days ago, you said that the fundamentals of the economy are sound.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,638.08,642.76,clip_80
82,82,4617,MCCAIN: Are you afraid I couldn't hear him?,18,33_2008,0,0,10071,10115,,"{""O"": 11}",O, Are you afraid I couldn't hear him?,MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,643.24,644.96,clip_82
83,83,4618,(LAUGHTER),18,33_2008,1,1,10115,10126,,"{""O"": 3}",O,(LAUGHTER),MCCAIN,Candidate,TRAIN,26 Sep 2008,2008,John S. McCain,O,644.96,645.32,clip_83
84,84,4619,OBAMA: The -- and I just fundamentally disagree.,20,33_2008,0,0,10213,10262,,"{""O"": 6, ""Claim"": 4}",O, The -- and I just fundamentally disagree.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Mixed,650.88,655.8,clip_84
85,85,4620,"And unless we are holding ourselves accountable day in, day out, not just when there's a crisis for folks who have power and influence and can hire lobbyists, but for the nurse, the teacher, the police officer, who, frankly, at the end of each month, they've got a little financial crisis going on.",20,33_2008,1,1,10262,10561,,"{""O"": 4, ""Premise"": 61}",Premise,"And unless we are holding ourselves accountable day in, day out, not just when there's a crisis for folks who have power and influence and can hire lobbyists, but for the nurse, the teacher, the police officer, who, frankly, at the end of each month, they've got a little financial crisis going on.",OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Premise,655.8,674.84,clip_85
86,86,4621,They're having to take out extra debt just to make their mortgage payments.,20,33_2008,2,2,10561,10637,,"{""Claim"": 14, ""O"": 1}",Claim,They're having to take out extra debt just to make their mortgage payments.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,674.84,678.64,clip_86
87,87,4622,We haven't been paying attention to them.,20,33_2008,3,3,10637,10679,,"{""Claim"": 8, ""O"": 1}",Claim,We haven't been paying attention to them.,OBAMA,Candidate,TRAIN,26 Sep 2008,2008,Barack H. Obama,Claim,678.64,681.08,clip_87
