,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
31,31,20314,"One of the difficulties we have, frankly, for the last eight years we ignored a lot of these problems.",7,26_2000,9,9,4427,4530,,"{""O"": 11, ""Claim"": 11}",O,"One of the difficulties we have, frankly, for the last eight years we ignored a lot of these problems.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Mixed,317.12,322.24,clip_31
32,32,20315,"We haven't moved aggressively on Social Security, on Medicare.",7,26_2000,10,10,4530,4593,,"{""Premise"": 11, ""O"": 1}",Premise,"We haven't moved aggressively on Social Security, on Medicare.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,322.24,328.04,clip_32
33,33,20316,There are important issues out there that need to be resolved.,7,26_2000,11,11,4593,4656,,"{""Claim"": 11, ""O"": 1}",Claim,There are important issues out there that need to be resolved.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,328.04,331.04,clip_33
34,34,20317,It's important for us to get on with that business.,7,26_2000,12,12,4656,4708,,"{""Premise"": 11, ""O"": 1}",Premise,It's important for us to get on with that business.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,331.04,333.4,clip_34
35,35,20318,That's what Governor Bush and I want to do.,7,26_2000,13,13,4708,4752,,"{""O"": 11}",O,That's what Governor Bush and I want to do.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,333.4,336.72,clip_35
36,36,20319,CHENEY: I think public education is a solution.,9,26_2000,0,0,4949,4997,,"{""O"": 3, ""Claim"": 7}",Claim, I think public education is a solution.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,349.4,352.28,clip_36
37,37,20320,"Our desire is to find ways to reform our educational system, to return it to its former glory.",9,26_2000,1,1,4997,5092,,"{""O"": 20}",O,"Our desire is to find ways to reform our educational system, to return it to its former glory.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,352.28,359.48,clip_37
38,38,20321,"I'm a product of public schools, my family, wife and daughters all went to public schools.",9,26_2000,2,2,5092,5183,,"{""Premise"": 19, ""O"": 1}",Premise,"I'm a product of public schools, my family, wife and daughters all went to public schools.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,359.48,364.16,clip_38
39,39,20322,We believe very much in the public school system.,9,26_2000,3,3,5183,5233,,"{""Claim"": 9, ""O"": 1}",Claim,We believe very much in the public school system.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,364.16,368.28,clip_39
40,40,20323,"But if you look at where we are from the standpoint of the nation, recent exams.",9,26_2000,4,4,5233,5314,,"{""O"": 18}",O,"But if you look at where we are from the standpoint of the nation, recent exams.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,368.28,373.52,clip_40
41,41,20324,"For example, the National Assessment of Educational Progress, an independent testing service, shows there's been no progress on reading scores in the last eight years.",9,26_2000,5,5,5314,5482,,"{""O"": 17, ""Premise"": 13}",O,"For example, the National Assessment of Educational Progress, an independent testing service, shows there's been no progress on reading scores in the last eight years.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Mixed,373.52,382.8,clip_41
42,42,20325,Almost no progress on math.,9,26_2000,6,6,5482,5510,,"{""Premise"": 5, ""O"": 1}",Premise,Almost no progress on math.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,382.8,384.76,clip_42
43,43,20326,The achievement gap between minority and non-minority students is as big as itâ€™s ever been.,9,26_2000,7,7,5510,5604,,"{""Claim"": 15, ""O"": 1}",Claim,The achievement gap between minority and non-minority students is as big as itâ€™s ever been.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,384.76,389.72,clip_43
44,44,20327,"We've had a significant increase in spending for education nationwide, but it has produced almost no positive results.",9,26_2000,8,8,5604,5723,,"{""Premise"": 18, ""O"": 3}",Premise,"We've had a significant increase in spending for education nationwide, but it has produced almost no positive results.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,389.72,394.92,clip_44
45,45,20328,That's unacceptable from our standpoint.,9,26_2000,9,9,5723,5764,,"{""Claim"": 6, ""O"": 1}",Claim,That's unacceptable from our standpoint.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,394.92,398.0,clip_45
46,46,20329,"If you look at it and think about it, we now have in our most disadvantaged communities, 70% of our fourth graders can't read at the basic level of understanding.",9,26_2000,10,10,5764,5927,,"{""O"": 11, ""Premise"": 24}",Premise,"If you look at it and think about it, we now have in our most disadvantaged communities, 70% of our fourth graders can't read at the basic level of understanding.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,398.0,407.96,clip_46
47,47,20330,We've graduated 15 million kids from high school in the last few years who can't read at a significant level.,9,26_2000,11,11,5927,6037,,"{""Claim"": 22, ""O"": 1}",Claim,We've graduated 15 million kids from high school in the last few years who can't read at a significant level.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,407.96,413.68,clip_47
48,48,20331,They are permanently sentenced to a lifetime of failure.,9,26_2000,12,12,6037,6094,,"{""Claim"": 9, ""O"": 1}",Claim,They are permanently sentenced to a lifetime of failure.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,413.68,417.64,clip_48
49,49,20332,What we want to do is to change that.,9,26_2000,13,13,6094,6132,,"{""O"": 2, ""Premise"": 8}",Premise,What we want to do is to change that.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,417.64,420.56,clip_49
50,50,20333,We think we know how to do it.,9,26_2000,14,14,6132,6163,,"{""Claim"": 8, ""O"": 1}",Claim,We think we know how to do it.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,420.56,422.04,clip_50
51,51,20334,Governor Bush has done it in Texas.,9,26_2000,15,15,6163,6199,,"{""Premise"": 7, ""O"": 1}",Premise,Governor Bush has done it in Texas.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,422.04,423.48,clip_51
52,52,20335,"We want to emphasize local control so that people here in Danville, KY decide what is best for their kids.",9,26_2000,16,16,6199,6306,,"{""O"": 22}",O,"We want to emphasize local control so that people here in Danville, KY decide what is best for their kids.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,423.48,429.12,clip_52
53,53,20336,We want to insist on high standards.,9,26_2000,17,17,6306,6343,,"{""Claim"": 7, ""O"": 1}",Claim,We want to insist on high standards.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,429.12,431.44,clip_53
54,54,20337,"One of the worst things we can do is fail to establish high standards, in effect to say to a youngster because of their ethnic background or income level, we don't have the same kind of expectations from you that we have from everybody else.",9,26_2000,18,18,6343,6585,,"{""O"": 20, ""Claim"": 12, ""Premise"": 17}",O,"One of the worst things we can do is fail to establish high standards, in effect to say to a youngster because of their ethnic background or income level, we don't have the same kind of expectations from you that we have from everybody else.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Mixed,431.44,443.72,clip_54
55,55,20338,We want accountability.,9,26_2000,19,19,6585,6609,,"{""Claim"": 3, ""O"": 1}",Claim,We want accountability.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,443.72,444.72,clip_55
56,56,20339,We have to test every child every year to know whether or not we're making progress with respect to achieving those goals and objectives.,9,26_2000,20,20,6609,6747,,"{""Claim"": 25, ""O"": 1}",Claim,We have to test every child every year to know whether or not we're making progress with respect to achieving those goals and objectives.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,444.72,452.16,clip_56
57,57,20340,We think it's extraordinarily important.,9,26_2000,21,21,6747,6788,,"{""Claim"": 6, ""O"": 1}",Claim,We think it's extraordinarily important.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,452.16,454.44,clip_57
58,58,20341,Probably the single most important issue in this campaign.,9,26_2000,22,22,6788,6847,,"{""Premise"": 9, ""O"": 1}",Premise,Probably the single most important issue in this campaign.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Premise,454.44,457.64,clip_58
59,59,20342,Governor Bush has made it clear that when he's elected this will be his number one priority as a legislative measure to submit to the Congress.,9,26_2000,23,23,6847,6991,,"{""Claim"": 27, ""O"": 1}",Claim,Governor Bush has made it clear that when he's elected this will be his number one priority as a legislative measure to submit to the Congress.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,457.64,465.88,clip_59
60,60,20343,LIEBERMAN: Al Gore and I are committed to making America's public schools the best in the world.,11,26_2000,0,0,7008,7105,,"{""O"": 3, ""Claim"": 17}",Claim, Al Gore and I are committed to making America's public schools the best in the world.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Claim,467.52,473.88,clip_60
61,61,20344,I disagree with what my opponent has said.,11,26_2000,1,1,7105,7148,,"{""Premise"": 8, ""O"": 1}",Premise,I disagree with what my opponent has said.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Premise,473.88,476.08,clip_61
62,62,20345,A lot of progress has been made in recent years.,11,26_2000,2,2,7148,7197,,"{""Claim"": 10, ""O"": 1}",Claim,A lot of progress has been made in recent years.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Claim,476.08,478.4,clip_62
63,63,20346,"Average testing scores are up and a lot of extraordinary work is being done by tens of thousands of parents, teachers and administrators all around America.",11,26_2000,3,3,7197,7354,,"{""Premise"": 27, ""O"": 1}",Premise,"Average testing scores are up and a lot of extraordinary work is being done by tens of thousands of parents, teachers and administrators all around America.",LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Premise,478.4,487.84,clip_63
64,64,20347,There is more to be done.,11,26_2000,4,4,7354,7380,,"{""O"": 7}",O,There is more to be done.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,O,487.84,489.52,clip_64
65,65,20348,"If you'll allow me, I want to go back to your last question.",11,26_2000,5,5,7380,7441,,"{""O"": 16}",O,"If you'll allow me, I want to go back to your last question.",LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,O,489.52,492.4,clip_65
66,66,20349,It leads to this question.,11,26_2000,6,6,7441,7468,,"{""O"": 6}",O,It leads to this question.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,O,492.4,494.32,clip_66
67,67,20350,"I think both of us agree that leaving aside the Social Security and Medicare surpluses, there's $1.8 trillion in surplus available to spend over the next ten years.",11,26_2000,7,7,7468,7633,,"{""Claim"": 15, ""O"": 2, ""Premise"": 15}",Claim,"I think both of us agree that leaving aside the Social Security and Medicare surpluses, there's $1.8 trillion in surplus available to spend over the next ten years.",LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Mixed,494.32,504.88,clip_67
68,68,20351,As I said before we're being fiscally responsible about it.,11,26_2000,8,8,7633,7693,,"{""O"": 12}",O,As I said before we're being fiscally responsible about it.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,O,504.88,508.48,clip_68
69,69,20352,We're taking $300 billion off the top to put in reserve fund.,11,26_2000,9,9,7693,7755,,"{""Claim"": 14, ""O"": 1}",Claim,We're taking $300 billion off the top to put in reserve fund.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Claim,508.48,511.36,clip_69
70,70,20353,The rest we'll use for middle class tax cuts and invest in programs like education.,11,26_2000,10,10,7755,7839,,"{""Claim"": 16, ""O"": 1}",Claim,The rest we'll use for middle class tax cuts and invest in programs like education.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Claim,511.36,518.2,clip_70
71,71,20354,There's a big difference between these two tickets.,11,26_2000,11,11,7839,7891,,"{""O"": 10}",O,There's a big difference between these two tickets.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,O,518.2,520.8,clip_71
72,72,20355,Our opponents are going to spend $1.6 trillion of the $1.8 trillion surplus projected on that big tax cut that Al Gore talked about the other night so effectively.,11,26_2000,12,12,7891,8055,,"{""Premise"": 31, ""O"": 1}",Premise,Our opponents are going to spend $1.6 trillion of the $1.8 trillion surplus projected on that big tax cut that Al Gore talked about the other night so effectively.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Premise,520.8,532.16,clip_72
73,73,20356,We're saving money to invest in education.,11,26_2000,13,13,8055,8098,,"{""Claim"": 8, ""O"": 1}",Claim,We're saving money to invest in education.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Claim,532.16,535.48,clip_73
74,74,20357,You cannot reform education and improve it in this country without spending some money.,11,26_2000,14,14,8098,8186,,"{""Claim"": 15, ""O"": 1}",Claim,You cannot reform education and improve it in this country without spending some money.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Claim,535.48,540.76,clip_74
75,75,20358,Al Gore and I have committed $170 billion for that purpose.,11,26_2000,15,15,8186,8246,,"{""Premise"": 12, ""O"": 1}",Premise,Al Gore and I have committed $170 billion for that purpose.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Premise,540.76,545.2,clip_75
76,76,20359,"To recruit 100,000 new teachers to reduce the size of classrooms.",11,26_2000,16,16,8246,8312,,"{""Premise"": 11, ""O"": 1}",Premise,"To recruit 100,000 new teachers to reduce the size of classrooms.",LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Premise,545.2,550.64,clip_76
77,77,20360,To help local school districts build new buildings so our children are not learning in crumbling classrooms.,11,26_2000,17,17,8312,8421,,"{""Premise"": 17, ""O"": 1}",Premise,To help local school districts build new buildings so our children are not learning in crumbling classrooms.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Premise,550.64,557.6,clip_77
78,78,20361,And we're not just going to stop at high school.,11,26_2000,18,18,8421,8470,,"{""O"": 12}",O,And we're not just going to stop at high school.,LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,O,557.6,561.44,clip_78
79,79,20362,"We're going to go on and give the middle class the ability to deduct up to $10,000 a year in the cost of college tuition.",11,26_2000,19,19,8470,8592,,"{""Claim"": 27, ""O"": 1}",Claim,"We're going to go on and give the middle class the ability to deduct up to $10,000 a year in the cost of college tuition.",LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Claim,561.44,571.28,clip_79
80,80,20363,"Now, that is a tremendous life-saving change which will help people carry on their education and allow them to develop the kinds of skills that will help them succeed in the hi-tech economy of today.",11,26_2000,20,20,8592,8792,,"{""O"": 4, ""Premise"": 33}",Premise,"Now, that is a tremendous life-saving change which will help people carry on their education and allow them to develop the kinds of skills that will help them succeed in the hi-tech economy of today.",LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,Premise,571.28,585.16,clip_80
81,81,20364,"CHENEY: This is a very important issue, Bernie.",12,26_2000,0,0,8793,8841,,"{""O"": 11}",O," This is a very important issue, Bernie.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,585.16,590.56,clip_81
82,82,20365,Maybe we could extend on education for a moment.,12,26_2000,1,1,8841,8890,,"{""O"": 10}",O,Maybe we could extend on education for a moment.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,590.56,594.8,clip_82
83,83,20366,CHENEY: Yes.,14,26_2000,0,0,8953,8966,,"{""O"": 4}",O, Yes.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,597.32,597.76,clip_83
85,85,20368,"LIEBERMAN: Your honor, do I have a chance to respond?",17,26_2000,0,0,9017,9071,,"{""O"": 13}",O," Your honor, do I have a chance to respond?",LIEBERMAN,Candidate,TRAIN,05 Oct 2000,2000,Joseph I. Lieberman,O,601.68,604.32,clip_85
86,86,20369,"CHENEY: Letâ€™s talk about this question of the surplus because it drives a lot of what we're talking about here, Joe.",19,26_2000,0,0,9167,9286,,"{""O"": 25}",O," Letâ€™s talk about this question of the surplus because it drives a lot of what we're talking about here, Joe.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,609.48,615.68,clip_86
87,87,20370,"If you look at our proposal, we take half of the projected surplus and set it aside for Social Security.",19,26_2000,1,1,9286,9391,,"{""O"": 8, ""Claim"": 14}",Claim,"If you look at our proposal, we take half of the projected surplus and set it aside for Social Security.",CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,Claim,615.68,625.76,clip_87
88,88,20371,Over $2.4 trillion.,19,26_2000,2,2,9391,9411,,"{""O"": 5}",O,Over $2.4 trillion.,CHENEY,Candidate,TRAIN,05 Oct 2000,2000,Richard(Dick) B. Cheney,O,625.76,629.2,clip_88
