,Unnamed: 0,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
16,937,"CARTER: Yes, in unemployment that is likely to create additional pressure on prices, how willing are you to consider an incomes policy, in other words, wage and price controls?",4,5_1976,0,0,5407,5584,,"{""O"": 35}",O," Yes, in unemployment that is likely to create additional pressure on prices, how willing are you to consider an incomes policy, in other words, wage and price controls?",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,O,325.32,335.2,clip_16
17,938,CARTER: Well - we now have such uh - a low utilization of uh - our productive capacity - uh about 73 percent; I think it's about the lowest since the Great Depression years - and such a high unemployment rate now - uh 7.9 percent - that - uh we have a long way to go in getting people to work before we have the inflationary pressures.,5,5_1976,0,0,5585,5921,,"{""O"": 11, ""Premise"": 43, ""Claim"": 18}",Premise, Well - we now have such uh - a low utilization of uh - our productive capacity - uh about 73 percent; I think it's about the lowest since the Great Depression years - and such a high unemployment rate now - uh 7.9 percent - that - uh we have a long way to go in getting people to work before we have the inflationary pressures.,CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Mixed,335.2,357.64,clip_17
18,939,"And I think this would uh - this would be uh easy to accomplish, to get jobs down, without having strong in- inflationary pressures that - that would be necessary.",5,5_1976,1,1,5921,6085,,"{""O"": 2, ""Claim"": 31}",Claim,"And I think this would uh - this would be uh easy to accomplish, to get jobs down, without having strong in- inflationary pressures that - that would be necessary.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Claim,357.64,367.68,clip_18
19,940,I would not favor the uh - payment of uh - of a given fixed income to people unless they are not able to work.,5,5_1976,2,2,6085,6196,,"{""Claim"": 25, ""O"": 1}",Claim,I would not favor the uh - payment of uh - of a given fixed income to people unless they are not able to work.,CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Claim,367.68,376.08,clip_19
20,941,But with tax incentives for the low-income groups we could build up their uh - income levels uh - above the poverty level and not uh make welfare more uh - profitable than - than work.,5,5_1976,3,3,6196,6381,,"{""O"": 2, ""Premise"": 35}",Premise,But with tax incentives for the low-income groups we could build up their uh - income levels uh - above the poverty level and not uh make welfare more uh - profitable than - than work.,CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,376.08,389.68,clip_20
21,942,FORD: I don't believe that uh that Mr. Carter's been any more specific in this case than he has been on many other instances.,7,5_1976,0,0,6421,6547,,"{""O"": 3, ""Claim"": 25}",Claim, I don't believe that uh that Mr. Carter's been any more specific in this case than he has been on many other instances.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Claim,392.52,401.76,clip_21
22,943,I notice particularly that he didn't endorse the Humphrey-Hawkins bill which he has on occasions and which is included as a part of the Democratic platform.,7,5_1976,1,1,6547,6704,,"{""Premise"": 27, ""O"": 1}",Premise,I notice particularly that he didn't endorse the Humphrey-Hawkins bill which he has on occasions and which is included as a part of the Democratic platform.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,401.76,413.96,clip_22
23,944,"That legislation uh allegedly would help our unemployment, but uh - we all know that it would've controlled our economy, it would've added uh - ten to thirty billion dollars each year in additional expenditures by the Federal Government.",7,5_1976,2,2,6704,6942,,"{""Premise"": 28, ""O"": 6, ""Claim"": 10}",Premise,"That legislation uh allegedly would help our unemployment, but uh - we all know that it would've controlled our economy, it would've added uh - ten to thirty billion dollars each year in additional expenditures by the Federal Government.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,413.96,430.0,clip_23
24,945,"It would've called for export controls on agricultural products In my judgment the best way to get jobs is to uh - expand the private sector, where five out of six jobs today exist in our economy.",7,5_1976,3,3,6942,7139,,"{""Premise"": 21, ""Claim"": 17, ""O"": 2}",Premise,"It would've called for export controls on agricultural products In my judgment the best way to get jobs is to uh - expand the private sector, where five out of six jobs today exist in our economy.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,430.0,447.56,clip_24
25,946,We can do that by reducing Federal taxes as I proposed uh - about a year ago when I called for a tax reduction of $28 billion - three-quarters of it to go to private uh taxpayers and uh one-quarter to the business sector.,7,5_1976,4,4,7139,7361,,"{""Claim"": 8, ""Premise"": 36, ""O"": 2}",Premise,We can do that by reducing Federal taxes as I proposed uh - about a year ago when I called for a tax reduction of $28 billion - three-quarters of it to go to private uh taxpayers and uh one-quarter to the business sector.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,447.56,466.0,clip_25
26,947,"We could add to jobs in the major metropolitan areas by a proposal that I recommended that would give tax incentives to business to move into the inner city and to expand or to build new plants so that they would take a plant, or expand a plant where people are, and people are currently unemployed.",7,5_1976,5,5,7361,7661,,"{""Claim"": 37, ""Premise"": 21, ""O"": 1}",Claim,"We could add to jobs in the major metropolitan areas by a proposal that I recommended that would give tax incentives to business to move into the inner city and to expand or to build new plants so that they would take a plant, or expand a plant where people are, and people are currently unemployed.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,466.0,487.48,clip_26
27,948,We could uh - also uh - help our youths with some of the proposals that uh - would give to young people an opportunity to work and learn at the same time just like we give money to young people who are going to college.,7,5_1976,6,6,7661,7881,,"{""Claim"": 33, ""Premise"": 13, ""O"": 1}",Claim,We could uh - also uh - help our youths with some of the proposals that uh - would give to young people an opportunity to work and learn at the same time just like we give money to young people who are going to college.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,487.48,503.64,clip_27
28,949,"Those are the kind of specifics that I think we have to discuss on these uh - debates, and these are the kind of programs that I'll talk about on my time.",7,5_1976,7,7,7881,8036,,"{""Claim"": 32, ""O"": 3}",Claim,"Those are the kind of specifics that I think we have to discuss on these uh - debates, and these are the kind of programs that I'll talk about on my time.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Claim,503.64,515.4,clip_28
29,950,"FORD: At the time, Mr. Gannon, that I made the recommendation for a $28 billion tax cut - three-quarters of it to go to individual taxpayers and 25 percent to American business.",10,5_1976,0,0,8602,8780,,"{""O"": 3, ""Premise"": 34}",Premise," At the time, Mr. Gannon, that I made the recommendation for a $28 billion tax cut - three-quarters of it to go to individual taxpayers and 25 percent to American business.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,550.52,563.28,clip_29
30,951,"I said at the time that we had to hold the lid an federal spending, that for every dollar of a tax reduction we had to have an equal reduction in federal expenditures - a one-for-one proposition.",10,5_1976,1,1,8780,8976,,"{""Premise"": 38, ""O"": 1}",Premise,"I said at the time that we had to hold the lid an federal spending, that for every dollar of a tax reduction we had to have an equal reduction in federal expenditures - a one-for-one proposition.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,563.28,579.68,clip_30
31,952,"And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction.",10,5_1976,2,2,8976,9157,,"{""O"": 2, ""Premise"": 32}",Premise,"And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,579.68,592.0,clip_31
32,953,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person.",10,5_1976,3,3,9157,9359,,"{""Premise"": 31, ""O"": 1}",Premise,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,592.0,607.44,clip_32
33,954,"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.",10,5_1976,4,4,9359,9588,,"{""Premise"": 44, ""O"": 1}",Premise,"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,607.44,623.08,clip_33
34,955,"But if we keep the lid on federal spending, which I think we can - with the help of the Congress, we can justify fully a $28 billion tax reduction.",10,5_1976,5,5,9588,9736,,"{""O"": 9, ""Premise"": 8, ""Claim"": 17}",Claim,"But if we keep the lid on federal spending, which I think we can - with the help of the Congress, we can justify fully a $28 billion tax reduction.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,623.08,633.28,clip_34
35,956,"In the budget that I submitted to the Congress in January this year, I re- recommended a 50 percent cutback in the rate of growth of federal spending.",10,5_1976,6,6,9736,9887,,"{""Premise"": 29, ""O"": 1}",Premise,"In the budget that I submitted to the Congress in January this year, I re- recommended a 50 percent cutback in the rate of growth of federal spending.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,633.28,644.04,clip_35
36,957,For the last ten years the budget of the United States has grown from uh - about 11 percent per year.,10,5_1976,7,7,9887,9989,,"{""Premise"": 21, ""O"": 1}",Premise,For the last ten years the budget of the United States has grown from uh - about 11 percent per year.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,644.04,652.6,clip_36
37,958,We can't afford that kind of growth in federal spending.,10,5_1976,8,8,9989,10046,,"{""Premise"": 11, ""O"": 1}",Premise,We can't afford that kind of growth in federal spending.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,652.6,656.4,clip_37
38,959,And in the budget that I recommended we cut it in half - a growth rate of 5 to 5 and one-half percent.,10,5_1976,9,9,10046,10149,,"{""O"": 2, ""Premise"": 22}",Premise,And in the budget that I recommended we cut it in half - a growth rate of 5 to 5 and one-half percent.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,656.4,663.6,clip_38
39,960,"With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed.",10,5_1976,10,10,10149,10262,,"{""Premise"": 9, ""O"": 2, ""Claim"": 11}",Claim,"With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,663.6,672.84,clip_39
40,961,"And it seems to me with the stimulant of more money in the hands of the taxpayers, and with more money in the hands of business to expand, to modernize, to provide more jobs, our economy stimulated so that we'll get more revenue and we'll have a more prosperous economy.",10,5_1976,11,11,10262,10533,,"{""O"": 7, ""Premise"": 32, ""Claim"": 18}",Premise,"And it seems to me with the stimulant of more money in the hands of the taxpayers, and with more money in the hands of business to expand, to modernize, to provide more jobs, our economy stimulated so that we'll get more revenue and we'll have a more prosperous economy.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,672.84,695.32,clip_40
41,962,FORD: That tax bill does not entirely meet the criteria that I established.,12,5_1976,0,0,10839,10915,,"{""O"": 3, ""Claim"": 12}",Claim, That tax bill does not entirely meet the criteria that I established.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Claim,715.44,720.96,clip_41
42,963,"I think the Congress should have uh - added another $10 billion reduction in personal income taxes, including the increase of personal exemptions from seven hundred and fifty to a thousand dollars.",12,5_1976,1,1,10915,11113,,"{""O"": 3, ""Premise"": 32}",Premise,"I think the Congress should have uh - added another $10 billion reduction in personal income taxes, including the increase of personal exemptions from seven hundred and fifty to a thousand dollars.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,720.96,734.0,clip_42
43,964,"And Congress could have done that if the budget committees of the Congress, and the Congress as a whole, had not increased the spending that I recommended in the budget.",12,5_1976,2,2,11113,11283,,"{""O"": 2, ""Claim"": 5, ""Premise"": 26}",Premise,"And Congress could have done that if the budget committees of the Congress, and the Congress as a whole, had not increased the spending that I recommended in the budget.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Mixed,734.0,747.32,clip_43
44,965,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.",12,5_1976,3,3,11283,11458,,"{""Premise"": 35, ""O"": 1}",Premise,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,747.32,760.48,clip_44
45,966,So I would prefer in that tax bill to have an additional tax cut and a further limitation on federal spending.,12,5_1976,4,4,11458,11569,,"{""O"": 2, ""Premise"": 20}",Premise,So I would prefer in that tax bill to have an additional tax cut and a further limitation on federal spending.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,760.48,768.64,clip_45
46,967,"Now this tax bill - that hasn't reached the White House yet, but is expected in a day or two - it's about fifteen hundred pages.",12,5_1976,5,5,11569,11698,,"{""O"": 2, ""Premise"": 28}",Premise,"Now this tax bill - that hasn't reached the White House yet, but is expected in a day or two - it's about fifteen hundred pages.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,768.64,777.48,clip_46
47,968,It has some good provisions in it.,12,5_1976,6,6,11698,11733,,"{""Premise"": 7, ""O"": 1}",Premise,It has some good provisions in it.,FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,777.48,779.68,clip_47
48,969,"It has - uh left out some that I have recommended, unfortunately.",12,5_1976,7,7,11733,11799,,"{""Premise"": 13, ""O"": 1}",Premise,"It has - uh left out some that I have recommended, unfortunately.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,779.68,784.16,clip_48
49,970,"On the other hand, uh when you have a bill of that magnitude, with - tho- those many provisions, a president has to sit and decide if there's more good than bad.",12,5_1976,8,8,11799,11961,,"{""Premise"": 36, ""O"": 1}",Premise,"On the other hand, uh when you have a bill of that magnitude, with - tho- those many provisions, a president has to sit and decide if there's more good than bad.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Premise,784.16,797.28,clip_49
50,971,"And from the a- analysis that I've made so far, it seems to me that that tax bill does uh - justify my signature and my approval.",12,5_1976,9,9,11961,12091,,"{""O"": 2, ""Claim"": 28}",Claim,"And from the a- analysis that I've made so far, it seems to me that that tax bill does uh - justify my signature and my approval.",FORD,Candidate,TRAIN,23 Sep 1976,1976,Gerald R. Ford,Claim,797.28,806.44,clip_50
51,972,"CARTER: Well, Mr. Ford is - is uh changing uh considerably his previous philosophy.",14,5_1976,0,0,12133,12217,,"{""O"": 5, ""Claim"": 12}",Claim," Well, Mr. Ford is - is uh changing uh considerably his previous philosophy.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Claim,810.56,815.24,clip_51
52,973,The present tax structure is a disgrace to this country; it's just a welfare program for the rich.,14,5_1976,1,1,12217,12316,,"{""Claim"": 19, ""O"": 2}",Claim,The present tax structure is a disgrace to this country; it's just a welfare program for the rich.,CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Claim,815.24,821.12,clip_52
53,974,"As a matter of fact, uh - 25 percent of the total tax deductions, go for only 1 percent of the richest people in this country, and over 50 percent of the tax uh credits go for the 14 percent of the richest people in this country.",14,5_1976,2,2,12316,12546,,"{""O"": 11, ""Premise"": 40}",Premise,"As a matter of fact, uh - 25 percent of the total tax deductions, go for only 1 percent of the richest people in this country, and over 50 percent of the tax uh credits go for the 14 percent of the richest people in this country.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,821.12,835.48,clip_53
54,975,"When Mr. Ford first became president in - in August of 1974, the first thing he did in - in October was to ask for a $4.7 billion increase in taxes on our people in the midst of the heaviest recession, since uh - since the great depression of nineteen uh - of the 1940s.",14,5_1976,3,3,12546,12817,,"{""Premise"": 58, ""O"": 1}",Premise,"When Mr. Ford first became president in - in August of 1974, the first thing he did in - in October was to ask for a $4.7 billion increase in taxes on our people in the midst of the heaviest recession, since uh - since the great depression of nineteen uh - of the 1940s.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,835.48,853.24,clip_54
55,976,"In uh - January of 1975 he asked for a tax change: a $5.6 billion increase on low-and-middle-income private individuals, a six and a half billion dollar decrease on the corporations and the special interests.",14,5_1976,4,4,12817,13026,,"{""Premise"": 38, ""O"": 1}",Premise,"In uh - January of 1975 he asked for a tax change: a $5.6 billion increase on low-and-middle-income private individuals, a six and a half billion dollar decrease on the corporations and the special interests.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,853.24,866.52,clip_55
56,977,"In uh - December of uh - 1975 he vetoed the roughly 18 to 20 billion dollar uh tax-reduction bill that had been passed by the Congress, and then he came back later on in January of this year and he did advocate a $10 billion tax reduction, but it would be offset by a $6 billion increase this coming January in deductions for Social Security payments and for unemployment compensation.",14,5_1976,5,5,13026,13412,,"{""Premise"": 73, ""O"": 3}",Premise,"In uh - December of uh - 1975 he vetoed the roughly 18 to 20 billion dollar uh tax-reduction bill that had been passed by the Congress, and then he came back later on in January of this year and he did advocate a $10 billion tax reduction, but it would be offset by a $6 billion increase this coming January in deductions for Social Security payments and for unemployment compensation.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,866.52,888.44,clip_56
57,978,"The whole philosophy of the Republican party, including uh - my opponent, has been to pile on taxes on low-income people to take 'em off on the corporations.",14,5_1976,6,6,13412,13570,,"{""Claim"": 30, ""O"": 1}",Claim,"The whole philosophy of the Republican party, including uh - my opponent, has been to pile on taxes on low-income people to take 'em off on the corporations.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Claim,888.44,898.16,clip_57
58,979,"As a matter fact, in - sin- since the late sixties when Mr. Nixon took office, we've had a reduction in uh - in the percentage of taxes paid by corporations from 30 percent down to about 20 percent.",14,5_1976,7,7,13570,13769,,"{""Premise"": 42, ""O"": 1}",Premise,"As a matter fact, in - sin- since the late sixties when Mr. Nixon took office, we've had a reduction in uh - in the percentage of taxes paid by corporations from 30 percent down to about 20 percent.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,898.16,908.84,clip_58
59,980,"We've had an increase in taxes paid by individuals, payroll taxes, from14 Percent up to 20 percent.",14,5_1976,8,8,13769,13869,,"{""Premise"": 20, ""O"": 1}",Premise,"We've had an increase in taxes paid by individuals, payroll taxes, from14 Percent up to 20 percent.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,908.84,915.04,clip_59
60,981,And this is what the Republicans have done to us.,14,5_1976,9,9,13869,13919,,"{""O"": 2, ""Premise"": 9}",Premise,And this is what the Republicans have done to us.,CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,915.04,917.12,clip_60
61,982,And this is why a tax reform is so important.,14,5_1976,10,10,13919,13965,,"{""O"": 2, ""Claim"": 9}",Claim,And this is why a tax reform is so important.,CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Claim,917.12,920.44,clip_61
62,983,"CARTER: Well, as a matter of fact there is.",17,5_1976,0,0,14710,14754,,"{""O"": 5, ""Claim"": 7}",Claim," Well, as a matter of fact there is.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Claim,962.56,965.44,clip_62
63,984,"If we assume the ah - uh - a rate of growth of our economy, equivalent to what it was during President Johnson, President Kennedy, even before the - the - the - uh wa uh - Vietnese- namese War, and if we assume that at the end of the four-year period we can cut our unemployment rate down to 4 to 4 and a half percent - under those circumstances, even assuming no elimination of unnecessary programs and assuming an increase in the ad- in the allotment of money to finance programs, increasing as the inflation rate does - my economic projections, I think confirmed by the House uh - and the Senate committees, have been with the $60 billion extra amount of money that can be spent in fiscal year '81 which will be the last year of this next term.",17,5_1976,1,1,14754,15502,,"{""Premise"": 149, ""O"": 4}",Premise,"If we assume the ah - uh - a rate of growth of our economy, equivalent to what it was during President Johnson, President Kennedy, even before the - the - the - uh wa uh - Vietnese- namese War, and if we assume that at the end of the four-year period we can cut our unemployment rate down to 4 to 4 and a half percent - under those circumstances, even assuming no elimination of unnecessary programs and assuming an increase in the ad- in the allotment of money to finance programs, increasing as the inflation rate does - my economic projections, I think confirmed by the House uh - and the Senate committees, have been with the $60 billion extra amount of money that can be spent in fiscal year '81 which will be the last year of this next term.",CARTER,Candidate,TRAIN,23 Sep 1976,1976,Jimmy E. Carter,Premise,965.44,1014.28,clip_63
