,Unnamed: 0,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
10,19326,This will work.,1,19_1992,10,10,3453,3469,,"{""Claim"": 3, ""O"": 1}",Claim,This will work.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,242.16,243.52,clip_10
11,19327,"On this, as on so many other issues, I have a fundamental difference from the present administration.",1,19_1992,11,11,3470,3572,,"{""O"": 4, ""Claim"": 16}",Claim,"On this, as on so many other issues, I have a fundamental difference from the present administration.",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,243.52,249.0,clip_11
12,19328,I don't believe trickle down economics will work.,1,19_1992,12,12,3572,3622,,"{""Claim"": 9, ""O"": 1}",Claim,I don't believe trickle down economics will work.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,249.0,251.68,clip_12
13,19329,Unemployment is up.,1,19_1992,13,13,3622,3642,,"{""Premise"": 3, ""O"": 1}",Premise,Unemployment is up.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Premise,251.68,252.76,clip_13
14,19330,Most people are working harder for less money than they were making 10 years ago.,1,19_1992,14,14,3642,3724,,"{""Premise"": 15, ""O"": 1}",Premise,Most people are working harder for less money than they were making 10 years ago.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Premise,252.76,256.48,clip_14
15,19331,I think we can do better if we have the courage to change.,1,19_1992,15,15,3724,3783,,"{""Claim"": 13, ""O"": 1}",Claim,I think we can do better if we have the courage to change.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,256.48,260.0,clip_15
16,19332,BUSH: Do I have 1 minute?,3,19_1992,0,0,3821,3847,,"{""O"": 8}",O, Do I have 1 minute?,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,O,263.4,264.8,clip_16
17,19333,Just the ground rules here.,3,19_1992,1,1,3847,3875,,"{""O"": 6}",O,Just the ground rules here.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,O,264.8,266.4,clip_17
18,19334,"BUSH: Well, he doesn't like trickle down government but I think he's talking about the Reagan-Bush years where we created 15 million jobs.",5,19_1992,0,0,3952,4091,,"{""O"": 13, ""Claim"": 15}",Claim," Well, he doesn't like trickle down government but I think he's talking about the Reagan-Bush years where we created 15 million jobs.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,269.28,278.36,clip_18
19,19335,The rich are paying a bigger percent of the total tax burden.,5,19_1992,1,1,4091,4153,,"{""Premise"": 12, ""O"": 1}",Premise,The rich are paying a bigger percent of the total tax burden.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Premise,278.36,282.52,clip_19
20,19336,And what I don't like is trickle down government.,5,19_1992,2,2,4153,4203,,"{""O"": 3, ""Claim"": 8}",Claim,And what I don't like is trickle down government.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,282.52,285.52,clip_20
21,19337,"And therein, I think Governor Clinton keeps talking about trickle down, trickle down, and he's still talking about spending more and taxing more.",5,19_1992,3,3,4203,4349,,"{""O"": 18, ""Claim"": 10}",O,"And therein, I think Governor Clinton keeps talking about trickle down, trickle down, and he's still talking about spending more and taxing more.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Mixed,285.52,294.32,clip_21
22,19338,"Government -- he says invest government, grow government.",5,19_1992,4,4,4349,4407,,"{""O"": 3, ""Claim"": 7}",Claim,"Government -- he says invest government, grow government.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,294.32,297.8,clip_22
23,19339,Government doesn't create jobs.,5,19_1992,5,5,4407,4439,,"{""Claim"": 5, ""O"": 1}",Claim,Government doesn't create jobs.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,297.8,299.68,clip_23
24,19340,"If they do, they're make-work jobs.",5,19_1992,6,6,4439,4475,,"{""Claim"": 8, ""O"": 1}",Claim,"If they do, they're make-work jobs.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,299.68,301.92,clip_24
25,19341,It's the private sector that creates jobs.,5,19_1992,7,7,4475,4518,,"{""Claim"": 8, ""O"": 1}",Claim,It's the private sector that creates jobs.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,301.92,304.4,clip_25
26,19342,"And yes, we've got too many taxes on the American people and we're spending too much.",5,19_1992,8,8,4518,4604,,"{""O"": 5, ""Claim"": 15}",Claim,"And yes, we've got too many taxes on the American people and we're spending too much.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,304.4,308.72,clip_26
27,19343,And that's why I want to get the deficit down by controlling the growth of mandatory spending.,5,19_1992,9,9,4605,4700,,"{""O"": 5, ""Claim"": 14}",Claim,And that's why I want to get the deficit down by controlling the growth of mandatory spending.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,308.72,315.08,clip_27
28,19344,It won't be painless.,5,19_1992,10,10,4700,4722,,"{""Claim"": 5, ""O"": 1}",Claim,It won't be painless.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,315.08,316.28,clip_28
29,19345,I think Mr. Perot put his finger on something there.,5,19_1992,11,11,4722,4775,,"{""O"": 11}",O,I think Mr. Perot put his finger on something there.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,O,316.28,318.68,clip_29
30,19346,It won't be painless but we've got to get the job done.,5,19_1992,12,12,4775,4831,,"{""O"": 7, ""Claim"": 8}",Claim,It won't be painless but we've got to get the job done.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,318.68,321.76,clip_30
31,19347,But not by raising taxes.,5,19_1992,13,13,4831,4857,,"{""Claim"": 5, ""O"": 1}",Claim,But not by raising taxes.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,321.76,325.12,clip_31
32,19348,"Mr. and Mrs. America, when you hear him say we're going to tax only the rich, watch your wallet because his figures don't add up and he's going to sock it right to the middle class taxpayer and lower, if he's going to pay for all the spending programs he proposes.",5,19_1992,14,14,4858,5123,,"{""O"": 9, ""Claim"": 32, ""Premise"": 18}",Claim,"Mr. and Mrs. America, when you hear him say we're going to tax only the rich, watch your wallet because his figures don't add up and he's going to sock it right to the middle class taxpayer and lower, if he's going to pay for all the spending programs he proposes.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Mixed,325.12,339.84,clip_32
33,19349,So we have a big difference on this trickle down theory.,5,19_1992,15,15,5124,5181,,"{""O"": 2, ""Claim"": 10}",Claim,So we have a big difference on this trickle down theory.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,339.84,342.88,clip_33
34,19350,I do not want any more trickle down government.,5,19_1992,16,16,5181,5229,,"{""Claim"": 9, ""O"": 1}",Claim,I do not want any more trickle down government.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,342.88,345.56,clip_34
35,19351,It's gotten too big.,5,19_1992,17,17,5229,5250,,"{""Claim"": 5, ""O"": 1}",Claim,It's gotten too big.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,345.56,346.44,clip_35
36,19352,I want to do something about that.,5,19_1992,18,18,5250,5285,,"{""Claim"": 7, ""O"": 1}",Claim,I want to do something about that.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,346.44,348.56,clip_36
37,19353,"PEROT: The basic problem with it, it doesn't balance the budget.",7,19_1992,0,0,5376,5441,,"{""O"": 3, ""Claim"": 12}",Claim," The basic problem with it, it doesn't balance the budget.",PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Claim,353.08,356.32,clip_37
38,19354,"If you forecast it out, we still have a significant deficit under each of their plans, as I understand them.",7,19_1992,1,1,5441,5550,,"{""O"": 12, ""Claim"": 11}",O,"If you forecast it out, we still have a significant deficit under each of their plans, as I understand them.",PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Mixed,356.32,362.0,clip_38
39,19355,Our challenge is to stop the financial bleeding.,7,19_1992,2,2,5550,5599,,"{""Claim"": 8, ""O"": 1}",Claim,Our challenge is to stop the financial bleeding.,PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Claim,362.0,364.36,clip_39
40,19356,"If you take a patient into the hospital that's bleeding arterially, step one is to stop the bleeding.",7,19_1992,3,3,5599,5701,,"{""Premise"": 20, ""O"": 1}",Premise,"If you take a patient into the hospital that's bleeding arterially, step one is to stop the bleeding.",PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Premise,364.36,368.84,clip_40
41,19357,And we are bleeding arterially.,7,19_1992,4,4,5701,5733,,"{""O"": 2, ""Claim"": 4}",Claim,And we are bleeding arterially.,PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Claim,368.84,370.4,clip_41
42,19358,"There's only one way out of this, and that is to stop the deterioration of our job base, to have a growing, expanding job base, to give us the tax base -- see, balancing the budget is not nearly as difficult as paying off the $4 trillion debt and leaving our children the American dream intact.",7,19_1992,5,5,5734,6029,,"{""Claim"": 30, ""O"": 10, ""Premise"": 24}",Claim,"There's only one way out of this, and that is to stop the deterioration of our job base, to have a growing, expanding job base, to give us the tax base -- see, balancing the budget is not nearly as difficult as paying off the $4 trillion debt and leaving our children the American dream intact.",PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Mixed,370.4,387.64,clip_42
43,19359,We have spent their money.,7,19_1992,6,6,6030,6057,,"{""Claim"": 5, ""O"": 1}",Claim,We have spent their money.,PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Claim,387.64,388.76,clip_43
44,19360,We've got to pay it back.,7,19_1992,7,7,6057,6083,,"{""Claim"": 7, ""O"": 1}",Claim,We've got to pay it back.,PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Claim,388.76,390.0,clip_44
45,19361,"This is going to take fair, shared sacrifice.",7,19_1992,8,8,6083,6129,,"{""Claim"": 9, ""O"": 1}",Claim,"This is going to take fair, shared sacrifice.",PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Claim,390.0,392.72,clip_45
46,19362,My plan balances the budget within 6 years.,7,19_1992,9,9,6129,6173,,"{""Claim"": 8, ""O"": 1}",Claim,My plan balances the budget within 6 years.,PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Claim,392.72,396.4,clip_46
47,19363,We didn't do it faster than that because we didn't want to disrupt the economy.,7,19_1992,10,10,6173,6253,,"{""Claim"": 8, ""O"": 2, ""Premise"": 8}",Claim,We didn't do it faster than that because we didn't want to disrupt the economy.,PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Mixed,396.4,400.08,clip_47
48,19364,We gave it off to a slow start and a fast finish to give the economy time to recover.,7,19_1992,11,11,6253,6339,,"{""Premise"": 19, ""O"": 1}",Premise,We gave it off to a slow start and a fast finish to give the economy time to recover.,PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Premise,400.08,404.52,clip_48
49,19365,"But we faced it and we did it, and we believe it's fair, shared sacrifice.",7,19_1992,12,12,6339,6414,,"{""O"": 11, ""Claim"": 8}",O,"But we faced it and we did it, and we believe it's fair, shared sacrifice.",PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Mixed,404.52,409.2,clip_49
50,19366,The one thing I have done is lay it squarely on the table in front of the American people.,7,19_1992,13,13,6415,6506,,"{""O"": 20}",O,The one thing I have done is lay it squarely on the table in front of the American people.,PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,O,409.2,413.52,clip_50
51,19367,"You've had a number of occasions to see in detail what the plan is, and at least you'll understand it.",7,19_1992,14,14,6506,6609,,"{""O"": 24}",O,"You've had a number of occasions to see in detail what the plan is, and at least you'll understand it.",PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,O,413.52,420.2,clip_51
52,19368,"I think that's fundamental in our country, that you know what you're getting into.",7,19_1992,15,15,6609,6692,,"{""Claim"": 17, ""O"": 1}",Claim,"I think that's fundamental in our country, that you know what you're getting into.",PEROT,Candidate,VALIDATION,19 Oct 1992,1992,Henry Ross Perot,Claim,420.2,423.76,clip_52
53,19369,CLINTON: I disagree with both of them.,9,19_1992,0,0,7166,7205,,"{""O"": 3, ""Claim"": 6}",Claim, I disagree with both of them.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,451.92,453.12,clip_53
54,19370,"For one thing, let me just follow up here.",9,19_1992,1,1,7205,7248,,"{""O"": 11}",O,"For one thing, let me just follow up here.",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,O,453.12,456.2,clip_54
55,19371,I disagree with Mr. Perot that the answer is to raise -- put a 50-cent gas tax on the middle class and raise more taxes on the middle class and the working poor than on the wealthy.,9,19_1992,2,2,7248,7430,,"{""Claim"": 37, ""O"": 1}",Claim,I disagree with Mr. Perot that the answer is to raise -- put a 50-cent gas tax on the middle class and raise more taxes on the middle class and the working poor than on the wealthy.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,456.2,465.12,clip_55
56,19372,His own analysis says that unemployment will be slightly higher in 1995 under his plan than it is today.,9,19_1992,3,3,7430,7535,,"{""Premise"": 19, ""O"": 1}",Premise,His own analysis says that unemployment will be slightly higher in 1995 under his plan than it is today.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Premise,465.12,472.08,clip_56
57,19373,"And as far as what Mr. Bush says, he is the person who raised taxes on the middle class after saying he wouldn't.",9,19_1992,4,4,7536,7650,,"{""O"": 10, ""Premise"": 16}",Premise,"And as far as what Mr. Bush says, he is the person who raised taxes on the middle class after saying he wouldn't.",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Premise,472.08,477.72,clip_57
58,19374,"And just this year, Mr. Bush vetoed a tax increase on the wealthy that gave middle class tax relief.",9,19_1992,5,5,7650,7751,,"{""O"": 2, ""Premise"": 19}",Premise,"And just this year, Mr. Bush vetoed a tax increase on the wealthy that gave middle class tax relief.",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Premise,477.72,484.0,clip_58
59,19375,He vetoed middle class tax relief this year.,9,19_1992,6,6,7751,7796,,"{""Premise"": 8, ""O"": 1}",Premise,He vetoed middle class tax relief this year.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Premise,484.0,487.32,clip_59
60,19376,"And furthermore, under this administration, spending has increased more than it has in the last 20 years and he asked Congress to spend more money than it actually spent.",9,19_1992,7,7,7797,7968,,"{""O"": 5, ""Premise"": 27}",Premise,"And furthermore, under this administration, spending has increased more than it has in the last 20 years and he asked Congress to spend more money than it actually spent.",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Premise,487.32,496.68,clip_60
61,19377,"Now, it's hard to out-spend Congress but he tried to for the last 3 years.",9,19_1992,8,8,7968,8043,,"{""O"": 3, ""Claim"": 15}",Claim,"Now, it's hard to out-spend Congress but he tried to for the last 3 years.",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,496.68,500.28,clip_61
62,19378,"So my view is the middle class is the -- they've been suffering, Jim.",9,19_1992,9,9,8044,8114,,"{""O"": 4, ""Claim"": 13}",Claim,"So my view is the middle class is the -- they've been suffering, Jim.",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,500.28,505.2,clip_62
63,19379,"Now, should people pay more for Medicare if they can?",9,19_1992,10,10,8114,8168,,"{""O"": 2, ""Claim"": 10}",Claim,"Now, should people pay more for Medicare if they can?",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,505.2,508.32,clip_63
64,19380,Yes.,9,19_1992,11,11,8168,8173,,"{""Claim"": 1, ""O"": 1}",Claim,Yes.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,2182.4,2183.0,clip_64
65,19381,"Should they pay more for Social Security if they get more out of it than they paid in, they're upper income people?",9,19_1992,12,12,8173,8289,,"{""Claim"": 25}",Claim,"Should they pay more for Social Security if they get more out of it than they paid in, they're upper income people?",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,508.72,513.84,clip_65
66,19382,Yes.,9,19_1992,13,13,8168,8173,,{},,Yes.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Mixed,2182.4,2183.0,clip_66
67,19383,But look what's happened to the middle class.,9,19_1992,14,14,8294,8340,,"{""O"": 10}",O,But look what's happened to the middle class.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,O,514.48,516.36,clip_67
68,19384,Middle class Americans are working harder for less money than they were making ten years ago and they're paying higher taxes.,9,19_1992,15,15,8340,8466,,"{""Premise"": 22, ""O"": 1}",Premise,Middle class Americans are working harder for less money than they were making ten years ago and they're paying higher taxes.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Premise,516.36,522.48,clip_68
69,19385,The tax burden on them has not gone down.,9,19_1992,16,16,8466,8508,,"{""Claim"": 9, ""O"": 1}",Claim,The tax burden on them has not gone down.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,522.48,525.16,clip_69
70,19386,It has gone up.,9,19_1992,17,17,8508,8524,,"{""Claim"": 4, ""O"": 1}",Claim,It has gone up.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,525.16,525.96,clip_70
71,19387,"I don't think the answer is to slow the economy down more, drive unemployment up more and undermine the health of the private sector.",9,19_1992,18,18,8524,8658,,"{""Claim"": 26, ""O"": 1}",Claim,"I don't think the answer is to slow the economy down more, drive unemployment up more and undermine the health of the private sector.",CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,525.96,533.16,clip_71
72,19388,The answer is to invest and grow this economy.,9,19_1992,19,19,8658,8705,,"{""Claim"": 9, ""O"": 1}",Claim,The answer is to invest and grow this economy.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Claim,533.16,535.4,clip_72
73,19389,That's what works in other countries and that's what'll work here.,9,19_1992,20,20,8705,8772,,"{""Premise"": 7, ""O"": 2, ""Claim"": 6}",Premise,That's what works in other countries and that's what'll work here.,CLINTON,Candidate,VALIDATION,19 Oct 1992,1992,William(Bill) J. Clinton,Mixed,535.4,537.72,clip_73
74,19390,BUSH: I think everybody's paying too much taxes.,11,19_1992,0,0,9010,9059,,"{""O"": 3, ""Claim"": 8}",Claim, I think everybody's paying too much taxes.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,548.12,550.32,clip_74
75,19391,He refers to one tax increase.,11,19_1992,1,1,9059,9090,,"{""O"": 7}",O,He refers to one tax increase.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,O,550.32,552.64,clip_75
76,19392,"Let me remind you it was a Democratic tax increase, and I didn't want to do it and I went along with it.",11,19_1992,2,2,9090,9195,,"{""O"": 8, ""Premise"": 18}",Premise,"Let me remind you it was a Democratic tax increase, and I didn't want to do it and I went along with it.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Premise,552.64,559.04,clip_76
77,19393,And I said I make a mistake.,11,19_1992,3,3,9195,9224,,"{""O"": 4, ""Claim"": 4}",O,And I said I make a mistake.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Mixed,559.04,560.36,clip_77
78,19394,"If I make a mistake, I admit it.",11,19_1992,4,4,9224,9257,,"{""Claim"": 10}",Claim,"If I make a mistake, I admit it.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,560.36,561.76,clip_78
79,19395,That's quite different than some.,11,19_1992,5,5,9257,9291,,"{""Claim"": 6, ""O"": 1}",Claim,That's quite different than some.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,561.76,563.12,clip_79
80,19396,But I think that's the American way.,11,19_1992,6,6,9291,9328,,"{""O"": 9}",O,But I think that's the American way.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,O,563.12,565.24,clip_80
81,19397,"I think everyone's paying too much, but I think this idea that you can go out and -- then he hits me for vetoing a tax bill.",11,19_1992,7,7,9328,9453,,"{""Claim"": 7, ""O"": 23}",O,"I think everyone's paying too much, but I think this idea that you can go out and -- then he hits me for vetoing a tax bill.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Mixed,565.24,571.52,clip_81
82,19398,"Yes, I did.",11,19_1992,8,8,9453,9465,,"{""O"": 5}",O,"Yes, I did.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,O,571.52,572.68,clip_82
83,19399,And the American taxpayer ought to be glad they have a president to stand up to a spending Congress.,11,19_1992,9,9,9465,9566,,"{""O"": 2, ""Claim"": 18}",Claim,And the American taxpayer ought to be glad they have a president to stand up to a spending Congress.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,572.68,578.48,clip_83
84,19400,"We remember what it was like when we had a spending president and a spending Congress, and interest rates -- who remembers that?",11,19_1992,10,10,9566,9695,,"{""Premise"": 20, ""O"": 5}",Premise,"We remember what it was like when we had a spending president and a spending Congress, and interest rates -- who remembers that?",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Premise,578.48,586.0,clip_84
85,19401,"They were at 21.5% under Jimmy Carter, and inflation was 15.",11,19_1992,11,11,9695,9756,,"{""Premise"": 13, ""O"": 1}",Premise,"They were at 21.5% under Jimmy Carter, and inflation was 15.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Premise,586.0,591.44,clip_85
86,19402,We don't want to go back to that.,11,19_1992,12,12,9756,9790,,"{""Claim"": 9, ""O"": 1}",Claim,We don't want to go back to that.,BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,591.44,593.32,clip_86
87,19403,"And so yes, everybody's taxed too much and I want to get the taxes down, but not by signing a tax bill that's gonna raise taxes on people.",11,19_1992,13,13,9791,9930,,"{""O"": 8, ""Claim"": 26}",Claim,"And so yes, everybody's taxed too much and I want to get the taxes down, but not by signing a tax bill that's gonna raise taxes on people.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Claim,593.32,602.12,clip_87
88,19404,"BUSH: Well, the record in Arkansas.",13,19_1992,0,0,10106,10142,,"{""O"": 5, ""Premise"": 4}",O," Well, the record in Arkansas.",BUSH,Candidate,VALIDATION,19 Oct 1992,1992,George H. W. Bush,Mixed,613.2,614.92,clip_88
