,Unnamed: 0,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
11,13546,"And therefore if we are to have peace, we must know how to deal with the Communists and their leaders.",5,4_1960,9,9,2398,2501,,"{""O"": 3, ""Claim"": 19}",Claim,"And therefore if we are to have peace, we must know how to deal with the Communists and their leaders.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,157.72,171.32,clip_11
12,13547,I know Mr. Khrushchev.,5,4_1960,10,10,2501,2524,,"{""Premise"": 4, ""O"": 1}",Premise,I know Mr. Khrushchev.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,171.32,173.56,clip_12
13,13548,I also have had the opportunity of knowing and meeting other Communist leaders in the world.,5,4_1960,11,11,2524,2617,,"{""Premise"": 16, ""O"": 1}",Premise,I also have had the opportunity of knowing and meeting other Communist leaders in the world.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,173.56,178.72,clip_13
14,13549,"I believe there are certain principles we must find in dealing with him and his colleagues - principles, if followed, that will keep the peace and that also can extend freedom.",5,4_1960,12,12,2617,2794,,"{""Premise"": 33, ""O"": 1}",Premise,"I believe there are certain principles we must find in dealing with him and his colleagues - principles, if followed, that will keep the peace and that also can extend freedom.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,178.72,192.0,clip_14
15,13550,"First, we have to learn from the past, because we cannot afford to make the mistakes of the past.",5,4_1960,13,13,2794,2892,,"{""O"": 5, ""Claim"": 7, ""Premise"": 11}",Premise,"First, we have to learn from the past, because we cannot afford to make the mistakes of the past.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Mixed,192.0,199.24,clip_15
16,13551,"In the seven years before this Administration came into power in Washington, we found that six hundred million people went behind the Iron Curtain.",5,4_1960,14,14,2892,3040,,"{""Premise"": 25, ""O"": 1}",Premise,"In the seven years before this Administration came into power in Washington, we found that six hundred million people went behind the Iron Curtain.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,199.24,209.76,clip_16
17,13552,And at the end of that seven years we were engaged in a war in Korea which cost of thirty thousand American lives.,5,4_1960,15,15,3040,3155,,"{""O"": 2, ""Premise"": 22}",Premise,And at the end of that seven years we were engaged in a war in Korea which cost of thirty thousand American lives.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,209.76,217.44,clip_17
18,13553,"In the past seven years, in President Eisenhower's Administration, this situation has been reversed.",5,4_1960,16,16,3155,3256,,"{""Premise"": 17, ""O"": 1}",Premise,"In the past seven years, in President Eisenhower's Administration, this situation has been reversed.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,217.44,224.52,clip_18
19,13554,"We ended the Korean War; by strong, firm leadership we have kept out of other wars; and we have avoided surrender of principle or territory at the conference table.",5,4_1960,17,17,3256,3421,,"{""Premise"": 29, ""O"": 4}",Premise,"We ended the Korean War; by strong, firm leadership we have kept out of other wars; and we have avoided surrender of principle or territory at the conference table.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,224.52,238.12,clip_19
20,13555,"Now why were we successful, as our predecessors were not successful?",5,4_1960,18,18,3421,3490,,"{""O"": 13}",O,"Now why were we successful, as our predecessors were not successful?",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,O,238.12,244.4,clip_20
21,13556,I think there're several reasons.,5,4_1960,19,19,3490,3524,,"{""Claim"": 6, ""O"": 1}",Claim,I think there're several reasons.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,244.4,246.64,clip_21
22,13557,"In the first place, they made a fatal error in misjudging the Communists; in trying to apply to them the same rules of conduct that you would apply to the leaders of the free world.",5,4_1960,20,20,3524,3706,,"{""Claim"": 14, ""O"": 2, ""Premise"": 22}",Premise,"In the first place, they made a fatal error in misjudging the Communists; in trying to apply to them the same rules of conduct that you would apply to the leaders of the free world.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Mixed,246.64,259.04,clip_22
23,13558,One of the major errors they made was the one that led to the Korean War.,5,4_1960,21,21,3706,3780,,"{""Claim"": 16, ""O"": 1}",Claim,One of the major errors they made was the one that led to the Korean War.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,259.04,263.52,clip_23
24,13559,"In ruling out the defense of Korea, they invited aggression in that area.",5,4_1960,22,22,3780,3854,,"{""Premise"": 14, ""O"": 1}",Premise,"In ruling out the defense of Korea, they invited aggression in that area.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,263.52,268.68,clip_24
25,13560,They thought they were going to have peace - it brought war.,5,4_1960,23,23,3854,3915,,"{""Premise"": 12, ""O"": 1}",Premise,They thought they were going to have peace - it brought war.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,268.68,272.4,clip_25
26,13561,We learned from their mistakes.,5,4_1960,24,24,3915,3947,,"{""Claim"": 5, ""O"": 1}",Claim,We learned from their mistakes.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,272.4,274.88,clip_26
27,13562,"And so, in our seven years, we find that we have been firm in our diplomacy; we have never made concessions without getting concessions in return.",5,4_1960,25,25,3947,4094,,"{""O"": 5, ""Premise"": 25}",Premise,"And so, in our seven years, we find that we have been firm in our diplomacy; we have never made concessions without getting concessions in return.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,274.88,284.32,clip_27
28,13563,We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,5,4_1960,26,26,4094,4194,,"{""Premise"": 19, ""O"": 1}",Premise,We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,284.32,290.6,clip_28
29,13564,"But we have never been willing to do anything that, in effect, surrendered freedom any place in the world.",5,4_1960,27,27,4194,4301,,"{""O"": 2, ""Premise"": 20}",Premise,"But we have never been willing to do anything that, in effect, surrendered freedom any place in the world.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,290.6,298.48,clip_29
30,13565,"That is why President Eisenhower was correct in not apologizing or expressing regrets to Mr. Khrushchev at the Paris Conference, as Senator Kennedy suggested he could have done.",5,4_1960,28,28,4301,4479,,"{""Claim"": 29, ""O"": 1}",Claim,"That is why President Eisenhower was correct in not apologizing or expressing regrets to Mr. Khrushchev at the Paris Conference, as Senator Kennedy suggested he could have done.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,298.48,310.68,clip_30
31,13566,"That is why Senator wh- President Eisenhower was also correct in his policy in the Formosa Straits, where he declined, and refused to follow the recommendations - recommendations which Senator Kennedy voted for in 1955; again made in 1959; again repeated in his debates that you have heard - recommendations with regard to - again - slicing off a piece of free territory, and abandoning it, if - in effect, to the Communists.",5,4_1960,29,29,4479,4905,,"{""Claim"": 55, ""O"": 3, ""Premise"": 23}",Claim,"That is why Senator wh- President Eisenhower was also correct in his policy in the Formosa Straits, where he declined, and refused to follow the recommendations - recommendations which Senator Kennedy voted for in 1955; again made in 1959; again repeated in his debates that you have heard - recommendations with regard to - again - slicing off a piece of free territory, and abandoning it, if - in effect, to the Communists.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Mixed,310.68,341.36,clip_31
32,13567,Why did the President feel this was wrong and why was the President right and his critics wrong?,5,4_1960,30,30,4905,5002,,"{""O"": 19}",O,Why did the President feel this was wrong and why was the President right and his critics wrong?,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,O,341.36,347.28,clip_32
33,13568,"Because again this showed a lack of understanding of dictators, a lack of understanding particularly of Communists, because every time you make such a concession it does not lead to peace; it only encourages them to blackmail you.",5,4_1960,31,31,5002,5233,,"{""O"": 6, ""Premise"": 16, ""Claim"": 20}",Claim,"Because again this showed a lack of understanding of dictators, a lack of understanding particularly of Communists, because every time you make such a concession it does not lead to peace; it only encourages them to blackmail you.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Mixed,347.28,363.36,clip_33
34,13569,It encourages them to begin a war.,5,4_1960,32,32,5233,5268,,"{""Claim"": 7, ""O"": 1}",Claim,It encourages them to begin a war.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,363.36,367.04,clip_34
35,13570,"And so I say that the record shows that we know how to keep the peace, to keep it without surrender.",5,4_1960,33,33,5268,5369,,"{""O"": 6, ""Premise"": 17}",Premise,"And so I say that the record shows that we know how to keep the peace, to keep it without surrender.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,367.04,374.16,clip_35
36,13571,Let us move now to the future.,5,4_1960,34,34,5369,5400,,"{""O"": 8}",O,Let us move now to the future.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,O,374.16,377.0,clip_36
37,13572,"It is not enough to stand on this record because we are dealing with the most ruthless, fanatical... leaders that the world has ever seen.",5,4_1960,35,35,5400,5539,,"{""Claim"": 9, ""O"": 2, ""Premise"": 17}",Premise,"It is not enough to stand on this record because we are dealing with the most ruthless, fanatical... leaders that the world has ever seen.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Mixed,377.0,385.68,clip_37
38,13573,"That is why I say that in this period of the sixties, America must move forward in every area.",5,4_1960,36,36,5539,5634,,"{""O"": 7, ""Claim"": 14}",Claim,"That is why I say that in this period of the sixties, America must move forward in every area.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,385.68,393.0,clip_38
39,13574,"First of all, although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily, we must increase our strength, increase it so that we will always have enough strength that regardless of what our potential opponents have - if the should launch a surprise attack - we will be able to destroy their war-making capability.",5,4_1960,37,37,5634,5989,,"{""O"": 5, ""Premise"": 61}",Premise,"First of all, although we are today, as Senator Kennedy has admitted, the strongest nation in the world militarily, we must increase our strength, increase it so that we will always have enough strength that regardless of what our potential opponents have - if the should launch a surprise attack - we will be able to destroy their war-making capability.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,393.0,414.6,clip_39
40,13575,"They must know, in other words, that it is national suicide if they begin anything.",5,4_1960,38,38,5989,6073,,"{""Claim"": 17, ""O"": 1}",Claim,"They must know, in other words, that it is national suicide if they begin anything.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,414.6,419.56,clip_40
41,13576,We need this kind of strength because we're the guardians of the peace.,5,4_1960,39,39,6073,6145,,"{""Claim"": 6, ""O"": 2, ""Premise"": 7}",Premise,We need this kind of strength because we're the guardians of the peace.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Mixed,419.56,424.08,clip_41
42,13577,"In addition to military strength, we need to see that the economy of this country continues to grow.",5,4_1960,40,40,6145,6246,,"{""O"": 7, ""Claim"": 13}",Claim,"In addition to military strength, we need to see that the economy of this country continues to grow.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,424.08,430.16,clip_42
43,13578,It has grown in the past seven years.,5,4_1960,41,41,6246,6284,,"{""Premise"": 8, ""O"": 1}",Premise,It has grown in the past seven years.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,430.16,432.8,clip_43
44,13579,It can and will grow even more in the next four.,5,4_1960,42,42,6284,6333,,"{""Claim"": 11, ""O"": 1}",Claim,It can and will grow even more in the next four.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,432.8,436.64,clip_44
45,13580,And the reason that it must grow even more is because we have things to do at home and also because we're in a race for survival - a race in which it isn't enough to be ahead; it isn't enough simply to be complacent.,5,4_1960,43,43,6333,6550,,"{""O"": 15, ""Premise"": 35}",Premise,And the reason that it must grow even more is because we have things to do at home and also because we're in a race for survival - a race in which it isn't enough to be ahead; it isn't enough simply to be complacent.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,436.64,450.2,clip_45
46,13581,We have to move ahead in order to stay ahead.,5,4_1960,44,44,6550,6596,,"{""Claim"": 10, ""O"": 1}",Claim,We have to move ahead in order to stay ahead.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,450.2,453.72,clip_46
47,13582,"And that is why, in this field, I have made recommendations which I am confident will move the American economy ahead - move it firmly and soundly so that there will never be a time when the Soviet Union will be able to challenge our superiority in this field.",5,4_1960,45,45,6596,6857,,"{""O"": 2, ""Premise"": 50}",Premise,"And that is why, in this field, I have made recommendations which I am confident will move the American economy ahead - move it firmly and soundly so that there will never be a time when the Soviet Union will be able to challenge our superiority in this field.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,453.72,468.76,clip_47
48,13583,"And so we need military strength, we need economic strength, we also need the right diplomatic policies.",5,4_1960,46,46,6857,6962,,"{""O"": 5, ""Claim"": 15}",Claim,"And so we need military strength, we need economic strength, we also need the right diplomatic policies.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,468.76,476.24,clip_48
49,13584,What are they?,5,4_1960,47,47,6962,6977,,"{""O"": 4}",O,What are they?,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,O,476.24,477.68,clip_49
50,13585,Again we turn to the past.,5,4_1960,48,48,6977,7004,,"{""O"": 2, ""Premise"": 5}",Premise,Again we turn to the past.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,477.68,481.2,clip_50
51,13586,"Firmness but no belligerence, and by no belligerence I mean that we do not answer insult by insult.",5,4_1960,49,49,7004,7104,,"{""Premise"": 19, ""O"": 1}",Premise,"Firmness but no belligerence, and by no belligerence I mean that we do not answer insult by insult.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,481.2,488.8,clip_51
52,13587,"When you are proud and confident of your strength, you do not get down to the level of Mr. Khrushchev and his colleagues.",5,4_1960,50,50,7104,7226,,"{""Premise"": 24, ""O"": 1}",Premise,"When you are proud and confident of your strength, you do not get down to the level of Mr. Khrushchev and his colleagues.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,488.8,497.4,clip_52
53,13588,And that example that President Eisenhower has set we will continue to follow.,5,4_1960,51,51,7226,7305,,"{""O"": 2, ""Premise"": 12}",Premise,And that example that President Eisenhower has set we will continue to follow.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,497.4,504.0,clip_53
54,13589,But all this by itself is not enough.,5,4_1960,52,52,7305,7343,,"{""O"": 2, ""Claim"": 7}",Claim,But all this by itself is not enough.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,504.0,507.8,clip_54
55,13590,"It is not enough for us simply to be the strongest nation militarily, the strongest economically, and also to have firm diplomacy.",5,4_1960,53,53,7343,7474,,"{""Claim"": 24, ""O"": 1}",Claim,"It is not enough for us simply to be the strongest nation militarily, the strongest economically, and also to have firm diplomacy.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,507.8,516.36,clip_55
56,13591,We must have a great goal.,5,4_1960,54,54,7474,7501,,"{""Claim"": 6, ""O"": 1}",Claim,We must have a great goal.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,516.36,518.48,clip_56
57,13592,"And that is: not just to keep freedom for ourselves but to extend it to all the world, to extend it to all the world because that is America's destiny.",5,4_1960,55,55,7501,7653,,"{""O"": 3, ""Claim"": 26, ""Premise"": 5}",Claim," not just to keep freedom for ourselves but to extend it to all the world, to extend it to all the world because that is America's destiny.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
58,13593,To extend it to all the world because the Communist aim is not to hold their own but to extend Communism.,5,4_1960,56,56,7653,7759,,"{""Claim"": 7, ""O"": 2, ""Premise"": 13}",Premise,To extend it to all the world because the Communist aim is not to hold their own but to extend Communism.,NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Mixed,528.6,537.92,clip_58
59,13594,"And you cannot fight a victory for Communism or a strategy of victory for Communism with the strategy, simply of holding the line.",5,4_1960,57,57,7759,7890,,"{""O"": 2, ""Claim"": 24}",Claim,"And you cannot fight a victory for Communism or a strategy of victory for Communism with the strategy, simply of holding the line.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Claim,537.92,546.64,clip_59
60,13595,"And so I say that we believe that our policies of military strength, of economic strength, of diplomatic firmness first will keep the peace and keep it without surrender.",5,4_1960,58,58,7890,8061,,"{""O"": 2, ""Premise"": 30}",Premise,"And so I say that we believe that our policies of military strength, of economic strength, of diplomatic firmness first will keep the peace and keep it without surrender.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,546.64,558.08,clip_60
61,13596,"We also believe that in the great field of ideals that we can lead America to the victory for freedom - victory in the newly developing countries, victory also in the captive countries - provided we have faith in ourselves and faith in our principles.",5,4_1960,59,59,8061,8313,,"{""Premise"": 46, ""O"": 1}",Premise,"We also believe that in the great field of ideals that we can lead America to the victory for freedom - victory in the newly developing countries, victory also in the captive countries - provided we have faith in ourselves and faith in our principles.",NIXON,Candidate,TEST,21 Oct 1960,1960,Richard M. Nixon,Premise,558.08,579.32,clip_61
62,13597,"KENNEDY: Mr. Howe, Mr. Vice President.",7,4_1960,0,0,8367,8406,,"{""O"": 9}",O," Mr. Howe, Mr. Vice President.",KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,O,582.0,584.36,clip_62
63,13598,First uh - let me again try to correct the record on the matter of Quemoy and Matsu.,7,4_1960,1,1,8406,8491,,"{""O"": 19}",O,First uh - let me again try to correct the record on the matter of Quemoy and Matsu.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,O,584.36,588.88,clip_63
64,13599,I voted for the Formosa resolution in 1955.,7,4_1960,2,2,8491,8535,,"{""Premise"": 8, ""O"": 1}",Premise,I voted for the Formosa resolution in 1955.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,588.88,592.36,clip_64
65,13600,I have sustained it since then.,7,4_1960,3,3,8535,8567,,"{""Claim"": 6, ""O"": 1}",Claim,I have sustained it since then.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Claim,592.36,594.36,clip_65
66,13601,I've said that I agree with the Administration policy.,7,4_1960,4,4,8567,8622,,"{""Premise"": 10, ""O"": 1}",Premise,I've said that I agree with the Administration policy.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,594.36,597.28,clip_66
67,13602,"Mr. Nixon earlier indicated that he would defend Quemoy and Matsu even if the attack on these islands, two miles off the coast of China, were not part of a general attack an Formosa and the Pescadores.",7,4_1960,5,5,8622,8824,,"{""Premise"": 39, ""O"": 1}",Premise,"Mr. Nixon earlier indicated that he would defend Quemoy and Matsu even if the attack on these islands, two miles off the coast of China, were not part of a general attack an Formosa and the Pescadores.",KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,597.28,608.52,clip_67
68,13603,"I indicated that I would defend those islands if the attack were directed against Pescadores and Formosa, which is part of the Eisenhower policy.",7,4_1960,6,6,8824,8970,,"{""Premise"": 25, ""O"": 1}",Premise,"I indicated that I would defend those islands if the attack were directed against Pescadores and Formosa, which is part of the Eisenhower policy.",KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,608.52,615.88,clip_68
69,13604,I've supported that policy.,7,4_1960,7,7,8970,8998,,"{""Claim"": 5, ""O"": 1}",Claim,I've supported that policy.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Claim,615.88,617.48,clip_69
70,13605,"In the last week, as a member of the Senate Foreign Relations Committee, I have re-read the testimony of General Twining representing the Administration in 1959, and the Assistant Secretary of State before the Foreign Relations Committee in 1958, and I have accurately described the Administration policy, and I support it wholeheartedly.",7,4_1960,8,8,8998,9337,,"{""Premise"": 57, ""O"": 1}",Premise,"In the last week, as a member of the Senate Foreign Relations Committee, I have re-read the testimony of General Twining representing the Administration in 1959, and the Assistant Secretary of State before the Foreign Relations Committee in 1958, and I have accurately described the Administration policy, and I support it wholeheartedly.",KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,617.48,634.16,clip_70
71,13606,So that really isn't an issue in this campaign.,7,4_1960,9,9,9337,9385,,"{""O"": 2, ""Claim"": 9}",Claim,So that really isn't an issue in this campaign.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Claim,634.16,637.32,clip_71
72,13607,"It isn't an issue with Mr. Nixon, who now says that he also supports the Eisenhower policy.",7,4_1960,10,10,9385,9477,,"{""Premise"": 19, ""O"": 1}",Premise,"It isn't an issue with Mr. Nixon, who now says that he also supports the Eisenhower policy.",KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,637.32,642.72,clip_72
73,13608,Nor is the question that all Americans want peace and security an issue in this campaign.,7,4_1960,11,11,9477,9567,,"{""O"": 17}",O,Nor is the question that all Americans want peace and security an issue in this campaign.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,O,642.72,647.92,clip_73
74,13609,The question is: are we moving in the direction of peace and security?,7,4_1960,12,12,9567,9638,,"{""O"": 15}",O, are we moving in the direction of peace and security?,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
75,13610,Is our relative strength growing?,7,4_1960,13,13,9638,9672,,"{""O"": 6}",O,Is our relative strength growing?,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,O,652.4,654.56,clip_75
76,13611,"Is, as Mr. Nixon says, our prestige at an all-time high, as he said a week ago, and that of the Communists at an all-time low?",7,4_1960,14,14,9672,9799,,"{""O"": 31}",O,"Is, as Mr. Nixon says, our prestige at an all-time high, as he said a week ago, and that of the Communists at an all-time low?",KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,O,654.56,662.56,clip_76
77,13612,I don't believe it is.,7,4_1960,15,15,9799,9822,,"{""Claim"": 6, ""O"": 1}",Claim,I don't believe it is.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Claim,662.56,664.08,clip_77
78,13613,I don't believe that our relative strength is increasing.,7,4_1960,16,16,9822,9880,,"{""Claim"": 10, ""O"": 1}",Claim,I don't believe that our relative strength is increasing.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Claim,664.08,667.0,clip_78
79,13614,"And I say that not as the Democratic standard-bearer, but as a citizen of the United States who is concerned about the United States.",7,4_1960,17,17,9880,10014,,"{""O"": 2, ""Premise"": 24}",Premise,"And I say that not as the Democratic standard-bearer, but as a citizen of the United States who is concerned about the United States.",KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,667.0,673.0,clip_79
80,13615,"I look at Cuba, ninety miles off the coast of the United States.",7,4_1960,18,18,10014,10079,,"{""Premise"": 14, ""O"": 1}",Premise,"I look at Cuba, ninety miles off the coast of the United States.",KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,673.0,677.68,clip_80
81,13616,In 1957 I was in Havana.,7,4_1960,19,19,10079,10104,,"{""Premise"": 6, ""O"": 1}",Premise,In 1957 I was in Havana.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,677.68,680.16,clip_81
82,13617,I talked to the American Ambassador there.,7,4_1960,20,20,10104,10147,,"{""Premise"": 7, ""O"": 1}",Premise,I talked to the American Ambassador there.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,680.16,681.84,clip_82
83,13618,He said that he was the second most powerful man in Cuba.,7,4_1960,21,21,10147,10205,,"{""Premise"": 12, ""O"": 1}",Premise,He said that he was the second most powerful man in Cuba.,KENNEDY,Candidate,TEST,21 Oct 1960,1960,John F. Kennedy,Premise,681.84,685.56,clip_83
