,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
10,10,8579,"As a matter of fact in his book, The Strategy for Peace, he took the right position.",2,2_1960,10,10,3543,3628,,"{""Claim"": 19, ""O"": 1}",Claim,"As a matter of fact in his book, The Strategy for Peace, he took the right position.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,234.08,238.36,clip_10
11,11,8580,And that position is that the United States has a treaty - a treaty with all of the Organization of American States - which prohibits us from interfering in the internal affairs of any other state and prohibits them as well.,2,2_1960,11,11,3628,3853,,"{""O"": 14, ""Claim"": 28}",Claim,And that position is that the United States has a treaty - a treaty with all of the Organization of American States - which prohibits us from interfering in the internal affairs of any other state and prohibits them as well.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,238.36,251.0,clip_11
12,12,8581,For me to have made such a statement would been in direct uh - opposition to that treaty.,2,2_1960,12,12,3853,3943,,"{""O"": 19}",O,For me to have made such a statement would been in direct uh - opposition to that treaty.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,251.0,256.96,clip_12
13,13,8582,"Now with regard to Cuba, let me make one thing clear.",2,2_1960,13,13,3943,3997,,"{""O"": 13}",O,"Now with regard to Cuba, let me make one thing clear.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,256.96,260.64,clip_13
14,14,8583,There isn't any question but that we will defend our rights there.,2,2_1960,14,14,3997,4064,,"{""Claim"": 13, ""O"": 1}",Claim,There isn't any question but that we will defend our rights there.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,260.64,264.88,clip_14
15,15,8584,There isn't any question but that we will defend Guantanamo if it's attacked.,2,2_1960,15,15,4064,4142,,"{""Claim"": 15, ""O"": 1}",Claim,There isn't any question but that we will defend Guantanamo if it's attacked.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,264.88,268.8,clip_15
16,16,8585,There also isn't any question but that the free people of Cuba - the people who want to be free - are going to be supported and that they will attain their freedom.,2,2_1960,16,16,4142,4307,,"{""Claim"": 25, ""O"": 10}",Claim,There also isn't any question but that the free people of Cuba - the people who want to be free - are going to be supported and that they will attain their freedom.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,268.8,280.0,clip_16
17,17,8586,"No, Cuba is not lost, and I don't think this kind of defeatist talk by Senator Kennedy helps the situation one bit.",2,2_1960,17,17,4307,4423,,"{""Claim"": 22, ""O"": 4}",Claim,"No, Cuba is not lost, and I don't think this kind of defeatist talk by Senator Kennedy helps the situation one bit.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,280.0,287.28,clip_17
18,18,8587,KENNEDY: In the first place I've never suggested that Cuba was lost except for the present.,4,2_1960,0,0,4476,4568,,"{""O"": 3, ""Claim"": 16}",Claim, In the first place I've never suggested that Cuba was lost except for the present.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,289.0,293.32,clip_18
19,19,8588,In my speech last night I indicated that I thought that Cuba one day again would be free.,4,2_1960,1,1,4568,4658,,"{""Claim"": 18, ""O"": 1}",Claim,In my speech last night I indicated that I thought that Cuba one day again would be free.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,293.32,298.12,clip_19
20,20,8589,"Where I've been critical of the Administration's policy, and where I criticized Mr. Nixon, was because in his press conference in Havana in 1955, he praised the competence and stability of the bicta- bict- Batista dictatorship - that dictatorship had killed over twenty thousand Cubans in seven years.",4,2_1960,2,2,4658,4960,,"{""Claim"": 17, ""O"": 4, ""Premise"": 33}",Premise,"Where I've been critical of the Administration's policy, and where I criticized Mr. Nixon, was because in his press conference in Havana in 1955, he praised the competence and stability of the bicta- bict- Batista dictatorship - that dictatorship had killed over twenty thousand Cubans in seven years.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Mixed,298.12,316.44,clip_20
21,21,8590,"Secondly, I did not criticize him for not calling for free elections.",4,2_1960,3,3,4960,5030,,"{""O"": 3, ""Claim"": 11}",Claim,"Secondly, I did not criticize him for not calling for free elections.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,316.44,320.32,clip_21
22,22,8591,"What I criticized was the failure of the Administration to use its great influence to persuade the Cuban government to hold free elections, particularly in 1957 and 1958.",4,2_1960,4,4,5030,5201,,"{""Claim"": 29, ""O"": 1}",Claim,"What I criticized was the failure of the Administration to use its great influence to persuade the Cuban government to hold free elections, particularly in 1957 and 1958.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,320.32,331.64,clip_22
23,23,8592,"Thirdly, Arthur Gardner, a Republican Ambassador, Earl Smith, a Republican Ambassador, in succession - both have indicated in the past six weeks that they reported to Washington that Castro was a Marxist, that Raul Castro was a Communist, and that they got no effective results.",4,2_1960,5,5,5201,5480,,"{""O"": 53}",O,"Thirdly, Arthur Gardner, a Republican Ambassador, Earl Smith, a Republican Ambassador, in succession - both have indicated in the past six weeks that they reported to Washington that Castro was a Marxist, that Raul Castro was a Communist, and that they got no effective results.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,O,331.64,350.28,clip_23
24,24,8593,"Instead our aid continued to Batista, which was ineffective; we never were on the side of freedom; we never used our influence when we could have used it most effectively - and today Cuba is lost for freedom.",4,2_1960,6,6,5480,5689,,"{""Claim"": 31, ""O"": 5, ""Premise"": 6}",Claim,"Instead our aid continued to Batista, which was ineffective; we never were on the side of freedom; we never used our influence when we could have used it most effectively - and today Cuba is lost for freedom.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Mixed,350.28,360.48,clip_24
25,25,8594,"I hope some day it will rise; but I don't think it will rise if we continue the same policies toward Cuba that we did in recent years, and in fact towards all of Latin America - when we've almost ignored the needs of Latin America; we've beamed not a single Voice of America program in Spanish to all of Latin America in the last eight years, except for the three months of the Hungarian uh - revolution.",4,2_1960,7,7,5689,6094,,"{""Claim"": 62, ""O"": 24}",Claim,"I hope some day it will rise; but I don't think it will rise if we continue the same policies toward Cuba that we did in recent years, and in fact towards all of Latin America - when we've almost ignored the needs of Latin America; we've beamed not a single Voice of America program in Spanish to all of Latin America in the last eight years, except for the three months of the Hungarian uh - revolution.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,360.48,382.64,clip_25
26,26,8595,"KENNEDY: Mr. Morgan, I suggested that if the United States felt that it could save the summit conference that it would have been proper for us to have expressed regrets.",7,2_1960,0,0,6368,6538,,"{""O"": 3, ""Premise"": 30}",Premise," Mr. Morgan, I suggested that if the United States felt that it could save the summit conference that it would have been proper for us to have expressed regrets.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Premise,400.36,407.72,clip_26
27,27,8596,In my judgment that statement has been distorted uh - by Mr. Nixon and others in their debates around the country and in their discussions.,7,2_1960,1,1,6538,6678,,"{""Claim"": 25, ""O"": 1}",Claim,In my judgment that statement has been distorted uh - by Mr. Nixon and others in their debates around the country and in their discussions.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,407.72,415.48,clip_27
28,28,8597,"Mr. Lodge, on ""Meet the Press"" a month ago, said if there was ever a case when we did not have law an our side it was in the U-2 incident.",7,2_1960,2,2,6678,6817,,"{""O"": 36}",O,"Mr. Lodge, on ""Meet the Press"" a month ago, said if there was ever a case when we did not have law an our side it was in the U-2 incident.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,O,415.48,421.64,clip_28
29,29,8598,The U-2 flights were proper from the point of view of protecting our security.,7,2_1960,3,3,6817,6896,,"{""Premise"": 14, ""O"": 1}",Premise,The U-2 flights were proper from the point of view of protecting our security.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Premise,421.64,425.52,clip_29
30,30,8599,But they were not in accordance with international law.,7,2_1960,4,4,6896,6952,,"{""O"": 2, ""Claim"": 8}",Claim,But they were not in accordance with international law.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,425.52,428.76,clip_30
31,31,8600,"And I said that I felt that rather than tell the lie which we told, rather than indicate that the flights would continue - in fact, I believe Mr. Nixon himself said on May fifteenth that the flights would continue even though Mr. Herter testified before the Senate Foreign Relations Committee that they had been canceled as of May twelfth - that it would have been far better that if we had expressed regrets, if that would have saved the summit, and if the summit is useful - and I believe it is.",7,2_1960,5,5,6952,7450,,"{""O"": 59, ""Claim"": 39}",O,"And I said that I felt that rather than tell the lie which we told, rather than indicate that the flights would continue - in fact, I believe Mr. Nixon himself said on May fifteenth that the flights would continue even though Mr. Herter testified before the Senate Foreign Relations Committee that they had been canceled as of May twelfth - that it would have been far better that if we had expressed regrets, if that would have saved the summit, and if the summit is useful - and I believe it is.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Mixed,428.76,451.6,clip_31
32,32,8601,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.,7,2_1960,6,6,7450,7666,,"{""Claim"": 31, ""O"": 8}",Claim,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,451.6,463.8,clip_32
33,33,8602,We expressed regrets for a flight over Eastern Germany under this Administration.,7,2_1960,7,7,7666,7748,,"{""Premise"": 12, ""O"": 1}",Premise,We expressed regrets for a flight over Eastern Germany under this Administration.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Premise,463.8,467.96,clip_33
34,34,8603,The Soviet Union in 1955 expressed regrets to us over the Bering Sea incident.,7,2_1960,8,8,7748,7827,,"{""Premise"": 14, ""O"": 1}",Premise,The Soviet Union in 1955 expressed regrets to us over the Bering Sea incident.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Premise,467.96,472.84,clip_34
35,35,8604,The Chinese Communists expressed regrets to us over a plane incident in 1956.,7,2_1960,9,9,7827,7905,,"{""Premise"": 13, ""O"": 1}",Premise,The Chinese Communists expressed regrets to us over a plane incident in 1956.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Premise,472.84,477.16,clip_35
36,36,8605,That is the accepted procedure between nations; and my judgment is that we should follow the advice of Theodore Roosevelt: Be strong; maintain a strong position; but also speak softly.,7,2_1960,10,10,7905,8090,,"{""Claim"": 32, ""O"": 3}",Claim,That is the accepted procedure between nations; and my judgment is that we should follow the advice of Theodore Roosevelt: Be strong; maintain a strong position; but also speak softly.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,477.16,489.0,clip_36
37,37,8606,"I believe that in those cases where international custom calls for the expression of a regret, if that would have kept the summit going, in my judgment it was a proper action.",7,2_1960,11,11,8090,8266,,"{""Claim"": 33, ""O"": 2}",Claim,"I believe that in those cases where international custom calls for the expression of a regret, if that would have kept the summit going, in my judgment it was a proper action.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,489.0,498.76,clip_37
38,38,8607,It's not appeasement.,7,2_1960,12,12,8266,8288,,"{""Claim"": 4, ""O"": 1}",Claim,It's not appeasement.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,498.76,499.84,clip_38
39,39,8608,It's not soft.,7,2_1960,13,13,8288,8303,,"{""Claim"": 4, ""O"": 1}",Claim,It's not soft.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,499.84,501.16,clip_39
40,40,8609,I believe we should be stronger than we now are.,7,2_1960,14,14,8303,8352,,"{""Claim"": 10, ""O"": 1}",Claim,I believe we should be stronger than we now are.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,501.16,503.68,clip_40
41,41,8610,I believe we should have a stronger military force.,7,2_1960,15,15,8352,8404,,"{""Claim"": 9, ""O"": 1}",Claim,I believe we should have a stronger military force.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,503.68,506.36,clip_41
42,42,8611,I believe we should increase our strength all over the world.,7,2_1960,16,16,8404,8466,,"{""Claim"": 11, ""O"": 1}",Claim,I believe we should increase our strength all over the world.,KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,506.36,509.28,clip_42
43,43,8612,"But I don't confuse words with strength; and in my judgment if the summit was useful, if it would have brought us closer to peace, that rather than the lie that we told - which has been criticized by all responsible people afterwards - it would have been far better for us to follow the common diplomatic procedure of expressing regrets and then try to move on.",7,2_1960,17,17,8466,8828,,"{""O"": 15, ""Claim"": 57}",Claim,"But I don't confuse words with strength; and in my judgment if the summit was useful, if it would have brought us closer to peace, that rather than the lie that we told - which has been criticized by all responsible people afterwards - it would have been far better for us to follow the common diplomatic procedure of expressing regrets and then try to move on.",KENNEDY,Candidate,TRAIN,07 Oct 1960,1960,John F. Kennedy,Claim,509.28,528.76,clip_43
44,44,8613,NIXON: I think Kenne- Senator Kennedy is wrong on three counts.,9,2_1960,0,0,8857,8921,,"{""O"": 13}",O, I think Kenne- Senator Kennedy is wrong on three counts.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,530.2,533.28,clip_44
45,45,8614,"First of all, he's wrong in thinking th- er- even suggesting that Mr. Khrushchev might have continued the conference if we had expressed regrets.",9,2_1960,1,1,8921,9067,,"{""Claim"": 24, ""O"": 3}",Claim,"First of all, he's wrong in thinking th- er- even suggesting that Mr. Khrushchev might have continued the conference if we had expressed regrets.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,533.28,542.28,clip_45
46,46,8615,He knew these flights were going on long before and that wasn't the reason that he broke up the conference.,9,2_1960,2,2,9067,9175,,"{""Premise"": 9, ""O"": 2, ""Claim"": 11}",Claim,He knew these flights were going on long before and that wasn't the reason that he broke up the conference.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Mixed,542.28,546.6,clip_46
47,47,8616,"Second, he's wrong in the analogies that he makes.",9,2_1960,3,3,9175,9226,,"{""Claim"": 11, ""O"": 1}",Claim,"Second, he's wrong in the analogies that he makes.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,546.6,550.88,clip_47
48,48,8617,The United States is a strong country.,9,2_1960,4,4,9226,9265,,"{""O"": 8}",O,The United States is a strong country.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,550.88,553.12,clip_48
49,49,8618,"Whenever we do anything that's wrong, we can express regrets.",9,2_1960,5,5,9265,9327,,"{""Claim"": 7, ""O"": 6}",Claim,"Whenever we do anything that's wrong, we can express regrets.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,553.12,557.4,clip_49
50,50,8619,"But when the president of the United States is doing something that's right, something that is for the purpose of defending the security of this country against surprise attack, he can never express regrets or apologize to anybody, including Mr. Khrushchev.",9,2_1960,6,6,9327,9585,,"{""O"": 2, ""Claim"": 44}",Claim,"But when the president of the United States is doing something that's right, something that is for the purpose of defending the security of this country against surprise attack, he can never express regrets or apologize to anybody, including Mr. Khrushchev.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,557.4,571.84,clip_50
51,51,8620,"Now in that connection Senator Kennedy has criticized the President on the ground not only of not expressing regrets, but because he allowed this flight to take place while the summit conference - or immediately before the summit conference occurred.",9,2_1960,7,7,9585,9836,,"{""Claim"": 19, ""O"": 4, ""Premise"": 19}",Claim,"Now in that connection Senator Kennedy has criticized the President on the ground not only of not expressing regrets, but because he allowed this flight to take place while the summit conference - or immediately before the summit conference occurred.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Mixed,571.84,585.4,clip_51
52,52,8621,This seems to me is criticism that again is wrong on his part.,9,2_1960,8,8,9836,9899,,"{""Claim"": 13, ""O"": 1}",Claim,This seems to me is criticism that again is wrong on his part.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,585.4,590.08,clip_52
53,53,8622,We all remember Pearl Harbor.,9,2_1960,9,9,9899,9929,,"{""O"": 6}",O,We all remember Pearl Harbor.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,590.08,591.4,clip_53
54,54,8623,We lost three thousand American lives.,9,2_1960,10,10,9929,9968,,"{""O"": 7}",O,We lost three thousand American lives.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,591.4,594.64,clip_54
55,55,8624,We cannot afford an intelligence gap.,9,2_1960,11,11,9968,10006,,"{""Claim"": 7, ""O"": 1}",Claim,We cannot afford an intelligence gap.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,594.64,597.12,clip_55
56,56,8625,And I just want to make my position absolutely clear with regard to getting intelligence information.,9,2_1960,12,12,10006,10108,,"{""O"": 2, ""Claim"": 15}",Claim,And I just want to make my position absolutely clear with regard to getting intelligence information.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,597.12,603.6,clip_56
57,57,8626,"I don't intend to see to it that the United States is ever in a position where, while we're negotiating with the Soviet Union, that we discontinue our intelligence effort.",9,2_1960,13,13,10108,10280,,"{""Claim"": 34, ""O"": 1}",Claim,"I don't intend to see to it that the United States is ever in a position where, while we're negotiating with the Soviet Union, that we discontinue our intelligence effort.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,603.6,614.0,clip_57
58,58,8627,And I don't intend ever to express regrets to Mr. Khrushchev or anybody else if I'm doing something that has the support of the Congress and that is right for the purpose of protecting the security of the United States.,9,2_1960,14,14,10280,10500,,"{""O"": 2, ""Claim"": 41}",Claim,And I don't intend ever to express regrets to Mr. Khrushchev or anybody else if I'm doing something that has the support of the Congress and that is right for the purpose of protecting the security of the United States.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,614.0,626.36,clip_58
59,59,8628,NIXON: My intentions in the field of civil rights have been spelled out in the Republican platform.,12,2_1960,0,0,10877,10977,,"{""O"": 3, ""Claim"": 16}",Claim, My intentions in the field of civil rights have been spelled out in the Republican platform.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,647.4,651.84,clip_59
60,60,8629,I think we have to make progress first in the field of employment.,12,2_1960,1,1,10977,11044,,"{""Claim"": 13, ""O"": 1}",Claim,I think we have to make progress first in the field of employment.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,651.84,656.24,clip_60
61,61,8630,"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts.",12,2_1960,2,2,11044,11307,,"{""O"": 24, ""Premise"": 12, ""Claim"": 13}",O,"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Mixed,656.24,669.96,clip_61
62,62,8631,"Certainly I think all of us agree that when anybody has a government contract, certainly the money that is spent under that contract ought to be disbursed equally without regard to the race or creed or color of the individual who is to be employed.",12,2_1960,3,3,11307,11556,,"{""Claim"": 46, ""O"": 1}",Claim,"Certainly I think all of us agree that when anybody has a government contract, certainly the money that is spent under that contract ought to be disbursed equally without regard to the race or creed or color of the individual who is to be employed.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,669.96,682.68,clip_62
63,63,8632,"Second, in the field of schools, we believe that there should be provisions whereby the federal government would give assistance to those districts who do want to integrate their schools.",12,2_1960,4,4,11556,11744,,"{""O"": 9, ""Claim"": 24}",Claim,"Second, in the field of schools, we believe that there should be provisions whereby the federal government would give assistance to those districts who do want to integrate their schools.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,682.68,694.0,clip_63
64,64,8633,That of course was rejected as was the government contracts provision by the special session of the Congress to - in which Mr. Kennedy was quite active.,12,2_1960,5,5,11744,11897,,"{""Premise"": 27, ""O"": 1}",Premise,That of course was rejected as was the government contracts provision by the special session of the Congress to - in which Mr. Kennedy was quite active.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Premise,694.0,701.68,clip_64
65,65,8634,"And then as far as other areas are concerned, I think that we have to look to presidential leadership.",12,2_1960,6,6,11897,12000,,"{""O"": 3, ""Claim"": 18}",Claim,"And then as far as other areas are concerned, I think that we have to look to presidential leadership.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,701.68,707.04,clip_65
66,66,8635,"And when I speak of presidential leadership, I refer for example to our attitude on the sit-in strikes.",12,2_1960,7,7,12000,12104,,"{""O"": 20}",O,"And when I speak of presidential leadership, I refer for example to our attitude on the sit-in strikes.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,707.04,713.44,clip_66
67,67,8636,Here we have a situation which causes all of us concern - causes us concern because of the denial of the rights of people to the equality which we think belongs to everybody.,12,2_1960,8,8,12104,12279,,"{""Claim"": 11, ""O"": 7, ""Premise"": 16}",Premise,Here we have a situation which causes all of us concern - causes us concern because of the denial of the rights of people to the equality which we think belongs to everybody.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Mixed,713.44,726.12,clip_67
68,68,8637,I have talked to Negro mothers.,12,2_1960,9,9,12279,12311,,"{""O"": 7}",O,I have talked to Negro mothers.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,726.12,728.52,clip_68
69,69,8638,I've heard them explain - try to explain - how they tell their children how they can go into a store and buy a loaf of bread but then can't go into that store and sit at the counter and get a Coca Cola.,12,2_1960,10,10,12311,12514,,"{""Premise"": 41, ""O"": 6}",Premise,I've heard them explain - try to explain - how they tell their children how they can go into a store and buy a loaf of bread but then can't go into that store and sit at the counter and get a Coca Cola.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Premise,728.52,739.92,clip_69
70,70,8639,"This is wrong, and we have to do something about it.",12,2_1960,11,11,12514,12567,,"{""Claim"": 12, ""O"": 1}",Claim,"This is wrong, and we have to do something about it.",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,739.92,743.64,clip_70
71,71,8640,"So, under the circumstances, what do we do?",12,2_1960,12,12,12567,12611,,"{""O"": 3, ""Claim"": 8}",Claim,"So, under the circumstances, what do we do?",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,743.64,746.32,clip_71
72,72,8641,Well what we do is what the Attorney-General of the United States did under the direction of the President: call in the owners of chain stores and get them to take action.,12,2_1960,13,13,12611,12783,,"{""O"": 2, ""Claim"": 32}",Claim,Well what we do is what the Attorney-General of the United States did under the direction of the President: call in the owners of chain stores and get them to take action.,NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,Claim,746.32,756.72,clip_72
73,73,8642,"Now there are other places where the executive can lead, but let me just sum up by saying this: why do I talk every time I'm in the South on civil rights?",12,2_1960,14,14,12783,12938,,"{""O"": 36}",O,"Now there are other places where the executive can lead, but let me just sum up by saying this: why do I talk every time I'm in the South on civil rights?",NIXON,Candidate,TRAIN,07 Oct 1960,1960,Richard M. Nixon,O,756.72,764.92,clip_73
