,Unnamed: 0,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
10,9032,"And I said at that time that one of the things that we could do, that perhaps would save as much as $5 billion to $7 billion, according, to one of the leading members of the House Budget Committee, was to recalculate the index that is used to determine the cost of living benefits that are paid to civil service retirees, to military retirees.",3,8_1980,10,10,4731,5075,,"{""O"": 10, ""Claim"": 34, ""Premise"": 28}",Claim,"And I said at that time that one of the things that we could do, that perhaps would save as much as $5 billion to $7 billion, according, to one of the leading members of the House Budget Committee, was to recalculate the index that is used to determine the cost of living benefits that are paid to civil service retirees, to military retirees.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Mixed,311.92,335.4,clip_10
11,9033,"That we ought to ... in addition to that, we ought to pay those retirement benefits on the basis of once a year, rather than twice a year, and save $750 billion.",3,8_1980,11,11,5075,5237,,"{""O"": 13, ""Claim"": 20, ""Premise"": 4}",Claim,"That we ought to ... in addition to that, we ought to pay those retirement benefits on the basis of once a year, rather than twice a year, and save $750 billion.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Mixed,335.4,344.76,clip_11
12,9034,In other words....,3,8_1980,12,12,5237,5256,,"{""O"": 5}",O,In other words....,ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,O,344.76,345.68,clip_12
13,9035,"ANDERSON: fiscal restraint, I think is necessary.",5,8_1980,0,0,5280,5330,,"{""O"": 3, ""Claim"": 7}",Claim," fiscal restraint, I think is necessary.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Claim,346.36,347.84,clip_13
14,9036,"REAGAN: I believe that the only unpopular measures, actually, that could be, or would be applied, would be unpopular with the government, and with those.",8,8_1980,0,0,5638,5792,,"{""O"": 2, ""Claim"": 30}",Claim," I believe that the only unpopular measures, actually, that could be, or would be applied, would be unpopular with the government, and with those.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,370.28,378.6,clip_14
15,9037,"perhaps, some special interest groups who are tied closely to government.",8,8_1980,1,1,5792,5866,,"{""Claim"": 12, ""O"": 1}",Claim,"perhaps, some special interest groups who are tied closely to government.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,378.6,382.92,clip_15
16,9038,"I believe that inflation today is caused by government simply spending more than government takes in, at the same time that government has imposed upon business and industry, from the shopkeeper on the corner to the biggest industrial plant in America, countless harassing regulations and punitive taxes that have reduced productivity at the same time they have increased the cost of production.",8,8_1980,2,2,5866,6262,,"{""Claim"": 65, ""O"": 1}",Claim,"I believe that inflation today is caused by government simply spending more than government takes in, at the same time that government has imposed upon business and industry, from the shopkeeper on the corner to the biggest industrial plant in America, countless harassing regulations and punitive taxes that have reduced productivity at the same time they have increased the cost of production.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,382.92,405.84,clip_16
17,9039,"And when you are reducing productivity at the same time that you are turning out printing-press money in excessive amounts, you're causing inflation.",8,8_1980,3,3,6262,6412,,"{""O"": 2, ""Premise"": 24}",Premise,"And when you are reducing productivity at the same time that you are turning out printing-press money in excessive amounts, you're causing inflation.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,405.84,414.84,clip_17
18,9040,"And it isn't really higher prices, it's just, you are reducing the value of the money.",8,8_1980,4,4,6412,6499,,"{""O"": 2, ""Premise"": 19}",Premise,"And it isn't really higher prices, it's just, you are reducing the value of the money.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,414.84,420.24,clip_18
19,9041,You are robbing the American people of their savings.,8,8_1980,5,5,6499,6553,,"{""Premise"": 9, ""O"": 1}",Premise,You are robbing the American people of their savings.,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,420.24,423.0,clip_19
20,9042,"And so, the plan that I have proposed - and contrary to what John says, my plan is for a phased-in tax cut over a three-year period, tax increase and depreciation allowances for business and industry to give them the capital to refurbish plant and equipment, research and development, improved technology - all of which we see our foreign competitors having, and we have the greatest percentage of outmoded industrial plant and equipment of any of the industrial nations - produce more, have stable money supply, and give the people of this country a greater share of their own savings.",8,8_1980,6,6,6553,7140,,"{""O"": 22, ""Claim"": 22, ""Premise"": 65}",Premise,"And so, the plan that I have proposed - and contrary to what John says, my plan is for a phased-in tax cut over a three-year period, tax increase and depreciation allowances for business and industry to give them the capital to refurbish plant and equipment, research and development, improved technology - all of which we see our foreign competitors having, and we have the greatest percentage of outmoded industrial plant and equipment of any of the industrial nations - produce more, have stable money supply, and give the people of this country a greater share of their own savings.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Mixed,423.0,464.92,clip_20
21,9043,"Now, I know that this has been called inflationary by my opponent and by the man who isn't here tonight.",8,8_1980,7,7,7140,7245,,"{""O"": 23}",O,"Now, I know that this has been called inflationary by my opponent and by the man who isn't here tonight.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,O,464.92,471.76,clip_21
22,9044,"But I don't see where it is inflationary to have people keep more of their earnings and spend it, and it isn't inflationary for government to take that money away from them and spend it on the things it wants to spend it on.",8,8_1980,8,8,7245,7470,,"{""O"": 2, ""Premise"": 46}",Premise,"But I don't see where it is inflationary to have people keep more of their earnings and spend it, and it isn't inflationary for government to take that money away from them and spend it on the things it wants to spend it on.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,471.76,485.6,clip_22
23,9045,"I believe we need incentive for the individual, and for business and industry, and I believe the plan that I have submitted, with detailed backing, and which has been approved by a number of our leading economists in the country, is based on projections.",8,8_1980,9,9,7470,7725,,"{""Claim"": 14, ""O"": 5, ""Premise"": 31}",Premise,"I believe we need incentive for the individual, and for business and industry, and I believe the plan that I have submitted, with detailed backing, and which has been approved by a number of our leading economists in the country, is based on projections.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Mixed,485.6,499.24,clip_23
24,9046,"conservative projections out for the next five years, that indicates that this plan would, by 1983, result in a balanced budget.",8,8_1980,10,10,7725,7854,,"{""Claim"": 24, ""O"": 1}",Claim,"conservative projections out for the next five years, that indicates that this plan would, by 1983, result in a balanced budget.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,499.24,508.84,clip_24
25,9047,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.",8,8_1980,11,11,7854,8061,,"{""O"": 43}",O,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,O,508.84,522.04,clip_25
26,9048,REAGAN: ...and $500 billion over the next five.,10,8_1980,0,0,8089,8137,,"{""O"": 12}",O, ...and $500 billion over the next five.,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,O,522.48,525.2,clip_26
27,9049,"ANDERSON: Mr. Movers, in addition to saying that this is no time for a tax cut, in view of the incipient signs of renewed inflation, in addition to calling for restraint in Federal spending, 15 months ago, I also suggested we ought to have an emergency excise tax on gasoline.",12,8_1980,0,0,8161,8438,,"{""O"": 44, ""Claim"": 13}",O," Mr. Movers, in addition to saying that this is no time for a tax cut, in view of the incipient signs of renewed inflation, in addition to calling for restraint in Federal spending, 15 months ago, I also suggested we ought to have an emergency excise tax on gasoline.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Mixed,526.4,541.76,clip_27
28,9050,"I say that because I think, this year, we will send $90 billion out of this country to pay for imported oil, even though that.",12,8_1980,1,1,8438,8565,,"{""O"": 7, ""Premise"": 23}",Premise,"I say that because I think, this year, we will send $90 billion out of this country to pay for imported oil, even though that.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Premise,541.76,549.2,clip_28
29,9051,those imports have been reduced.,12,8_1980,2,2,8565,8598,,"{""Premise"": 5, ""O"": 1}",Premise,those imports have been reduced.,ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Premise,549.2,551.2,clip_29
30,9052,"And since I first made that proposal 15 months ago, the price of gasoline, which was then $.80, has gone up to about $1.30.",12,8_1980,3,3,8598,8722,,"{""O"": 1, ""Premise"": 29}",Premise,"And since I first made that proposal 15 months ago, the price of gasoline, which was then $.80, has gone up to about $1.30.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Premise,551.2,559.88,clip_30
31,9053,"In other words, we've had a huge increase of about $.50 a gallon since that time, and all of that increase has gone out of this country - or much of it - into the pockets of OPEC oil producers.",12,8_1980,4,4,8722,8916,,"{""O"": 7, ""Premise"": 38}",Premise,"In other words, we've had a huge increase of about $.50 a gallon since that time, and all of that increase has gone out of this country - or much of it - into the pockets of OPEC oil producers.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Premise,559.88,571.64,clip_31
32,9054,Whereas I have proposed we ought to take.,12,8_1980,5,5,8916,8958,,"{""O"": 4, ""Claim"": 5}",Claim,Whereas I have proposed we ought to take.,ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Claim,571.64,573.84,clip_32
33,9055,"put that tax on here at home, reduce our consumption of that imported oil.",12,8_1980,6,6,8958,9033,,"{""Claim"": 14, ""O"": 2}",Claim,"put that tax on here at home, reduce our consumption of that imported oil.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Claim,573.84,578.52,clip_33
34,9056,"Recycle those proceeds, then, back into the pockets of the American workers by reducing their tax payments.",12,8_1980,7,7,9033,9141,,"{""Claim"": 20}",Claim,"Recycle those proceeds, then, back into the pockets of the American workers by reducing their tax payments.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Claim,578.52,585.04,clip_34
35,9057,their Social Security tax payments by 50%.,12,8_1980,8,8,9141,9184,,"{""Claim"": 8, ""O"": 1}",Claim,their Social Security tax payments by 50%.,ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Claim,585.04,587.92,clip_35
36,9058,"That, I think, in addition, would be an anti-inflationary measure that would strengthen the economy of this country.",12,8_1980,9,9,9184,9301,,"{""Claim"": 21, ""O"": 1}",Claim,"That, I think, in addition, would be an anti-inflationary measure that would strengthen the economy of this country.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Claim,587.92,594.24,clip_36
37,9059,"REAGAN: Well, I cannot see where a $.50 a gallon tax applied to gasoline would have changed the price of gasoline.",14,8_1980,0,0,9323,9438,,"{""O"": 5, ""Claim"": 21}",Claim," Well, I cannot see where a $.50 a gallon tax applied to gasoline would have changed the price of gasoline.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,595.92,602.72,clip_37
38,9060,"It would still have gone up as much as it has, and the $.50 would be added on top of that.",14,8_1980,1,1,9438,9529,,"{""Premise"": 21, ""O"": 3}",Premise,"It would still have gone up as much as it has, and the $.50 would be added on top of that.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,602.72,607.4,clip_38
39,9061,"And it would be a tax paid by the consumers, and then we're asked to believe that some way, they would get this back to the consumers.",14,8_1980,2,2,9529,9664,,"{""O"": 22, ""Claim"": 9}",O,"And it would be a tax paid by the consumers, and then we're asked to believe that some way, they would get this back to the consumers.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Mixed,607.4,613.52,clip_39
40,9062,But why?,14,8_1980,3,3,9664,9673,,"{""O"": 3}",O,But why?,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,O,613.52,614.56,clip_40
41,9063,Why take it in the first place if you're going to give it back?,14,8_1980,4,4,9673,9737,,"{""O"": 16}",O,Why take it in the first place if you're going to give it back?,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,O,614.56,617.32,clip_41
42,9064,Why not leave it with them?,14,8_1980,5,5,9737,9765,,"{""O"": 7}",O,Why not leave it with them?,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,O,617.32,620.36,clip_42
43,9065,"And John spoke about 15 years ago, on the position that he.",14,8_1980,6,6,9765,9825,,"{""O"": 14}",O,"And John spoke about 15 years ago, on the position that he.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,O,620.36,623.6,clip_43
44,9066,"or 15 months ago, on what he believed in.",14,8_1980,7,7,9825,9867,,"{""O"": 11}",O,"or 15 months ago, on what he believed in.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,O,623.6,625.72,clip_44
45,9067,"Fifteen months ago, he was a cosigner and advocating the very tax cut that I am proposing, and said that that would be a forward step in fighting inflation, and that it would be beneficial to the working people of this country.",14,8_1980,8,8,9867,10095,,"{""Premise"": 45, ""O"": 1}",Premise,"Fifteen months ago, he was a cosigner and advocating the very tax cut that I am proposing, and said that that would be a forward step in fighting inflation, and that it would be beneficial to the working people of this country.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,625.72,641.48,clip_45
46,9068,"REAGAN: Well, I believe that conservation, at course, is worthy in and of itself.",17,8_1980,0,0,10930,11012,,"{""O"": 5, ""Claim"": 14}",Claim," Well, I believe that conservation, at course, is worthy in and of itself.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,694.8,699.92,clip_46
47,9069,"Anything that would preserve, or help us use less energy, that would be fine, and I'm for it.",17,8_1980,1,1,11012,11106,,"{""Claim"": 22, ""O"": 1}",Claim,"Anything that would preserve, or help us use less energy, that would be fine, and I'm for it.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,699.92,706.04,clip_47
48,9070,"But I do not believe that conservation alone is the answer to the present energy problem, because all you're doing then is staving off, by a short time, the day when you would come to the end of the energy supply.",17,8_1980,2,2,11106,11320,,"{""O"": 4, ""Claim"": 15, ""Premise"": 27}",Premise,"But I do not believe that conservation alone is the answer to the present energy problem, because all you're doing then is staving off, by a short time, the day when you would come to the end of the energy supply.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Mixed,706.04,719.12,clip_48
49,9071,"To say that we are limited, and at a dangerous point in this country with regard to energy, I think, is to ignore the fact.",17,8_1980,3,3,11320,11444,,"{""Claim"": 28, ""O"": 1}",Claim,"To say that we are limited, and at a dangerous point in this country with regard to energy, I think, is to ignore the fact.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,719.12,726.84,clip_49
50,9072,"The fact is, that in today's oil wells, there is more oil still there than we have so far taken out and used.",17,8_1980,4,4,11444,11554,,"{""Premise"": 26, ""O"": 1}",Premise,"The fact is, that in today's oil wells, there is more oil still there than we have so far taken out and used.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,726.84,735.28,clip_50
51,9073,But it would require what is known as secondary or tertiary efforts to bring it out of the ground.,17,8_1980,5,5,11554,11653,,"{""O"": 2, ""Premise"": 18}",Premise,But it would require what is known as secondary or tertiary efforts to bring it out of the ground.,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,735.28,740.24,clip_51
52,9074,"And this is known oil reserves, known supplies.",17,8_1980,6,6,11653,11701,,"{""O"": 2, ""Premise"": 8}",Premise,"And this is known oil reserves, known supplies.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,740.24,743.96,clip_52
53,9075,"There are hundreds of millions of acres of land that have been taken out of circulation by the Government for whatever reason they have, that is believed by the most knowledgeable oil geologists to contain probably more oil and natural gas than we have used so far since we drilled that first well 121 years ago.",17,8_1980,7,7,11701,12014,,"{""Premise"": 57, ""O"": 1}",Premise,"There are hundreds of millions of acres of land that have been taken out of circulation by the Government for whatever reason they have, that is believed by the most knowledgeable oil geologists to contain probably more oil and natural gas than we have used so far since we drilled that first well 121 years ago.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,743.96,762.52,clip_53
54,9076,"We have a coal supply that is equal to 50% of the world's coal supply, good for centuries, in this country.",17,8_1980,8,8,12014,12122,,"{""Premise"": 25, ""O"": 1}",Premise,"We have a coal supply that is equal to 50% of the world's coal supply, good for centuries, in this country.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,762.52,770.32,clip_54
55,9077,"I grant you that prices may go up, because as you go further and have to go deeper, you are adding to the cost of production.",17,8_1980,9,9,12122,12248,,"{""O"": 6, ""Claim"": 5, ""Premise"": 18}",Premise,"I grant you that prices may go up, because as you go further and have to go deeper, you are adding to the cost of production.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Mixed,770.32,778.0,clip_55
56,9078,"We have nuclear power, which, I believe, with the safest.",17,8_1980,10,10,12248,12306,,"{""Premise"": 13, ""O"": 1}",Premise,"We have nuclear power, which, I believe, with the safest.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,778.0,782.08,clip_56
57,9079,"the most stringent of safety requirements, could meet our energy needs for the next couple of decades while we go forward exploring the areas of solar power and other forms of energy that might be renewable and that would not be exhaustible.",17,8_1980,11,11,12306,12548,,"{""Claim"": 43, ""O"": 1}",Claim,"the most stringent of safety requirements, could meet our energy needs for the next couple of decades while we go forward exploring the areas of solar power and other forms of energy that might be renewable and that would not be exhaustible.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,782.08,799.2,clip_57
58,9080,All of these things can be done.,17,8_1980,12,12,12548,12581,,"{""Claim"": 7, ""O"": 1}",Claim,All of these things can be done.,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,799.2,800.6,clip_58
59,9081,When you stop and think that we are only drilling on 2%.,17,8_1980,13,13,12581,12638,,"{""O"": 6, ""Premise"": 8}",Premise,When you stop and think that we are only drilling on 2%.,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,800.6,804.8,clip_59
60,9082,have leased only 2% of the possible.,17,8_1980,14,14,12638,12675,,"{""Premise"": 9}",Premise,have leased only 2% of the possible.,REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Premise,804.8,808.24,clip_60
61,9083,"possibility for oil of the continental shelf around the United States; when you stop to think that the government has taken over 100 million acres of land out of circulation in Alaska, alone, that is believed by geologists to contain much in the line of minerals and energy sources, then I think it is the Government, and the Government with its own restrictions and regulations, that is creating the energy crisis.",17,8_1980,15,15,12675,13091,,"{""Premise"": 45, ""O"": 10, ""Claim"": 23}",Premise,"possibility for oil of the continental shelf around the United States; when you stop to think that the government has taken over 100 million acres of land out of circulation in Alaska, alone, that is believed by geologists to contain much in the line of minerals and energy sources, then I think it is the Government, and the Government with its own restrictions and regulations, that is creating the energy crisis.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Mixed,808.24,831.96,clip_61
62,9084,"That we are, indeed, an energy-rich nation.",17,8_1980,16,16,13091,13135,,"{""O"": 2, ""Claim"": 8}",Claim,"That we are, indeed, an energy-rich nation.",REAGAN,Candidate,TRAIN,21 Sep 1980,1980,Ronald W. Reagan,Claim,831.96,835.84,clip_62
63,9085,"ANDERSON: Well, Mr. Greenberg, I simply cannot allow to go unpassed the statements that have just been made by Mr. Reagan, who once again, has demonstrated, I think, a total misunderstanding of the energy crisis that confronts, not only this country, but the world, when he suggests that we have 27 years' supply of natural gas, 47 years' supply of oil, and all the rest, and that we really.",20,8_1980,0,0,13654,14046,,"{""O"": 10, ""Claim"": 47, ""Premise"": 29}",Claim," Well, Mr. Greenberg, I simply cannot allow to go unpassed the statements that have just been made by Mr. Reagan, who once again, has demonstrated, I think, a total misunderstanding of the energy crisis that confronts, not only this country, but the world, when he suggests that we have 27 years' supply of natural gas, 47 years' supply of oil, and all the rest, and that we really.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Mixed,864.08,887.36,clip_63
64,9086,"all we have to do is to get the Government off the back of the oil industry, and that's going to be enough.",20,8_1980,1,1,14046,14154,,"{""Premise"": 25, ""O"": 1}",Premise,"all we have to do is to get the Government off the back of the oil industry, and that's going to be enough.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Premise,887.36,892.6,clip_64
65,9087,"I agree with what I think is the major premise of your question, sir, that we are going to have to create a new conservation ethic in the minds of the American people.",20,8_1980,2,2,14154,14322,,"{""O"": 18, ""Claim"": 18}",O,"I agree with what I think is the major premise of your question, sir, that we are going to have to create a new conservation ethic in the minds of the American people.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Mixed,892.6,904.36,clip_65
66,9088,"and that's simply why I proposed, 15 months ago, the emergency excise tax on gasoline that I did.",20,8_1980,3,3,14322,14420,,"{""O"": 6, ""Premise"": 16}",Premise,"and that's simply why I proposed, 15 months ago, the emergency excise tax on gasoline that I did.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Premise,904.36,911.48,clip_66
67,9089,"I did it as a security measure to be sure, because I would rather see us reduce the consumption of imported oil than have to send American boys to fight in the Persian Gulf.",20,8_1980,4,4,14420,14594,,"{""Claim"": 10, ""O"": 3, ""Premise"": 23}",Premise,"I did it as a security measure to be sure, because I would rather see us reduce the consumption of imported oil than have to send American boys to fight in the Persian Gulf.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Mixed,911.48,920.28,clip_67
68,9090,"But at the same time, I think it's going to take a dramatic measure of that kind to convince the American people that we will have to reduce the use of the private automobile.",20,8_1980,5,5,14594,14770,,"{""O"": 7, ""Claim"": 30}",Claim,"But at the same time, I think it's going to take a dramatic measure of that kind to convince the American people that we will have to reduce the use of the private automobile.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Claim,920.28,931.32,clip_68
69,9091,We simply cannot have people sitting one behind the wheel of a car in these long traffic jams going in and out of our great cities.,20,8_1980,6,6,14770,14902,,"{""Premise"": 27, ""O"": 1}",Premise,We simply cannot have people sitting one behind the wheel of a car in these long traffic jams going in and out of our great cities.,ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Premise,931.32,940.72,clip_69
70,9092,"We are going to have to resort to van pooling, to car pooling.",20,8_1980,7,7,14902,14965,,"{""Claim"": 14, ""O"": 1}",Claim,"We are going to have to resort to van pooling, to car pooling.",ANDERSON,Candidate,TRAIN,21 Sep 1980,1980,John B. Anderson,Claim,940.72,945.52,clip_70
