,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
51,53,53,5466,"Now, the record is clear.",12,14_1988,3,3,9255,9281,,"{""O"": 3, ""Claim"": 4}",Claim,"Now, the record is clear.",BENTSEN,Candidate,VALIDATION,05 Oct 1984,1988,Lloyd M. Bentsen,Claim,628.28,630.16,clip_53
52,54,54,5467,And we saw Vice President Bush fly back from the west coast to break a tie in the United States Senate.,12,14_1988,4,4,9281,9385,,"{""O"": 2, ""Claim"": 20}",Claim,And we saw Vice President Bush fly back from the west coast to break a tie in the United States Senate.,BENTSEN,Candidate,VALIDATION,05 Oct 1984,1988,Lloyd M. Bentsen,Claim,630.16,637.0,clip_54
53,55,55,5468,"He doesn't get to vote very often in the Senate, but he made a special trip to come back and vote against a cost-of-living increase.",12,14_1988,5,5,9385,9518,,"{""Claim"": 25, ""O"": 3}",Claim,"He doesn't get to vote very often in the Senate, but he made a special trip to come back and vote against a cost-of-living increase.",BENTSEN,Candidate,VALIDATION,05 Oct 1984,1988,Lloyd M. Bentsen,Claim,637.0,645.08,clip_55
54,56,56,5469,"Now, when you talk about Social Security, the people that are going to protect it are the Democrats that brought forth that program.",12,14_1988,6,6,9518,9651,,"{""O"": 4, ""Premise"": 6, ""Claim"": 16}",Claim,"Now, when you talk about Social Security, the people that are going to protect it are the Democrats that brought forth that program.",BENTSEN,Candidate,VALIDATION,05 Oct 1984,1988,Lloyd M. Bentsen,Mixed,645.08,653.4,clip_56
55,57,57,5470,And I think it's very important that we not see these kinds of end runs by this administration.,12,14_1988,7,7,9651,9747,,"{""O"": 2, ""Claim"": 18}",Claim,And I think it's very important that we not see these kinds of end runs by this administration.,BENTSEN,Candidate,VALIDATION,05 Oct 1984,1988,Lloyd M. Bentsen,Claim,653.4,658.92,clip_57
56,58,58,5471,"When they talk about the fact that they are going to continue to cut this budget, I know too well what their rack record is.",12,14_1988,8,8,9747,9872,,"{""Premise"": 16, ""O"": 2, ""Claim"": 9}",Premise,"When they talk about the fact that they are going to continue to cut this budget, I know too well what their rack record is.",BENTSEN,Candidate,VALIDATION,05 Oct 1984,1988,Lloyd M. Bentsen,Mixed,658.92,665.76,clip_58
57,59,59,5472,And we should be concerned with that kind of an effort once again after the election is over.,12,14_1988,9,9,9872,9966,,"{""O"": 2, ""Claim"": 17}",Claim,And we should be concerned with that kind of an effort once again after the election is over.,BENTSEN,Candidate,VALIDATION,05 Oct 1984,1988,Lloyd M. Bentsen,Claim,665.76,670.88,clip_59
58,60,60,5473,"QUAYLE: Senator Bentsen, you know that I did not vote to cut Social Security benefits eight times.",14,14_1988,0,0,10009,10108,,"{""O"": 3, ""Claim"": 17}",Claim," Senator Bentsen, you know that I did not vote to cut Social Security benefits eight times.",QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,673.12,680.52,clip_60
59,61,61,5474,What I have voted for and what Senator Bentsen has voted for is to delay the cost-of-living adjustments.,14,14_1988,1,1,10108,10213,,"{""Claim"": 18, ""O"": 1}",Claim,What I have voted for and what Senator Bentsen has voted for is to delay the cost-of-living adjustments.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,680.52,686.76,clip_61
60,62,62,5475,Senator Bentsen two times in the United States Senate voted to delay the cost-of-living adjustments.,14,14_1988,2,2,10213,10314,,"{""Premise"": 15, ""O"": 1}",Premise,Senator Bentsen two times in the United States Senate voted to delay the cost-of-living adjustments.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Premise,686.76,692.92,clip_62
61,63,63,5476,The governor of Massachusetts at a governors' conference supported a resolution to delay the cost-of-living adjustment.,14,14_1988,3,3,10314,10434,,"{""Premise"": 17, ""O"": 1}",Premise,The governor of Massachusetts at a governors' conference supported a resolution to delay the cost-of-living adjustment.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Premise,692.92,700.2,clip_63
62,64,64,5477,"And, John, you are right: they use this for political advantage.",14,14_1988,4,4,10434,10499,,"{""O"": 3, ""Claim"": 12}",Claim,"And, John, you are right: they use this for political advantage.",QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,700.2,704.6,clip_64
63,65,65,5478,What they try to do time and time again is to scare the old people of this country.,14,14_1988,5,5,10499,10583,,"{""Claim"": 18, ""O"": 1}",Claim,What they try to do time and time again is to scare the old people of this country.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,704.6,709.32,clip_65
64,66,66,5479,That's the politics of the past.,14,14_1988,6,6,10583,10616,,"{""Claim"": 7, ""O"": 1}",Claim,That's the politics of the past.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,709.32,712.08,clip_66
65,67,67,5480,In 1983 Republicans and Democrats dropped their political swords and in a bipartisan effort saved the Social Security system.,14,14_1988,7,7,10616,10742,,"{""O"": 20}",O,In 1983 Republicans and Democrats dropped their political swords and in a bipartisan effort saved the Social Security system.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,O,712.08,721.92,clip_67
66,68,68,5481,"Republicans and Democrats banded together because we know that this program is not a Republican program, it's not a Democrat program - it's a program for older Americans.",14,14_1988,8,8,10742,10913,,"{""Claim"": 30, ""O"": 2}",Claim,"Republicans and Democrats banded together because we know that this program is not a Republican program, it's not a Democrat program - it's a program for older Americans.",QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,721.92,732.08,clip_68
67,69,69,5482,And that program is actuarially sound to the turn of this century.,14,14_1988,9,9,10913,10980,,"{""O"": 2, ""Claim"": 11}",Claim,And that program is actuarially sound to the turn of this century.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,732.08,735.8,clip_69
68,70,70,5483,QUAYLE: I have a very strong record on the environment in the United States Senate.,17,14_1988,0,0,11417,11501,,"{""O"": 3, ""Claim"": 14}",Claim, I have a very strong record on the environment in the United States Senate.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,759.84,764.88,clip_70
69,71,71,5484,(Laughter) I have a record where I voted for the superfund legislation.,17,14_1988,1,1,11501,11573,,"{""O"": 4, ""Claim"": 11}",Claim,(Laughter) I have a record where I voted for the superfund legislation.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,764.88,772.24,clip_71
70,72,72,5485,I have a record where I voted against my president on the override of the Clean Water Act.,17,14_1988,2,2,11573,11664,,"{""Claim"": 18, ""O"": 1}",Claim,I have a record where I voted against my president on the override of the Clean Water Act.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,772.24,780.52,clip_72
71,73,73,5486,I have voted for the major pieces of environmental legislation that have come down and been voted on in the United States Senate.,17,14_1988,3,3,11664,11794,,"{""Claim"": 23, ""O"": 1}",Claim,I have voted for the major pieces of environmental legislation that have come down and been voted on in the United States Senate.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,780.52,787.44,clip_73
72,74,74,5487,This administration - and I support this administration and its environmental efforts - has moved in the area for the first time to deal with the ozone problem.,17,14_1988,4,4,11794,11955,,"{""Claim"": 25, ""O"": 4}",Claim,This administration - and I support this administration and its environmental efforts - has moved in the area for the first time to deal with the ozone problem.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,787.44,797.88,clip_74
73,75,75,5488,"We now have an international treaty, the treaty that is commonly referred to as the Montreal Treaty.",17,14_1988,5,5,11955,12056,,"{""Claim"": 6, ""O"": 2, ""Premise"": 11}",Premise,"We now have an international treaty, the treaty that is commonly referred to as the Montreal Treaty.",QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Mixed,797.88,804.16,clip_75
74,76,76,5489,For the first time we are talking about the impact of CO2 to the ozone layer.,17,14_1988,6,6,12056,12134,,"{""Claim"": 16, ""O"": 1}",Claim,For the first time we are talking about the impact of CO2 to the ozone layer.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,804.16,810.48,clip_76
75,77,77,5490,That's progress with the environment.,17,14_1988,7,7,12134,12172,,"{""Claim"": 6, ""O"": 1}",Claim,That's progress with the environment.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,810.48,813.2,clip_77
76,78,78,5491,We are committed to the environment.,17,14_1988,8,8,12172,12209,,"{""Claim"": 6, ""O"": 1}",Claim,We are committed to the environment.,QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,813.2,816.8,clip_78
77,79,79,5492,"I take my children hiking and fishing, walking in the woods, in the wilderness.",17,14_1988,9,9,12209,12289,,"{""O"": 17}",O,"I take my children hiking and fishing, walking in the woods, in the wilderness.",QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,O,816.8,822.28,clip_79
78,80,80,5493,"Believe me, we have a commit to preserving the environment.",17,14_1988,10,10,12289,12349,,"{""Claim"": 11, ""O"": 1}",Claim,"Believe me, we have a commit to preserving the environment.",QUAYLE,Candidate,VALIDATION,05 Oct 1984,1988,James D. Quayle,Claim,822.28,826.32,clip_80
